molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|MATS7i|SaaaC|MATS8i|AATSC8d|AATSC1pe|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|FNSA5|PBF|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|WNSA4|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
8d_a12|1|1|1|0.0|0|6.580639137|1|1.283835213|0.0|4.59511985|-0.048642535|0.0276482139999999|2.075171777|-0.065870394|-0.046326855|0.001575111|-0.484923957|0.8857286320000001|0.751098108|-0.080872311|0.8078610759999999|0.8405406040000001|-0.077834742|-0.103548595|0.266886187|-57.57034769|90.34024296|0.141289888|78.55353315|-0.039118358|-32.00762818|0.0|-1.760326118|-24.05928792|49.58366734|2466.513191|477.4206699|-12.09177064|5255.11762|26.08195789|0.012525773|-371.2392138|503.2240425|1.0|1.0|1.0|1.0|2.0|4.06|2.23|21.0|-8.37|3.87|2.67|65.96|0.0|112.14|0.0|1.0|3.0|27.0|4.0|-5.96|352.39|0.0|1.0|3.02|2.64e-05|0.0093|2.43e-05|0.0|4.23e-09|-0.05488|4.2383|-1138.256361|600.2|331.53|0.2871|292.53|433.32|0.4997399999999999|-1138.086709|-0.15306|0.04004678|3.0277|25.0|7.6021
3t_a32|1|1|1|0.0|0|7.765993078999999|0|0.609420752|0.0|5.733341277|-0.0338714389999999|0.028527045|2.141978747|0.012069208|-0.086478322|0.00139283|-0.496165036|0.710773544|0.822076702|-0.146047869|0.870628579|0.687253845|-0.080203824|-0.0974995|0.217914628|-61.58101978|97.01046154|0.171323757|108.2086749|-0.026967947|-38.89478416|0.0|-1.267493496|-31.99514268|59.65287508|2530.60497|523.3947687|-10.75813179|5525.861115|24.88485469|0.017184783|-233.0294362|582.0730423|1.0|1.0|1.0|1.0|1.0|3.58|3.41|19.0|-8.01|7.65|5.42|128.01|0.0|112.48|0.0|1.0|7.0|27.0|4.0|-5.81|396.53|0.0|1.0|4.46|3.28e-07|0.00013|1.16e-05|0.0|9.86e-09|-0.05507|3.5487|-1864.678788|677.16|349.38|0.2906|349.38|575.45|0.70286|-1864.472646|-0.14739|0.03020622|2.7003|9.0|8.0458
4a_a46|0|0|0|0.210988875|1|7.825245291|1|1.13463711|2.180332577|5.587248657999999|-0.008364558|-0.137420119|0.0|-0.11172225|-0.0466186959999999|0.0120924389999999|-0.143806973|0.679741138|0.764741337|-0.06611606|0.8075680409999999|0.683616517|-0.05488948|-0.067863141|0.264863483|-35.24319509|6.579492736000001|0.076041983|39.49069232|-0.022129285|-18.30276019|55.05332552|-1.017947119|-14.80375017|33.36433008|2042.529911|479.8368017|-5.968291366|4481.754309|15.47527339|0.011380391|-252.0050978|480.9500663|1.0|0.0|1.0|1.0|0.0|3.76|2.8|17.0|-6.82|4.18|4.46|43.6|0.0|96.74|0.0|1.0|2.0|24.0|3.0|-5.87|318.42|0.0|1.0|3.43|0.000117|0.0372|4.89e-05|0.0|1.53e-07|-0.02921|4.5454|-994.2146342|560.87|272.77|0.1694|272.77|467.4|0.6893600000000001|-994.028172|-0.19067|0.022810825|3.7138|181.0|6.7423
12al_a36|1|0|0|0.0|0|7.412764017000001|2|1.297043737|0.0|5.351858133|-0.04314418|0.1030147719999999|0.0|-0.074215038|-0.031635802|0.003077071|-0.404703593|0.8913597320000001|0.8344566859999999|-0.055405405|0.885733922|0.84179881|-0.077842923|-0.105915949|0.2689491989999999|-69.69632923|114.2305891|0.198820783|130.8308989|-0.035305316|-45.86257662|0.0|-1.906487074|-33.70669917|68.94274882|2843.740855|527.2034213000001|-15.28752554|6049.668466|34.61874732|0.025956027|-225.1591357|679.7230552999999|0.0|0.0|1.0|0.0|2.0|4.81|0.0|17.0|-6.69|2.77|1.89|78.43|0.0|130.24|0.0|1.0|6.0|31.0|5.0|-6.93|411.46|0.0|0.0|1.81|0.000113|0.0464|8.499999999999999e-05|0.0|2.03e-07|-0.04998|3878.0|-1347.445127|702.95|349.14|0.4466|319.71|554.23|0.70417|-1347.196501|-0.14558|0.03469224|8.1781|48.0|7.3188
16a_a23|0|1|1|0.0|2|7.423568444|1|1.197962324|3.411338761|5.351858133|-0.013055633|0.062601621|0.759926978|-0.088255625|-0.071458049|0.01226642|-0.380779155|0.765869487|0.8323974470000001|-0.116894582|0.890165467|0.7199622309999999|-0.041095401|-0.07288672|0.181301571|-47.06687604|9.922436905|0.0651629059999999|42.07919382|-0.025724725|-30.39361398|91.92609822|-1.311960953|-17.13669862|40.34319246|2924.629647|603.6746046|-10.72715788|6552.801739|28.35168303|0.02809646|-110.9672657|668.3493171|0.0|0.0|1.0|0.0|1.0|3.94|0.0|20.0|-5.27|2.03|2.52|108.26|1.0|125.79|0.0|2.0|5.0|31.0|4.0|-7.02|427.5|0.0|0.0|1.85|2.6e-05|0.0111|4.86e-05|0.0|5.38e-06|-0.0502|1.6239|-1685.8794469999998|670.04|763.49|0.2066|763.49|555.21|0.96307|-1685.580443|-0.07625|0.03391189|18.4446|39.0|7.4037
12ap_a36|1|0|0|0.0|0|7.412764017000001|2|1.2970441659999998|0.0|5.351858133|-0.010732275|0.066185994|0.0|-0.105824575|-0.042675894|0.001194592|-0.436880644|0.8707354620000001|0.832758813|-0.074596774|0.893689741|0.8212311840000001|-0.082622504|-0.106173763|0.27547717|-69.6632787|82.56761031|0.1694125169999999|111.1558165|-0.037473093|-45.7078307|0.0|-1.91112774|-35.56900768|68.48007054|2843.18721|544.9693552|-16.13217554|6003.481614|33.32245946|0.020575639|-312.1212186|642.3830552000001|0.0|0.0|1.0|0.0|2.0|4.78|0.0|17.0|-6.66|2.75|1.76|92.99|0.0|128.47|0.0|1.0|5.0|31.0|5.0|-7.08|406.44|0.0|0.0|1.66|0.000101|0.0412|0.000113|0.0|2.21e-07|-0.06084|4.9124|-1325.159466|691.41|319.54|0.8819|252.39|553.28|0.6929|-1324.95298|-0.15704|0.04039655|9.6512|32.0|7.4949
12bb_a36|1|0|0|0.0|0|7.412764017000001|2|1.29704416|0.0|5.351858133|-0.117921811|0.096309833|0.0|-0.018516159|-0.027636036|-0.004358975|-0.421445726|0.653741315|0.836170906|-0.045186455|0.892249657|0.632625562|-0.090660196|-0.114330726|0.314702945|-73.39466247|88.91215764|0.311151789|199.7440352|-0.038872447|-47.11573753|0.0|-1.943622342|-37.36110291|72.36704599|2902.055617|442.2064275|-16.01935076|6285.088971|34.69260487|0.022984922|-281.5518699|593.6088758|0.0|0.0|1.0|0.0|2.0|4.72|0.0|17.0|-7.12|3.55|3.0|69.2|0.0|123.67|0.0|1.0|5.0|31.0|6.0|-6.8|417.41|0.0|0.0|2.44|0.000102|0.0424|4.81e-05|0.0|7.599999999999999e-08|-0.0566799999999999|5.2382|-1431.374881|667.88|326.27|0.4172|236.69|515.92|688.0|-1431.178978|-0.15507|0.03421884|8657.0|0.01|8.0
17b_a50|0|1|1|0.0|2|7.934155233999999|1|1.348984601|4.35392516|5.82008293|0.013050204|0.035558152|2.206759705|-0.152660972|-0.15040528|0.012686493|-0.237489143|0.7715057479999999|0.7621727979999999|-0.257646121|0.799772151|0.748900413|-0.047785496|-0.07555585|0.4220781729999999|-52.58062823|9.9094658|0.068150817|47.42733742|-0.02681014|-36.59177249|86.9549829|-1.662228695|-23.14256283|42.23167946|2765.537065|648.4900322000001|-12.98417734|6059.076348|23.22374317|0.010169967|-422.2639022|862.3868512|1.0|1.0|1.0|1.0|0.0|4.17|3.57|20.0|-7.54|4.18|4.92|51.77|0.0|131.39|0.0|1.0|8.0|32.0|4.0|-6.09|426.56|0.0|0.0|3.87|1.7899999999999998e-05|0.00763|1.22e-05|0.0|2.87e-08|-0.0318|4.2447|-1337.164673|752.09|306.75|0.1817|292.09|647.75|0.66195|-1336.833957|-0.16699|0.02640483|8.4096|122.0|6.9136
17a_a50|0|1|1|0.0|2|7.934155233999999|1|1.349854788|4.319202937|5.82008293|0.009691515|-0.109740063|2.189373662|-0.0979202769999999|-0.131632653|0.012893333|-0.220088198|0.762224122|0.784570118|-0.215448852|0.828062407|0.732114362|-0.045404408|-0.078525868|0.4062532579999999|-51.14229199|10.03717565|0.07699335|50.14419437|-0.0280449529999999|-33.3079288|84.34722313|-1.570517366|-19.25896309|38.54872522|2644.4486420000003|601.1353533|-11.89568886|5718.782531|23.12299308|0.011602876|-377.6260803|719.3470265|1.0|1.0|1.0|1.0|0.0|3.95|3.29|20.0|-6.76|3.39|4.14|51.77|0.0|121.78|0.0|1.0|6.0|30.0|4.0|-6.44|398.5|0.0|0.0|3.27|0.000102|0.0408|3.61e-05|0.0|1.75e-07|-0.03196|4.2478|-1258.540058|705.96|306.31|0.1817|291.88|616.93|0.66046|-1258.260865|-0.16724|0.02594911|8.2991|85.0|7.0706
18b_a30|0|0|0|0.0|0|7.412764017000001|2|0.604987149|0.0|5.351858133|0.0075638519999999|-0.039831247|0.0|0.016709918|-0.051413084|0.0036417359999999|-0.45633339|0.80330079|0.822401103|-0.089945913|0.8839272779999999|0.760234689|-0.078751666|-0.09536285|0.413791511|-63.07862164|77.65678625|0.130659636|86.42600053|-0.036237883|-41.72392601|0.0|-1.811894154|-34.45606603|65.24093056|2915.383182|575.0330633|-15.85509189|6387.715069|31.55111394|0.0184861069999999|-343.5825913|666.0036144999999|0.0|1.0|1.0|0.0|1.0|4.78|0.0|17.0|-6.7|3.87|2.49|105.44|0.0|131.99|0.0|1.0|5.0|31.0|5.0|-6.33|423.49|0.0|0.0|2.42|3.23e-06|0.00137|1.57e-05|0.0|2e-07|-0.06142|3.5256|-1667.995173|697.37|351.66|0.3576|351.66|563.55|0.67715|-1667.788575|-0.14385|0.03910602|6.5037|25.0|7.6003
4q_a46|0|0|0|0.09591943|1|7.832410927000001|1|1.131262631|2.151582577|5.587248657999999|0.004704245|-0.012611536|0.0|-0.155661124|-0.081623022|0.012222698|-0.125840557|0.716317772|0.807871283|-0.121752717|0.848935944|0.703627625|-0.052170875|-0.070035423|0.258420996|-39.09149156|38.31894407|0.086449996|48.25357162|-0.021010627|-21.81959712|72.14599138|-1.050531344|-16.25388148|37.21920695|2234.596293|509.9138517|-6.545879136|4992.497361|18.92875482|0.018430997|-133.46593529999998|554.3688216|1.0|1.0|1.0|1.0|0.0|3.95|3.16|17.0|-6.94|4.09|4.09|52.83|0.0|102.63|0.0|1.0|4.0|26.0|4.0|-6.54|348.44|0.0|0.0|3.15|0.000389|135.0|0.000129|0.0|1.14e-07|-0.03042|4.5296|-1108.729426|606.7333|273.72|0.1432|273.72|510.13|0.69002|-1108.511662|-0.1903|0.02185677|3.2968|743.0|6129.0
14r_a23|0|1|1|0.0|2|7.423568444|0|1.197963203|3.201732471|5.351858133|-0.06921746|0.014148395|0.7087588690000001|-0.079935667|-0.064006338|0.0075222369999999|-0.454010253|0.616699629|0.7837821840000001|-0.1050445769999999|0.846632079|0.5935522360000001|-0.062618931|-0.085881409|0.375360556|-55.30494931|47.26552456|0.133777381|86.14846171|-0.03654528|-35.61466281|55.62948521|-1.717628177|-25.96781003|52.67940305|2945.137191|557.8203557999999|-15.15517566|6744.848704999999|29.85706563|0.017092103|-371.2130393|599.5697147999999|0.0|1.0|1.0|0.0|1.0|3.47|3.06|26.0|-7.67|3.78|4.58|105.02|1.0|120.24|0.0|1.0|5.0|31.0|5.0|-6.31|429.47|0.0|0.0|3.7|2.66e-06|0.00114|7.73e-06|0.0|2.14e-08|-0.06842|5.9406|-1729.1326809999998|678.08|389.92|0.2346|208.71|513.71|0.68115|-1728.924789|-0.15536|0.02296354|8.8722|5.0|8.2684
18a_a25|0|0|0|0.0|1|6.842683282|0|1.194229606|1.875390684|4.727387819|-0.019008377|0.062229409|2.050257213|-0.018419483|-0.019985937|0.007325341|-0.2936794219999999|0.761417363|0.7385460309999999|-0.035531959|0.792935475|0.7291583840000001|-0.055926422|-0.078181889|0.341320954|-51.83514755|75.74077952|0.068371614|45.33086513|-0.03097773|-34.36707071|0.0|-1.641819678|-24.58404782|43.39683067|2857.88027|617.676232|-13.61714122|6523.923911999999|25.136651|0.011486699|-420.4420243|759.4953883|1.0|1.0|1.0|1.0|1.0|3.5|3.43|27.0|-9.78|5.89|5.72|87.72|1.0|133.85|0.0|1.0|6.0|32.0|3.0|-5.58|435.54|0.0|1.0|4.53|4.65e-07|0.000202|1.71e-06|0.0|1.67e-10|-0.05591|5.4965|-1675.2501519999998|694.17|390.98|0.3234|225.57|556.26|0.5274399999999999|-1674.982248|-0.15732|0.02456497|4.3839|94.0|7.0269
14h_a23|0|1|1|0.0|2|7.423568444|0|1.197963488|3.309480899|5.351858133|0.006191846|0.0316908439999999|0.7290938920000001|-0.024318144|-0.034313725|0.009266617|-0.4460845129999999|0.708395022|0.79263722|-0.05745554|0.860920386|0.669357479|-0.063825076|-0.081058742|0.223157991|-54.6468131|41.34207782|0.076569426|51.620282|-0.033774476|-36.84086528|86.83095818|-1.621174834|-29.00823506|57.84834575|3010.418229|622.5428245|-15.35036053|6722.809649|30.23434844|0.018981866|-341.2621515|646.2584547|0.0|1.0|1.0|1.0|1.0|3.47|3.2|26.0|-7.47|3.4|3.89|128.81|1.0|125.0|0.0|1.0|5.0|32.0|5.0|-6.62|436.49|0.0|0.0|3.23|2.09e-06|0.0009109999999999|1.27e-05|0.0|3.39e-08|-0.08532|4.0506|-1722.148272|699.86|337.93|0.3424|306.09|569.53|0.69933|-1721.9314420000003|-0.15209|0.02796857|13.4823|5.0|8.3468
4e_a46|0|0|0|0.092094405|1|7.825245291|1|0.300205548|2.12386814|5.587248657999999|-0.370202917|-0.08224348|0.0|-0.058626723|-0.05803828|0.002688298|-0.514537262|0.738134189|0.77019676|-0.076733489|0.8146060740000001|0.69063113|-0.0835371459999999|-0.084780904|0.68427144|-64.33855433|105.0139519|0.246284959|186.9007941|-0.030951758|-48.825259|20.27041189|-1.949960781|-48.10898007|71.49283399|3411.457836|571.9794684|-17.82509456|7615.063066|29.54149986|0.0125621839999999|-447.9030518999999|942.2127953|0.0|0.0|1.0|1.0|2.0|4.5|2.68|23.0|-8.81|3.05|5.93|124.17|0.0|137.28|0.0|1.0|5.0|35.0|6.0|-6.6|488.6|1.0|0.0|3.5|8.29e-07|0.000405|3.92e-06|0.0|1.56e-09|-0.03893|4.2446|-1884.564974|757.1|296.81|0.4814|292.1|655.69|0.56481|-1884.255802|-0.17112|0.04805633|3.2466|154.0|6.8125
8g_a12|1|1|1|0.0|0|6.580639137|1|1.28383574|0.0|4.59511985|-0.029907264|-0.038463841|1.714060666|-0.094550033|-0.040257632|0.005405355|-0.532504083|0.804158158|0.7475224290000001|-0.070405398|0.80546986|0.7714487940000001|-0.076856227|-0.1045061519999999|0.274352085|-57.6443411|84.95000993|0.142374631|78.53214058|-0.042752517|-31.79592789|0.0|-1.881110729|-23.38345638|47.30807670000001|2506.427441|473.055878|-13.00742505|5327.736626|26.15353224|0.007890315|-443.109365|480.0590283|1.0|1.0|1.0|1.0|2.0|4.07|2.51|21.0|-8.0|3.31|2.07|78.85|0.0|109.93|0.0|1.0|3.0|27.0|5.0|-6.28|353.38|0.0|0.0|2.77|4.15e-05|0.0146|4.61e-05|0.0|9.98e-09|-0.06432|4.2057|-1154.281986|590.93|332.31|0.3786|294.8|418.41|0.55027|-1154.121362|-0.1520099999999999|0.03954539|4.2131|3715.0|5.43
4k_a46|0|0|0|0.173180233|1|7.825245291|1|1.134637098|2.145043462|5.587248657999999|-0.088084767|-0.104665424|0.0|-0.1149361969999999|-0.1032662209999999|0.006050983|-0.3860697829999999|0.78837943|0.7477594870000001|-0.141706595|0.787615341|0.784722915|-0.091943864|-0.086581945|0.260665072|-46.76051618|171.92614719999997|0.121088629|65.39662252|-0.0306644389999999|-25.25406274|0.0|-1.471893066|-26.8180173|53.45751583|2104.876032|474.67574630000007|-8.94414722|4685.0322320000005|18.96506421|0.006892404|-403.1511415|519.5743695|1.0|0.0|1.0|1.0|1.0|3.8|3.03|17.0|-6.61|4.26|4.77|50.94|0.0|100.96|0.0|1.0|2.0|25.0|3.0|-5.46|333.43|0.0|1.0|3.79|1.5e-05|5.0|1.4800000000000002e-05|0.0|2.48e-07|-0.01712|5.4228|-1053.396715|582.84|278.71|0.2259|228.63|500.36|0.68553|-1053.196897|-0.18542|0.03653474|5.7714|0.08|7.0969
14z_a23|0|1|1|0.0|2|7.423568444|0|1.197960872|3.305974434|5.351858133|-0.024897956|0.038811869|0.729326158|-0.0438568409999999|-0.0229244|0.007229683|-0.46459002|0.719722236|0.802520527|-0.035965909|0.8668730109999999|0.64069202|-0.0582387179999999|-0.079754981|0.228957475|-55.54823244|40.18308023|0.074698898|52.02674091|-0.03393829|-38.68856944|79.960755|-1.595099623|-28.25118461|53.33438253|3094.698027|644.4593172|-16.46322104|7285.13008|30.08835522|0.01612263|-397.8390333|665.6233736|0.0|1.0|0.0|1.0|1.0|3.42|3.67|26.0|-8.57|4.64|5.32|105.02|1.0|130.3|0.0|1.0|5.0|32.0|4.0|-5.8|480.37|0.0|0.0|4.49|1.7e-07|8.18e-05|7.37e-07|0.0|2.6899999999999996e-09|-0.08503|4032.0|-2549.0953670000004|715.41|338.46|0.3201|307.5|586.28|0.69913|-2548.895003|-0.15195|0.01238131|7.9877|5.0|8.2941
19e_a38|1|0|0|0.0|0|7.412764017000001|2|1.297043576|0.0|5.351858133|-0.10490608|0.021678225|0.0|-0.104569193|-0.038386106|0.000347207|-0.436305701|0.723755855|0.839953955|-0.064035403|0.89459881|0.700181525|-0.083623427|-0.10214405|0.552393659|-68.82539051|118.734325|0.223437407|150.553721|-0.03783113|-46.37503972|16.39385667|-2.042881001|-37.96637911|70.62168376|2920.436229|523.2534216|-17.17594064|6531.762734|34.02454948|0.020114756|-335.8133169|696.3887025|0.0|1.0|1.0|1.0|3.0|4.96|3.08|17.0|-7.28|4.03|3.09|81.23|0.0|135.78|0.0|1.0|6.0|32.0|4.0|-6.39|427.48|0.0|1.0|3.3|1.15e-05|0.0049|1.89e-05|0.0|5.27e-08|-0.05139|5.2322|-1409.547647|685.34|321.31|0.3948|236.96|532.67|0.58509|-1409.315831|-0.15584|0.03483011|8.0952|0.01|8.0083
1a_a18 (SB-431542)|1|0|0|0.0|0|7.423568444|1|1.430935835|0.0|5.351858133|-0.175408303|0.1008839219999999|0.0|-0.029658865|-0.0492229479999999|-0.008385698|-0.567791164|0.838928085|0.7462411859999999|-0.083341531|0.805877431|0.795744863|-0.126408788|-0.122555709|0.210046675|-72.69619778|160.410387|0.405958714|240.8019609|-0.0462988229999999|-43.12110169|105.3125675|-2.083447046|-44.47680367|94.56841061|2678.82389|352.3666367|-16.29019397|5748.422847|36.46179023|0.02438148|-300.3801761|513.4628663999999|1.0|1.0|1.0|1.0|2.0|3.25|2.35|23.0|-7.69|4.04|3.63|103.12|0.0|106.85|0.0|1.0|4.0|29.0|5.0|-6.73|384.39|0.0|1.0|2.85|3.03e-05|0.0116|5.660000000000001e-05|0.0|2.03e-08|-0.05971|3.8208|-1292.553086|620.23|376.27|0.5767|324.5|464.08|0.69868|-1292.358966|-0.13329|0.03494548|8.8609|125.0|6.9031
7b_a10|0|0|0|0.0|0|7.535296702|2|1.186434511|0.0|5.4161004020000005|0.037541178|-0.060829392|2.079721225|-0.01808249|0.039221939|0.010068964|-0.1874708719999999|0.624866343|0.764865564|0.065705128|0.8200487120000001|0.586354126|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|-37.45675757|13.37827368|0.07558334|39.29815915|-0.027444463|-19.47494818|56.22969776|-1.152667458|-15.96741933|35.77183831|2290.380138|480.6333417|-7.419027879|5212.568172|18.26940272|0.012428175|-292.2491701|459.0250226|0.0|1.0|1.0|0.0|0.0|3.9|0.0|16.0|-6.99|4.34|3.03|41.38|1.0|105.44|0.0|1.0|2.0|25.0|3.0|-5.09|346.81|0.0|1.0|3.02|5.29e-06|0.00183|5.25e-06|0.0|1.0200000000000001e-07|-0.05377|6.0231|-1450.06366|562.31|340.37|0.1488|205.85|400.65|0.66228|-1450.075119|-0.1584799999999999|0.02946054|5.6147|19.8|4.7033
8_a20 (IN-1130)|1|0|0|0.0|0|6.842683282|0|1.400923668|0.0|4.727387819|-0.124997065|0.1728459339999999|1.622562232|-0.019554464|-0.0574882679999999|-0.004654742|-0.573278819|0.811128636|0.760688473|-0.0957193819999999|0.817914963|0.7741509329999999|-0.09623672|-0.097790028|0.354945501|-64.75689362|336.574332|0.272572869|180.4986934|-0.035730972|-42.88223811|89.35267123|-1.858010535|-42.20109173|74.19702161|2849.395895|481.70475260000006|-15.66851008|6291.586155|31.628086|0.018957805|-328.593789|684.5377542|1.0|1.0|1.0|1.0|2.0|3.49|2.43|27.0|-9.63|4.97|4.08|110.44|0.0|122.86|0.0|1.0|5.0|32.0|5.0|-6.83|420.47|0.0|1.0|3.14|1.42e-05|0.00596|2.82e-05|0.0|2.34e-10|-0.07014|4.9797|-1368.372708|696.06|383.5|0.3782|248.98|517.94|0.7007399999999999|-1368.118751|-0.13622|0.04004011|5.4751|36.0|7.4437
11a_a5|1|0|0|0.0|0|6.605297921|0|1.212363224|0.0|4.59511985|0.052217882|-0.052944925|0.0|-0.1301505359999999|-0.02394636|0.007955512|-0.254944026|0.7505403709999999|0.73344478|-0.0489811909999999|0.773417838|0.7410766209999999|-0.064565402|-0.071517578|0.369563711|-51.09940261|61.32301293|0.10656566|76.14130253|-0.026223112|-36.51058972|14.47576249|-1.573386716|-32.96141947|54.60662289|2727.027899|638.3599998999999|-13.38721623|5756.783268|25.28995251|0.014482324|-344.1971057|835.912531|1.0|0.0|1.0|1.0|1.0|3.53|3.68|23.0|-9.93|6.38|6.55|63.69|0.0|128.51|0.0|1.0|7.0|32.0|4.0|-4.54|424.54|1.0|1.0|5.16|5.63e-08|2.39e-05|3.95e-07|0.0|1.18e-10|-0.03694|4.4033|-1339.802852|739.79|302.86|0.5473|281.57|578.8|0.65363|-1339.493223|-0.16735|0.03340977|3.6525|81.0|7.0915
12k_a30|0|0|0|0.0|0|7.412764017000001|2|0.604984231|0.0|5.351858133|-0.029595542|-0.13882907|0.0|0.067265077|-0.038714845|0.0053380919999999|-0.4186541|0.838579475|0.830875659|-0.067714819|0.883029843|0.7933543279999999|-0.079026221|-0.098188266|0.340031035|-65.04897323|106.8195439|0.184916442|122.5057244|-0.035199567|-43.09444587|0.0|-1.865577056|-34.68429919|68.37178540000001|2920.279667|539.9866061|-15.44895229|6393.133321|32.93073182|0.0226150579999999|-275.77726980000006|704.0353382000001|0.0|1.0|1.0|1.0|1.0|4.72|0.0|17.0|-6.74|3.89|2.63|90.88|0.0|133.77|0.0|1.0|6.0|31.0|5.0|-6.19|428.51|0.0|0.0|2.57|3.59e-06|0.00154|1.19e-05|0.0|1.84e-07|-0.05055|5.1958|-1690.269144|710.82|357.15|0.2257|238.62|564.62|0.6864899999999999|-1690.031103|-0.14743|0.03357755|5.0736|24.0|7.6144
14a_a10|0|0|0|0.0|1|7.535296702|2|1.3438495730000002|2.156210368|5.4161004020000005|0.0437538159999999|0.027446544|2.070512208|-0.045759336|-0.00421565|0.012272222|-0.168193178|0.76857495|0.7348225290000001|-0.007680215|0.770129205|0.740051323|-0.044416218|-0.070610745|0.43555903|-51.23835032|67.52851799|0.088450549|64.18371923|-0.018970051|-37.18086445|134.15514270000003|-1.270993412|-23.38784787|42.07091945|3075.550631|661.4615097|-9.988888957|6754.660977|25.39690722|0.0219172279999999|-60.97724212|1003.968547|1.0|1.0|1.0|1.0|0.0|3.98|4.4|21.0|-8.18|4.16|3.36|59.31|0.0|146.76|0.0|1.0|7.0|35.0|6.0|-6.82|468.59|0.0|0.0|3.43|6.159999999999999e-05|0.0288|1.58e-05|0.0|6.55e-09|-46.0|5.5808|-1489.803158|800.01|326.1|0.2835|222.16|645.26|0.7047100000000001|-1489.42155|0.2422099999999999|-0.14757681|4.8004|74.0|7.1308
12g_a36|1|0|0|0.0|0|7.412764017000001|2|1.2678464|0.0|5.351858133|-0.039008054|0.078990142|0.0|0.078155467|-0.0521750109999999|0.005035022|-0.44093902|0.901715152|0.8026482070000001|-0.088251318|0.847239339|0.860667615|-0.069292341|-0.097067302|0.374686587|-66.72829531|24.29006276|0.1457615119999999|100.2028184|-0.034549379|-45.87193951|5.097410387|-2.038413337|-32.74608471|59.82898654|2829.45056|587.240781|-16.3273005|6223.658545|30.45962398|0.015152386|-384.6182564|799.5563855|0.0|1.0|1.0|1.0|2.0|5.06|0.0|17.0|-7.38|3.85|3.01|69.2|0.0|138.33|0.0|1.0|6.0|32.0|4.0|-6.19|423.51|0.0|1.0|2.66|1.13e-05|0.0047799999999999|1.39e-05|0.0|4.2e-08|-0.0505199999999999|5.2092|-1350.861445|724.32|333.83|0.4393|238.01|657.02|0.70097|-1350.571683|-0.15236|0.0255597|7.8537|14.0|7.8539
5_a18 (BIBF0775)|0|0|0|0.0|0|7.03438793|2|1.251175715|0.0|4.844187086|-0.015946718|-0.0366107389999999|0.0|0.0002403959999999|-0.022817602|0.0036739159999999|-0.453086741|0.7140745620000001|0.7395978390000001|-0.040022105|0.774859029|0.7061155790000001|-0.068989967|-0.078246932|0.420002762|-59.08151918|10.36586529|0.156764132|118.3671077|-0.029755876|-44.61038661|50.25564119|-2.112667176|-39.33277643|58.5107823|3115.979466|636.6978809999999|-16.96451322|7221.114573000001|27.535837|0.010831199|-477.1120625|1140.896548|1.0|0.0|1.0|1.0|2.0|4.42|0.0|18.0|-9.21|4.09|3.69|76.5|1.0|155.95|0.0|1.0|8.0|37.0|3.0|-5.96|494.63|0.0|0.0|3.2|8.590000000000001e-07|0.000425|1.91e-06|0.0|6.18e-10|-0.04938|3.2027|-1572.290174|817.02|378.13|0.4825|378.13|691.68|0.69298|-1571.843719|-0.13154|0.02305362|2.8009|34.0|7.4685
