molecula|SddssS|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|BIC2|MATS8s|GATS1pe|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|WNSA2|DPSA4|Mor01p|PPSA5|CYP2D6 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
16_a20|0.0|0|0.0|0|6.842683282|0|1.401259527|-0.014660441|-0.004705049|0.00695144|2|0.126359252|2.013871268|-0.254072625|8.23e-05|-0.061975089|10.93301779|-0.062750442|1|0.001157852|-0.070208458|-0.458484451|2|0.7478675859999999|-0.085041518|0.724665638|-0.066137353|-0.077793092|0.382481746|-43.51359744|7.634605066000001|69.28224942|-0.029561375|5.023018225|3.46788153|0.780108103|-1.47806874|60.02453683|51.14820251|2722.728332|602.0075202|-972.4623811|2161.751186|-12.79619894|0.219891897|15.24926152|0.8673208|-639.8099471|24.9314775|664.4562602999999|8.84230625|1.0|3.13|0.08|27.0|-10.52|5.46|78.25|2.2|0.0|121.69|0.0|4.0|31.0|401.46|0.0|1.0|4.37|-5.66|0.000349|0.0008699999999999|4.69|0.0|0.0|3.0500000000000005e-11|1.22e-08|-0.05909|4.45|3.5704|-1275.900951|-1275.8670960000002|686.59|1174.61|347.26|207.2|554.41|0.32553|0.69524|-1275.636924|-0.1481299999999999|-0.20722|0.03385502|6.5609|7585.0
1i_a5|0.0|0|-4.358943904|0|6.605297921|0|1.219028472|-0.145964178|-0.006494891|-0.31059482|2|0.018196138|0.0|-0.279280326|-0.0012491689999999|-0.174016111|10.94550053|-0.003198529|1|-0.000700145|0.001493879|-0.403861432|2|0.780175595|-0.058385936|0.513260607|-0.091178745|-0.084018635|0.4729402929999999|-50.81756452|4.621144795|201.1526326|-0.03570792|2.575548983|0.213644964|0.759459597|-1.428316788|57.78921354|55.43870932|2482.831286|494.6981114|-796.0581225|942.1618767|-11.09187646|0.240540403|13.79450888|0.8858245220000001|-443.6750585|26.20475553|403.396385|10.96226516|1.0|2.04|0.05|23.0|-8.88|6.37|54.46|2.73|0.0|95.49|0.0|4.0|27.0|366.34|1.0|1.0|4.12|-4.97|0.00589|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|-0.05729|3.58|4.3799|-1288.356212|-1288.322373|569.42|957.58|283.08|262.44|443.05|0.4571199999999999|0.50107|-1288.210207|-0.17945|-0.23674|0.03383899|2.8939|7.6198
A8301_a51|0.0|0|0.0|1|6.86171134|0|1.197963627|0.0245770529999999|-0.00449765|-0.028789626|2|0.078523314|1.987294898|-0.242873103|0.00740124|-0.012770742|10.31321735|-0.1227504419999999|1|0.007083041|-0.0357324579999999|-0.4354420879999999|2|0.6959300979999999|-0.013846396|0.7234449559999999|-0.055295165|-0.0780376929999999|0.339244706|-35.90764428|5.293803823|36.55933899|-0.032775831|3.437697042|78.46116212|0.854959635|-1.6387915469999998|56.90163721|41.20144811|2799.106729|607.0025787000001|-1064.200534|2461.663545|-13.82143785|0.145040365|13.24988678|0.922911768|-691.0718926|24.89475504|690.8826121000001|6.225421319|1.0|3.5|0.04|27.0|-9.38|5.52|87.72|3.35|1.0|129.04|0.0|5.0|31.0|421.52|0.0|1.0|4.58|-5.93|0.000105|0.000495|5.02|0.0|0.0|4.12e-10|1.74e-07||||||||||||||||||7.9208
12_a3|0.0|0|0.0|0|6.823286122000001|0|0.605020506|0.167987916|-0.009093383|-0.118456941|2|-0.120694579|2.07135708|-0.336455156|-0.006049098|-0.045382017|10.31163031|-0.069857022|1|-0.0045709459999999|0.017902469|-0.604704476|2|0.718481325|-0.039834906|0.841871246|-0.092838926|-0.096133903|0.101891875|-44.07517037|5.258353635|239.2266101|-0.039584548|2.496397166|76.23910943|0.830418645|-1.345874639|52.16354015|49.333524|2056.502939|393.75653|-638.9523922000001|1064.221958|-8.921820355|0.169581355|10.50748861|0.864908294|-303.3418921|22.63041363|330.4083896|6.524083564|1.0|2.17|0.0|21.0|-6.89|4.01|92.93|1.6|0.0|90.49|0.0|2.0|22.0|304.37|0.0|1.0|3.23|-4.84|0.000629|0.0044|4.03|0.0|0.0|1.3e-07|3.9500000000000005e-05|-0.06361|2.94|3263.0|-1272.152002|-1272.125792|515.23|847.25|379.97|379.97|361.95|0.69784|0.69784|-1272.010995|-0.13153|-0.19514|0.02620998|3.1979|5.45
14a_a23|0.0|1|0.0|2|7.423568444|0|1.197964042|0.050806184|-0.0056795759999999|-0.0246126279999999|2|0.0446402609999999|0.757767133|-0.289658385|0.012219066|-0.0518554529999999|10.31321831|-0.071842463|2|0.011363191|-0.073893976|-0.446724057|2|0.7556436440000001|0.114693804|0.6888154959999999|-0.055677662|-0.08032517|0.225448915|-35.20994211|12.33442989|38.57988954|-0.0341809229999999|7.800158102999999|80.54176247|0.7807587890000001|-1.606503401|61.36268093|47.54437201|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|-13.66949407|0.219241211|14.2658736|0.8602383659999999|-642.4662212000001|27.68542751|601.8533922|10.56592489|0.0|2.86|0.05|26.0|-7.41|4.02|105.02|3.03|1.0|120.28|0.0|5.0|30.0|411.48|0.0|0.0|3.37|-4.96|0.00139|0.0045299999999999|3.58|0.0|0.0|3.92e-08|1.6100000000000002e-05|-0.07379|3.47|3.7119|-1629.928331|-1629.90669|665.5|1134.02|334.02|334.02|516.58|0.6289100000000001|0.6289100000000001|-1629.690316|-0.15002|-0.2238099999999999|0.0216412|8.3962|8.5498
18_a4|0.0|0|0.0|1|7.535296702|1|1.3998285519999998|-0.181683336|-0.004533883|-0.164169913|1|0.049240675|0.0|-0.181355303|0.000379379|-0.200683549|10.94611841|-0.063708832|1|0.00042|0.006968314|-0.319213511|1|0.793041267|0.102914528|0.615655659|-0.094231531|-0.085817825|0.269470313|-46.48874223|8.729352711|203.5264327|-0.03479101|4.306590617|0.0|0.769438308|-1.287267373|50.98777224|55.21809494|2069.649003|382.6371479|-635.0681172000001|1573.744396|-8.467791078|0.2305616919999999|10.31843368|0.682329162|-313.3082699|22.30718562|337.0066459|8.649897756|1.0|2.56|0.11|17.0|-5.53|3.43|50.94|2.2|0.0|86.22|0.0|3.0|23.0|307.32|0.0|1.0|2.78|-3.51|349.0|0.0959|2.24|0.0|0.0|2.96e-06|0.0009109999999999|-0.03538|3.02|4.2045|-1033.480025|-1033.454769|523.81|870.74|294.88|274.59|404.27|0.52475|0.57777|-1033.349218|-0.17345|-0.20883|0.02525528|3498.0|5.5817
12a_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984824|0.033691224|-0.006711725|-0.02919335|2|-0.096804291|0.0|-0.3557214489999999|0.005050384|0.009586623|10.31162903|-0.094932667|1|0.005458948|-0.053309522|-0.454270252|1|0.7885597609999999|-0.031179517|0.7961424690000001|-0.07699057|-0.097138462|0.337975309|-47.73588073|10.10177981|85.47365107|-0.037665934|6.263330101|0.0|0.805190202|-1.845630786|69.45678454|57.83766054|2722.217443|518.4718832|-1144.332492|2256.680391|-14.47983299|0.194809798|13.88603128|0.88607758|-709.5118166|29.00398472|620.9195447000001|9.228758655|0.0|0.0|0.14|17.0|-6.64|2.62|81.65|2.82|0.0|127.28|0.0|5.0|29.0|398.48|0.0|0.0|2.63|-4.85|0.00208|0.0056|3.87|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05184|3.82|3.4885|-1575.7783980000002|-1575.745502|668.81|1122.01|355.41|245.76|507.17|0.35338|0.68599|-1575.538241|-0.1481|-0.19994|0.03289568|4.7368|7.9469
17a_a22|0.0|0|0.0|1|6.842683282|0|1.2689202|-0.0422459529999999|-0.005149751|-0.092107225|2|-0.054347074|1.67348685|-0.314134834|0.00220634|-0.094996254|10.94643739|-0.005724389|1|0.0027615779999999|-0.076790454|-0.3626566539999999|2|0.7562495659999999|0.155547571|0.7994946709999999|-0.072161482|-0.08790445|0.345497724|-49.30541729|9.597299109|286.3611391|-0.030843667|6.55749888|0.0|0.710958975|-1.758088991|73.26110471|58.9027164|2910.035347|587.2505892999999|-1201.24073|1934.881271|-14.39939974|0.289041025|16.63169381|0.945313306|-820.7657853999999|29.64221498|784.2697099|13.19906822|1.0|-3.24|0.15|27.0|-9.13|4.93|68.52|2.01|1.0|128.29|0.0|7.0|33.0|435.5|0.0|0.0|2.25|-4.96|0.0078099999999999|0.00473|3.62|0.0|0.0|7.41e-10|3.23e-07|-0.15124|5.13|1.3971|-1408.300966|-1408.279257|731.19|1253.39|887.46|255.63|577.52|0.46268|0.71303|-1407.8711|-0.06214|-0.21338|0.02170866|2268.0|7.0862
12r_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984545|-0.015167821|-0.007553813|-0.093024002|2|-0.093079817|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|-0.0646674999999999|1|-0.001131023|-0.0546637159999999|-0.44083509|1|0.83236194|-0.007140234|0.591758164|-0.090229387|-0.109990462|0.451652492|-58.32042638|12.36992712|90.4724548|-0.040404659|7.995393191000001|0.0|0.790065337|-1.979828309|82.06195604|70.6903535|2976.944611|465.8474777|-1279.67656|2433.580273|-16.88017015|0.209934663|13.94386247|0.867350555|-827.1283373|33.05530181|616.2856203|10.96881384|0.0|0.0|0.14|17.0|-7.16|3.74|81.65|3.58|0.0|127.19|0.0|5.0|31.0|434.46|0.0|0.0|3.21|-5.17|0.00141|0.00291|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.05244|4.32|3.5111|-1774.236548|-1774.2026670000002|679.64|1141.54|353.12|244.69|516.03|0.32409|0.68476|-1774.009422|-0.14894|-0.20138|0.03388131|6.5511|7.5317
37_a18|0.0|0|0.0|0|7.03438793|2|1.251176176|-0.0013530679999999|-0.005351023|-0.018808538|1|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|10.94702064|-0.011713125|0|0.003512954|-0.1483628609999999|-0.44541772|0|0.725028151|0.020848396|0.699483099|-0.068500679|-0.074857954|0.385121249|-50.09028298|6.653112344|12.63119843|-0.0286221589999999|4.865006968|60.1335413|0.7648766029999999|-1.946306811|65.15554136|56.74339533|3055.795406|608.2316837999999|-1423.213033|1571.7484060000002|-15.30451633|0.2351233969999999|18.49074823|0.954530133|-1040.70711|27.36337253|1056.535856|10.41657856|1.0|0.0|0.3|18.0|-8.82|3.3|76.5|3.33|1.0|151.14|0.0|7.0|36.0|480.6|0.0|0.0|2.93|-5.47|0.000999|0.00161|4.36|0.0|0.0|1.51e-09|7.27e-07|-0.04925|8.11|3.2127|-1532.997117|-1532.974371|794.5|1395.35|385.91|385.91|673.45|0.69305|0.69305|-1532.553949|-0.13194|-0.18119|0.02274574|3.0375|7.4559
13d_a5 (GW788388)|0.0|0|0.0|0|6.605297921|1|1.236844097|-0.0959854909999999|-0.005668173|-0.009710199|3|-0.092509033|0.0|-0.33442223|0.002956745|-0.086484275|10.94530363|0.024793388|1|0.003668464|-0.010147323|-0.3706975529999999|2|0.78479342|0.024905619|0.71006207|-0.086824482|-0.0844793|0.54169129|-57.42492153|9.637686167|151.3669372|-0.0291837579999999|6.374277851|44.69922692|0.669182121|-1.605106706|70.45205183|67.0626077|2834.036315|511.985152|-1061.602956|1377.863026|-12.76608229|0.330817879|15.788837|0.954644629|-702.1345259999999|28.84397435|723.0631751|14.57821204|1.0|2.74|0.2|23.0|-8.84|4.11|92.79|1.37|0.0|121.68|0.0|6.0|32.0|425.48|0.0|1.0|3.11|-4.35|0.0189|0.0192|2.75|0.0|0.0|1.45e-09|6.16e-07|-0.05542|3.81|4.1706|-1390.589662|-1390.548362|707.09|1206.73|297.28|269.0|532.01|0.42515|0.48848|-1390.294368|-0.17299|-0.22841|0.04130059|3355.0|7.7447
3_a3|0.0|0|0.0|0|7.285506549|0|0.605000514|0.159413311|-0.010040064|-0.114647585|1|-0.015653979|2.063441043|-0.3413621639999999|-0.007818326|0.0483259979999999|10.31154314|0.069435247|2|-0.006362643|0.041786524|-0.599804962|1|0.8083172479999999|-0.082619043|0.8495058259999999|-0.107269779|-0.098797066|0.583866845|-48.91675544|5.753894372|228.5396864|-0.035057023|2.623868963|75.88125246|0.7000038270000001|-1.086767728|55.67251784|54.67064981|2092.406045|343.74795510000007|-495.58367360000005|1349.6286710000002|-7.290134722999999|0.299996173|8.592908408|0.709760196|-225.9941764|22.83783244|302.8386149|10.6194566|1.0|2.39|0.0|20.0|-6.15|4.07|121.17|1.41|0.0|88.36|0.0|2.0|21.0|310.4|0.0|1.0|3.23|-4.39|0.00103|0.0126|3.26|0.0|0.0|7.009999999999999e-07|0.000218|-0.0637|1.92|3.3475|-1592.904586|-1592.873593|491.26|817.21|370.38|212.09|316.65|0.29441|0.69206|-1592.792349|-0.14599|-0.20969|0.03099295|2.8045|5.93
40_a47|0.0|1|0.0|1|6.823286122000001|0|1.420389717|-0.246203395|-0.004181351|-0.0934645509999999|3|-0.056839794|1.566109469|-0.179798097|0.002212256|-0.038143308|10.98214138|0.056362705|1|0.003634698|-0.147591116|-0.2636225|3|0.836942961|0.018609507|0.607650682|-0.060416547|-0.083237511|0.237173658|-32.5926343|11.04737121|54.11003524|-0.027052191|5.959674083|0.0|0.573656733|-1.082087641|60.97203959|43.64000551|2313.85811|438.171933|-583.7487984|868.5333132000001|-7.872806386000001|0.426343267|12.98034048|0.843174422|-314.91225539999994|25.43981292|388.178924|16.06828586|1.0|2.91|0.11|21.0|-7.08|4.04|68.52|1.52|0.0|94.28|0.0|3.0|25.0|334.35|0.0|1.0|2.72|-3.72|183.0|0.0643|2.19|0.0|0.0|8.339999999999999e-08|2.79e-05|-0.05086|2.06|3.7236|-1123.174467|-1123.144637|571.5|947.27|332.97|308.6|444.47|0.67615|0.68492|-1122.9968210000002|-0.15231|-0.20317|0.02983032|6.5995|8.4
3t_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420752|0.028840888|-0.006089333|-0.0338714389999999|0|0.028527045|2.141978747|-0.304466646|9.83e-05|0.012069208|10.31100267|-0.086478322|3|0.00139283|-0.070331512|-0.496165036|0|0.822076702|0.0466380209999999|0.687253845|-0.080203824|-0.0974995|0.217914628|-50.65701113|8.995863948|97.01046154|-0.026967947|5.681818647999999|0.0|0.684474482|-1.267493496|72.43498782|59.65287508|2530.60497|523.3947687|-800.5532571|2241.507646|-10.75813179|0.315525518|15.64252992|0.929482453|-505.632194|24.88485469|582.0730423|10.85396804|1.0|3.41|0.3|19.0|-8.01|5.42|128.01|1.74|0.0|112.48|0.0|7.0|27.0|396.53|0.0|1.0|4.46|-4.93|0.00013|0.00462|4.09|0.0|0.0|9.86e-09|3.91e-06|-0.05507|5.5|3.5487|-1864.708995|-1864.678788|677.16|1129.24|349.38|349.38|575.45|0.70286|0.70286|-1864.472646|-0.14739|-0.20246|0.03020622|2.7003|8.0458
17_a15|0.0|0|0.0|0|0.0|0|1.43568899|-0.046866421|-0.0071363569999999|-0.071708785|2|-0.033968088|0.0|-0.442454151|0.0016674189999999|-0.032903349|10.9544604|-0.0141953639999999|0|0.0032452509999999|-0.170008473|-0.461493931|2|0.721188086|0.001376853|0.740986227|-0.052869016|-0.079844675|0.605886597|-40.50376584|9.875456386|34.35335309|-0.027065991|7.56573889|58.47512431|0.653207369|-1.596893495|77.82445248|50.37922222|2852.085573|674.5333498|-1223.4046460000002|2104.883413|-15.88591693|0.346792631|15.15194163|0.90173781|-937.2690986|31.74439379|822.8625688|16.654220199999997|1.0|3.99|0.15|24.0|-9.72|6.0|67.35|2.53|0.0|131.36|0.0|7.0|33.0|438.52|1.0|1.0|4.44|-5.65|0.00052|0.00099|4.78|0.0|0.0|1.9199999999999998e-10|8.43e-08|-0.03936|6.89|3.8006|-1413.897695|-1413.857182|752.08|1298.37|326.22|299.04|663.81|0.68787|0.7045100000000001|-1413.559128|-0.15573|-0.19509|0.04051306|7.1743|7.9208
15_a47|0.0|1|0.0|0|6.605297921|0|1.304329657|-0.164258919|-0.00516949|-0.072588375|2|-0.130885389|1.56205245|-0.21194909|-0.0026314909999999|0.086682657|10.9497222|0.0506476009999999|1|-0.002377481|-0.007670908|-0.332654104|2|0.830688568|-0.131424138|0.614613723|-0.084413593|-0.0904066519999999|0.429825305|-45.1562696|8.917011222000001|61.0548099|-0.033307714|4.770072524|0.0|0.711630105|-1.265693121|59.79410145|54.07328082|2327.320914|423.5412927|-677.0708068|869.1027727|-9.531388265|0.288369895|13.37174753|0.914412511|-362.1927541|25.03780079|383.4213189|11.43190096|1.0|2.1|0.06|21.0|-8.49|5.28|66.49|2.83|0.0|96.6|0.0|3.0|25.0|353.78|0.0|1.0|3.74|-4.85|0.00455|0.00499|3.8|0.0|0.0|3.22e-09|1.14e-06|-0.0591799999999999|3.33|4.0594|-1527.4104|-1527.376145|552.16|930.51|305.43|286.26|419.75|0.67203|0.68008|-1527.265523|-0.16762|-0.2268|0.03425526|3.7709|7.8
47a_a18|0.0|0|0.0|0|7.03438793|1|0.403918489|0.018016478|-0.006027559|-0.18843247|0|0.043161338|0.0|-0.464122017|-0.005483379|-0.025401815|10.35082811|0.052572636|0|-0.000633273|-0.232940071|-0.369841706|0|0.766261502|-0.008965701|0.792293789|-0.082855697|-0.099310031|0.371382587|-67.93456546|11.58086543|100.7293848|-0.036234741|9.49531639|110.0917322|0.7936193709999999|-2.681370849|93.5899242|79.51543089|3612.105567|638.5417107999999|-2198.494121|2250.179086|-24.3591435|0.2063806289999999|19.74153879|0.934960691|-1802.576619|37.435301|1225.939287|12.16421601|1.0|0.0|0.28|18.0|-8.27|3.35|123.06|1.85|1.0|158.24|1.0|12.0|39.0|547.67|0.0|0.0|2.02|-5.58|9.9e-05|0.00143|4.44|0.0|1.0|5.4e-09|2.95e-06|-0.05191|8.82|3.1947|-2098.807018|-2098.773074|874.47|1536.87|388.09|388.09|813.01|0.69508|0.69508|2098.280307|-131.0|-0.18291|0.0339441|3.0133|9.0
13c_a6|0.0|0|0.0|0|7.412764017000001|1|1.424213869|-0.046663393|-0.010619065|-0.0122495089999999|1|0.049627353|0.0|-0.605286688|-0.003346018|0.054910284|10.95129637|-0.0942387559999999|1|-0.000899678|-0.106686991|-0.490486317|1|0.780680481|0.085414885|0.7995080809999999|-0.093635525|-0.111231609|0.22875443|-63.73961873|20.79409503|157.60887419999997|-0.039875482|14.15496611|567.1031411|0.772032541|-2.11340057|88.21184769|84.53371376|2880.850692|535.5975578|-1438.635026|3135.546462|-18.47751526|0.2279674589999999|15.07660437|0.875625075|-979.308309|35.15921372|692.8471883999999|12.49421473|1.0|2.53|0.16|23.0|-9.4|4.57|95.85|1.5|0.0|121.6|0.0|6.0|32.0|423.47|0.0|1.0|3.64|-5.27|0.000471|0.00229|4.23|0.0|0.0|3.96e-10|1.68e-07|-0.05015|4.5|3.6519|-1389.39897|-1389.371325|719.8|1217.77|339.5|206.92|596.15|0.48478|0.7008800000000001|-1389.122252|-0.14975|-0.1999|0.0276450999999999|9.2467|7.1367
4h_a46|-3.74433321|0|0.090767245|1|7.825245291|1|0.3002050539999999|0.128214845|-0.005778576|-0.346835467|2|-0.057256598|0.0|-0.404500343|-0.0008161889999999|-0.021951549|10.31928028|-0.09922757|1|0.003087227|-0.030014575|-0.516344924|2|0.7543177040000001|0.075704004|0.6947264059999999|-0.083155747|-0.083997524|0.659584488|-65.24476749|7.900037181|105.2773797|-0.0305445539999999|6.198442205|19.09455432|0.805506105|-2.015940586|74.99848132|73.14480467|3472.1185880000003|601.9869510999999|-1581.72562|3180.526173|-18.803584|0.194493895|15.85230406|0.947878486|-1241.036544|29.75215152|1021.999374|9.093247153|0.0|2.99|0.3|23.0|-9.2|6.18|124.17|2.27|0.0|142.08|0.0|6.0|36.0|502.63|1.0|0.0|3.82|-5.69|0.000149|0.00104|4.21|0.0|1.0|6.38e-10|3.210000000000001e-07|-0.0389199999999999|8.5|4.18|-1923.926093|-1923.878801|792.61|1397.46|296.62|292.11|682.14|0.55428|0.54445|-1923.543349|-0.1711599999999999|-0.21008|0.04729184|2.9086|6.6402
15a_a50|0.0|1|0.0|2|7.934155233999999|1|1.3530592819999998|-0.113976703|-0.004429392|-0.06317118|1|-0.0446629609999999|2.020652006|-0.234757789|0.005366038|-0.15010386|10.94500663|-0.125205943|2|0.005828749|-0.128070491|-0.325638639|1|0.821868651|-0.051676609|0.76745052|-0.0783960279999999|-0.084501726|0.4349386739999999|-46.91098865|10.77967103|275.287923|-0.029316925|6.450390922|0.0|0.705410595|-1.436529349|61.78266878|57.69065967|2503.770258|501.3207109|-859.5972780999999|1754.903963|-10.49734522|0.294589405|14.65582885|0.8103580690000001|-514.369916|24.86892274|569.5267957000001|11.21812301|1.0|2.63|0.23|20.0|-6.09|3.57|68.76|1.87|0.0|110.43|0.0|5.0|28.0|371.44|0.0|1.0|2.76|-3.92|0.0933|0.0444|2.51|0.0|0.0|8.070000000000001e-07|0.0003|-0.03255|2.66|4.0408|-1199.818129|-1199.784983|644.4|1091.64|306.83|306.83|519.38|0.66132|0.66132|-1199.572081|-0.16693|-0.19948|0.03314629|9.0948|7.3872
12ae_a36|-3.3501500230000003|0|0.0|0|7.412764017000001|2|0.299253957|0.069118289|-0.009867085|-0.351827031|2|0.087069205|0.0|-0.611759277|-0.006862238|-0.083959343|10.31810353|0.006615826|1|-0.001160331|-0.15024383|-0.513686975|1|0.831101086|-0.0931249669999999|0.750657639|-0.085851235|-0.105648609|0.439268891|-63.96145017|17.78605328|96.60079598|-0.036430555|13.25108213|19.97715962|0.6849975640000001|-2.11297219|97.76153993|81.74750345|3486.122819|533.6188092|-1574.220407|2634.745208|-20.22131065|0.315002436|16.22570287|0.870019385|-1172.836017|39.62310606|805.2286932|19.05051961|0.0|0.0|0.17|17.0|-6.87|2.15|123.75|0.84|0.0|142.02|0.0|7.0|34.0|474.54|0.0|0.0|1.18|-3.72|0.0668|0.0897|1.64|0.0|0.0|1.36e-07|6.45e-05|-0.0548899999999999|6.24|3.8664|-1876.203168|-1876.152311|754.15|1281.69|320.67|236.84|615.71|0.40141|0.68591|-1875.897072|-0.1566|-0.21149|0.0508577|8.9297|7.8239
21_a4|0.0|0|0.0|1|7.535296702|1|1.399863887|-0.164057585|-0.003068098|-0.014982235|1|0.019346682|0.0|-0.131928225|0.012362563|-0.2897937889999999|10.94593332|-0.104638158|1|0.012094249|-0.063064908|-0.228430899|1|0.777866961|0.090847781|0.674434042|-0.0571545999999999|-0.076470465|0.239652988|-28.99048719|10.23237244|63.37635587|-0.028676424|5.190159022|66.03320922|0.7231676229999999|-1.147056976|47.69702403|39.22285963|2045.488184|472.812128|-581.8208971|1584.866567|-7.377915035|0.276832377|9.956436217|0.670120767|-295.1166014|20.11362507|387.240586|8.908964226|1.0|2.92|0.16|17.0|-5.94|3.85|39.94|2.32|0.0|91.59|0.0|3.0|23.0|303.36|0.0|1.0|3.23|-4.19|0.0403|0.0197|3.36|0.0|0.0|1.16e-06|0.000352|-0.02956|3.31|4.0245|-973.5683008|-973.5481197|549.71|916.76|308.08|240.17|446.0|0.5260600000000001|0.66476|-973.400097|-0.16632|-0.19588|0.020181098|2.9409|6.9172
12ba_a36|0.0|0|0.0|0|7.412764017000001|2|1.297043659|-0.090865777|-0.0075620109999999|0.026411489|2|0.087201747|0.0|-0.423472625|-0.002123045|0.003750685|10.9478512|-0.011949092|1|-0.000621302|-0.091676619|-0.410941182|1|0.8256014690000001|0.041478447|0.796093405|-0.083210415|-0.108410153|0.330220757|-56.0578808|16.57882744|100.798163|-0.037526591|11.16896162|16.1479891|0.7068957840000001|-1.951382748|89.06670390000001|72.63670824|3035.390784|572.4586103999999|-1314.6236720000002|2492.5731100000003|-17.03166444|0.293104216|14.59456478|0.969665341|-885.6465508|35.76372225|688.1986357999999|16.03205543|0.0|0.0|0.12|17.0|-6.72|1.63|116.78|0.74|0.0|133.18|0.0|5.0|33.0|431.45|0.0|0.0|1.57|-4.25|0.0072599999999999|0.0244|2.67|0.0|0.0|1.91e-07|8.240000000000001e-05|-0.08446|2.79|3.0114|-1417.454721|-1417.426327|687.23|1187.56|411.71|236.13|547.82|0.3989999999999999|0.70432|-1417.187763|-0.12587|-0.21033|0.02839417|4.5448|7.6778
1j_a5|0.0|0|0.0|0|6.605297921|0|1.427567371|-0.2031633169999999|-0.003981454|-0.010620031|2|-0.115553003|0.0|-0.175183967|0.00683534|-0.07622096|10.9487794|-0.032333695|1|0.006957291|-0.010807075|-0.2470489089999999|2|0.7862755770000001|-0.084090414|0.717355058|-0.073803258|-0.074505844|0.35883584|-39.64241895|10.57633738|73.73338699|-0.027258236|5.680936139|1.471030887|0.616489567|-1.117587665|54.3827755|50.21875634|2242.805131|455.0425806|-600.2970524|847.5275797|-7.86442482|0.383510433|13.80288876|0.883543443|-322.4414176|23.74961767|422.96706330000006|14.36297201|1.0|2.66|0.05|23.0|-8.14|4.21|63.69|1.57|0.0|96.98|0.0|4.0|25.0|328.37|0.0|1.0|3.19|-4.2|0.0304|0.0206|3.03|0.0|0.0|7.190000000000001e-09|2.36e-06|-0.03832|2.61|4.1205|-1065.849941|-1065.817476|572.47|959.39|300.89|279.68|445.81|0.66182|0.6449|-1065.671975|-0.16813|-0.20645|0.03246499|3.0364|7.6198
12l_a30|0.0|0|-4.712037416|0|7.412764017000001|2|0.60498366|0.157020295|-0.015371073|-0.274237737|2|-0.102468864|0.0|-0.876151158|-0.00695299|0.154540315|10.31162828|-0.02588969|1|-0.004395528|-0.077457998|-0.640870513|1|0.830875659|-0.045411075|0.593245722|-0.0905026719999999|-0.109810463|0.37422435|-63.31694493|10.78883933|103.5499036|-0.045581702|7.548024079|1.697908189|0.8218150790000001|-2.415830189|88.64610824|74.10578426|3306.001879|583.6736326|-1690.148855|2394.793539|-22.31041443|0.178184921|17.23248653|0.861252543|-1182.451965|38.8038646|696.6414817000001|11.82116027|0.0|0.0|0.17|17.0|-7.18|4.78|90.88|2.82|0.0|133.96|0.0|7.0|34.0|482.48|0.0|0.0|3.42|-5.92|9.63e-05|0.000579|5.05|0.0|0.0|6.61e-08|3.19e-05|-0.0545299999999999|5.52|3.5245|-1988.033039|-1987.998976|729.17|1223.54|351.78|245.74|574.72|0.39486|0.68488|-1987.782294|-0.14944|-0.20397|0.03406276|2.9851|7.2154
