molecula|n9FaHRing|n9FaRing|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|nFaHRing|RASA|PBF|FPSA3|PNSA5|RNCS|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
10_a47|0|0|0.0|0|1.381868067|0.0|-0.008013899|0.0|-0.166367455|0.042276423|-0.169242585|-0.384667159|-0.008120645|0.0814897|10.93671036|0.007193585|0|0|-0.0065562469999999|-0.349569106|-0.021926603|-0.045289209|-0.45272733|2|0.754096463|1|0.841070966|0.417511484|0.00951788|-50.08559665|103.41137940000002|-0.035388634|2.720890925|0.0|-1.592488524|-21.81529334|57.59863288|45.89037038|0.411647394|449.6950454|-851.455143|1567.859561|-10.11660331|0.198117368|0.699661037|5482.319019|105.9273263|23.5960035|0.014051737|-322.8149102|498.0016816|1.0|1.0|1.0|2.97|0.09|-8.85|5.12|5.92|58.04|3.21|0.0|106.43|1.0|-5.75|27.0|4.0|359.4|1.0|0.0|1.0|-5.5|1.77e-06|0.000638|3.18e-06|0.00114|0.0|5.110000000000001e-07|4.37|3.7236|-1188.405988|332.97|231.0|0.53909|0.69212|-1188.1907199999998|0.2175|-0.15445|-0.20309|0.03158831|2.8795|7.9
11b_a5|0|0|6.605297921|0|1.277648917|0.0|-0.003900104|4.59511985|0.008093965|0.023988604|-0.067519041|-0.1833048739999999|0.006121601|-0.118167947|10.94877958|-0.0536971829999999|1|1|0.005685558|-0.108457009|-0.0109928619999999|-0.017658026|-0.252164213|2|0.805760343|0|0.8737310509999999|0.378154801|0.016373566|-48.42513182|55.25128526|-0.029332646|5.900883275|1.880682804|-1.290636432|-27.50997723|62.16286481|55.65456427|0.456131351|524.5231302|-774.8021092|913.0178976|-10.5712171|0.33175528|0.83867925|5107.577902|199.1611925|26.35133256|0.0228838029999999|-202.0032297|504.9898148|1.0|1.0|1.0|2.55|0.1|-9.15|5.38|4.82|63.69|2.01|1.0|106.58|1.0|-4.65|27.0|4.0|376.84|0.0|1.0|1.0|-4.69|2.26e-05|0.00853|2.04e-05|0.00767|0.0|2.68e-07|3.31|4.1982|-1564.761898|295.32|0.5806|0.61027|0.6284|-1564.56504|0.2013|-0.17107|-0.21291|0.03575776|2.8531|7.7212
12z_a30|0|0|7.412764017000001|2|0.604983642|0.0|-0.008819424|5.351858133|-0.026703371|0.040566449|0.034848862|-0.537984876|0.003529389|0.018796341|10.31162784|-0.045463448|1|1|0.005111479|0.05890953|-0.12254489|-0.207153446|-0.39205163|1|0.809127478|0|0.832920077|0.315493739|0.030875938|-74.96232552|54.40462246|-0.034034824|14.93669572|0.0|-1.939984979|-34.55504699|95.20867045|71.1566605|0.48740649|579.3226647000001|-1349.321859|2435.831516|-16.464854199999998|0.3691601439999999|0.950863559|7074.004131999999|256.7627363|37.52507564|0.029109145|-182.00664430000003|792.3440337000001|1.0|1.0|1.0|0.0|0.21|-6.83|3.94|2.63|100.11|2.2|0.0|140.26|1.0|-5.61|33.0|6.0|458.54|0.0|0.0|0.0|-5.0|2.47e-06|0.00113|9.94e-06|0.00456|0.0|6.720000000000001e-05|3.34|3.4438|-1804.814868|360.02|0.1855|0.5513100000000001|0.6853199999999999|-1804.51674|0.1441|-146.0|-0.19279|0.02895763|7.2113|7.3615
25b_a34|0|0|7.412764017000001|1|1.290860233|1.94553288|-0.015658012|5.351858133|-0.0929479709999999|0.04037037|-0.150946163|-0.861190687|-0.00378755|-0.112970844|10.95957635|-0.061390533|1|1|-0.000223677|-0.2360985169999999|-0.278635968|-0.435821207|-0.623853334|1|0.7969500890000001|0|0.656573108|0.5020264870000001|0.030138301|-86.13394472|165.2408865|-0.042438204|11.75402804|49.2835599|-2.206786613|-40.19997818|98.0416108|83.19266998|0.419904835|410.0313565|-1378.143115|2671.608537|-16.55102732|0.23725451|0.723855085|5786.015654|148.1659658|34.74652105|0.019067452|-328.1702779|595.8522372|0.0|1.0|1.0|3.39|0.29|-6.42|2.63|3.03|90.3|1.56|0.0|108.21|1.0|-3.82|29.0|5.0|393.44|0.0|0.0|0.0|-3.69|0.00015|59.0|0.000202|0.0796|0.0|0.00015|5.06|4.2253|-1313.388114|293.43|0.2259|0.6925600000000001|0.6925600000000001|-1313.132261|0.2259|-0.17564|-0.21103|0.02655501|9.0174|5.6819
14a_a23|1|1|7.423568444|0|1.197964042|3.39397765|-0.0056795759999999|5.351858133|-0.0246126279999999|0.042992424|0.0446402609999999|-0.289658385|0.012219066|-0.0518554529999999|10.31321831|-0.071842463|2|2|0.011363191|0.083206288|-0.073893976|-0.137733142|-0.446724057|2|0.7556436440000001|1|0.918677038|0.225448915|0.019504497|-50.79675604|38.57988954|-0.0341809229999999|7.800158102999999|80.54176247|-1.606503401|-22.26638099|61.36268093|47.54437201|0.462434482|580.9612768999999|-1015.935121|2173.7139190000003|-13.66949407|0.219241211|0.8602383659999999|6269.28943|138.6457355|27.68542751|0.016707951|-355.0975547|601.8533922|1.0|1.0|1.0|2.86|0.05|-7.41|3.36|4.02|105.02|3.03|1.0|120.28|1.0|-5.47|30.0|4.0|411.48|0.0|0.0|0.0|-4.96|3.38e-06|0.00139|1.1e-05|0.0045299999999999|0.0|1.6100000000000002e-05|3.47|3.7119|-1629.928331|334.02|0.3764|0.6289100000000001|0.6289100000000001|-1629.690316|0.3764|-0.15002|-0.2238099999999999|0.0216412|8.3962|8.5498
galu_a46|0|0|7.535296702|1|1.343828866|2.082220175|-0.00642454|5.4161004020000005|-0.080432741|0.039550827|-0.090581301|-0.327651527|0.002865697|-0.094815394|10.92740177|-0.1121767259999999|1|1|0.003107816|-0.150645957|0.028964355|0.0481706809999999|-0.4671565689999999|2|0.81708619|1|0.7637964079999999|0.5235416979999999|0.01235603|-49.84028137|261.2602893|-0.03220981|3.870487977|68.43088526|-1.513861067|-28.50774993|57.65745491|57.85086047|0.468241745|427.4851161|-847.2847833999999|1755.2047|-10.08962292|0.2167824069999999|0.880553787|5641.451892|121.3297832|23.01702105|0.013967104|-317.0250717|542.7276591|0.0|1.0|1.0|2.75|0.18|-7.13|3.69|3.51|86.69|1.84|0.0|108.18|1.0|-3.85|28.0|4.0|369.42|0.0|0.0|1.0|-3.99|0.0001409999999999|52.0|0.000102|0.0375|0.0|2.75e-05||||||||||||||7.2924
13j_a6|0|0|7.412764017000001|1|1.430640326|0.0|-0.015004989|5.351858133|-0.154502515|0.041728395|0.07522656|-0.855284356|-0.011017781|-0.0951246069999999|10.95129557|-0.047513534|1|1|-0.007703306|0.121750719|-0.045418125|-0.073507141|-0.562698347|1|0.783333463|0|0.6229641429999999|0.205764388|0.03111288|-86.54032868|180.6709018|-0.046428683|13.89184843|114.6910805|-2.460720196|-53.67779048|99.85109065|101.1210779|0.433600896|416.2679342|-1644.266245|2634.320708|-20.73032827|0.215833159|0.765539515|6276.316063|144.22085800000002|39.56287079|0.0199201689999999|-379.7635712|673.8038326000001|1.0|1.0|1.0|2.26|0.12|-8.5|4.16|3.54|115.15|1.18|0.0|120.17|1.0|-5.03|32.0|5.0|427.46|0.0|0.0|1.0|-4.48|9.32e-06|0.00398|3.28e-05|14.0|0.0|1.36e-06|4.94|3.5599|-1426.5532050000002|348.28|0.2857|0.69993|0.7045100000000001|-1426.272674|0.0259|-0.14602|-0.19491|0.03242949|10.9731|6.5817
12c_a30|0|0|7.412764017000001|2|0.604984133|0.0|-0.006900253|5.351858133|-0.030422458|0.042804233|-0.0983590219999999|-0.3657134279999999|0.00372838|0.019094532|10.31162888|-0.072247675|1|1|0.003603419|-0.172653074|-0.051371057|-0.090173435|-0.468696709|1|0.824373792|0|0.8439327120000001|0.39541773|0.01588025|-62.99109515|82.07537640000001|-0.037411484|6.768942632999999|0.0|-1.833162702|-32.72642202|72.5855533|60.4942895|0.452966315|550.9847369|-1196.830808|2456.062146|-15.946612|0.193871231|0.828040991|6403.739746|126.574178|30.29927658|0.014695647|-399.7292126|652.8825454|1.0|1.0|0.0|0.0|0.14|-7.22|4.47|3.27|81.65|3.31|0.0|132.29|1.0|-5.93|30.0|4.0|432.93|0.0|0.0|1.0|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|0.0|2.61e-05|4.45|3.5286|-2035.373591|351.37|0.2155|0.32037|0.68457|-2035.141497|0.1568|-0.1496299999999999|-0.2038599999999999|0.03433522|4.7893|7.9914
5f_a40|0|0|8.149890544|0|0.60491326|1.656591081|-0.008387329|6.167516491000001|-0.0468504759999999|0.042936508|-0.085493191|-0.293556526|0.000663516|0.166865076|10.31198329|0.062183277|2|2|0.000706205|-0.155235986|0.100535344|0.18254908|-0.4644854879999999|0|0.811339477|1|0.7414714309999999|0.0528268609999999|0.020236763|-50.68028366|222.1847349|-0.041135239|4.319700326|63.48466425|-1.316327637|-24.23209217|57.61052946|61.79838068|0.484099946|342.5710869|-608.163404|599.1117195|-8.780648419|0.185606315|0.938359946|3963.475837|85.75294257|23.33651|0.015000038|-290.5093357|269.0442248|1.0|1.0|1.0|2.05|0.21|-3.69|2.94|2.68|101.52|1.29|2.0|78.56|3.0|-3.97|20.0|3.0|284.34|0.0|0.0|1.0|-3.31|0.000108|0.0307|0.000491|0.14|0.0|0.0587|3.5|3.0611|-1232.983157|405.03|0.2747|0.56507|0.69727|-1232.851443|0.0415|-0.13057|-0.19284|0.02389588|7.6183|6.9508
5_a18 (BIBF0775)|0|0|7.03438793|2|1.251175715|0.0|-0.005220163|4.844187086|-0.015946718|0.035478927|-0.0366107389999999|-0.391512249|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0|0.0036739159999999|-0.054916741|-0.144352593|-0.216531385|-0.453086741|0|0.7395978390000001|0|0.8432358679999999|0.420002762|0.008501088|-59.08151918|10.36586529|-0.029755876|4.846666751|50.25564119|-2.112667176|-39.33277643|67.25977848|58.5107823|0.483962172|636.6978809999999|-1595.201018|1645.395714|-16.96451322|0.184058942|0.937842434|7221.114573000001|138.97646310000002|27.535837|0.010831199|-477.1120625|1140.896548|0.0|1.0|1.0|0.0|0.32|-9.21|4.09|3.69|76.5|3.52|1.0|155.95|1.0|-6.07|37.0|3.0|494.63|0.0|1.0|0.0|-5.72|8.590000000000001e-07|0.000425|1.91e-06|0.000946|0.0|3.06e-07|8.45|3.2027|-1572.313227|378.13|0.4825|0.69298|0.69298|-1571.843719|0.4825|-0.13154|-0.18092|0.02305362|2.8009|7.4685
12x_a30|0|0|7.412764017000001|2|0.604984021|0.0|-0.006008579|5.351858133|-0.0335688279999999|0.043383838|-0.0606216429999999|-0.3545061539999999|0.00604028|0.027312213|10.31162819|-0.1066694919999999|1|1|0.006346396|-0.104089964|-0.053700437|-0.0922059569999999|-0.458718546|1|0.782514704|0|0.848844277|0.398925866|0.014757946|-60.57208434|74.51844582|-0.035022402|6.435648079|0.0|-1.926232129|-31.35848986|68.52587215|57.2323071|0.4490846539999999|560.5459455|-1272.013771|2374.777496|-15.27257668|0.175325029|0.815160907|6359.545311|115.7782842|28.04441012|0.012044556|-428.8071293|754.3941655|1.0|1.0|0.0|0.0|0.21|-7.38|4.87|3.23|81.65|3.25|0.0|137.21|1.0|-6.04|31.0|4.0|426.54|0.0|0.0|0.0|-5.46|9.14e-07|0.00039|3.48e-06|0.00148|0.0|1.76e-05|4.45|3.4831|-1654.40976|355.95|0.1517|0.68589|0.68589|-1654.1207|0.1517|-0.14783|-0.19876|0.03136007|4.8197|7.6556
25_a12|0|0|0.0|0|1.404967476|0.0|-0.004103693|0.0|-0.045725323|0.038787879|-0.089297664|-0.180562493|0.000864238|-0.025245046|10.93676625|-0.11195017|0|0|0.001783739|-0.141917694|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|2|0.638255008|1|0.947937175|0.120087607|0.004952762|-41.75851719|37.96125329|-0.03323193|1.3444869730000002|0.0|-1.362509125|-14.85843094|44.42528172|31.09844409|0.448858246|493.8944271000001|-709.8947922|1907.027255|-9.021208163|0.082701363|0.814415245|4329.321091|43.08908189|18.87554002|0.005118351|-434.8420476|430.4348528|1.0|1.0|1.0|3.43|0.05|-8.78|4.7|5.35|37.81|3.2|0.0|99.48|1.0|-5.28|24.0|2.0|311.38|0.0|1.0|1.0|-5.25|5.19e-06|0.00162|5.63e-06|0.00175|0.0|5.12e-07|4.73|3.4532|-974.6569575|359.04|0.4483|0.63284|0.69029|-974.458128|0.1897|-0.14303|-0.19655|0.024123749|2.2482|7.6576
12k_a36|0|0|7.412764017000001|2|1.297043952|0.0|-0.0071232019999999|5.351858133|-0.063399056|0.039061728|0.096315593|-0.413145744|0.002782748|0.003690005|10.94908765|-0.058284869|1|1|0.003724542|0.163804836|-0.095253274|-0.1619981409999999|-0.4373676689999999|1|0.811903388|0|0.8427704640000001|0.367754573|0.018067063|-67.14870046|46.79001927|-0.037758075|7.838185977999999|0.0|-2.038936068|-32.84907515|78.24529096|61.7723974|0.478908312|555.1026569|-1342.974009|2294.707886|-16.38090333|0.219318299|0.919048073|6027.033337|144.457092|31.85663123|0.016847116|-369.7499256|698.847203|1.0|1.0|0.0|0.0|0.12|-7.01|3.62|2.42|69.2|2.38|0.0|133.84|1.0|-4.58|31.0|4.0|407.47|0.0|1.0|0.0|-4.55|2.6e-05|0.0106|2.82e-05|0.0115|0.0|3.94e-05|3.83|3.6631|-1310.3453949999998|338.46|0.3116|0.5249199999999999|0.70031|-1310.072976|0.0908|-0.15053|-0.20023|0.03274587|7.3988|7.8539
9a_a36|0|0|7.412764017000001|2|1.297044807|0.0|-0.007853595|5.351858133|-0.046964839|0.040166667|0.095192109|-0.41624054|0.0034852859999999|-0.078488872|10.96066876|-0.06502499|1|1|0.00484375|0.160672128|-0.12019672|-0.202876718|-0.398235589|1|0.7885597609999999|0|0.826559623|0.204819754|0.0236784079999999|-66.44342306|49.52042402|-0.039929147|8.847677483|0.0|-1.956528182|-27.53468726|78.37175688|59.5185754|0.453098452|505.25728260000005|-1195.981615|2167.77208|-14.91993116|0.236165413|0.828482664|5693.562367|144.36259840000002|31.95428497|0.019513779|-322.5522826|578.2841135|1.0|1.0|0.0|0.0|0.14|-6.28|3.04|2.04|66.4|2.02|0.0|120.94|1.0|-3.71|29.0|5.0|382.42|0.0|1.0|0.0|-3.99|0.000197|0.0753|0.000102|0.0391|0.0|0.0002009999999999|3.38|3.8677|-1252.802159|320.56|0.4811|0.68682|0.68682|-1252.578886|0.4811|-0.15925|-0.20969|0.02701893|7.4992|7.8861
1f_a5|0|0|6.605297921|0|1.218960329|0.0|-0.00645569|4.59511985|-0.31059482|0.029105691|-0.118028278|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|-0.000625|1|1|-0.000700145|-0.389011185|0.001493879|0.004923698|-0.401165734|2|0.771487328|0|0.888073448|0.45528118|0.008403353|-46.77243802|201.7057715|-0.035639589|2.614237829|0.21377016|-1.425583552|-28.43795894|57.83835135|55.67318607|0.4670794829999999|495.3305784|-795.1314464|979.2285994|-11.0872845|0.242477611|0.8764524309999999|5474.331675|135.2439659|26.24118632|0.01983997|-287.2706403|403.396385|1.0|1.0|1.0|2.61|0.05|-8.88|5.48|6.37|54.46|2.73|0.0|95.49|1.0|-4.79|27.0|6.0|366.34|1.0|0.0|1.0|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|0.0|4.86e-07|3.58|4.5758|-1288.353339|270.96|0.6959|0.47267|0.42446|-1288.209882|0.0228|-0.18224|-0.2357|0.03370206|4.9879|6.6198
10_a1|0|0|6.86171134|0|1.435871163|0.0|-0.014135827|4.727387819|-0.23385288|0.037578348|0.049971022|-0.621976404|-0.012672753|-0.020225596|10.94957578|0.010430299|1|1|-0.0106277489999999|0.107434253|-0.019835038|-0.042643966|-0.623957903|1|0.7227844929999999|0|0.669963758|0.126889306|0.014751098|-61.93104798|212.8090837|-0.045402319|4.718623023|64.49041745|-1.861495069|-37.31383317|70.6564636|74.31719486|0.459673515|378.9193385|-1052.827816|1768.2330920000002|-14.52342192|0.165903744|0.850732895|5192.858899|93.83214542|30.78628757|0.015427326|-377.9175542|433.2550452|1.0|1.0|0.0|2.18|0.0|-8.02|4.86|5.06|78.87|2.78|0.0|99.61|1.0|-4.98|27.0|5.0|359.35|0.0|0.0|1.0|-4.73|1.04e-05|0.00372|1.87e-05|0.00673|0.0|3.42e-06|5.81|3.4067|-1223.159954|363.94|0.6754|0.70345|0.70345|-1222.969096|0.6754|-0.13576|-0.20378|0.03426532|7807.0|5.8239
20_a47|1|1|6.86171134|0|1.408721455|1.1934608|-0.011237762|4.727387819|-0.161476442|0.039520202|0.031814023|-0.505699304|-0.009220816|-0.052370531|10.95058273|0.071506228|1|1|-0.006342241|0.087325054|-0.108236785|-0.297094867|-0.5332051720000001|2|0.7962508290000001|1|0.6888286020000001|0.213977589|0.023587109|-50.14789824|43.63174229999999|-0.032859105|7.00733184|49.00609086|-1.38008239|-24.89884887|69.09296541|58.53772498|0.4642647929999999|375.4483088|-752.2184736|1219.306754|-9.761884958|0.404765791|0.86659377|5896.060936|220.6189341|30.08893541|0.034758191|-103.815441|428.5826478|0.0|1.0|1.0|2.96|0.05|-7.31|2.56|4.54|84.73|2.75|0.0|99.68|1.0|-4.06|28.0|6.0|380.35|0.0|0.0|1.0|-4.08|8.72e-05|0.0332|8.32e-05|0.0316|0.0|1.86e-05|4.08|3.9808|-1335.742176|311.45|0.2807|0.68219|0.68219|-1335.566785|0.2807|-0.16377|-0.22734|0.03389691|4.3277|8.6
5a_a49|0|0|7.853604813|2|1.343848751|2.111324504|-0.009147269|5.777652323|0.007039248|0.034466231|-0.072902329|-0.493952547|0.007647515|-0.046327135|10.92976459|0.076610236|1|1|0.008623164|-0.1205081119999999|-0.158356406|-0.26176436|-0.51958118|2|0.7979412790000001|1|0.800090055|0.6254267029999999|0.028578361|-46.04810561|124.92862240000002|-0.027311576|9.77851757|54.35929907|-1.338267206|-24.67330519|61.89135559|58.89715956|0.490453006|468.0117167|-782.8177953|1887.422375|-9.345067946|0.393071247|0.962527525|6294.404170000001|229.9265537|26.32248561|0.0270848489999999|-125.09569170000002|592.5885712|0.0|1.0|1.0|2.93|0.22|-6.92|3.3|3.68|73.14|2.07|0.0|116.62|1.0|-3.84|30.0|5.0|397.43|0.0|1.0|1.0|-4.29|0.000146|0.0578|5.09e-05|0.0202|0.0|4.72e-05|4.14|3.9219|-1311.995327|316.13|795.0|0.31953|0.66225|-1311.743648|0.0529|-0.16176|-0.21238|0.03478454|7.0102|7.3665
16_a31|0|0|7.758333467000001|1|0.61013894|0.0|-0.020181753|5.733341277|-0.186617888|0.042528736|-0.050076586|-0.726543099|-0.017017891|-0.00795845|10.31170095|0.06214876|2|2|-0.0125582419999999|-0.0897217219999999|-0.053194463|-0.09530799|-0.60894688|0|0.8318419909999999|0|0.546450126|0.29485045|0.0374314139999999|-70.82239128|130.369865|-0.050105055|8.309441139|467.7901274|-1.653466811|-31.54036284|83.86629191|84.57819254|0.427771627|257.4650715|-779.0463041|1212.615438|-11.12287666|0.26919564|0.747554032|4387.049328|126.8340354|32.30339751|0.027684692|-217.4912527|280.39844320000003|0.0|1.0|1.0|1.93|0.14|-4.94|3.8|2.83|114.29|0.78|0.0|80.57|2.0|-4.36|21.0|4.0|300.34|0.0|0.0|1.0|-3.6|4.38e-05|0.0131|0.000254|0.0762|0.0|0.00347|1.7|3.6596|-1308.242314|338.79|0.2534|0.70108|0.70108|-1308.113026|0.2534|-0.15231|-0.1842|0.03948619|5.5943|7.0458
8_a4|0|0|7.535296702|1|1.304250488|2.126514848|-0.001277205|5.4161004020000005|0.03148225|0.038726287|-0.072752231|-0.056197036|0.010647563|-0.011835327|10.9295757|0.05775266|1|1|0.009595591|-0.1193184819999999|-0.048133994|-0.078942941|-0.150276481|2|0.813333185|1|0.925132446|0.546157592|0.0103751219999999|-33.90618946|11.02158946|-0.024598141|2.772101712|37.17889653|-0.983925625|-14.42275611|41.57817329|33.26523662|0.428884426|478.2025467|-508.5928419|1737.932042|-6.572312789|0.273845898|0.750959081|5162.482272|141.55141369999998|17.50981094|0.0148422489999999|-233.7988862|434.9654405|1.0|1.0|1.0|3.19|0.15|-7.78|4.63|4.76|43.6|2.93|0.0|100.13|1.0|-4.35|25.0|3.0|346.81|0.0|1.0|1.0|-4.84|4.49e-05|0.0156|1.46e-05|0.00506|0.0|5.72e-06|3.29|3.9863|-1450.239105|311.03|0.1687|0.30471|0.57675|-1450.071352|0.0642|-0.16821|-0.22685|0.0252645|5.7488|7.2676
14a_a3|0|0|6.823286122000001|0|0.6050202020000001|0.0|-0.009312773|4.727387819|-0.1160619169999999|0.043464052|-0.143740653|-0.363198151|-0.00603969|-0.039177314|10.3116301|-0.172643335|1|1|-0.004161699|-0.267665193|-0.050943323|-0.094863591|-0.582572884|3|0.7574238740000001|1|0.790894937|0.21389849|0.0140376889999999|-46.53709886|256.5548327|-0.036792719|3.396421044|83.70773843|-1.324537874|-22.1944701|55.84414456|52.02624107|0.481997259|389.0288018|-651.519384|1186.412113|-8.902004327|0.239123122|0.930491715|4716.423352000001|117.6209094|23.78539971|0.0189212089999999|-256.6424807|358.3503513|0.0|1.0|1.0|2.2|0.06|-6.89|4.28|3.71|105.82|1.04|0.0|93.25|1.0|-4.45|23.0|4.0|319.38|0.0|0.0|1.0|-3.99|3.54e-05|0.0113|0.000103|0.0327|0.0|4.08e-05|2.44|3.2363|-1327.513792|383.1|0.4524|0.69708|0.69708|-1327.354384|0.4524|-0.1321|-0.19946|0.02860456|4.6689|7.5229
4a_a49|0|0|7.535296702|1|1.343847746|2.085628989|-0.006602016|5.4161004020000005|-0.074495823|0.036555556|-0.080255074|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|1|1|0.000660956|-0.130491035|-0.037142108|-0.060391347|-0.403194204|2|0.803344301|1|0.7570436159999999|0.433367368|0.017143497|-53.88810275|313.22432680000003|-0.0292876779999999|6.448709504|60.11195021|-1.4936715669999998|-35.44496163|68.37721704|68.30645049|0.4716382|464.3095353|-916.0977468|1647.61849|-11.01687292|0.349698461|0.8926425020000001|5950.370212|214.47685|27.62211044|0.023624093|-184.3656985|620.5697596|0.0|1.0|1.0|2.89|0.22|-7.36|3.4|2.83|92.93|1.25|0.0|114.08|1.0|-3.28|30.0|5.0|399.45|0.0|0.0|1.0|-3.52|0.000528|211.0|0.000305|122.0|0.0|1.74e-05|3.34|3.7876|-1313.19945|327.34|0.1935|0.35731|0.68042|-1312.924353|0.0789|-0.1585099999999999|-0.2231199999999999|0.04133192|4.8706|7.4949
21_a4|0|0|7.535296702|1|1.399863887|2.026698554|-0.003068098|5.4161004020000005|-0.014982235|0.042924837|0.019346682|-0.131928225|0.012362563|-0.2897937889999999|10.94593332|-0.104638158|1|1|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|1|0.777866961|0|0.932146735|0.239652988|0.020173071|-38.7880598|63.37635587|-0.028676424|5.190159022|66.03320922|-1.147056976|-14.70482428|47.69702403|39.22285963|0.401240904|472.812128|-581.8208971|1584.866567|-7.377915035|0.276832377|0.670120767|4277.396118|140.4174905|20.11362507|0.017563978|-226.3943104|387.240586|1.0|1.0|1.0|2.92|0.16|-5.94|3.7|3.85|39.94|2.32|0.0|91.59|2.0|-3.88|23.0|3.0|303.36|0.0|1.0|1.0|-4.19|0.000133|0.0403|6.51e-05|0.0197|0.0|0.000352|3.31|4.0245|-973.5683008|308.08|0.2016|0.5260600000000001|0.66476|-973.400097|0.1457|-0.16632|-0.19588|0.020181098|2.9409|6.9172
14aa_a23|1|1|7.423568444|0|1.19796312|3.4143268310000003|-0.005050361|5.351858133|-0.026892547|0.046678487|0.031136154|-0.287870566|0.013012022|-0.029037128|10.313217300000002|-0.044957534|2|2|0.012103325|0.055934795|-0.074579388|-0.13397874|-0.4506138879999999|2|0.75434493|1|0.924108042|0.204831806|0.018016316|-51.83122853|40.49537336|-0.03159178|8.355923226|83.27171526|-1.6743643259999998|-24.18971469|61.21989213|47.78906871|0.4930525229999999|629.3423691|-1140.287028|2263.821505|-14.65218978|0.203340553|0.972590939|6651.23042|138.4803717|27.00633206|0.013786041|-404.0660854|733.3886349999999|0.0|1.0|1.0|3.68|0.12|-8.16|4.4|4.63|105.02|3.45|1.0|130.22|1.0|-6.23|32.0|4.0|439.54|0.0|0.0|0.0|-5.55|5.9e-07|0.000259|2.81e-06|0.00123|0.0|3.07e-06|4.1|3.5934|-1708.5626|345.03|0.4157|0.6805899999999999|0.6805899999999999|-1708.276011|0.4157|-0.1449|-0.21573|0.02033777|8.3532|8451.0
12bf_a36|0|0|7.412764017000001|2|1.297043948|0.0|-0.00832865|5.351858133|-0.119979424|0.044197531|0.140577067|-0.4497470879999999|-0.006877664|-0.096665166|10.96022305|-0.0206090089999999|1|1|-0.004358975|0.359635716|-0.098027247|-0.250781298|-0.433281391|1|0.836170906|0|0.6791406640000001|0.356652646|0.0217611939999999|-71.01192632|87.14111344|-0.037486972|9.026978489|0.0|-1.874348624|-37.52534442|86.28460578|72.27889645|0.474826911|437.4108773|-1207.2027480000002|2522.341812|-15.55034592|0.294529031|0.904134124|6271.550446|189.6959033|34.22402339|0.02371294|-264.6734075|593.6088758|1.0|1.0|0.0|0.0|0.14|-7.12|3.55|3.0|69.2|2.78|0.0|123.67|1.0|-3.99|31.0|6.0|417.41|0.0|1.0|0.0|-4.32|0.000102|0.0424|4.81e-05|0.0201|0.0|3.17e-05|3.66|3874.0|-1431.413697|320.04|0.4518|0.40663|0.69292|-1431.187555|0.4006|-0.15677|-0.2139|0.03299488|7.5932|8.2218
