molecula|NaaNH|n9FaHRing|SaaNH|NaasN|SRW09|nARing|AATSC1c|n6HRing|JGI4|SaaaC|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|pIC50
8_a27|1|0|2.599100867|1|6.605297921|0|-0.008444078|2|0.039673203|1.21499748|0.0040883959999999|1|0.004801929|-0.24946295|-0.106814855|-0.187486926|-0.535352745|0.6812785379999999|0.8000360390000001|0.141900468|0.64927069|1|0.776384028|-0.078709803|-37.50265703|-43.96130162|10.41179748|122.0597403|0.223615972|4.960882344|61.18801154|0.751701834|-17.86879446|53.20197882|-17.09606174|47.91445451|0.479730655|2132.9321670000004|-615.4582227000001|-8.145716531|0.248298166|5.016799703|9.642697094|4522.989286999999|-293.2457951|0.019394143|-239.8554499|818.753121|326.3351007|0.0|0.0|0.0|0.0|2.79|21.0|2.98|2.48|2.19|87.68|0.0|1.0|2.0|23.0|303.32|0.0|2.38|0.000586|178.0|0.000299|0.0907|0.0|5.2e-07|0.000158|3.96|-1004.515654|-1004.489001|848.58|0.2336|300.38|374.88|0.64893|-1004.385302|0.2336|-0.16958|3.0415|-1004.432889|8.2218
8a_a12|0|0|0.0|0|0.0|1|-0.00771093|3|0.0420317459999999|0.0|-0.001510006|0|0.000249868|-0.3422915179999999|-0.135424346|-0.226106307|-0.5385001079999999|0.913877696|0.763500863|-0.1261547959999999|0.862306783|0|0.892656426|-0.05926895|-30.69873711|-48.195997|5.354053791|46.32568673|0.107343574|2.773166902|0.0|0.791430726|-15.90061008|55.45388635|-17.52581709|36.0527909|0.46777503|2212.38965|-771.1359521|-9.077610683|0.208569274|5.113243051|9.607296424|4806.044707999999|-399.41487|0.014012546|-301.89687089999995|974.3568539|464.1781753|1.0|1.0|0.0|1.0|4.06|18.0|3.87|2.5|2.89|105.24|0.0|1.0|3.0|25.0|327.38|0.0|3.1|0.000125|0.0408|6.19e-05|0.0203|0.0|1.28e-08|4.2e-06|3.41|-1046.0428949999998|-1046.0210880000002|952.71|0.2486|317.17|424.14|0.6309100000000001|-1045.851982|0.2486|-0.15696|3.6588|-1045.902509|6.7011
19j_a38|1|0|3.235947106|0|7.412764017000001|2|-0.007976154|2|0.04391253|0.0|-0.004442319|1|-0.002443797|0.23209815|-0.09493054|-0.20848518|-0.42133715|0.7163622890000001|0.846765471|-0.001131945|0.6885713729999999|0|0.8071763829999999|-0.0844479869999999|-57.80349365|-73.92901683|17.15233756|131.29876370000002|0.192823617|11.74054073|29.18585028|0.714369845|-39.565701700000005|90.05233553|-26.09259418|74.95583121|0.408533267|2969.234865|-1330.722303|-17.86002424|0.285630155|7.506210369|12.69084117|6704.612831|-910.8612362|0.023555355|-293.4664598|1862.79182|640.025745|1.0|0.0|1.0|1.0|4.81|17.0|3.17|2.42|1.76|130.41|0.0|1.0|5.0|32.0|426.45|0.0|2.44|4.46e-05|19.0|7.55e-05|0.0322|0.0|1.2099999999999998e-07|5.14e-05|3.23|-1424.426858|-1424.390074|1163.3|354.0|205.41|533.97|0.69435|-1424.183388|0.2625|-0.15182|10.8124|-1424.24494|8.1146
8_a1 (SB-202620)|1|0|3.296085365|0|6.86171134|0|-0.013785521|1|0.037578348|0.0|-0.012672753|1|-0.0106277489999999|-0.095271547|-0.019835038|-0.042643966|-0.612004804|0.674381582|0.743088715|-0.042789124|0.658433571|0|0.648967503|-0.117682533|-66.76765693|-59.72618401|8.809217494|208.2071465|0.351032497|4.997944864|64.70432539|0.7742395870000001|-37.88089785|70.8721358|-23.30777912|75.57687443|0.4564697679999999|2431.842132|-955.6189441|-13.22376193|0.225760413|7.432247389|13.67402758|5170.286136|-542.1742393|0.019645498|-311.18185800000003|1234.267739|433.2550452|1.0|1.0|1.0|0.0|2.74|23.0|4.86|5.06|2.78|99.61|0.0|1.0|4.0|27.0|359.35|0.0|3.7|1.14e-05|0.0041|1.98e-05|0.00713|0.0|9.53e-09|3.42e-06|5.32|-1223.279021|-1223.117248|977.87|0.5339|364.11|460.4|0.7026600000000001|-1222.9606720000002|0.5339|-0.13683|3.4563|-1223.014114|6.3979
12ap_a36|1|0|3.4417292610000003|0|7.412764017000001|2|-0.007719624|2|0.042739018|0.0|-0.000143196|1|0.001194592|0.117738331|-0.098598933|-0.175397741|-0.436880644|0.8707354620000001|0.832758813|-0.025198947|0.8212311840000001|0|0.830587483|-0.082622504|-54.21070432|-69.6632787|14.26936622|82.56761031|0.1694125169999999|9.36249036|0.0|0.737851886|-35.56900768|83.16347311|-24.58703954|68.48007054|0.464588|2843.18721|-1253.939017|-16.13217554|0.262148114|8.766216204|16.37284224|6003.481614|-822.7409526|0.020575639|-312.1212186|1699.445432|642.3830552000001|1.0|0.0|1.0|0.0|4.78|17.0|2.75|1.76|1.38|128.47|0.0|1.0|5.0|31.0|406.44|0.0|1.66|0.000101|0.0412|0.000113|0.0458|0.0|2.21e-07|8.97e-05|2.98|-1325.199863|-1325.159466|1160.79|0.8819|252.39|553.28|0.6929|-1324.95298|0.3982|-0.15704|7.0249|-1325.0127220000002|7.4949
1n_a5|1|0|2.91912867|0|6.605297921|0|-0.007315978|2|0.024388889|0.0|0.004367323|1|0.004754079|0.004115733|-0.00966135|-0.015850084|-0.393928416|0.6805709409999999|0.77828693|-0.013686011|0.656280207|0|0.785210014|-0.082180848|-47.1725036|-47.04056285|13.27640087|63.58796786|0.214789986|7.620766672|55.29041202|0.627751746|-27.07741706|63.57058627|-17.50346525|60.44890447|0.483868192|2437.279452|-752.6490056|-10.04713747|0.372248254|7.881746117|15.27080096|5101.31614|-432.02691110000006|0.028797525|-146.6611704|1198.959638|467.1194103|1.0|1.0|1.0|1.0|2.88|23.0|4.41|3.99|1.72|101.77|0.0|1.0|5.0|27.0|356.38|0.0|3.14|5.41e-05|0.0193|6.56e-05|0.0234|0.0|8.43e-09|3.01e-06|4.19|-1179.209088|-1179.169527|1017.23|0.3789|282.82|481.06|0.44786|-1179.018429|0.3789|-0.17092|0.6234|-1179.073189|7.5686
12y_a30|0|0|0.0|0|7.412764017000001|2|-0.005996863|2|0.044197531|0.0|0.00604028|1|0.006346396|-0.153680104|-0.053700437|-0.0922059569999999|-0.4579359229999999|0.842068099|0.768409873|-0.05346283|0.803183654|0|0.8489185109999999|-0.070903795|-47.598277|-61.25585229|10.05775555|85.17057711|0.151081489|6.751850651|0.0|0.820108145|-31.95309886|69.55490151|-23.38859815|57.65603256|0.445723724|2847.362782|-1286.372898|-15.70095045|0.179891855|8.067590558|14.55517927|6301.067405|-863.552275|0.012362508|-429.782246|1568.540572|754.3941655|1.0|0.0|1.0|0.0|4.86|17.0|4.87|3.23|3.25|137.21|0.0|1.0|5.0|31.0|426.54|0.0|3.19|9.14e-07|0.00039|3.48e-06|0.00148|0.0|4.12e-08|1.76e-05|4.45|-1654.41361|-1654.382468|1227.82|0.2173|238.56|585.59|0.6864399999999999|-1654.125015|0.1489|-0.1475|4.7043|-1654.190369|7.6576
19_a20|1|0|3.423603867|0|6.842683282|0|-0.0096278259999999|3|0.0396875|1.622562232|-0.006620594|1|-0.004654742|0.175308615|-0.049177437|-0.083481481|-0.5838248970000001|0.811128636|0.7619768840000001|-0.143992458|0.7741509329999999|1|0.754452534|-0.091725453|-60.26825633|-65.49811346|8.964643162|339.8339889|0.245547466|5.890223441|88.19441661|0.796070588|-39.5992891|75.98477124|-25.1915821|69.23289949|0.483310517|2849.084477|-1309.962269|-16.55214209|0.203929412|7.950138729|15.38668579|6325.747732|-860.7113887|0.0159602|-389.0666676|1645.535318|684.5377542|1.0|1.0|1.0|1.0|3.49|27.0|4.97|4.08|1.33|122.86|0.0|1.0|5.0|32.0|420.47|0.0|3.16|1.29e-05|0.00541|2.6600000000000003e-05|0.0112|0.0|2.34e-10|9.86e-08|5.01|-1368.413151|-1368.378274|1190.68|0.2998|368.83|519.34|0.6987399999999999|-1368.129074|0.2998|-0.13903|4.2507|-1368.190746|5585.0
18a_a25|0|0|0.0|1|6.842683282|0|-0.0029953159999999|2|0.038167849|2.050257213|0.007643634|1|0.007325341|0.106305991|-0.037072518|-0.06333068|-0.2936794219999999|0.761417363|0.7385460309999999|-0.039007784|0.7291583840000001|1|0.931628386|-0.055926422|-37.07961488|-51.83514755|6.317215793|75.74077952|0.068371614|4.188358905|0.0|0.817072039|-24.58404782|59.45091020000001|-20.53845469|43.39683067|0.493301255|2857.88027|-1088.538099|-13.61714122|0.182927961|7.39539242|14.59524518|6523.923911999999|-721.7084848|0.011486699|-420.4420243|1332.242503|759.4953883|1.0|1.0|1.0|1.0|3.5|27.0|5.89|5.72|2.88|133.85|0.0|1.0|6.0|32.0|435.54|0.0|4.53|4.65e-07|0.000202|1.71e-06|0.000744|0.0|1.67e-10|7.28e-08|4.51|-1675.274716|-1675.2501519999998|1229.09|0.3234|225.57|556.26|0.5274399999999999|-1674.982248|0.0027|-0.15732|3.1313|-1675.04368|7.0269
9_a4|0|0|0.0|1|7.535296702|1|-0.00136737|2|0.040449735|2.137757657|0.010709527|1|0.009731833|-0.030976753|-0.0475186259999999|-0.076824065|-0.172904817|0.625717993|0.801082857|-0.151437311|0.58669472|1|0.937102792|-0.052625548|-28.63837014|-37.85762102|4.918284148|13.6577411|0.062897208|2.676487872|45.21212204|0.792890434|-15.58475436|43.71760622|-14.08655666|33.55665428|0.43745176|2359.945586|-605.7219363|-7.665782805|0.207109566|5.744374392999999|10.21134541|5387.230364999999|-329.6286606|0.010768243|-318.7769026|763.9415367|489.7528555|1.0|0.0|1.0|1.0|3.18|21.0|5.14|5.07|3.15|105.09|0.0|1.0|2.0|26.0|360.84|0.0|4.17|1.73e-05|0.0062299999999999|7.06e-06|0.00255|0.0|6.9e-09|2.49e-06|3.87|-1489.554198|-1489.533032|999.93|0.1217|262.21|430.12|0.6464|-1489.36688|0.0584|-0.16948|4.4343|-1489.41872|7.3188
17_a15|0|0|0.0|0|0.0|0|-0.0071363569999999|2|0.036595745|0.0|0.0016674189999999|0|0.0032452509999999|-0.052628162|-0.170008473|-0.263401148|-0.461493931|0.769376831|0.721188086|0.001376853|0.740986227|0|0.880459235|-0.052869016|-40.50376584|-61.17023228|9.875456386|34.35335309|0.119540765|7.56573889|58.47512431|0.653207369|-31.03055741|77.82445248|-20.73567196|50.37922222|0.474165158|2852.085573|-1223.4046460000002|-15.88591693|0.346792631|7.967418828|15.15194163|6352.266784|-937.2690986|0.0217385279999999|-234.74904|1872.919233|822.8625688|1.0|1.0|1.0|1.0|3.63|24.0|4.89|6.0|2.53|131.36|0.0|1.0|7.0|33.0|438.52|1.0|4.44|1.19e-06|0.00052|2.26e-06|0.00099|0.0|1.9199999999999998e-10|8.43e-08|6.89|-1413.897695|-1413.857182|1298.37|0.7247|299.04|663.81|0.7045100000000001|-1413.559128|0.0377|-0.15573|5.1268|-1413.624817|7.9208
18c_a22|0|0|0.0|1|6.842683282|0|-0.003749104|2|0.038137255|1.642882533|0.005449965|1|0.005597023|-0.081550274|-0.078828791|-0.143402172|-0.305378181|0.7290394929999999|0.7669483559999999|-0.032031791|0.6922232890000001|1|0.931073539|-0.057956428|-40.094865000000006|-52.84635017|13.72808419|30.63947336|0.068926461|9.49723261|15.22791009|0.682690024|-27.73804808|67.73280290000001|-19.94201893|53.82294919|0.4777430589999999|3090.601885|-1056.927003|-13.79609783|0.317309976|7.332936064|14.04085897|7101.057047|-731.1931848999999|0.0215181079999999|-252.7737494|1548.179944|779.8043336000001|1.0|1.0|1.0|1.0|3.56|27.0|5.36|4.98|1.47|136.36|0.0|1.0|6.0|34.0|461.54|0.0|3.72|1.6e-06|0.000739|7.98e-06|0.0036799999999999|0.0|3.4299999999999995e-10|1.58e-07|3.5|-1783.562578|-1783.5397829999995|1249.84|0.2996|219.25|583.88|0.60449|-1783.277296|0.0817|-0.15158|1.2938|-1783.340519|7585.0
12u_a30|0|0|0.0|0|7.412764017000001|2|-0.006935447|2|0.043383838|0.0|0.002431329|1|0.001805829|-0.15896471|-0.0493878409999999|-0.0857954809999999|-0.467189145|0.8149999040000001|0.83236194|-0.055829439|0.711738503|0|0.84944095|-0.0773921259999999|-51.83732031|-65.55148142|10.42404292|78.15130994|0.15055905|6.982033926000001|0.0|0.810462868|-34.72068676|75.26051582|-25.41792137|62.26136323|0.443167712|3001.03926|-1245.478147|-17.02494806|0.189537132|7.804487592999999|14.01586754|7133.515802|-834.2224549|0.014495402|-415.8966522|1536.749179|685.6665849999999|1.0|0.0|1.0|0.0|4.63|17.0|5.11|3.92|3.79|137.3|0.0|1.0|5.0|31.0|467.37|0.0|3.59|2.64e-07|0.000123|9.14e-07|0.0004269999999999|0.0|1.58e-08|7.39e-06|5.08|-2494.962309|-2494.927579|1202.06|0.1502|354.21|559.16|0.6847|-2494.736802|0.1502|-0.1486299999999999|5.3020000000000005|-2494.7995530000003|7.4647
16g_a32|1|1|3.363965155|0|7.765993078999999|0|-0.013775701|0|0.03898374|2.084553994|-0.002456725|3|-0.00030659|-0.085591073|-0.117577419|-0.202656848|-0.696926204|0.79965447|0.83902731|-0.026098259|0.762429418|1|0.8206422409999999|-0.078387439|-57.77542509|-77.75914881|17.659402|90.88837862|0.1793577589999999|13.01585399|43.37912747|0.6863323440000001|-42.58335004|94.54074206|-24.94161377|75.43482709|0.3972359179999999|2833.521937|-1321.90553|-18.38320476|0.313667656|9.3963701|15.58880229|6372.261243999999|-974.3098525|0.02276861|-274.67233460000006|1926.042887|701.9321161|1.0|1.0|1.0|1.0|3.87|19.0|6.81|5.38|1.57|121.56|1.0|1.0|10.0|30.0|441.57|1.0|4.37|3.08e-08|1.36e-05|4.83e-06|0.00213|0.0|6.890000000000001e-09|3.04e-06|5.38|-2034.621991|-2034.593036|1245.25|0.2879|342.86|639.49|0.70222|-2034.342619|0.2879|-0.14968|3.7346|-2034.408165|7.9586
16b_a23|0|1|0.0|2|7.423568444|1|-0.005139233|3|0.037664609|0.754232958|0.0116350769999999|2|0.011266252|0.099244509|-0.123524943|-0.224300431|-0.401493392|0.75524548|0.7740962779999999|0.14319927|0.711576167|1|0.928579764|-0.050637391|-37.52431601|-58.69232154|13.79443768|7.971529518|0.071420236|10.22222569|100.0262487|0.738977|-27.80700713|72.31582904|-23.2745413|51.31875369|0.4870072789999999|3370.826124|-1349.923395|-17.24735864|0.261023|9.472884487|18.46592377|7575.784511|-1000.346801|0.018384316|-354.1828792|1826.746158|896.9989312000001|1.0|0.0|1.0|0.0|4.19|26.0|3.02|4.1|3.14|146.03|0.0|1.0|6.0|36.0|489.57|0.0|2.9|6.41e-07|0.000314|2.16e-06|0.00106|0.0|4.6200000000000003e-08|2.26e-05|4.24|-1877.655481|-1877.615701|1340.35|0.3456|772.92|607.92|0.95419|-1877.270284|0.3456|-0.13741|9.2317|-1877.335869|7.0191
SB431542_a8|1|0|3.172627551|1|7.535296702|1|-0.014434378|1|0.041909722|0.0|-0.0075336219999999|1|-0.005306541|0.156874293|0.055198015|0.089375589|-0.494976661|0.76592324|0.762577159|0.229470029|0.7318727540000001|0|0.5653298489999999|-0.128342313|-76.82006387|-74.57768059|20.78806656|170.1252996|0.434670151|12.44282236|89.26670319|0.7608280590000001|-45.98111161|89.64885355|-29.18257067|97.60813043|0.476091179|2801.428659|-1342.398251|-17.46740332|0.239171941|7.360028263999999|14.04829994|6203.505123|-803.5005528|0.025179219|-312.2404091|1764.391093|529.053307|0.0|0.0|1.0|0.0|3.35|23.0|3.13|2.72|1.9|109.21|0.0|1.0|4.0|30.0|400.39|0.0|2.58|3.99e-05|16.0|7.28e-05|0.0292|0.0|1.74e-07|6.96e-05||||||||||||||4.1019
12_a15|0|0|0.0|0|0.0|0|-0.006620824|2|0.034285714|0.0|0.001740635|0|0.0034254209999999|-0.054575504|-0.120626133|-0.184255041|-0.380490701|0.8310685940000001|0.723852961|0.049877871|0.7933685340000001|0|0.89637291|-0.061084417|-39.00359933|-60.15445365|9.58943236|72.18361893|0.10362709|6.123040777999999|4.192089814|0.746489397|-24.90456371|70.6606311|-20.42981445|48.59303169|0.476419838|2613.57759|-1082.780166|-13.04483751|0.253510603|5.448223888999999|10.40571107|5897.820841|-691.376388|0.016453962|-314.7766363|1450.496376|673.7288405|1.0|1.0|1.0|1.0|3.56|24.0|5.32|6.3|2.87|119.95|0.0|1.0|6.0|30.0|397.47|1.0|4.7|5.99e-07|0.0002379999999999|1.47e-06|0.000584|0.0|1.51e-10|5.99e-08|5.16|-1281.087109|-1281.060163|1177.81|0.1374|276.63|585.26|0.70444|-1280.810963|0.0093|-0.15858|4.3338|-1280.871722|8.3979
3b_a32|1|1|3.3653429710000005|0|7.758333467000001|0|-0.007388108|0|0.042528736|2.21541916|-0.001282231|3|0.00020567|-0.078754696|-0.0791178979999999|-0.151445075|-0.536470812|0.833920105|0.800396027|0.094335058|0.7725667079999999|1|0.8407393809999999|-0.073068133|-35.8437493|-49.22963237|7.180211702|74.63320519|0.159260619|3.522270202|0.0|0.764128338|-17.58323784|56.82775081|-16.40987746|43.023961|0.460751087|2092.213643|-541.5259561|-8.049905042|0.2358716619999999|5.765940603|10.69254007|4448.251276|-265.6468664|0.0154889019999999|-259.1375886|708.6845618|323.0421997|1.0|1.0|1.0|1.0|3.11|19.0|6.25|4.43|1.45|88.24|0.0|1.0|2.0|21.0|312.41|0.0|3.68|1.86e-06|0.0005809999999999|2.23e-05|0.00697|0.0|3.19e-07|9.97e-05|2.45|-1594.121087|-1594.095192|857.0|0.2905|348.81|396.83|0.70257|-1594.0008779999998|0.2905|-0.1474099999999999|3.5719|-1594.049677|8.2366
3e_a32|1|1|3.501917045|0|7.773594467000001|0|-0.006553709|0|0.044949495|2.220794149|0.000655875|3|0.002004382|-0.1046390059999999|-0.076494363|-0.1395294259999999|-0.551661318|0.8315372|0.8046468659999999|-0.061561535|0.77923808|1|0.8681696109999999|-0.073411249|-39.56206964|-53.92151824|6.69516884|47.09895162|0.131830389|3.608094688|0.0|0.7752553659999999|-21.32040233|60.86894767|-16.59123638|46.25723848|0.4513338939999999|2212.661182|-647.0582188|-8.941186293|0.224744634|5.863649531|10.68709999|4827.877259000001|-348.70626539999995|0.012891628|-296.6758413|834.6388134|421.3548777|1.0|1.0|1.0|1.0|3.33|19.0|6.8|5.24|1.94|97.86|0.0|1.0|3.0|23.0|340.47|0.0|4.3|3.02e-07|0.000103|6.6e-06|0.00225|0.0|1.2099999999999998e-07|4.13e-05|3.52|-1672.748189|-1672.722302|956.67|0.2914|348.38|456.76|0.7025399999999999|-1672.576776|0.2914|-0.14754|3.4537|-1672.62984|8.0862
14q_a23|0|1|0.0|2|7.423568444|0|-0.0101981219999999|2|0.044138322|0.720966302|0.002243702|2|0.002496501|0.121109106|-0.017918675|-0.033435987|-0.573130981|0.77007911|0.808928963|0.067394607|0.7333675390000001|1|0.773194598|-0.08960718|-61.51997721|-66.16349731|14.81701129|350.836102|0.226805402|10.17264683|97.13675614|0.777340899|-42.23665548|79.42966327|-27.24379301|76.3369885|0.472004985|3097.399651|-1389.433443|-18.70427707|0.222659101|8.732265278|16.53853737|6982.066379000001|-953.9181308|0.01932289|-380.8178266000001|1787.418422|693.3423458|0.0|0.0|1.0|0.0|3.52|26.0|2.57|3.12|2.28|128.38|1.0|1.0|6.0|33.0|454.51|1.0|2.62|6.11e-06|0.00278|4.03e-05|0.0183|0.0|1.11e-07|5.03e-05|4.19|-1798.645459|-1798.6108739999995|1222.17|0.4943|340.33|554.59|0.5949|-1798.3704079999998|0.4943|-0.14854|8375.0|-1798.433122|7.8069
7_a1|0|0|0.0|1|7.860570786|2|-0.010040172|1|0.035718954|0.0|0.0021597079999999|1|0.004950534|-0.077833285|-0.245732751|-0.391298966|-0.441054548|0.7795049279999999|0.801577133|-0.048198584|0.729621031|0|0.710959153|-0.083362936|-40.16416679|-47.35863598|17.31482297|111.9204437|0.289040847|8.342261787|404.7836105|0.603382856|-19.35104936|61.72628137|-14.95535873|57.47898976|0.452829665|2150.215999|-568.3036318|-7.205474633|0.396617144|5.07667644|9.278054953|4519.238270000001|-273.8080361|0.029820838|-99.61948195|941.8624118|351.4191817|0.0|1.0|1.0|1.0|3.09|17.0|3.43|3.29|1.6|85.88|0.0|2.0|2.0|23.0|305.33|0.0|2.72|0.000696|213.0|0.000195|0.0595|0.0|2.29e-06|0.000698|2.76|-1009.509475|-1009.48087|864.85|0.2961|306.1|365.53|0.69902|-1009.350293|0.2961|-0.16734|4575.0|-1009.398029|6.3372
19g_a38|1|0|3.229090845|0|7.412764017000001|2|-0.008497058|2|0.042419753|0.0|-0.006877664|1|-0.004358975|-0.096139701|-0.098027247|-0.250781298|-0.438254637|0.653741315|0.836170906|-0.063110203|0.632625562|0|0.7200062690000001|-0.086314802|-54.62049927|-72.29378538|14.52522351|137.56612280000002|0.279993731|9.191644336|18.41027014|0.719941993|-34.56416368|86.78105144|-24.57988703|69.14572278|0.455443492|2897.384301|-1228.994351|-15.5542928|0.280058007|6.327835378|11.62016299|6631.17356|-777.7146399000001|0.0228937029999999|-278.3610963|1707.074131|593.6088758|1.0|1.0|1.0|1.0|4.82|17.0|3.55|3.11|2.78|125.65|0.0|1.0|5.0|31.0|419.43|0.0|2.97|5.68e-05|0.0238|4.67e-05|0.0196|0.0|7.599999999999999e-08|3.19e-05|3.66|-1431.419426|-1431.386981|1104.29|0.2285|234.97|475.84|0.69982|-1431.186566|0.0962|-0.15269|5.0677|-1431.244906|7.3778
12_a47|1|1|2.903215905|0|6.605297921|0|-0.005522244|2|0.036632997|1.555521837|-0.0047488359999999|1|-0.004332024|0.003417588|-0.006318684|-0.015039637|-0.326846977|0.6505449670000001|0.8288334490000001|0.055943216|0.618808977|1|0.7840710409999999|-0.084846808|-44.18983348|-47.83891561|9.382250925|63.89392714|0.2159289589999999|4.886454935|0.0|0.680723821|-23.01490672|61.09751253|-17.76874008|53.5720844|0.4792593739999999|2266.78114|-621.9059029|-9.25429818|0.319276179|7.042279354|13.52358352|4816.005822|-323.9004363|0.025457205|-188.2488142|913.5950352|335.1175012|1.0|1.0|1.0|1.0|2.73|21.0|4.19|4.98|2.6|91.63|0.0|1.0|3.0|24.0|339.75|0.0|3.37|3.11e-05|0.0106|2.77e-05|0.00943|0.0|7.69e-09|2.61e-06|3.01|-1488.101254|-1488.064043|886.46|0.2306|288.96|400.09|0.68557|-1487.974738|0.2241|-0.1633|2.1019|-1488.024564|8.2
12x_a36|1|0|3.494913155|0|7.412764017000001|2|-0.007008724|2|0.041767677|0.0|0.00285431|1|0.003710345|0.038200407|-0.07550872|-0.133106642|-0.4331246039999999|0.906423012|0.828393514|0.056034339|0.855081905|0|0.836402835|-0.0737521679999999|-49.60929169|-70.20305027|11.85578416|81.81168174|0.163597165|7.974776509|0.8295471390000001|0.7768535409999999|-33.36962015|81.1499815|-24.70107324|61.46507585|0.458792701|2884.428214|-1333.8579550000002|-16.61514211|0.223146459|8.770758009|16.20591229|6193.10485|-897.2176739|0.016274369|-372.4502879|1717.000548|725.9470896|1.0|0.0|1.0|1.0|4.87|17.0|3.33|2.61|2.51|135.47|0.0|1.0|6.0|31.0|427.52|0.0|2.33|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|0.0|8.95e-08|3.83e-05|3.37|-1670.452834|-1670.419519|1209.23|0.3901|319.74|569.01|0.68112|-1670.182026|0.0199|-0.1517099999999999|5.6653|-1670.244307|8.1549
12as_a36|1|0|3.447017327|0|7.412764017000001|2|-0.007672841|2|0.041728395|0.0|0.000584134|1|0.0018565629999999|0.162571317|-0.098698552|-0.166354116|-0.4358775279999999|0.8058720979999999|0.817372883|-0.0389138329999999|0.770400825|0|0.77043791|-0.082748367|-55.75872553|-73.78005999|12.95780416|88.17694537|0.22956209|8.731418812000001|0.0|0.768125394|-37.57216725|85.53474971|-25.48765709|68.71652969|0.454761514|2904.092809|-1401.82114|-17.17446921|0.231874606|8.768282531|16.08155469|6224.698969|-944.5958066|0.017444469|-361.3444194|1824.98997|716.9974499|1.0|0.0|1.0|0.0|4.86|17.0|3.16|2.09|1.59|133.95|0.0|1.0|6.0|32.0|423.47|0.0|1.84|0.000154|0.0653|0.000112|0.0476|0.0|1.29e-07|5.4600000000000006e-05|4.84|-1385.601917|-1385.5651710000002|1207.35|0.5902|274.29|568.52|0.68211|-1385.322633|0.2402|-0.1563|4.8580000000000005|-1385.384524|7.2291
14a_a22|0|0|0.0|1|6.842683282|0|-0.0050042229999999|2|0.038167849|1.614660505|0.005288335|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|0.6819423609999999|0.7392451729999999|-0.09744639|0.655865336|1|0.864077619|-0.062215607|-42.39063895|-55.51601021|14.49148204|93.21042936|0.135922381|9.873779458|60.38977977|0.7007904070000001|-28.88288575|70.33046351|-21.35231162|56.88212098|0.446584227|2885.858295|-1110.320204|-14.54840956|0.299209593|8.052850876|14.55117701|6348.976909|-756.5172972|0.021742777|-273.61731430000003|1584.38271|684.5377542|1.0|1.0|1.0|1.0|3.42|27.0|3.87|4.31|1.73|124.05|0.0|1.0|6.0|32.0|420.47|0.0|3.19|2.25e-05|0.00945|2.1e-05|0.00881|0.0|6.1e-10|2.56e-07|4.98|-1368.35698|-1368.321586|1191.81|0.3051|244.77|534.87|0.63156|-1368.075682|0.0578|-0.15029|4.9775|-1368.13858|7.4202
9_a10|0|0|0.0|1|7.535296702|1|-0.004530817|2|0.03590535|1.754798254|0.007316125|1|0.007847998|-0.079150788|-0.1475423119999999|-0.239634564|-0.362724972|0.7141481129999999|0.791322552|-0.000865755|0.692424727|1|0.8694452140000001|-0.057690053|-40.90513782|-59.80726117|9.815155744|86.66800495|0.130554786|6.959437141|59.95939417|0.73129178|-29.00379197|71.07688871|-20.27364785|50.72029356|0.45291714|2904.874289|-1196.145223|-14.37503199|0.26870822|8.765421221|16.02210901|6606.83687|-848.1268877|0.015893979|-327.9949188|1635.660698|816.3832816|1.0|1.0|1.0|1.0|4.0|21.0|3.69|3.68|1.81|130.71|0.0|1.0|7.0|33.0|438.52|0.0|3.07|5.920000000000001e-05|0.0259|3.64e-05|16.0|0.0|1.17e-08|5.14e-06|4.51|-1410.041793|-1410.005954|1278.57|0.4138|222.72|631.5|0.68962|-1409.69933|0.0041|-0.15045|2.9927|-1409.764013|6.7144
