molecula|SMR_VSA3|MID_N|BIC1|AMID_N|SssNH|PEOE_VSA3|Xch-6dv|AXp-6dv|AXp-5d|EState_VSA4|PEOE_VSA10|AATS3p|SpMax_A|SaasN|SpMAD_Dt|AXp-4d|AXp-6d|Xch-5dv|JGI4|BalabanJ|FilterItLogS|MINaaCH|JGI3|VSA_EState4|NssNH|JGI5|AATS3v|MATS3v|SlogP_VSA8|SpDiam_A|SlogP_VSA10|SaaN|SMR_VSA9|AETA_beta_ns_d|AXp-3d|VSA_EState2|AATS1i|VSA_EState1|Xch-7dv|GATS2i|MOMI-Z|FNSA3|FNSA4|RNCS|FPSA3|FNSA5|PBF|PPSA3|RPCS|DPSA4|DPSA5|GeomRadius|PNSA5|MOMI-Y|GeomShapeIndex|TPSA_x|GRAV|TASA|PNSA4|Mor01se|WPSA3|DPSA3|FNSA2|GeomDiameter|GeomPetitjeanIndex|MOMI-X|RASA|WPSA1|PNSA1|Mor01p|Mor01v|GRAVp|RPSA|PNSA3|WNSA1|WNSA5|DPSA1|WNSA4|WNSA3|Mor01m|Num. of Rotatable bonds|CYP2D6 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|molar_refractivity|Log Po/w iLOGP|Molecular Mass|TPSA_y|Solubility [Log S (SILICOS-IT)] (mg/ml)|heavy_atom_count|Log Po/w MLOGP|Log Po/w WLOGP|Fraction Csp3|hydrogen_bond_don0rs_count (using_Lipinski’s_definition)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|CYP3A4 inhibitor|Log S (SILICOS-IT)|Consensus Log P|Log Kp (cm/s)|Solubility [Log S (Ali)] (mol/l)|P-gp substrate|Log S (Ali)|Veber filter|hydrogen_bond_acceptors_count (using_Lipinski’s_definition)|Solubility [Log S (ESOL)] (mg/ml)|Log S (ESOL)|Log Po/w XLOGP3|Solubility [Log S (ESOL)] (mol/l)|CYP1A2 inhibitor|Leadlikeness|Bioavailability Score|CYP2C19 inhibitor|Egan filter|CYP2C9 inhibitor|Brenk|BBB|Ghose filter|PAINS|log P|Lowest_Unoccupied_Molecular_Orbital_Energy|Area (grid)|HOMO-LUMO Energy Difference (Hartree)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|E solv. Water  (Hartree)|Total Energy (gas phase) (Hartree)|Absorption Energy (HOMO-LUMO transition) (eV)|Gibbs Free Energy|Volume|Contribuition (max. transition)|Highest_Occupied_Molecular_Orbital_Energy|Oscillator Force (HOMO-LUMO transition)|Approximated area|Dipole (water)|Dipole (gas phase)|Contribution (HOMO-LUMO transition)|Wavelength (HOMO-LUMO transition) (nm)|Absorption Energy (max. Transition) (eV)|Wavelength (max. Transition) (nm)|Zero Point Energy|IC50|pIC50
8b_a32|25.25270269|10.16517598|0.675202528|0.3764879989999999|2.8245986010000004|14.95193556|0.281643851|0.016285151|0.069792494|43.69388431|16.52595619|1.561155083|2.483385735|0.0|19.18420663|0.111321643|0.043611818|0.186064733|0.03995614|1.385090455|-6.895414627|1.851460703|0.041483918|6.640237056|1|0.016359649|208.2832895|0.090858044|32.17555181|4.831538567|0.0|13.7214065|21.95893118|0.0|0.17654904|28.940993|146.0578528|1.131706392|0.28497711|1.16212097|2275.886421|-0.0850068559999999|-0.03079624|102.4297669|0.016711528|-0.108971309|0.253018806|10.49093175|68.21751748|28.89166873|81.73293254|8.10555784|-68.4085006|6305.166204|0.845546757|132.9495116|5619.400983|494.8166492|-19.33283713|1045.424039|6.585851946|63.85535908|-1.4166270230000002|14.95918599|0.458155153|8290.280799|0.788218098|130.385107|420.0692266|557.1050635|468.0110622|2573.703546|0.211781902|-53.36442734|263.7052457|-42.94454179|-212.3722924|-12.13650094|-33.50038167|526.6909583|7.0|1.0|3.46|19.0|6.49|110.47|3.04|397.52|140.04|8.86e-06|27.0|1.1|4.19|0.26|2.0|2.23e-08|0.000583|1.0|-7.65|3.61|-6.44|1.47e-06|1.0|-5.83|1.0|4.0|0.0161|-4.39|3.22|4.06e-05|1.0|1.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|4.22|-0.05404|671.54|-0.14717|-1880.77142|0.2943|0.03602276|-1880.735397|3.5442|-1880.602014|1114.24|0.70285|-0.20121|0.2943|558.16|1.2797|846.0|0.70285|349.82|3.5442|349.82|-1880.539698|0.012|7.9208
8c_a32|25.25270269|10.09093519|0.675202528|0.37373834|2.654100432|14.95193556|0.281643851|0.016722475|0.069596149|50.11470593|16.52595619|1.580000369|2.482936404|0.0|19.29158895|0.110162668|0.0442276979999999|0.186064733|0.036711712|1.371086629|-6.895414627|1.857844414|0.041483918|6.7512623220000005|1|0.019804805|210.0224999|0.041225822|32.17555181|4.831074097|0.0|13.77792298|21.95893118|0.0|0.1793531589999999|28.7044702|146.0578528|1.143089074|0.28497711|1.112008543|3038.837633|-0.076876481|-0.027548799|126.6561213|0.016240436|-0.097480366|0.263222951|9.818219446|78.19443734|27.72624296|74.36515033|7.079719717000001|-58.93213925|3914.635044|0.8100952690000001|119.85432240000002|5773.240734|484.6996147|-16.654735000000002|1045.424039|5.935643221|56.29419869|-1.267244762|12.81496717|0.447542891|6637.218437|0.801747512|145.9438704|363.1464109|557.1050635|468.0110622|2571.62241|0.198252488|-46.47597924|219.5415925|-35.6276568|-121.7388847|-10.06868562|-28.09723623|526.6909583|7.0|1.0|3.46|19.0|6.49|110.47|2.82|397.52|140.04|8.86e-06|27.0|1.1|4.19|0.26|2.0|2.23e-08|0.000597|1.0|-7.65|3.56|-6.45|1.5e-06|1.0|-5.82|1.0|4.0|0.0164|-4.39|3.21|4.11e-05|1.0|1.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|4.28|-0.04161|646.97|-0.14712|-1880.764533|0.3272|0.03115673|-1880.733377|3.5673|-1880.597039|1090.0|0.70135|-0.18873|0.3272|516.78|10.2656|8.4922|0.70135|347.56|3.5673|347.56|-1880.537558|0.037|7.4318
8d_a32|19.93591408|9.939702053|0.675985238|0.3681371129999999|0.0|14.95193556|0.281643851|0.017049151|0.07031462|62.95634917|16.52595619|1.550981464|2.482821465|0.0|19.4175694|0.11051582|0.0440627959999999|0.186064733|0.0388738739999999|1.3573635469999998|-6.5023146270000005|1.857804301|0.042605105|11.99519483|0|0.016801802|204.0606171|0.029382704|32.17555181|4.830954496|0.0|13.787391|21.95893118|0.0|0.176025535|28.17569468|146.2140694|1.144794002|0.28497711|1.174991984|2371.595484|-0.109612139|-0.03346862|321.2496412|0.01593079|-0.109968322|0.261692269|10.01177286|89.20994250000001|29.684549600000004|81.54594837|8.106843676|-69.11005922|6943.745470999999|0.887243042|181.8092016|5523.492436|446.6450457|-21.03349629|1045.424039|6.291941176|78.89798692|-1.539556512|15.29958432|0.47012654|9015.702342|0.7107041559999999|115.10279140000002|445.3020259|557.1050635|468.0110622|2556.198518|0.2892958439999999|-68.88621406|279.8519495|-43.43251025|-262.14980440000005|-13.21859008|-43.2918338|526.6909583|7.0|0.0|3.5|19.0|6.42|110.38|2.84|397.52|154.03|2.19e-05|27.0|1.1|4.32|0.26|2.0|5.51e-08|0.000334|1.0|-7.26|3.57|-6.47|8.41e-07|1.0|-6.08|1.0|4.0|0.0173|-4.36|3.17|4.36e-05|1.0|1.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|4.26|-0.0535|671.71|-0.14765|-1880.773727|0.3018|0.04065536|-1880.733071|3.5588|-1880.602038|111.16|0.7026100000000001|-0.20115|0.3018|540.98|1.873|1.0269|0.7026100000000001|348.39|3.5588|348.39|-1880.540067|0.008|8.0809
10_a32|25.25270269|10.16517598|0.7039517409999999|0.3764879989999999|2.602376379|19.74647275|0.281643851|0.0149445469999999|0.069792494|37.86947981|16.52595619|1.620824777|2.483385735|0.0|19.18420663|0.111321643|0.043611818|0.186064733|0.03995614|1.385090455|-6.229556064|1.831460703|0.041483918|6.348740143|1|0.016359649|220.5443336|0.067146184|32.17555181|4.831538567|4.794537184|13.53559017|21.95893118|0.0|0.17654904|28.40795445|146.886971|6.303321409|0.2790704|1.075318584|2980.525719|-0.088310158|-0.038939628|57.97512956|0.02575778|-0.1223816869999999|0.266552538|15.91131724|52.24660367|34.62844557|91.10767604|7.079344111|-75.59866726|4914.975754|0.81769605|146.8439966|5842.926058|470.8845962|-24.0541214|975.1468845|9.828875607|70.46302679|-1.7133436169999998|12.86809583|0.449853016|7606.694544|0.7622839570000001|116.5239051|429.0957426|513.9156315|443.0115085|2649.882742|0.237716043|-54.55170955|265.0647092|-46.69945835|-240.4628923|-14.85891856|-33.69815077|531.7581093|7.0|0.0|3.56|19.0|5.64|107.14|3.12|399.49|149.27|4.13e-05|27.0|0.88|4.21|0.22|2.0|1.0300000000000001e-07|0.000366|1.0|-6.99|3.42|-6.44|9.17e-07|1.0|-6.04|1.0|5.0|0.0155|-4.41|3.23|3.89e-05|1.0|1.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|4.12|-0.05434|654.7|-0.15088|-1916.668776|0.2983|0.03701539|-1916.631761|3.6441|-1916.519894|1086.09|0.70228|-0.2052199999999999|0.2983|533.89|3.2297|2.4919|0.70228|340.24|3.6441|340.24|-1916.460049|0.007|8.1427
12a_a32|25.25270269|10.22327963|0.675202528|0.378639986|2.895349768|14.95193556|0.281643851|0.016285151|0.069596149|43.69388431|16.52595619|1.555198542|2.482936404|0.0|19.29158895|0.110162668|0.0442276979999999|0.186064733|0.036711712|1.371086629|-6.895414627|1.855497111|0.041483918|6.709410207|1|0.019804805|207.5047887|0.075944288|32.17555181|4.831074097|0.0|13.75035884|21.95893118|0.0|0.1793531589999999|28.65731422|146.0578528|1.139007858|0.28497711|1.16212097|3030.946307|-0.085324121|-0.0308471429999999|111.9735444|0.016535497|-0.109151429|0.288267255|10.31184223|62.28768050000001|28.81034388|81.41372467|7.083688576|-68.06885478|4893.000765|0.840404348|131.7691491|5656.0082|491.8493928|-19.23685026|1045.424039|6.430656017|63.52154605|-1.4189685719999998|13.03685125|0.456641145|7601.455048999999|0.788702323|129.2290195|416.3940758|557.1050635|468.0110622|2572.916338|0.211297677|-53.20970382|259.6710664|-42.44899997|-209.1696096|-11.99645651|-33.18255791|526.6909583|7.0|1.0|3.45|19.0|6.49|110.47|2.85|397.52|140.04|8.86e-06|27.0|1.1|4.19|0.26|2.0|2.23e-08|0.000389|1.0|-7.65|3.6|-6.32|9.78e-07|1.0|-6.01|1.0|4.0|0.0126|-4.5|3.39|3.17e-05|1.0|1.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|4.63|-0.05222|667.68|-0.14827|-1880.771042|0.2908|0.03682626|-1880.734215|3576.0|-1880.600043|1114.3|0.7025600000000001|-0.20049|0.2908|548.66|4.2371|3.0517|0.7025600000000001|346.71|3576.0|346.71|-1880.539078|0.025|7.6021
12b_a32|25.25270269|10.19321032|0.675202528|0.377526308|2.8245986010000004|14.95193556|0.281643851|0.016727994|0.07031462|56.53552755|16.52595619|1.5667101959999998|2.482821465|0.0|19.4175694|0.11051582|0.0440627959999999|0.186064733|0.0388738739999999|1.3573635469999998|-6.895414627|1.861063938|0.042605105|6.801239505|1|0.016801802|207.726934|0.038639932|32.17555181|4.830954496|0.0|13.79830611|21.95893118|0.0|0.176025535|28.30119312|146.0578528|1.148682891|0.28497711|1.16212097|3148.185476|-0.081450418|-0.027561517|90.57560878|0.016282332|-0.097525366|0.2996018789999999|10.17310723|65.29222164|28.50066715|76.65746734|7.076348793999999|-60.93328667|4573.479793|0.756331814|135.83463989999998|5653.268811|488.9595947|-17.22027667|1045.424039|6.356098747000001|61.06285882|-1.267829764|12.42841652|0.430631506|7334.935234|0.782593|154.5052118|377.5044817|557.1050635|468.0110622|2573.006963|0.217407|-50.88975159|235.8626237|-38.07076621|-130.2147289|-10.75912958|-31.79562339|526.6909583|7.0|1.0|3.47|19.0|6.49|110.47|2.9|397.52|140.04|8.86e-06|27.0|1.1|4.19|0.26|2.0|2.23e-08|0.000505|1.0|-7.65|3.59|-6.4|1.27e-06|1.0|-5.9|1.0|4.0|0.0148|-4.43|3.28|3.72e-05|1.0|1.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|4.12|-0.05173|663.89|-0.14803|-1880.770588|0.2865|0.0385132|-1880.732075|3.5703|-1880.599158|1109.93|0.70258|-0.19976|0.2865|541.49|4.1080000000000005|3208.0|0.70258|347.27|3.5703|347.27|-1880.537231|0.026|7.585
16a_a32|30.56949129|12.16634748|0.69353768|0.450605462|5.518793927000001|19.74647275|0.281643851|0.015356122|0.069792494|37.86947981|16.52595619|1.582570391|2.483385735|0.0|19.18420663|0.111321643|0.043611818|0.186064733|0.03995614|1.385090455|-6.541642123|1.841460703|0.041483918|6.4944886|2|0.016359649|212.7872802|0.08158918|32.17555181|4.831538567|4.794537184|13.62849833|21.95893118|0.0|0.17654904|28.67447373|148.3741409|1.116081392|0.280883803|1.085141636|2992.60858|-0.090389538|-0.037168908|92.00611646|0.020664867|-0.119471489|0.283324612|12.86051026|66.13699638|33.19592405|88.96104768|7.183246604|-74.35152328|4972.633136|0.8211379000000001|151.5123947|5746.082161|470.82456669999993|-23.13158502|1009.899255|8.003570876|69.11326055|-1.6726008419999998|13.08168264|0.450892763|7626.577023999999|0.756542831|117.4225983|433.6568644|532.685565|452.4772204|2615.514164|0.2434571689999999|-56.2527503|269.8806953|-46.27170107|-244.9767673|-14.39564033|-35.00816569|529.2402751|7.0|0.0|3.53|19.0|5.32|108.86|2.66|398.51|152.07|2.01e-05|27.0|0.88|3.79|0.22|3.0|5.04e-08|0.00128|1.0|-7.3|3.06|-6.85|3.2e-06|1.0|-5.49|1.0|4.0|0.0364|-4.04|2.65|9.14e-05|1.0|1.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|3.9|-0.0567299999999999|664.67|-0.15045|-1896.81177|0.2859|0.04088655|-1896.770883|3.6314|-1896.649286|1096.48|0.70245|-0.20718|0.2859|535.63|1.8274|1.3736|0.70245|341.42|3.6314|341.42|-1896.589348|0.011|7.9586
16b_a32|24.65800895|10.23847572|0.680513238|0.365659847|2.603917549|28.09182741|0.281643851|0.018091122|0.069378344|37.86947981|16.52595619|1.598306035|2.484687723|0.0|19.14661933|0.111534949|0.043166849|0.186064733|0.041958333|1.399506783|-6.839263683|1.819881272|0.045659722|6.22291613|1|0.017097222|208.1079645|0.041423741|32.17555181|4.832911472|0.0|13.53521173|21.95893118|0.0|0.1757533939999999|16.82544203|145.2487057|27.66019284|0.280883803|1.161301083|3264.235184|-0.088716278|-0.0345657579999999|53.96132589|0.015808858|-0.1083060409999999|0.559199331|10.12961779|9.827907321|29.62431176|80.37824892|6.466656381|-69.39772428|5153.889489|0.709394251|162.40756509999997|6612.089615999999|478.3482386|-22.14820988|1110.524622|6.490611388|66.97508778|-1.624590613|11.05406524|0.414997448|7443.327447|0.7465375040000001|103.6124728|479.0522777|597.8890744|495.9387135|3037.795494|0.253462496|-56.84546999|306.9555272|-44.4669946|-317.3487516|-14.19159402|-36.42406481|626.5742558999999|7.0|0.0|3.71|19.0|5.4|114.43|2.48|433.57|165.49|1.1e-05|28.0|0.41|4.88|0.28|2.0|2.54e-08|0.000225|1.0|-7.6|3.26|-6.72|5.19e-07|1.0|-6.28|1.0|6.0|0.0123|-4.55|3.14|2.84e-05|1.0|1.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|6.37|-0.05946|676.92|-0.14995|-2315.990437|0.2849|0.03900066|-2315.951437|3.6211|-2315.819979|1137.73|0.70233|-0.2094099999999999|0.2849|567.01|7.0093|4.4055|0.70233|342.39|3.6211|342.39|-2315.757928|0.017|7.7696
16c_a32|25.25270269|10.2468066|0.7039517409999999|0.379511355|2.6941953260000004|19.74647275|0.281643851|0.015215868|0.069792494|37.86947981|16.52595619|1.6215164869999998|2.483385735|0.0|19.18420663|0.111321643|0.043611818|0.186064733|0.03995614|1.385090455|-6.229556064|1.834516258|0.041483918|6.412838366|1|0.016359649|220.6938086|0.073009747|32.17555181|4.831538567|4.794537184|13.58143043|21.95893118|0.0|0.17654904|28.48851694|146.886971|6.0110890910000006|0.280883803|1.075318584|3143.196853|-0.088841599|-0.038178095|102.2022233|0.025791147|-0.119988297|0.367322508|15.38819548|37.0285246|33.27140293|86.97970500000001|6.313526111|-71.59058881|3633.772648|0.8653137670000001|135.41296|5979.891916|461.2334662|-22.77882371|975.1468845|9.181311842|68.39521789|-1.679836163|11.77670717|0.463897164|6295.474656|0.773043206|112.2652196|408.486044|513.9156315|443.0115085|2649.168528|0.226956794|-53.00702241|243.7217383|-42.71426897|-220.3256617|-13.59090376|-31.62645048|531.7581093|7.0|0.0|3.5|19.0|5.64|107.14|3.08|399.49|149.27|4.13e-05|27.0|0.88|4.21|0.22|2.0|1.0300000000000001e-07|0.000366|1.0|-6.99|3.41|-6.44|9.17e-07|1.0|-6.04|1.0|5.0|0.0155|-4.41|3.23|3.89e-05|1.0|1.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|4.12|-0.0505|639.66|-0.14997|-1916.6792|0.2955|0.02806787|-1916.651132|3.6264|-1916.536967|1069.28|0.70198|-0.20047|0.2955|508.43|5.3459|4.0551|0.70198|341.89|3.6264|341.89|-1916.478107|0.005|8.3468
16d_a32|25.25270269|10.23236|0.7176665640000001|0.3935523079999999|2.642945326|19.74647275|0.281643851|0.015213145|0.069342749|37.86947981|16.52595619|1.733806245|2.483348286|0.0|18.91688012|0.108478813|0.04369761|0.186064733|0.0421759259999999|1.406934526|-5.836506764|1.831557678|0.039226727|6.39632848|1|0.016801802|236.861609|-0.067160094|32.17555181|4.831499108|4.794537184|13.53427627|21.95893118|0.0|0.178221732|28.19209619|147.06018600000002|5.717605008|0.280883803|1.017794621|3152.666302|-0.091212351|-0.036437402|115.2070109|0.032003415|-0.11491796|0.41654798|18.67986534|48.61700321|34.53986301|86.50964771|6.221435089|-67.07571683|3275.182227|0.79521327|142.7146582|5768.495166|440.9688416|-21.26791022|851.6867728|10.90312918|71.91900971|-1.493933474|11.16880283|0.4429631189999999|5954.639998|0.7554930740000001|130.9088628|359.4029388|457.7130665|398.2117661|2588.214866|0.244506926|-53.23914436|209.7775651|-39.15098916|-135.1223777|-12.41372827|-31.07481011|494.1044112|6.0|0.0|3.35|19.0|5.26|102.33|3.01|385.46|149.27|9.84e-05|26.0|0.65|3.82|0.18|2.0|2.55e-07|0.000856|1.0|-6.59|3.12|-6.62|2.22e-06|1.0|-5.65|1.0|5.0|0.0257|-4.18|2.86|6.659999999999999e-05|1.0|1.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|3.78|-0.05068|621.59|-0.15009|-1877.360551|0.2915|0.02818209|-1877.332369|3.6271|-1877.241687|1023.44|0.70217|-0.20077|0.2915|489.97|3.8853|3.2048|0.70217|341.83|3.6271|341.83|-1877.185022|0.008|8.1135
16e_a32|25.25270269|10.2540299|0.6905519170000001|0.3662153529999999|2.728084215|19.74647275|0.281643851|0.015339898|0.071603377|44.29030143|16.52595619|1.553696454|2.483395363|0.0|19.51242286|0.110652356|0.0439270259999999|0.186064733|0.040982906|1.359282245|-6.621966369|1.837067279|0.0404202279999999|6.426071313|1|0.015541667|209.4568575|0.073342583|32.17555181|4.831548831|4.794537184|13.61966075|21.95893118|0.0|0.1781710289999999|28.69962149|146.7345417|6.161894482|0.280883803|1.091468362|3376.1299740000004|-0.087117996|-0.037448344|105.4021155|0.024145309|-0.117338144|0.504569498|15.50894749|39.27920316|34.2534974|90.34923861|6.573687662|-75.36830928|4142.887707|0.848279482|134.6906051|6142.277629|507.6266039|-24.05371573|1106.946598|9.961663868|71.46633549|-1.760072163|12.15001203|0.458956284|6742.573547|0.7903051590000001|122.8528032|451.0522056|573.3529948|490.1884839|2710.157931|0.209694841|-55.957388|289.7185938|-48.41036206|-259.78720209999994|-15.45011555|-35.94239328|570.7756721|8.0|0.0|3.64|19.0|6.03|111.95|3.36|413.52|149.27|1.73e-05|28.0|1.12|4.6|0.26|2.0|4.18e-08|0.000107|1.0|-7.38|3.77|-6.15|2.58e-07|1.0|-6.59|1.0|5.0|0.0074099999999999|-4.75|3.76|1.7899999999999998e-05|1.0|3.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|4.59|-0.0505899999999999|677.82|-0.14991|-1955.993572|0.2858|0.02792775|-1955.965644|3.6214|-1955.827194|1130.95|0.7022|-0.2005|0.2858|552.79|3.9389|3.2372|0.7022|342.37|3.6214|342.37|-1955.766505|0.007|8.1367
16f_a32|25.25270269|10.25764155|0.671023979|0.353711777|2.7521771860000004|19.74647275|0.281643851|0.015560794|0.0712880229999999|50.71112305|16.52595619|1.505987423|2.483397827|0.0|19.89189546|0.11167237|0.045096592|0.186064733|0.039958333|1.331094476|-7.01376993|1.839289501|0.039409722|6.436928748|1|0.016517615|201.0115366|0.0864853819999999|32.17555181|4.831551496|4.794537184|13.65135144|21.95893118|0.0|0.179409459|28.85841473|146.5993687|6.254402382|0.280883803|1.106504655|3414.006186|-0.08168632|-0.035568666|89.03402347|0.024434011|-0.111152081|0.522247991|16.90955989|47.24868477|35.43109972|92.82839829|8.79158776|-76.92280867|5672.723853|0.625108901|133.3750236|6235.040893|558.6750754999999|-24.61529877|1247.085913|11.7022626|73.4405859|-1.778433296|14.28728752|0.384656622|8197.447554999999|0.8072754790000001|146.2005896|480.7928653|636.0251562999999|539.7426922999999|2772.212354|0.192724521|-56.53102601|332.73275|-53.23443736|-269.5356315|-17.03501995|-39.12230215|611.1570994|9.0|1.0|3.76|19.0|6.42|116.75|3.4|427.54|149.27|7.26e-06|29.0|1.34|4.99|0.3|2.0|1.7e-08|4.79e-05|1.0|-7.77|4.05|-5.99|1.12e-07|1.0|-6.95|1.0|5.0|0.00457|-4.97|4.11|1.07e-05|1.0|3.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|4.99|-0.04997|722.06|-0.15003|-1995.307736|0.2931|0.02889673|-1995.278839|3.6272|-1995.117771|1191.55|0.70204|-0.2|0.2931|603.12|4.2764|3.6641|0.70204|341.82|3.6272|341.82|-1995.054457|0.009|8.041
16g_a32|25.25270269|10.25944737|0.650735967|0.341981579|2.770193767|19.74647275|0.281643851|0.015707387|0.071960504|57.13194468|16.52595619|1.46587806|2.483398458|0.0|20.31455412|0.112496476|0.0449596259999999|0.186064733|0.03898374|1.301718492|-7.404996372999999|1.841242626|0.038448509|6.44600622|1|0.0161243389999999|193.9114881|0.094785184|32.17555181|4.831552189|4.794537184|13.67808986|21.95893118|0.0|0.1806059089999999|28.98261445|146.4786784|6.3171385870000005|0.280883803|1.120525685|3497.469035|-0.078387439|-0.033839807|90.88837862|0.023959586|-0.105500574|0.542303725|17.659402|43.37912747|36.34043182|94.54074206|9.3963701|-77.75914881|6824.772017|0.65902387|132.1955522|6372.261243999999|604.8539801|-24.94161377|1395.56483|13.01585399|75.43482709|-1.79350976|15.58880229|0.3972359179999999|9307.822861|0.8206422409999999|170.39744869999998|505.8609334|701.9321161|591.6741337000001|2833.521937|0.1793577589999999|-57.77542509|372.8445644|-57.31234426|-274.67233460000006|-18.38320476|-42.58335004|652.9023913|10.0|1.0|3.87|19.0|6.81|121.56|3.42|441.57|149.27|3.04e-06|30.0|1.57|5.38|0.33|2.0|6.890000000000001e-09|1.36e-05|1.0|-8.16|4.37|-5.69|3.08e-08|1.0|-7.51|1.0|5.0|0.00213|-5.32|4.65|4.83e-06|1.0|3.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|5.38|-0.05|752.29|-0.14968|-2034.621991|0.2879|0.02895494|-2034.593036|3.6161|-2034.408165|1245.25|0.70222|-0.19968|0.2879|639.49|4.3204|3.7346|0.70222|342.86|3.6161|342.86|-2034.342619|0.011|7.9586
16h_a32|25.25270269|10.24938124|0.6833182320000001|0.36604933|2.724611993|19.74647275|0.281643851|0.015183463|0.069861508|37.86947981|16.52595619|1.5727509830000002|2.483449667|0.0|19.37126635|0.112126885|0.043496184|0.186064733|0.039958333|1.372348531|-6.248166369|1.835502452|0.046830484|6.407774336|1|0.015940171|212.8727201|0.018778713|32.17555181|4.831606468|4.794537184|13.61647616|21.95893118|0.0|0.17507097|28.74519319|146.7345417|6.21848502|0.280883803|1.091767795|3282.554439|-0.081151869|-0.038765425|70.02855767|0.02096013|-0.121464999|0.44308098|13.31708433|35.90298920000001|33.46862873|90.15529448|6.710057805|-77.17316899|4405.702651|0.850995852|127.5843068|6151.056721|507.7688359|-24.62973479|1106.946598|8.461051377999999|64.87717961|-1.821974989|12.42028916|0.459750275|7040.325356|0.7991915079999999|106.6081407|467.559622|573.3529948|490.1884839|2709.44587|0.200808492|-51.56009529|297.0654753|-49.03221545|-299.7661014|-15.6485794|-32.75886858|570.7756721|7.0|0.0|3.61|19.0|5.86|111.95|3.45|413.52|149.27|4.09e-05|28.0|1.12|4.6|0.26|2.0|9.89e-08|0.000136|1.0|-7.0|3.74|-6.22|3.28e-07|1.0|-6.48|1.0|5.0|0.0073599999999999|-4.75|3.66|1.7800000000000002e-05|1.0|2.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|4.54|-0.05028|679.82|-0.14972|-1955.99895|0.2914|0.02818755|-1955.970762|3.6182|-1955.832545|1130.4|0.70219|-0.2|0.2914|556.05|4.2275|3516.0|0.70219|342.67|3.6182|342.67|-1955.772465|0.009|8.0655
16i_a32|25.25270269|10.25531722|0.671023979|0.353631628|2.748639771|19.74647275|0.281643851|0.015378343|0.072227189|37.86947981|16.52595619|1.536206699|2.483411652|0.0|19.75169249|0.110070471|0.0440175259999999|0.186064733|0.0439583329999999|1.342714726|-6.63996993|1.837917619|0.039409722|6.421752592000001|1|0.0161243389999999|204.9908907|-0.06602219|32.17555181|4.831566351|4.794537184|13.64822724|21.95893118|0.0|0.178311863|28.88252053|146.5993687|6.273348022|0.280883803|1.072528328|3450.514629|-0.0857355019999999|-0.036726892|90.08098301|0.022335011|-0.114771536|0.5368697929999999|14.59730623|32.3175507|33.38593207|88.80827938|6.848009314|-75.01027196|4631.582309|0.836873682|129.7354415|6355.471589|523.8261846|-24.00328703|1247.085913|9.540239197|70.6307405|-1.836344582|12.57892808|0.455596751|7130.7438170000005|0.801494708|120.04245559999998|469.8873546|636.0251562999999|539.7426922999999|2770.767996|0.198505292|-56.03343427|307.10034360000003|-49.02383532|-286.2130831|-15.6876273|-36.62130242|611.1570994|8.0|0.0|3.75|19.0|6.25|116.75|3.16|427.54|149.27|1.7100000000000002e-05|29.0|1.34|4.85|0.3|2.0|4.01e-08|3.96e-05|1.0|-7.4|3.96|-5.93|9.25e-08|1.0|-7.03|1.0|5.0|0.0035|-5.09|4.19|8.18e-06|0.0|3.0|0.55|1.0|1.0|1.0|0.0|0.0|0.0|0.0|4.99|-0.05044|692.96|-0.14976|-1995.307733|0.2857|0.02810109|-1995.279632|3.6176|-1995.11813|1175.51|0.70222|-0.2002|0.2857|573.38|4.0568|3353.0|0.70222|342.72|3.6176|342.72|-1995.055356|0.006|8.2596
