molecula|NaaNH|n9FaHRing|SaaNH|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
5_a18 (BIBF0775)|0|0|0.0|7.03438793|1.251175715|0.0|0.0160123|-0.005220163|-0.015946718|0.035478927|0.0|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0.0036739159999999|-0.054916741|-0.144352593|-0.216531385|-0.453086741|0|0.7140745620000001|0.7395978390000001|-0.040022105|0.774859029|0.7061155790000001|0|0.8432358679999999|-0.078246932|0.420002762|0.008501088|-59.08151918|6.418873637000001|118.3671077|-0.029755876|4.846666751|-39.33277643|67.25977848|58.5107823|0.483962172|3115.979466|636.6978809999999|-1595.201018|1645.395714|-16.96451322|0.184058942|9.798677372|7221.114573000001|-1204.480438|0.010831199|-477.1120625|1140.896548|8.178259299999999|0.0|0.0|4.42|18.0|-9.21|3.69|76.5|3.52|3.0|1.0|0.0|8.0|37.0|-5.96|-5.72|0.000425|0.000946|4.73|0.0|-0.04938|-1572.313227|-1572.290174|817.02|378.13|0.69298|0.69298|-1571.843719|0.4825|2.3389|-0.18092|-1571.914419|34.0|7.4685
47u_a18|0|0|0.0|7.03438793|1.251177393|0.0|0.039883149|-0.010219187|-0.0872206669999999|0.035393939|0.0|-0.000829573|0.031337464|10.94702032|-0.033209663|0|0.00082284|0.0121925089999999|-0.126628013|-0.1904128389999999|-0.539738821|0|0.664796402|0.7517870059999999|-0.053126304|0.7960273840000001|0.646724968|0|0.741066474|-0.092271172|0.33777918|0.02068926|-64.32800179|14.42377665|180.5187465|-0.0344062|10.0557163|-43.92035521|79.06741651|77.42251040000001|0.483819806|2965.254516|516.6437614|-1415.216039|1415.590236|-16.72263667|0.278162537|9.18142206|6837.350959|-986.6355633|0.021142007|-309.31352410000005|818.9389171|14.73941472|0.0|1.0|3.98|18.0|-8.2|3.02|99.56|2.95|3.0|1.0|0.0|8.0|34.0|-6.31|-4.98|0.000932|0.00472|3.9|0.0|-0.06392|-1510.182477|-1510.153552|738.53|397.57|0.69143|0.69143|-1509.771642|0.5849|4.4624|-0.19109|-1509.839543|1.97|5.7055
9r_a24|1|0|2.950959457|6.605297921|1.353642494|0.0|-0.134192489|-0.004640179|0.013567512|0.024179894|0.0|0.007861194|0.064425793|10.96129392|-0.043274854|1|0.008722018|-0.29065818|-0.179075526|-0.2920573039999999|-0.3018627239999999|3|0.786430472|0.7958149290000001|-0.083458647|0.841805128|0.7526889940000001|0|0.8417158379999999|-0.082022572|0.32720212|0.015557618|-54.99020696|10.4302588|106.1180928|-0.025821921|6.992734796000001|-27.82142546|70.79264457|51.92828155|0.473403843|2644.462265|564.3096436000001|-934.8335183|958.7578093|-11.60626518|0.384785172|9.672636984|5501.824326|-626.7383196000001|0.02357068|-154.486433|670.2247423|15.80243761|1.0|1.0|3.53|23.0|-8.66|3.93|79.82|1.02|2.0|0.0|0.0|8.0|30.0|-6.83|-4.06|0.0383|0.0351|2.69|0.0|-0.04313|-1294.486221|-1294.451958|713.25|289.16|0.3398|0.6204|-1294.201456|0.0029|1.9698|-0.21074|-1294.263358|11.0|7.9586
7c_a8|1|0|3.17138259|7.05012252|1.400027586|1.4416758790000002|-0.244222944|-0.007509694|-0.025233184|0.043533333|0.0|0.00325576|-0.0450662909999999|10.94670214|-0.118915929|1|0.004301963|0.079425146|-0.047874|-0.077006275|-0.328286221|1|0.718994164|0.740795639|-0.196826366|0.795846675|0.6881348629999999|0|0.848923958|-0.089778346|0.292274414|0.0306012339999999|-56.2991566|19.18974586|94.73836511|-0.03366688|12.03370912|-31.56868845|76.40286308|69.53125754|0.492823119|2716.5013510000003|532.3522286|-1013.384819|2162.326414|-13.23925183|0.373097855|7.700542366|6013.168519|-635.4840877|0.032058696|-159.15828340000002|572.8089095|20.10370648|0.0|1.0|3.44|23.0|-7.76|3.78|92.93|1.82|1.0|0.0|0.0|5.0|30.0|-6.34|-4.67|0.00399|0.00851|3.37|0.0|-0.07472|-1331.8206369999998|-1331.793312|662.05|394.78|0.62361|0.70321|-1331.567632|0.1779|12.0073|-0.20658|-1331.625743|18.59|4.7307
3j_a32|1|1|3.564417045|8.234564993|0.609420782|0.0|0.0053427669999999|-0.006580847|-0.017889768|0.037373737|2.248764828|-0.000202965|-0.086191775|10.31100276|-0.052622352|3|0.001173363|-0.055211759|-0.052818794|-0.097980957|-0.528541012|0|0.812195122|0.824282683|-0.084553991|0.8884057059999999|0.7557114|1|0.865101945|-0.095013178|0.27811778|0.013773753|-50.46105839|7.315176208|71.64373163|-0.030815085|3.885056172|-19.82606536|58.58770587|44.64569478|0.4482615029999999|2282.569698|459.4516326|-605.5327007000001|1778.1826620000002|-8.691773249|0.251226|5.900829539|4866.613493|-321.5956102|0.015301673|-264.245436|398.2788055|8.126647477|1.0|1.0|3.27|19.0|-6.69|4.93|110.94|1.94|1.0|0.0|0.0|3.0|23.0|-5.6|-4.8|0.0004089999999999|0.00533|3.89|0.0|-0.05361|-1671.507439|-1671.479105|564.55|354.42|0.7028|0.7028|-1671.351322|0.3005|3.6238|-0.19859|-1671.402462|8.0|8.0969
3c_a49|0|0|0.0|7.535296702|1.343850149|2.108416128|0.034009672|-0.004876919|-0.016347266|0.036335697|1.879769411|0.006218639|-0.05815918|10.92976555|0.0127926339999999|1|0.006470561|-0.0780996759999999|-0.0612829229999999|-0.101919761|-0.384874446|2|0.666785606|0.802792677|0.0211518929999999|0.8605470759999999|0.64702083|1|0.7963363840000001|-0.074135885|0.501887054|0.0148240689999999|-42.3959176|8.477406111|116.4686425|-0.0252377479999999|4.8479546860000005|-23.47658531|54.85343388|49.52988301|0.4791465279999999|2521.794855|455.3990518|-678.3346816000001|1667.1178220000002|-8.253567879|0.362777444|6.567311051|5544.351498|-387.9176903|0.021783913|-156.9462939|542.7276591|12.45751629|0.0|1.0|3.18|21.0|-7.54|3.87|72.7|1.84|1.0|0.0|0.0|4.0|28.0|-6.93|-3.86|0.13|0.0505|2.29|0.0|-0.0606|-1198.668772|-1198.634822|613.33|322.71|0.32539|0.6692100000000001|-1198.430306|0.0729|3.6122|-0.21913|-1198.484646|87.0|7.0605
12r_a30|0|0|0.0|7.412764017000001|0.604984545|0.0|-0.015167821|-0.007553813|-0.093024002|0.043383838|0.0|-0.002544958|-0.0682882559999999|10.31162892|-0.0646674999999999|1|-0.001131023|-0.247439715|-0.0546637159999999|-0.145315868|-0.44083509|1|0.609043558|0.83236194|-0.105767484|0.889479916|0.591758164|0|0.72072745|-0.109990462|0.451652492|0.019137908|-71.0931422|12.36992712|180.5098625|-0.040404659|7.995393191000001|-37.69583567|82.06195604|70.6903535|0.464481911|2976.944611|465.8474777|-1279.67656|2433.580273|-16.88017015|0.209934663|7.467190577999999|6735.090739|-827.1283373|0.016970201|-374.9717191|616.2856203|10.96881384|1.0|1.0|4.66|17.0|-7.16|3.74|81.65|3.58|2.0|0.0|0.0|5.0|31.0|-6.06|-5.17|0.00141|0.00291|4.07|0.0|-0.05244|-1774.236548|-1774.2026670000002|679.64|353.12|0.32409|0.68476|-1774.009422|0.1522|5.2021|-0.20138|-1774.070699|29.0|7.5317
19_a31|1|0|3.2411335510000003|7.401841579|0.61013725|0.0|0.062492295|-0.01001901|-0.086654127|0.0427124179999999|0.0|-0.005956522|-0.040386271|10.31169935|-0.081641954|2|-0.0038998559999999|-0.095997335|-0.081398052|-0.1751017789999999|-0.615878515|0|0.656654981|0.8558149140000001|-0.138769819|0.902130276|0.6427749970000001|0|0.7312647940000001|-0.113333675|0.279690511|0.014675044|-66.3863707|8.596058678|157.414423|-0.036060715|5.035230173|-31.1960848|75.31824576|61.85348014|0.446100738|2265.6917350000003|428.3459076|-929.4091898|1992.2502|-12.37297805|0.223788196|7.0760696020000005|4917.329034|-544.4110343|0.0152483439999999|-323.5878356|460.3754405|8.931875058|1.0|1.0|3.44|16.0|-7.39|4.33|98.91|1.68|1.0|0.0|0.0|7.0|25.0|-6.41|-3.92|0.0076799999999999|0.0431|2.93|0.0|-0.04308|-1489.532192|-1489.4951640000002|625.93|314.06|0.5385300000000001|0.7005600000000001|-1489.323855|0.2271|1.7076|-0.20675|-1489.382077|1.8|5.7447
22_a20|0|0|0.0|6.842683282|1.4170330269999998|1.915285809|-0.238401323|-0.00147607|0.023539095|0.0388043479999999|2.041494094|0.009265667|-0.066832578|10.93106272|-0.038668966|1|0.008780074|0.155407313|-0.036258691|-0.060582944|-0.177976478|2|0.616352201|0.7478675859999999|-0.067650395|0.809440795|0.607038752|1|0.946515026|-0.067797027|0.425968568|0.0122876139999999|-44.14650378|8.001165067999999|34.8271111|-0.027118811|5.21001405|-25.39523478|52.90592556|47.00134116|0.477376285|2738.108259|616.3298149|-882.9300756000001|2396.806062|-11.49852068|0.22936173|7.408914181|5924.626340999999|-574.9260339|0.01345209|-352.4559681|664.4562602999999|8.759421782|1.0|1.0|3.36|27.0|-9.69|5.39|67.39|2.61|2.0|0.0|0.0|4.0|31.0|-5.58|-5.53|0.000997|0.0012|4.47|0.0|-0.0568|-1275.84854|-1275.816275|694.15|312.05|0.38233|0.66063|-1275.598059|0.0015|4.8308|-0.21856|-1275.657902|231.0|6.6364
12ak_a36|1|0|3.501132553|7.412764017000001|1.270373882|0.0|-0.052930979|-0.006465433|-0.0407717229999999|0.041728395|0.0|0.0042553209999999|-0.116440196|10.95268014|-0.015708652|1|0.005035022|0.198260132|-0.099596099|-0.163978382|-0.439326642|1|0.901715152|0.815627016|-0.0265703679999999|0.860939187|0.860667615|0|0.848705143|-0.091761476|0.537460657|0.019931266|-66.15829243|14.3700664|109.0807368|-0.032660864|10.36054668|-35.95881638|79.17567486|64.24490364|0.423822657|2830.816014|611.9003905000001|-1389.324141|2735.7986920000003|-16.97756755|0.262560805|7.98672125|6240.396899|-1001.676485|0.018055095|-342.3783571000001|799.5563855|13.01738243|1.0|1.0|5.05|17.0|-7.38|3.01|69.2|2.66|2.0|0.0|0.0|6.0|32.0|-6.19|-4.86|0.0047799999999999|0.00589|3.8|0.0|-0.04929|-1350.900117|-1350.865407|730.3|336.05|0.69463|0.7034699999999999|-1350.57563|0.0001|6.3682|-0.20204|-1350.637958|46.0|7.3372
31_a47|0|1|0.0|6.842683282|1.304326813|1.441825189|-0.075563891|-0.00869363|-0.171198936|0.042906977|1.198626524|-0.007525849|0.074881792|10.9497221|0.001073537|1|-0.006265667|-0.188419195|-0.035190699|-0.076351692|-0.441642572|2|0.677766155|0.856640117|0.001622323|0.917597019|0.6463892179999999|1|0.696020038|-0.1056956209999999|0.486720182|0.021401336|-65.56344002|13.27533898|188.5600536|-0.037580665|8.234748813|-41.22978713|80.58054906|79.74238158|0.4741051329999999|2689.159869|431.7441681|-1049.01504|1322.82831|-14.46018796|0.29335997|8.214180216|6019.5391740000005|-650.7084581|0.024209265|-256.3593656|513.2159236|15.01710904|1.0|1.0|3.18|21.0|-7.62|4.24|98.72|2.0|1.0|0.0|0.0|5.0|29.0|-6.78|-4.39|0.0105|0.0166|2.86|0.0|-0.0532|-1735.435432|-1735.400941|642.11|340.91|0.68276|0.69894|-1735.225703|83.0|6.4248|-0.20463|-1735.284957|16.0|7.8
14ab_a23|0|1|0.0|7.423568444|1.197962873|3.4171257980000003|0.065530542|-0.0050415|-0.028841865|0.04314059|0.7586471459999999|0.013012022|0.010803172|10.313217300000002|-0.03821899|2|0.012103325|0.038241896|-0.074579388|-0.13397874|-0.449699921|2|0.725358161|0.75434493|-0.05990912|0.8072028240000001|0.693959193|1|0.92422233|-0.076243539|0.20155691|0.017974612|-52.21744789|12.31039874|51.89838547|-0.031648261|8.431109267|-24.37891748|61.60741239|47.90644969|0.4695727329999999|2941.47118|632.9786397|-1148.783854|2332.352369|-14.84482393|0.202162933|7.83369055|6654.62616|-786.7756682999999|0.013710439|-407.9635285|733.3886349999999|9.389964491|0.0|1.0|3.63|26.0|-8.16|4.63|105.02|3.45|2.0|1.0|0.0|5.0|32.0|-5.92|-5.55|0.000259|0.00123|4.31|0.0|-0.07146|-1708.563399|-1708.543268|719.66|338.88|0.66532|0.66532|-1708.277193|0.3893|5.9624|-0.21924|-1708.3414239999995|4.0|8.4012
11b_a5|1|0|2.943854668|6.605297921|1.277648917|0.0|-0.2023158669999999|-0.003900104|0.008093965|0.023988604|0.0|0.006121601|-0.118167947|10.94877958|-0.0536971829999999|1|0.005685558|-0.108457009|-0.0109928619999999|-0.017658026|-0.252164213|2|0.735954089|0.805760343|-0.106187688|0.8645824520000001|0.682032125|0|0.8737310509999999|-0.080664777|0.378154801|0.016373566|-48.42513182|9.829471091|75.80248447|-0.029332646|5.900883275|-27.50997723|62.16286481|55.65456427|0.456131351|2434.505303|524.5231302|-774.8021092|913.0178976|-10.5712171|0.33175528|8.936258446|5107.577902|-465.13355250000006|0.0228838029999999|-202.0032297|504.9898148|13.73773299|1.0|1.0|2.99|23.0|-9.15|4.82|63.69|2.01|2.0|1.0|0.0|6.0|27.0|-6.03|-4.69|0.00853|0.00767|3.62|0.0|-0.0418399999999999|-1564.761898|-1564.72614|635.55|295.32|0.61027|0.6284|-1564.56504|0.2013|1.9569|-0.21291|-1564.621301|19.0|7.7212
16i_a32|1|1|3.352437091|7.765993078999999|0.6094207429999999|0.0|0.175604846|-0.0146198339999999|-0.075706124|0.0439583329999999|2.078707411|-0.003511776|-0.104899053|10.31100265|0.006037736|3|-0.001202032|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0|0.801401734|0.836966894|0.009897928|0.8829894|0.761506727|1|0.801494708|-0.114771536|0.5368697929999999|0.022335011|-75.01027196|14.59730623|129.7354415|-0.036726892|9.540239197|-36.62130242|88.80827938|70.6307405|0.455596751|2770.767996|523.8261846|-1200.164351|3450.514629|-15.6876273|0.281035887|6.848009314|6355.471589|-784.3813651|0.021112022|-286.2130831|636.0251562999999|13.79800742|1.0|1.0|3.75|19.0|-7.4|4.85|149.27|1.34|3.0|0.0|1.0|8.0|29.0|-5.93|-5.09|3.96e-05|0.0035|4.19|0.0|-0.05044|-1995.307733|-1995.279632|692.96|342.72|0.70222|0.70222|-1995.055356|0.2857|3353.0|-0.2002|-1995.11813|6.0|8.2596
47o_a18|0|0|0.0|7.03438793|1.251177005|0.0|0.052875948|-0.006476544|-0.055408687|0.037484277|0.0|-0.00046896|0.011121222|10.94702017|-0.038296569|0|0.000787517|-0.009467295|-0.103458566|-0.156998637|-0.490807196|0|0.7452092359999999|0.7435044540000001|-0.066242713|0.781148177|0.733228144|0|0.806872998|-0.088436375|0.261785105|0.008692675|-64.2280736|6.313168526|140.2610102|-0.034545459|4.585021184|-40.76618466|70.23090572|62.44459815|0.493146875|2857.120021|586.0020642999999|-1605.70184|1393.529823|-18.22128055|0.127246923|9.808930716|6462.6049570000005|-1166.161955|0.008265369|-541.4335917000001|931.8364349|6.002832126|1.0|0.0|4.17|18.0|-9.37|3.0|85.29|2.94|3.0|1.0|0.0|9.0|34.0|-6.12|-5.08|0.000996|0.00381|4.16|0.0|-0.0502|-1455.574672|-1455.547304|783.22|385.04|0.69248|0.69248|-1455.162559|0.5065|2.2316|-0.18223|-1455.231246|47.0|7.3279
12q_a30|0|0|0.0|7.412764017000001|0.60498366|0.0|0.144208934|-0.015322396|-0.27228842|0.0438779959999999|0.0|-0.00695299|0.004165554|10.31162828|-0.021542639|1|-0.004395528|-0.0483777279999999|-0.077457998|-0.226973911|-0.636798458|1|0.613786308|0.816138015|-0.032887649|0.867367115|0.593245722|0|0.845745827|-0.115589613|0.596557166|0.014790072|-78.7683329|10.07866809|105.1162273|-0.045799658|6.868090132000001|-40.56199584|90.06607753|69.60189582|0.473741611|3305.289025|576.3319634|-1654.134991|2844.418547|-21.2680622|0.179359278|7.346842839|7990.060758|-1127.2072970000002|0.016579022|-437.0000797|696.6414817000001|11.29774462|1.0|1.0|4.73|17.0|-7.18|4.78|90.88|2.82|2.0|0.0|0.0|7.0|34.0|-5.66|-5.92|9.63e-05|0.000579|5.05|0.0|-0.05105|-1988.033527|-1987.999444|713.16|355.93|0.34138|0.68516|-1987.781386|0.1515|5.5755|-0.19897|-1987.847256|36.0|7.4449
7a_a8|1|0|3.1730222510000003|7.535296702|1.4000287219999998|1.4494883790000002|-0.11821781|-0.010269971|-0.0407248439999999|0.041123188|0.0|0.000736369|0.004607684|10.94671402|-0.019054799|1|0.002028046|-0.02923588|-0.019499132|-0.032195997|-0.412963751|1|0.7168594159999999|0.764224152|-0.032562221|0.831914523|0.681200974|0|0.718410375|-0.101880506|0.238462711|0.035405618|-59.83546383|20.79408196|165.38046830000002|-0.042647654|12.2125771|-35.24327197|75.4573633|80.80201312|0.477611327|2715.360649|421.9297638000001|-1077.038349|1702.719465|-14.71059634|0.266115601|7.699041907000001|5907.9340090000005|-632.5556427|0.0265990589999999|-274.7254012|488.0169522|15.62189947|0.0|1.0|3.34|23.0|-7.27|3.49|92.93|2.01|1.0|0.0|0.0|3.0|29.0|-6.33|-4.64|0.00522|0.00874|3.24|0.0|-0.07616|-1291.313963|-1291.287017|605.72|403.8|0.61257|0.70367|-1291.10235|0.1575|9.9646|-0.20505|-1291.156661|24.73|4.6068
7_a4|0|0|0.0|7.535296702|1.343865525|2.060422336|-0.237954652|-0.001729561|-0.003297033|0.037694444|2.048170299|0.008409909|-0.125778587|10.92992954|0.04206117|1|0.008242591|-0.162314698|-0.042220092|-0.094000778|-0.174410426|2|0.527072036|0.8046449179999999|0.0707653759999999|0.87010589|0.518356619|1|0.825830607|-0.071288428|0.470973822|0.01470626|-35.88407105|7.402610584|87.67070691|-0.026733161|3.726212114|-16.47508541|44.34066533|40.13253521|0.437317462|2286.169166|415.6938929|-538.2610657|1915.566579|-6.773539148999999|0.282008333|5.512905888|5022.496714|-270.9415659|0.016800137|-219.4585767|407.1471338|8.456594282000001|1.0|0.0|3.05|21.0|-7.46|4.67|43.6|2.82|0.0|0.0|0.0|2.0|25.0|-6.03|-4.41|0.0514|13.0|3.22|0.0|-0.05217|-1089.870249|-1089.847072|538.92|307.05|0.59702|0.59702|-1089705.0|0.0697|3.9832|-0.2219199999999999|-1089.753885|151.0|6821.0
8a_a12|0|0|0.0|0.0|1.283813597|0.0|0.082323047|-0.00771093|-0.052287869|0.0420317459999999|0.0|-0.001510006|-0.050603335|10.95472846|-0.084035283|0|0.000249868|-0.3422915179999999|-0.135424346|-0.226106307|-0.5385001079999999|2|0.913877696|0.763500863|-0.146966854|0.8157289759999999|0.862306783|0|0.892656426|-0.093050281|0.221703535|0.010336879|-48.195997|5.354053791|55.59930083|-0.033836466|2.773166902|-15.90061008|55.45388635|36.0527909|0.46777503|2212.38965|462.3571879|-771.1359521|2093.2274030000003|-9.077610683|0.208569274|5.113243051|4806.044707999999|-399.41487|0.014012546|-301.89687089999995|464.1781753|7.257889351|1.0|1.0|4.06|18.0|-7.89|2.5|50.17|2.89|0.0|0.0|0.0|3.0|25.0|-6.04|-4.21|0.0408|0.0203|3.18|0.0|-0.06246|-1046.0428949999998|-1046.0210880000002|556.3|317.17|0.6309100000000001|0.6309100000000001|-1045.851982|0.2486|3.6588|-0.2194199999999999|-1045.902509|199.0|6.7011
12am_a36|1|0|3.340519946|7.412764017000001|1.240140551|0.0|0.088482802|-0.015884751|-0.297354748|0.044036281|0.0|-0.011700732|-0.050505733|10.9602097|-0.037654321|1|-0.007897954|0.345949079|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|1|0.647732719|0.8344566859999999|-0.05754717|0.885733922|0.624142499|0|0.814986544|-0.118101664|0.305015372|0.017590648|-81.59051640000001|12.15249658|127.81651770000002|-0.045928425|8.395550408|-43.65752487|95.53118838|75.34643812|0.484558903|3230.6292780000003|563.0333297999999|-1713.4008440000002|2603.072527|-21.92042059|0.211665165|8.772646622|7238.033439|-1183.702712|0.020179019|-398.3921535|672.4630346|13.94067198|1.0|1.0|4.81|17.0|-7.14|4.04|78.43|2.04|2.0|0.0|0.0|7.0|34.0|-6.4|-5.07|0.00291|4.0|3.86|0.0|-0.0569799999999999|-1645.205296|-1645.169789|714.21|321.15|0.40752|0.6805100000000001|-1644.952145|0.2987|5.9258|-0.21356|-1645.016323|0.06|7.2218
12h_a36|1|0|3.468184524|7.412764017000001|1.297043828|0.0|-0.128701804|-0.0086750619999999|-0.041228471|0.039061728|0.0|0.00127667|-0.003014954|10.96020037|-0.051080247|1|0.003077071|0.100530266|-0.1430106119999999|-0.239932418|-0.410826531|1|0.8913597320000001|0.820041835|-0.089459459|0.87043328|0.84179881|0|0.819614525|-0.10720355|0.3726296|0.027905055|-70.19826261|18.27258858|118.1187282|-0.035734517|11.96512593|-31.5465515|87.85958486|66.44902736|0.464544951|2845.467486|536.6941285|-1263.568727|2391.856014|-15.32224162|0.3347454589999999|7.428908584|6159.17335|-827.4010477|0.026971557|-216.42159590000003|679.7230552999999|17.66132225|1.0|0.0|4.8|17.0|-6.69|1.89|78.43|1.72|1.0|0.0|0.0|6.0|31.0|-6.93|-4.07|0.0464|35.0|2.65|0.0|-0.05013|-1347.481013|-1347.451759|697.29|358.81|0.34589|0.7014600000000001|-1347.199963|0.0056|6754.0|-0.1926|-1347.260478|14.0|7.8539
33_a20|0|0|0.0|6.842683282|1.4175014119999998|1.915285809|-0.188733405|-0.00145476|0.023539095|0.0388043479999999|2.0219022580000003|0.009265667|-0.061975089|10.93244905|-0.062750442|1|0.008780074|0.248715569|-0.036258691|-0.060582944|-0.1771816269999999|2|0.616352201|0.74131936|-0.10978034|0.802353442|0.607038752|1|0.9493896|-0.069838312|0.399354817|0.012738882|-45.72654913|8.340767701|33.13709773|-0.0265385579999999|5.46110745|-25.26187502|54.60811436|46.92331405|0.465855239|2737.8873550000003|621.611679|-868.8044333999999|2274.654579|-11.3769728|0.240643818|8.062843544|5916.443448|-568.84864|0.013564844|-339.6262863|664.4562602999999|8.881565237|1.0|1.0|3.39|27.0|-9.69|5.39|67.39|2.61|2.0|0.0|0.0|4.0|31.0|-5.58|-5.53|0.000997|0.0012|4.47|0.0|-0.0582899999999999|-1275.852801|-1275.823229|689.51|318.99|0.27375|0.6129|-1275.602977|0.0463|3.5714|-0.21788|-1275.662457|34.0|7.4685
3f_a32|1|1|3.553167045|7.773594467000001|0.6094207770000001|0.0|0.0067550119999999|-0.00611496|-0.0434359079999999|0.042380952|2.227330929|0.001276735|-0.113189563|10.31100273|-0.110286539|3|0.002565215|-0.112493266|-0.074808287|-0.133675401|-0.5487283829999999|0|0.833981748|0.820782305|-0.1743238839999999|0.871865543|0.786074011|1|0.874026684|-0.097374443|0.3217719189999999|0.011897886|-54.8993954|6.707989266|71.02334697|-0.030139709|3.78194259|-23.34192893|61.47296003|48.1093075|0.435176082|2273.466801|492.7734095|-713.6921402|2130.756016|-9.580412233|0.21080172|6.153728636|4993.667711|-402.3773138|0.011659458|-326.0981041|475.3634141|6.573564628|1.0|1.0|3.9|19.0|-7.31|5.63|110.94|2.18|2.0|0.0|0.0|4.0|24.0|-5.03|-5.4|4.53e-05|0.0014|4.83|0.0|-0.05315|-1712.0610190000002|-1712.034952|604.9|348.58|0.70255|0.70255|-1711.863611|293.0|3.4678|-0.2006099999999999|-1711.9193289999998|9.0|8.0458
4f_a46|0|0|0.0|7.825245291|1.134637108|2.190536659|-0.2265364489999999|-0.001035775|-0.001868546|0.045958333|0.0|0.012332859|-0.056114865|10.96352592|-0.115631645|1|0.011806162|-0.154986658|-0.079238184|-0.123416853|-0.150189733|2|0.6901151990000001|0.74106323|-0.1697014539999999|0.7796270059999999|0.69830739|0|0.934973206|-0.0674830959999999|0.296072934|0.008734825|-36.60887321|4.738551282|35.27635517|-0.022035297|2.570614463|-16.43243843|42.21890747|35.0293449|0.424708366|2103.214727|507.213176|-585.7419712999999|1563.375755|-6.484875252999999|0.240157725|5.654067072999999|4661.569032|-317.7588874|0.010341277|-281.9234274|538.4165208|5.6100342670000005|1.0|1.0|3.88|17.0|-7.21|4.71|43.6|2.58|1.0|0.0|0.0|3.0|25.0|-5.65|-4.58|0.0139|0.00872|3.77|0.0|-0.02947|-1033.550809|-1033.528421|591.51|272.61|0.69208|0.69208|-1033.315821|0.1719|3.2783|-0.2202599999999999|-1033.36869|183.0|6.7375
2_a33|1|1|3.396444161|7.765993078999999|0.609420748|0.0|0.047294725|-0.009168933|-0.064926835|0.039958333|2.112255684|-0.002514803|0.070526947|10.31100266|-0.05997501|3|-0.000810928|-0.0881938509999999|-0.083752249|-0.148024156|-0.593915758|0|0.787714775|0.833090592|-0.096644295|0.8799816220000001|0.753434785|1|0.8195154109999999|-0.104047115|0.411881091|0.018451635|-63.57699532|11.27469555|110.28338390000002|-0.031851158|6.889294995|-30.02592687|75.44970552|60.41371259|0.4699986339999999|2632.195388|500.7570617|-953.6549298|3245.244678|-11.89228027|0.297402265|6.152818143999999|6067.635829|-582.7217333|0.019430318|-247.5908207|618.9134881|11.8727102|1.0|1.0|3.57|19.0|-7.67|4.63|140.04|1.33|2.0|0.0|1.0|7.0|28.0|-6.17|-4.78|0.000183|0.0069|3.72|0.0|-0.04967|-1920.079174|-1920.049452|655.74|341.74|0.70205|0.70205|-1919.830424|0.2911|4.2519|-0.19979|-1919.890628|6.0|8.2596
12_a3|0|0|0.0|6.823286122000001|0.605020506|0.0|0.167987916|-0.009093383|-0.118456941|0.042795699|2.07135708|-0.006049098|-0.045382017|10.31163031|-0.069857022|1|-0.0045709459999999|-0.218774634|0.017902469|0.032450556|-0.604704476|2|0.899733837|0.718481325|-0.125395523|0.784451598|0.841871246|1|0.829399708|-0.096133903|0.101891875|0.011076075|-45.63945658|5.258353635|80.99228663|-0.039584548|2.496397166|-20.92463497|52.16354015|49.333524|0.463780604|2056.502939|393.75653|-638.9523922000001|1064.221958|-8.921820355|0.169581355|5.6343192|4400.493202000001|-303.3418921|0.01374218|-313.7317211|330.4083896|6.524083564|1.0|1.0|3.2|21.0|-6.89|4.01|92.93|1.6|1.0|0.0|0.0|2.0|22.0|-5.3|-4.84|0.000629|0.0044|4.03|0.0|-0.06361|-1272.152002|-1272.125792|515.23|379.97|0.69784|0.69784|-1272.010995|0.5056|2.3762|-0.19514|-1272.058487|3548.0|5.45
