molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
17_a4|0.0|0|0|0.0|7.535296702|1|1|1.219995452|1.690442177|-0.188642713|5.4161004020000005|-0.319716072|1|0.043084795|0.0|-0.25315101|0.001892883|-0.3948966229999999|10.94611837|-0.094767116|0.002155864|-0.073733221|-0.0179434139999999|-0.07155304|-0.392770755|1|0.49887819|0.772721853|0.0147116789999999|-0.12969185|0|0.888791225|-0.08932566|0.332034943|0.01061251|-45.75108579|17.08736223|57.34712812|-0.042181562|-23.75316417|2.822041259|0.0|0.861696586|52.67753395|-21.75180355|51.22364842|0.4440629029999999|458.3237652|1658.726841|0.138303414|5.923504372999999|0.798764653|71.31904507|-403.8037909|1.0|0.0|0.0|0.0|0.0|3.31|-6.56|4.59|6.26|3.66|0.0|85.09|3.0|-4.36|25.0|-5.56|1.0|4.29|-4.81|4.39e-05|0.0152|1.5399999999999998e-05|4.01|9.44e-05|-0.04186|4.44|-1255.994721|873.5|0.2045|413.28|0.47353|0.47353|0.2045|4.8197|-0.21745|-1255.932407|877.0|6057.0
12s_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604984545|0.0|-0.00019297|5.351858133|-0.095120438|2|0.04625323|0.0|-0.403952011|-0.002544958|-0.035768573|10.31162892|-0.04950715|-0.001131023|-0.1597740919999999|-0.0546637159999999|-0.145315868|-0.446807335|1|0.609043558|0.83236194|0.006789196|-0.080971844|0|0.706713791|-0.103647048|0.404041243|0.019324097|-58.75255278|89.91581294|189.9114627|-0.040189672|-43.45862792|8.102485674|0.0|0.790481833|78.38074776|-26.02399668|71.26547471|0.467381416|457.6180044|2368.4646620000003|0.209518167|8.066744794|0.877516163|135.66918710000002|-825.7139305|1.0|0.0|1.0|0.0|1.0|4.63|-7.16|4.67|3.74|3.58|0.0|127.19|5.0|-5.49|31.0|-6.06|0.0|3.21|-5.17|3.24e-06|0.00141|6.71e-06|4.07|3e-05|-0.0551|4.32|-1774.236634|1140.1|0.2148|526.07|0.43338|0.68458|0.1576|3.0335|-0.20495|-1774.072418|7.0|8129.0
8_a20 (IN-1130)|0.0|1|0|3.443195704|6.842683282|0|0|1.400923668|0.0|0.063195236|4.727387819|-0.124997065|2|0.0396875|1.622562232|-0.528090969|-0.006620594|-0.019554464|10.94899447|-0.0574882679999999|-0.004654742|0.293415753|-0.049177437|-0.083481481|-0.573278819|2|0.811128636|0.760688473|-0.1221465319999999|-0.0957193819999999|1|0.7274271309999999|-0.097790028|0.354945501|0.0158089389999999|-63.72828772|336.574332|180.4986934|-0.035730972|-42.88223811|6.93243166|89.35267123|0.7481063720000001|77.31081766|-23.66117267|74.19702161|0.4824986429999999|481.70475260000006|1829.419484|0.251893628|8.005662608|0.932362084|166.8048285|-814.7625241000001|1.0|1.0|1.0|1.0|2.0|3.49|-9.63|4.97|4.08|1.33|0.0|122.86|5.0|-4.85|32.0|-6.83|0.0|3.14|-4.55|1.42e-05|0.00596|2.82e-05|2.87|9.86e-08|-0.07014|4.53|-1368.412748|1192.01|0.3782|517.94|0.4377|0.7007399999999999|0.1361|3803.0|-0.20636|-1368.180121|36.0|7.4437
12bb_a36|0.0|1|0|3.3296932480000003|7.412764017000001|2|2|1.29704416|0.0|-0.07834963|5.351858133|-0.117921811|2|0.04625323|0.0|-0.444923056|-0.006877664|-0.018516159|10.96022185|-0.027636036|-0.004358975|0.2463876689999999|-0.098027247|-0.250781298|-0.421445726|1|0.653741315|0.836170906|0.0534307559999999|-0.045186455|0|0.6888482109999999|-0.114330726|0.314702945|0.022069757|-58.19935506|88.91215764|199.7440352|-0.038872447|-47.11573753|9.094955748|0.0|0.719294078|88.14984373|-24.95418524|72.36704599|0.4808928389999999|442.2064275|2458.790147|0.280705922|7.854524291000001|0.926384521|180.1992964|-800.967538|1.0|0.0|0.0|0.0|2.0|4.72|-7.12|3.55|3.0|2.78|0.0|123.67|5.0|-3.99|31.0|-6.8|0.0|2.44|-4.32|0.000102|0.0424|4.81e-05|2.88|3.17e-05|-0.0566799999999999|3.66|-1431.4091|1120.72|0.4172|515.92|0.38838|688.0|0.0736|6251.0|-0.21175|-1431.238418|0.01|8.0
8a_a32|0.0|1|1|3.217128449|7.773594467000001|0|0|0.609420757|0.0|-0.0755556459999999|5.733341277|-0.056633919|0|0.04008547|2.059960334|-0.497414715|-0.003484915|-0.020716518|10.31100269|-0.128684642|-0.001662219|-0.050766252|-0.0852122769999999|-0.1534110109999999|-0.591393096|0|0.788133615|0.845443342|-0.184419911|-0.2166242669999999|1|0.814553726|-0.109412858|0.221908108|0.018321589|-52.34893512|73.64907732|116.298071|-0.035678106|-43.03057598|7.205629442999999|66.81560596|0.7490845290000001|79.73671389|-22.37464674|63.83886888|0.480024324|510.8273411|3312.822051|0.250915471|7.420041446|0.923166883|157.3554684|-645.4586397|1.0|1.0|1.0|1.0|2.0|3.48|-7.65|6.49|4.65|1.37|0.0|110.69|7.0|-6.82|27.0|-5.76|1.0|4.07|-4.99|1.5199999999999998e-07|6.03e-05|1.02e-05|4.17|8.86e-06|-0.06166|4.98|-1880.767206|1110.23|0.4315|566.07|0.70316|0.70316|0.4315|4.8933|-0.2061599999999999|-1880.595748|45.0|7.3468
5_a15|0.0|0|0|0.0|0.0|0|0|1.419941043|0.0|-0.222657379|0.0|-0.044921287|2|0.035982906|0.0|-0.54157893|0.000420839|-0.0156037999999999|10.95880662|0.0118220069999999|0.003194793|0.1093187759999999|-0.187421793|-0.28098676|-0.340979744|2|0.8384601770000001|0.704479781|0.092692253|0.020920163|0|0.8740541479999999|-0.0989946469999999|0.743577162|0.032616864|-45.57134103|119.95308020000002|93.65193084|-0.0273088679999999|-54.73655332|18.03465935|64.12413387|0.5089899720000001|100.6631306|-20.30656983|69.82487767|0.486150431|649.9369163|2179.757502|0.491010028|7.795174584|0.946094849|365.1095806|-875.7848531999999|1.0|1.0|1.0|1.0|1.0|3.79|-9.65|4.92|6.01|2.0|0.0|127.97|8.0|-6.16|33.0|-5.55|1.0|4.29|-5.66|6.86e-07|0.000304|2.18e-06|4.86|9.970000000000001e-08|-0.03714|4.36|-1470.816175|1272.84|291.0|629.67|0.62664|0.70244|0.0199|4.3576|-0.18553|-1470.55517|13.0|7.8861
12ab_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604983638|0.0|-0.026189286|5.351858133|-0.030346359|2|0.043854875|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|0.01563558|0.005111479|0.03046828|-0.12254489|-0.207153446|-0.384942092|1|0.8397577820000001|0.809127478|0.078325164|0.026596859|0|0.7997534890000001|-0.1008879709999999|0.4605456229999999|0.031588146|-58.23149599999999|119.79740259999998|140.93076580000002|-0.031859359|-49.97135112|15.64609074|0.0|0.603952976|92.49334877|-22.42218278|80.46280277|0.461207954|562.8556061|2618.234172|0.3960470239999999|8.44310703|0.856003642|278.7324985|-899.4843201|1.0|0.0|1.0|1.0|1.0|4.87|-6.83|3.94|2.63|2.2|0.0|140.26|7.0|-5.61|33.0|-6.39|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|3.81|6.720000000000001e-05|-49.0|3.34|-1804.824495|1275.19|0.1957|613.7|0.46561|0.68324|0.1511|6.9089|-0.19672|-1804.589076|17.0|7.7825
8h_a8|0.0|1|0|2.975382653|7.05012252|0|0|1.3918396709999998|1.241306689|0.038482973|4.844187086|-0.249095464|0|0.046205674|0.0|-0.485274006|-0.007796225|-0.085125857|10.94341368|0.007079485|-0.007036544|0.021094825|0.09830823|0.254819201|-0.53822084|0|0.578166105|0.6971223040000001|0.111824921|0.010682683|0|0.602405134|-0.11302328|0.273425421|0.0111998669999999|-72.14530885|316.4918269|233.7669182|-0.048805507|-39.07081527|3.871662077|53.78973456|0.918315905|70.94463092|-28.69532281|78.73029948|0.451435543|354.18563860000006|2019.780061|0.081684095|7.453557203|0.822939833|48.02637252|-742.3454901|0.0|0.0|0.0|0.0|2.0|3.11|-7.95|4.69|4.72|4.11|0.0|105.27|4.0|-5.21|29.0|-5.98|0.0|4.01|-5.0|6.11e-06|0.0023899999999999|1.01e-05|3.82|4.43e-06|-0.06344|7.71|-1361.651799|1029.51|0.3011|480.09|0.56196|0.69844|272.0|3.4779|-0.21819|-1361.5113789999998|11.59|4.9359
18_a20|0.0|1|0|3.463603867|6.842683282|0|0|1.400923654|0.0|0.1160337319999999|4.727387819|-0.12050413|2|0.0396875|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|-0.054458882|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|2|0.809917509|0.7602869659999999|-0.107446431|-0.090732503|1|0.76136176|-0.095227339|0.356461863|0.0108136339999999|-61.73239771|318.5587088|158.7879106|-0.035934845|-42.1615378|4.787695004|82.70867776|0.8109110409999999|72.31812218|-23.91074854|68.92770059|0.483668611|506.6038164|1822.210286|0.1890889589999999|8.011174137000001|0.936740671|125.81822920000002|-843.230756|1.0|1.0|1.0|1.0|2.0|3.48|-10.0|5.54|4.69|2.06|0.0|125.07|5.0|-5.59|32.0|-6.13|0.0|3.78|-5.16|2.54e-06|0.00107|6.91e-06|3.85|4.17e-08|-0.05604|5.35|-1352.364724|1204.88|0.2991|531.11|0.31154|0.6953699999999999|0.2011|5.3978|-0.20289|-1352.135304|34.0|7.4685
11d_a31|0.0|1|0|3.39688681|7.765993078999999|1|1|0.610136352|0.0|0.064475882|5.733341277|-0.116385886|0|0.0388738739999999|0.0|-0.848545873|-0.009496378|-0.092360393|10.31169874|-0.078235092|-0.006496772|0.026806221|-0.096447723|-0.153894316|-0.574318121|0|0.819298311|0.822077662|-0.057505249|-0.13169885|0|0.585212816|-0.134048091|0.197166451|0.034417775|-82.05480081|296.2476128|253.9354598|-0.040797245|-50.24081482|12.89967697|91.25756269|0.6817705409999999|98.8237718|-24.97634343|103.1255906|0.4816588089999999|358.2711594|2039.207676|0.318229459|7.885647873|0.929231204|194.8221811|-703.3714074|1.0|1.0|1.0|1.0|2.0|3.6|-6.23|5.43|4.03|1.26|0.0|102.13|7.0|-5.48|27.0|-6.4|0.0|3.34|-4.2|3.33e-06|0.00128|6.26e-05|3.17|0.000225|-0.03404|4.87|-1598.7152199999998|1077.69|0.2642|551.86|703.0|703.0|0.2642|3.1919|-0.19226|-1598.546288|0.03|7.5229
4S4k_a46|0.0|0|0|0.0|7.825245291|1|1|1.134637098|2.145043462|-0.050636784|5.587248657999999|-0.088084767|1|0.0510113959999999|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0|0.891734458|-0.0860536609999999|0.199356973|0.007749296|-47.49082053|172.7607401|57.39060501|-0.030477338|-24.18078772|2.177526049|0.0|0.8679099640000001|49.42345536|-16.15576699|51.59865384|0.461984953|472.7005375|1729.18312|0.132090036|5.523352655|0.858684076|70.01975807|-411.0733912|1.0|1.0|0.0|1.0|1.0|3.8|-6.61|4.26|4.77|2.84|0.0|100.96|2.0|-4.82|25.0|-5.46|0.0|3.79|-4.83|1.5e-05|5.0|1.4800000000000002e-05|4.05|8.28e-05|-0.02074|4.52|-1053.441953|997.07|0.2623|487.43|0.5716|0.67893|0.0654|2.2655|-0.1947|-1053.255345|197.0|6.7055
21a_a23|0.0|0|1|0.0|7.525639975|0|0|1.197963603|3.43622302|0.1049806919999999|5.4161004020000005|-0.038876045|2|0.042862319|0.773970837|-0.3082571839999999|0.01269616|-0.133417036|10.31321782|-0.083864151|0.01180744|0.130024255|-0.074441567|-0.136106024|-0.484404194|2|0.725800261|0.7367638240000001|0.1022509819999999|-0.137122549|1|0.926538469|-0.082341001|0.224766417|0.011564247|-34.01266735|39.56172507|48.49696614|-0.03458322|-35.88602363|5.039953753|82.08958626|0.842121383|61.73864319|-22.83074225|41.64701536|0.492301762|611.67123|2272.736256|0.157878617|7.950891003|0.969673962|104.2264415|-753.6064963|0.0|0.0|1.0|1.0|1.0|3.53|-7.78|3.88|4.33|3.24|1.0|125.25|5.0|-5.89|31.0|-6.07|0.0|3.78|-5.28|1.3e-06|0.000552|5.29e-06|3.98|7.03e-06|-0.07243|3.75|-1669.250866|1189.63|0.3692|558.61|0.60824|0.60824|0.3692|5.3733|-0.2226699999999999|-1669.0502720000002|102.0|6.9914
17a_a25|0.0|0|0|0.0|6.842683282|0|0|1.373200859|1.826085128|0.0055894319999999|4.727387819|-0.036457743|2|0.043274232|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|10.93106298|0.006360768|0.006423059|-0.02776212|-0.047099434|-0.07654898|-0.362222339|2|0.6741827509999999|0.748718056|0.168247187|0.0114970419999999|1|0.874586929|-0.079378741|0.348821736|0.012665055|-44.46905084|93.75234138|89.44809639|-0.0297670279999999|-40.379488|6.442637379|80.30332825|0.755980502|67.57985355|-21.2306737|53.50212109|0.468791604|623.7797651000001|2432.071525|0.244019498|8.996672966|0.882500365|174.0415044|-847.969248|1.0|1.0|1.0|1.0|1.0|3.48|-9.98|4.83|5.31|2.67|0.0|131.06|7.0|-5.12|33.0|-6.18|0.0|4.04|-5.13|7.5e-06|0.00325|7.44e-06|3.9|4.54e-08|-0.05255|6.04|-1391.625102|1271.9|0.4076|598.67|0.35172|0.6722|0.1735|3.4677|-0.21559|-1391.385492|25.0|7.6021
12b_a32|0.0|1|1|3.477905329|7.765993078999999|0|0|0.609420757|0.0|0.115940697|5.733341277|-0.055500132|0|0.0388738739999999|2.153718992|-0.462201267|-0.003484915|-0.031446256|10.31100269|-0.053480599|-0.001662219|-0.079768013|-0.0852122769999999|-0.1534110109999999|-0.584995111|0|0.788133615|0.838021287|-0.0533240309999999|-0.090027803|1|0.782593|-0.097525366|0.2996018789999999|0.016282332|-50.88975159|90.57560878|135.83463989999998|-0.027561517|-38.07076621|6.356098747000001|65.29222164|0.60420609|76.65746734|-17.22027667|61.06285882|0.430631506|488.9595947|3148.185476|0.39579391|7.076348793999999|0.756331814|247.2897528|-494.9199607|1.0|1.0|1.0|1.0|2.0|3.47|-7.65|6.49|4.19|1.1|0.0|110.47|7.0|-5.9|27.0|-6.4|1.0|3.59|-4.43|1.27e-06|0.000505|3.72e-05|3.28|8.86e-06|-0.05173|4.12|-1880.770588|1109.93|0.2865|541.49|0.70258|0.70258|0.2865|3208.0|-0.19976|-1880.599158|26.0|7585.0
16h_a32|0.0|1|1|3.340888605|7.765993078999999|0|0|0.609420754|0.0|0.217139852|5.733341277|-0.098975084|0|0.039958333|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|-0.022634676|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0|0.804503712|0.832040698|-0.003188883|-0.03617945|1|0.7991915079999999|-0.121464999|0.44308098|0.02096013|-51.56009529|70.02855767|127.5843068|-0.038765425|-49.03221545|8.461051377999999|35.90298920000001|0.7359051059999999|90.15529448|-24.62973479|64.87717961|0.459750275|507.7688359|3282.554439|0.2640948939999999|6.710057805|0.850995852|167.7935207|-735.4832318|1.0|0.0|1.0|1.0|2.0|3.61|-7.0|5.86|4.6|1.12|0.0|111.95|7.0|-6.48|28.0|-6.22|1.0|3.74|-4.75|3.28e-07|0.000136|1.7800000000000002e-05|3.66|4.09e-05|-0.05028|4.54|-1955.99895|1130.4|0.2914|556.05|0.70219|0.70219|0.2914|3516.0|-0.2|-1955.832545|9.0|8.0655
3p_a32|0.0|1|1|3.456037415|8.02059915|1|1|0.609420752|0.0|0.007752757|6.008813185|-0.028895521|0|0.036666667|2.1365141480000003|-0.419292538|-0.000971341|-0.111150118|10.31100269|-0.074544773|0.000920756|-0.092884784|-0.146606489|-0.26891009|-0.53666614|0|0.737842269|0.8599558070000001|0.058054833|-0.120768771|1|0.8195708759999999|-0.098773656|0.366898545|0.021264377|-41.73212799|40.28175307|106.1908248|-0.029183126|-34.21384146|7.365688817|57.82331968|0.6199678829999999|73.07639870000001|-17.1756096|54.24719019|0.416240891|482.3550967|3037.061498|0.380032117|6.243062200000001|0.713035367|223.6663527|-444.779939|1.0|0.0|1.0|1.0|1.0|3.38|-6.79|6.06|3.71|1.1|0.0|112.37|4.0|-5.11|27.0|-6.8|0.0|3.23|-4.25|7.78e-06|0.00308|5.629999999999999e-05|2.7|6.4e-05|-0.04963|4.26|-1879.554272|1057.58|0.3083|471.04|0.7017100000000001|0.7017100000000001|0.3083|4.3094|-0.20018|-1879.406962|26.0|7585.0
19b_a38|0.0|1|0|3.26554965|7.412764017000001|2|2|1.297044256|0.0|-0.122009545|5.351858133|-0.115864198|2|0.044392765|0.0|-0.467227005|-0.006877664|-0.1381849369999999|10.96052467|-0.0697981979999999|-0.004358975|0.035216067|-0.098027247|-0.250781298|-0.443325632|1|0.653741315|0.8295290000000001|0.019437461|-0.114123934|0|0.7293105670000001|-0.11557289|0.336505882|0.0224393089999999|-53.38447032|120.3048789|168.00390359999997|-0.041606241|-44.51968852|8.643817972|0.0|0.7596369590000001|84.49751102|-25.82299118|67.31146923|0.478948837|452.6479704|2436.66785|0.240363041|7.159317935|0.91919733|149.181772|-801.3543933999999|1.0|0.0|1.0|0.0|3.0|4.82|-7.12|3.55|3.11|2.78|0.0|125.65|5.0|-4.25|31.0|-6.81|0.0|2.94|-4.33|5.68e-05|0.0238|4.67e-05|2.88|3.19e-05|-0.05031|3.66|-1431.414099|1111.29|0.4634|485.64|0.38952|0.69411|0.1945|5.5253|-0.20445|-1431.2418630000002|12.0|7.9172
12bg_a36|0.0|1|0|3.434779148|7.412764017000001|2|2|1.29692796|0.0|-0.040957653|5.351858133|-0.044573523|2|0.044197531|0.0|-0.414822602|-0.001012333|-0.060117593|10.95885259|-0.0206090089999999|-0.00097037|0.097928606|-0.101451485|-0.1716508239999999|-0.4459167329999999|1|0.884841888|0.836170906|-0.023460562|-0.033696875|0|0.840610352|-0.102664465|0.543472602|0.019606406|-51.74990566|107.3347739|109.3374477|-0.036959207|-48.31008346|9.22604612|14.85588272|0.747867728|83.78068847|-25.35312333|65.19942617|0.46245521|576.6383913|2915.548359|0.252132272|7.549463377|0.860310096|172.9566471|-869.5815023|1.0|0.0|1.0|0.0|2.0|4.75|-7.76|3.99|3.19|2.99|0.0|133.77|5.0|-5.08|31.0|-6.26|0.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|3.93|7.83e-06|-0.0542299999999999|4.42|-2152.13793|1186.75|0.4409|554.7|0.69395|0.69395|0.4409|6.6844|-0.21166|-2151.975577|15.0|7.8239
3d_a32|0.0|1|1|3.503398526|7.765993078999999|0|0|0.609420786|0.0|0.0181036519999999|5.733341277|-0.034290847|0|0.041161616|2.230648962|-0.269655316|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|0.002004382|-0.1131110759999999|-0.076494363|-0.1395294259999999|-0.539652902|0|0.8315372|0.8444218509999999|-0.069007775|-0.100251236|1|0.892845502|-0.093187219|0.2214902789999999|0.014419776|-37.19367587|62.43434632|58.01666174|-0.02867299|-27.31750365|4.22710649|0.0|0.720540286|59.15151032|-15.52441767|45.000975700000005|0.427813496|483.4133562|1855.167124|0.2794597139999999|6.15119195|0.747681906|151.30787800000002|-327.8100438|1.0|1.0|1.0|1.0|1.0|3.34|-7.29|6.97|5.07|1.94|0.0|97.86|4.0|-6.55|23.0|-5.18|0.0|4.32|-5.13|2.81e-07|9.58e-05|7.36e-06|4.5|1.75e-05|-0.05482|3.42|-1672.758552|959.11|0.5031|465.41|0.7035100000000001|0.7035100000000001|0.5031|3.2094|-0.19671|-1672.638515|8.0|8.0915
14a_a10|0.0|0|0|0.0|7.535296702|2|2|1.3438495730000002|2.156210368|-0.2090476269999999|5.4161004020000005|0.0437538159999999|3|0.035660377|2.070512208|-0.147427016|0.011509975|-0.045759336|10.92970798|-0.00421565|0.012272222|0.042968756|-0.220250238|-0.344811314|-0.168193178|2|0.76857495|0.7348225290000001|-0.011977878|-0.007680215|1|0.911549451|-0.070610745|0.43555903|0.0135610389999999|-32.23041637|67.52851799|64.18371923|-0.018970051|-37.18086445|7.140714112|134.15514270000003|0.542015878|67.14248252|-13.76552695|42.07091945|0.469029865|661.4615097|1774.8853399999998|0.457984122|10.0292632|0.8833450959999999|332.3339934|-669.2555601|0.0|1.0|1.0|1.0|0.0|3.98|-8.18|4.16|3.36|1.94|0.0|146.76|7.0|-4.21|35.0|-6.82|0.0|3.43|-4.8|6.159999999999999e-05|0.0288|1.58e-05|3.29|3.07e-06|-46.0|2.25|-1489.655581|1380.89|0.2835|645.26|0.34245|0.7047100000000001|0.0005|3.1205|0.19621|-1489.487381|74.0|7.1308
19h_a38|0.0|1|0|3.2723542610000003|7.412764017000001|2|2|1.297044177|0.0|-0.088176988|5.351858133|-0.082283951|2|0.042622739|0.0|-0.420209249|-0.002526241|-0.043452674|10.96083376|-0.070688288|-0.000673716|0.303981987|-0.101303149|-0.217394466|-0.420225236|1|0.724208473|0.819222745|-0.054149342|-0.121374121|0|0.7746288020000001|-0.109986804|0.3263113569999999|0.021234963|-48.43313101|136.81322659999998|132.7728693|-0.03959525|-38.17354026|7.370099699|0.0|0.75379331|76.70128100000001|-23.32673803|60.94327866|0.47459722|456.3568442|1839.424968|0.24620669|6.820483788|0.903301693|145.047677|-687.1237247|1.0|1.0|1.0|1.0|3.0|4.8|-6.86|3.13|2.55|2.4|0.0|125.69|5.0|-4.14|30.0|-6.77|0.0|2.66|-4.17|7.209999999999999e-05|29.0|6.77e-05|2.78|5.610000000000001e-05|-0.05708|3.41|-1332.187847|1092.17|0.2355|452.01|0.68472|0.69012|88.0|6.9749|-0.20379|-1331.999352|9.0|8.0348
47c_a18|0.0|0|0|0.0|7.03438793|1|1|1.251176227|0.0|0.02368001|4.844187086|-0.048726885|0|0.032688172|0.0|-0.537230966|0.0007979619999999|-0.058748345|10.94702285|0.028947131|0.002674691|0.071793992|-0.212991596|-0.320309303|-0.455055055|0|0.784328127|0.758269842|-0.027873485|0.050944273|0|0.8128616409999999|-0.094000037|0.246894346|0.015864085|-57.54296759|67.68084951|150.4485025|-0.0321917939999999|-60.75445536|10.25333491|103.416376|0.7489981509999999|88.76073429|-25.88035487|70.29678191|0.489290189|653.4941186000001|2027.892739|0.251001849|9.566965871|0.958059115|201.7910841|-1518.861384|1.0|1.0|0.0|1.0|3.0|4.61|-9.18|2.84|2.87|2.41|2.0|154.77|12.0|-5.73|38.0|-6.61|0.0|2.42|-5.09|1.84e-06|0.000947|8.12e-06|3.98|3.42e-07|-0.0449|7.72|-1664.753129|1505.09|0.5869|790.07|0.6983199999999999|0.6983199999999999|0.5869|3.3075|-0.17331|-1664.277127|3.0|8.5229
9b_a36|0.0|1|0|3.513187594|7.412764017000001|2|2|0.62670079|0.0|-0.053019801|5.351858133|-0.023369916|2|0.040166667|0.0|-0.308862918|0.005050384|-0.077361324|10.33767255|-0.06502499|0.005458948|0.146828453|-0.053309522|-0.094526372|-0.4060950789999999|1|0.8421237309999999|0.7885597609999999|-0.034830997|-0.1177413269999999|0|0.8453794609999999|-0.098301686|0.2602997|0.017007854|-46.58565720000001|67.12293326|97.10089515|-0.036110824|-38.76797062|6.707514535|0.0|0.78242217|71.70079424|-22.67740953|57.26650122|0.453252346|530.8939077|2464.2160510000003|0.21757783|7.549264797|0.828997331|136.63774650000002|-697.8234711|1.0|0.0|1.0|0.0|1.0|4.73|-6.64|3.6|2.76|2.82|0.0|126.17|5.0|-4.6|29.0|-6.46|0.0|2.48|-4.43|2.49e-05|0.00992|3.71e-05|3.2|9.21e-05|-0.05146|3.82|-1575.7800140000002|1127.85|0.5392|514.45|0.69763|0.69763|0.5392|6.2846|-0.20979|-1575.616432|21.0|7.6778
12aj_a36|0.0|1|0|3.482902101|7.412764017000001|2|2|1.29704406|0.0|-0.056210607|5.351858133|-0.045035034|2|0.043848238|0.0|-0.402433117|0.002951176|-0.103202936|10.95354213|-0.042227364|0.003962098|0.1087087|-0.104118159|-0.1763783589999999|-0.43462267|1|0.90414347|0.812278823|0.091113865|-0.072770961|0|0.8269863129999999|-0.10279655|0.251263868|0.018305468|-46.79363201|82.34300699|110.89910559999998|-0.0368515929999999|-42.23511741|7.521007149|0.0|0.77492734|76.5855549|-23.62130319|58.52715472|0.47532973|530.0854761|2275.825451|0.22507266|8.056502837|0.905958957|144.26810480000003|-802.4672307|1.0|0.0|0.0|0.0|2.0|4.84|-6.97|3.24|2.19|2.24|0.0|128.72|5.0|-4.16|30.0|-6.55|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|3.04|4.270000000000001e-05|-0.05275|3.48|-1272.27339|1157.64|0.5616|539.55|0.4112|0.70423|0.0082|5.8554|-0.20093|-1272.060325|17.0|7.7696
47d_a18|0.0|0|0|0.0|7.03438793|1|1|1.251175994|0.0|-0.017398129|4.844187086|-0.041876322|0|0.032916667|0.0|-0.480899596|0.003376831|-0.07722825|10.94702255|0.016324953|0.005144085|0.104380139|-0.272202025|-0.406388629|-0.417659275|0|0.7640994990000001|0.7430748709999999|-0.002494715|0.027971797|0|0.836999127|-0.087315963|0.445704576|0.015270278|-52.14267013|64.92967228|132.9229494|-0.028722356|-58.06490563|10.15469843|58.93717545|0.69814381|86.29525584|-23.42233034|64.59518279|0.481311892|682.5509007|1947.023498|0.30185619|9.940531282|0.927940864|246.1558296|-1451.622641|1.0|1.0|0.0|1.0|2.0|4.73|-8.83|2.81|3.21|2.6|2.0|159.67|12.0|-5.74|39.0|-6.57|0.0|2.56|-5.28|1.83e-06|0.000968|5.23e-06|4.16|7.790000000000001e-07|-0.04561|8.08|-1704.061013|1544.09|0.5820000000000001|817.06|0.69905|0.69905|0.5820000000000001|3.7605|-0.17405|-1703.622959|8.0|8.0969
