molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|MATS8s|MATS8d|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WNSA5|WPSA3|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GRAV|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
3j_a32|0.0|1|1|1|3.564417045|0.0|0|0.609420782|0.0|0.0053427669999999|-0.017889768|0|-0.029763115|2.248764828|-0.269814716|-0.000202965|-0.086191775|10.31100276|-0.052622352|3|3|0.001173363|-0.052818794|-0.097980957|0|-0.020129489|-0.084553991|1|-0.095013178|0.27811778|0.013773753|-37.33051857|7.315176208|47.55031019|-0.030815085|-26.79963418|3.885056172|-19.82606536|-16.36574867|44.64569478|0.4482615029999999|2282.569698|459.4516326|-8.691773249|0.251226|5.900829539|4866.613493|21.85672669|0.015301673|-264.245436|8.126647477|1.0|1.0|1.0|1.0|1.0|1.0|3.27|3.0|19.0|-6.69|6.68|1.94|0.0|95.74|0.0|1.0|338.45|0.0|4.09|1.21e-06|0.0004089999999999|0.00533|3.89|6.86e-05|-0.05361|3.02|3.4982|-1671.507439|354.42|354.42|0.7028|-1671.351322|-0.14498|-0.19859|0.02833407|-1671.402462|5.9266|8.0|8.0969
14a_a22|0.0|0|0|0|0.0|0.0|1|1.4229176680000002|1.646649187|-0.136588366|-0.052476637|2|0.021482585|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|1|1|0.005757758|-0.097476465|-0.165471815|2|-0.09744639|-0.027029438|1|-0.081479363|0.490491034|0.021268761|-42.39063895|14.49148204|93.21042936|-0.031338217|-37.82586486|9.873779458|-28.88288575|-21.35231162|56.88212098|0.446584227|2885.858295|588.739773|-14.54840956|0.299209593|8.052850876|6348.976909|30.46889826|0.021742777|-273.61731430000003|14.81445329|1.0|1.0|1.0|1.0|1.0|1.0|3.42|2.86|27.0|-9.21|3.87|1.73|0.0|124.05|0.0|1.0|420.47|0.0|3.19|2.25e-05|0.00945|0.00881|3.18|2.56e-07|-0.06145|4.98|3.5707|-1368.35698|347.23|244.77|0.45928|-1368.075682|-0.15029|-0.21174|0.03539365|-1368.13858|6603.0|38.0|7.4202
17b_a6|0.0|1|0|0|3.375166525|0.0|0|1.425925343|0.0|0.1012747369999999|-0.0265090529999999|1|0.139594234|0.0|-0.6869226490000001|-0.00460563|-0.0385646|10.949638|-0.0791229359999999|1|1|-0.00194781|-0.10896749|-0.180339002|1|0.002947625|-0.138423611|0|-0.109195656|0.318652397|0.03122461|-62.63196368|20.48861696|155.8689396|-0.041494349|-47.0150166|13.44399246|-41.0971443|-27.2272998|83.12058064|0.4548818979999999|2816.0632920000003|494.7179214|-17.86570631|0.229332826|8.974770742|5985.963521|35.32951798|0.019915748|-355.2067434|13.06809384|1.0|1.0|1.0|1.0|1.0|2.0|3.53|2.89|23.0|-9.01|4.98|1.7|0.0|116.79|0.0|1.0|409.44|0.0|3.6|1.56e-06|0.000637|0.00274|4.09|4e-07|-0.05736|4.04|2.9964|-1350.102764|413.78|349.8|0.69615|-1349.830814|-0.12545|-0.18281|0.02458322|-1349.892156|7.3188|153.0|6.8153
5_a18 (BIBF0775)|0.0|0|0|0|0.0|0.0|0|1.251175715|0.0|0.0160123|-0.015946718|1|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0|0.0036739159999999|-0.144352593|-0.216531385|0|-0.001626287|-0.040022105|0|-0.078246932|0.420002762|0.008501088|-52.09190866|6.418873637000001|10.36586529|-0.029755876|-44.61038661|4.846666751|-39.33277643|-22.46761997|58.5107823|0.483962172|3115.979466|636.6978809999999|-16.96451322|0.184058942|9.798677372|7221.114573000001|27.535837|0.010831199|-477.1120625|8.178259299999999|0.0|1.0|0.0|1.0|1.0|2.0|4.42|0.0|18.0|-9.21|4.09|3.52|1.0|155.95|0.0|1.0|494.63|1.0|3.2|8.590000000000001e-07|0.000425|0.000946|4.73|3.06e-07|-0.04938|8.45|3.2027|-1572.313227|378.13|378.13|0.69298|-1571.843719|-0.13154|-0.18092|0.02305362|-1571.914419|2.8009|34.0|7.4685
5f_a40|0.0|0|0|0|0.0|0.0|1|0.60491326|1.656591081|-0.004886759|-0.0468504759999999|0|-0.085493191|0.769837491|-0.293556526|0.000663516|0.166865076|10.31198329|0.062183277|2|2|0.000706205|0.100535344|0.18254908|0|-0.465573352|0.095322868|1|-0.10969397|0.0528268609999999|0.020236763|-52.44868801|9.349692674|222.1847349|-0.041135239|-23.41506245|4.319700326|-24.23209217|-19.00510637|61.79838068|0.484099946|1932.388838|342.5710869|-8.780648419|0.185606315|5.780627322000001|3963.475837|23.33651|0.015000038|-290.5093357|6.930245797|1.0|0.0|0.0|1.0|1.0|1.0|3.08|2.05|14.0|-3.69|2.94|1.29|2.0|78.56|0.0|3.0|284.34|0.0|2.23|0.000108|0.0307|0.14|2.2|0.0587|-0.06227|3.5|3.0611|-1232.983157|405.03|325.97|0.56507|-1232.851443|-0.13057|-0.19284|0.02389588|-1232.898044|7.6183|112.0|6.9508
12f_a36|0.0|1|0|0|3.50900085|0.0|0|1.297042537|0.0|-0.066269699|-0.032343041|2|0.10938259|0.0|-0.40641518|0.003676818|0.012286423|10.95389399|-0.06756661|1|1|0.0045625|-0.101854847|-0.169994208|1|-0.109793154|-0.1188384119999999|0|-0.100276611|0.3416917479999999|0.01784834|-46.86832019|11.77610852|43.53853176|-0.035813075|-43.65234724|7.769727312|-30.92312428|-23.629013600000004|58.64442871|0.464240353|2770.818472|556.5681681|-15.59012402|0.219698129|7.416874811|6000.985822|30.28188764|0.015685228|-369.879252|10.34891518|1.0|0.0|0.0|1.0|0.0|2.0|4.94|0.0|17.0|-7.36|3.62|2.45|0.0|133.52|0.0|1.0|409.49|1.0|2.4|2.48e-05|0.0102|0.0109|3.47|1.7899999999999998e-05|-0.05035|3.87|3.6545|-1311.57896|339.27|237.95|0.37095|-1311.285102|-0.15011|-0.20046|0.02879265|-1311.345557|7.8454|11.0|7.9586
8b_a8|0.0|1|0|0|3.191799887|0.0|1|1.395658149|1.42474537|-0.023718767|-0.182065125|1|0.019958073|0.0|-0.733216119|-0.0055544409999999|-0.0422693659999999|10.94650923|-0.03443232|1|1|-0.003593429|0.049587543|0.079250224|1|0.097555876|-0.0527918259999999|0|-0.11627069|0.28604765|0.032440348|-79.74587194|19.87542051|172.84152849999998|-0.047457424|-43.64473805|12.1771918|-48.85837649|-29.07602182|99.62129245|0.4835310479999999|2863.095568|342.0904577|-17.8141788|0.218545278|7.507665421|6471.7604200000005|37.20755791|0.022425382|-344.8810688|13.73949201|0.0|0.0|1.0|1.0|0.0|2.0|3.52|2.93|23.0|-7.13|3.65|2.12|0.0|114.18|0.0|1.0|414.41|0.0|2.9|1.6899999999999997e-05|7.0|0.0153|2.76|3.04e-05|-0.06114|6.41|3.2992|-1407.0843|375.8|270.59|0.57234|-1406.829227|-0.13807|-0.19921|0.03204403|-1406.887058|7.4497|5.08|5.2941
3d_a32|0.0|1|1|1|3.503398526|0.0|0|0.609420786|0.0|0.0181036519999999|-0.034290847|0|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|3|3|0.002004382|-0.076494363|-0.1395294259999999|0|-0.069007775|-0.100251236|1|-0.093187219|0.2214902789999999|0.014419776|-37.19367587|7.807299836|62.43434632|-0.02867299|-27.31750365|4.22710649|-20.13777259|-15.52441767|45.000975700000005|0.427813496|2213.978384|483.4133562|-8.405385739|0.2794597139999999|6.15119195|4752.534658|21.54552351|0.0160633|-238.8142619|8.697152881000001|1.0|1.0|1.0|1.0|1.0|1.0|3.34|3.11|19.0|-7.29|6.97|1.94|0.0|97.86|0.0|1.0|340.47|0.0|4.32|2.81e-07|9.58e-05|0.00251|4.5|1.75e-05|-0.05482|3.42|3.5105|-1672.758552|353.18|353.18|0.7035100000000001|-1672.585902|-0.14189|-0.19671|0.02457348|-1672.638515|5.1728|8.0|8.0915
19_a20|0.0|1|0|0|3.423603867|0.0|0|1.4009239059999998|0.0|0.071176085|-0.130949446|3|0.103271147|1.622562232|-0.539158264|-0.006620594|0.077469518|10.94899558|-0.063133522|1|1|-0.004654742|-0.049177437|-0.083481481|3|-0.143992458|-0.105118869|1|-0.099685049|0.25624423|0.013643765|-60.26825633|8.964643162|339.8339889|-0.038340404|-43.03556944|5.890223441|-39.5992891|-25.1915821|69.23289949|0.483310517|2849.084477|495.7134289|-16.55214209|0.203929412|7.950138729|6325.747732|31.64490997|0.0159602|-389.0666676|10.48665779|1.0|1.0|1.0|1.0|1.0|2.0|3.49|2.49|27.0|-9.63|4.97|1.33|0.0|122.86|0.0|1.0|420.47|0.0|3.16|1.29e-05|0.00541|0.0112|2.91|9.86e-08|-0.06767|5.01|3.3616|-1368.413151|368.83|368.83|0.6987399999999999|-1368.129074|-0.13903|-0.2067|0.03487615|-1368.190746|6.3327|2.6|5585.0
15d_a10|0.0|0|0|0|0.0|0.0|1|1.343850133|2.147544195|-0.233802395|0.0370874879999999|3|-0.059217023|2.04092658|-0.184039927|0.010215823|-0.140487312|10.92970801|0.007032164|1|1|0.011249462|-0.1786649189999999|-0.280243276|2|0.02497303|0.0131101969999999|1|-0.070612242|0.565801561|0.02281891|-38.80896881|15.37766538|67.59624856|-0.018829931|-32.06793721|10.36301002|-26.15336742|-12.68949225|54.18663419|0.473858537|2967.522813|590.402322|-8.551449923|0.5280998339999999|8.429169102000001|6511.656447|26.89020509|0.028735133|37.87296065|19.36460841|0.0|1.0|1.0|1.0|1.0|0.0|3.71|4.01|21.0|-7.82|4.14|1.54|0.0|131.43|0.0|1.0|441.52|1.0|3.18|0.000167|0.0739|0.0182|2.75|6.62e-06|-0.05002|2.05|3.8591|-1430.8144619999998|321.28|221.39|0.3685|-1430.733658|-0.15916|-0.20918|-0.23696253|-1430.795367|3.8163|69.0|7.1612
14e_a25|0.0|0|0|0|0.0|0.0|1|1.4200152069999998|1.5926486519999998|0.039261746|-0.138693649|2|0.0065927719999999|1.906869097|-0.524066339|-0.00131452|0.002856489|10.93106299|0.011176663|1|1|-0.0005394919999999|0.015497482|0.025802692|2|-0.144369439|0.018432983|1|-0.1004553119999999|0.448918026|0.015024526|-73.99302943|10.99497534|372.1805977|-0.038772226|-53.79722636|8.046143033|-54.14823405|-28.3735856|84.98800478|0.491527882|3126.080106|529.8614286999999|-20.76384175|0.1935531039999999|8.459867391|6952.485076999999|35.18345194|0.015154859|-448.516796|11.09035375|1.0|1.0|1.0|1.0|1.0|2.0|3.62|2.72|27.0|-9.14|3.65|1.69|0.0|134.35|0.0|1.0|462.5|0.0|3.02|7.29e-06|0.00337|0.0085799999999999|3.04|3.38e-07|-0.0538|6.51|3.9613|-1521.012915|312.99|212.19|0.31019|-1520.701142|-0.15787|-0.2116699999999999|0.04875868|-1520.767443|7.2625|75.0|7.1249
4r_a46|0.0|0|0|0|0.0|-0.03033057|1|1.13129629|2.051582577|-0.173617329|-0.074041799|2|-0.15196733|0.0|-0.141309389|0.006236535|-0.1129698999999999|10.96363493|-0.048758575|1|1|0.0061041|-0.055572881|-0.086905208|2|-0.077483502|-0.070397185|0|-0.081339886|0.261414008|0.011446215|-42.06465252|6.071841742999999|176.18445569999997|-0.0259595379999999|-22.88867429|3.220912917|-22.31391864|-13.77068362|48.13649426|0.456487948|2137.47734|449.7405899|-7.304896049|0.285368722|5.81085807|4775.760774|19.26963463|0.015225417|-227.7097083|8.076584289|0.0|1.0|0.0|1.0|1.0|1.0|3.82|2.89|17.0|-6.25|3.56|1.52|0.0|97.9|0.0|1.0|334.41|1.0|2.7|0.00081|271.0|0.0933|2.12|0.000188|-0.03073|2.3|4.5209|-1069.447946|274.25|274.25|0.69085|-1069.231407|-0.18999|-0.2207199999999999|0.02826942|-1069.284137|3.5979|1413.0|5.8499
1_a15|0.0|0|0|0|0.0|0.0|0|1.419940974|0.0|-0.22215316|-0.043374667|2|0.06459652|0.0|-0.541427319|0.001244652|-0.068297833|10.95880609|-0.000905902|0|0|0.003816011|-0.1816819589999999|-0.270248221|2|0.101406325|-0.001544849|0|-0.1117462069999999|0.7100707390000001|0.026214985|-44.01415991|16.94887506|121.3844816|-0.031142386|-46.71058649|10.95802135|-28.45664402|-20.13460632|60.96303497|0.437969049|3000.975833|566.1848585|-13.01770443|0.394072483|6.580146251|7284.337537|33.22939752|0.0280791829999999|-136.9714493|18.15414234|1.0|1.0|1.0|1.0|1.0|1.0|3.91|4.18|24.0|-10.02|5.46|2.2|0.0|132.94|0.0|0.0|457.52|0.0|4.68|2.830000000000001e-07|0.00013|0.000495|5.23|4.36e-08|-0.04142|4.68|3.2188|-1510.136281|385.18|282.85|0.64662|-1509.785098|-0.1365|-0.17792|0.01894559|-1509.851127|2.3261|44.0|7.3565
4_a3|0.0|0|0|0|0.0|0.0|0|0.60501714|0.0|0.2122551539999999|-0.161259999|1|-0.08769805|1.882124381|-0.325334256|-0.008407895|0.057349653|10.31162267|0.0248526079999999|1|1|-0.007022144|0.053425134|0.127253753|1|-0.028924747|0.041477445|1|-0.098695428|0.5842630360000001|0.008006786|-52.4583525|3.806447632|235.6982345|-0.039478171|-22.30593113|1.809595554|-24.93884341|-18.76802992|56.26480013|0.415852758|2142.972568|352.05186289999995|-8.922372453|0.133023729|5.05182773|4885.093366|21.6476858|0.0100954959999999|-348.9230345|4.799426464|1.0|1.0|0.0|1.0|1.0|1.0|2.94|2.6|21.0|-7.53|5.3|3.07|0.0|92.65|0.0|1.0|321.37|0.0|4.09|2.02e-06|0.00065|0.00264|4.3|9.48e-06|-0.0584299999999999|3.53|3.4771|-1355.332318|356.58|208.93|0.3809|-1355.192416|-0.14983|-0.20826|0.02921941|-1355.239905|3.1409|1259.0|5.9
8a_a32|0.0|1|1|1|3.217128449|0.0|0|0.609420757|0.0|-0.0755556459999999|-0.056633919|0|-0.0281981579999999|2.059960334|-0.497414715|-0.003484915|-0.020716518|10.31100269|-0.128684642|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|0|-0.184419911|-0.2166242669999999|1|-0.109412858|0.221908108|0.018321589|-52.34893512|11.48993376|73.64907732|-0.035678106|-43.03057598|7.205629442999999|-32.82934751|-22.37464674|63.83886888|0.480024324|2574.085885|510.8273411|-14.03170956|0.250915471|7.420041446|5659.295213|29.86932167|0.017733503|-312.4144752|11.12113054|1.0|1.0|1.0|1.0|1.0|2.0|3.48|3.67|19.0|-7.65|6.49|1.37|0.0|110.69|1.0|1.0|397.52|0.0|4.07|1.5199999999999998e-07|6.03e-05|0.00406|4.17|8.86e-06|-0.06166|4.98|3562.0|-1880.767206|348.07|348.07|0.70316|-1880.536478|-0.1445|-0.2061599999999999|0.03498398|-1880.595748|7.6703|45.0|7.3468
9i_a40|0.0|0|0|0|0.0|0.0|1|0.604992808|1.841293462|0.074116257|-0.105556952|0|0.187127708|0.891973262|-0.279092262|0.004532692|0.201624407|10.31197226|-0.1788455119999999|2|2|0.004019925|0.105172175|0.187399127|0|-0.154977678|-0.28972973|1|-0.088485615|0.006324687|0.011010661|-46.80087537|5.548036224|213.7117392|-0.036869006|-22.46593254|2.795536563|-23.58195819|-18.57750214|52.34891159|0.477626156|2056.370683|418.7133986|-9.360805225|0.140977546|7.700852478|4201.058793|21.62632891|0.010372658|-361.8074422|5.226560183|1.0|1.0|1.0|1.0|1.0|1.0|3.25|2.9|20.0|-6.03|3.84|2.99|1.0|91.11|0.0|1.0|306.38|0.0|3.52|4.79e-06|0.00147|0.00603|3.85|0.000285|-0.05989|3.2|2.8936|-1273.334714|428.48|284.3|0.56118|-1273.167389|-0.11967|-0.17956|0.02072395|-1273.217301|2.7887|1.25|5.9031
19h_a38|0.0|1|0|0|3.2723542610000003|0.0|0|1.297044177|0.0|-0.088176988|-0.082283951|2|0.14165187|0.0|-0.420209249|-0.002526241|-0.043452674|10.96083376|-0.070688288|1|1|-0.000673716|-0.101303149|-0.217394466|1|-0.054149342|-0.121374121|0|-0.109986804|0.3263113569999999|0.021234963|-48.43313101|12.51014765|136.81322659999998|-0.03959525|-38.17354026|7.370099699|-28.533396600000003|-23.32673803|60.94327866|0.47459722|2774.611523|456.3568442|-13.74247449|0.24620669|6.820483788|6253.901215|30.94580137|0.020207411|-299.0343596|11.90478646|1.0|1.0|1.0|1.0|1.0|3.0|4.8|2.43|17.0|-6.86|3.13|2.4|0.0|125.69|0.0|1.0|401.44|0.0|2.66|7.209999999999999e-05|29.0|0.0272|2.78|5.610000000000001e-05|-0.05708|3.41|3.5358|-1332.187847|350.65|331.65|0.68472|-1331.941646|-0.1467099999999999|-0.20379|0.03396934|-1331.999352|9.0777|9.0|8.0348
3k_a32|0.0|1|1|1|3.644417045|0.0|0|0.609420759|0.0|-0.001009768|-0.001250803|0|-0.047167919|2.256213388|-0.270019022|0.001221534|-0.0902541999999999|10.31100271|-0.077097565|3|3|0.002509816|-0.050938823|-0.090775221|0|-0.127713677|-0.129124455|1|-0.090839907|0.31016741|0.0123637989999999|-40.10830541|6.970844822|80.0971996|-0.029575784|-28.87643819|3.930238317|-22.61349991|-16.67514938|47.07915023|0.472646737|2392.3436100000004|494.8840288|-9.40163104|0.21942773|6.153598893|5259.698672|21.36272325|0.012327787|-316.3794102|6.9505405620000005|1.0|1.0|1.0|1.0|1.0|1.0|3.47|3.48|19.0|-7.23|7.12|2.41|0.0|105.36|0.0|1.0|366.5|0.0|4.75|9.16e-08|3.3600000000000004e-05|0.000904|4.97|2.15e-05|-0.05321|3.81|3.5363|-1750.164914|350.6|350.6|0.70268|-1749.957584|-0.14667|-0.19988|0.02654958|-1750.0122420000002|5689.0|9.0|8.0605
12bb_a36|0.0|1|0|0|3.3296932480000003|0.0|0|1.29704416|0.0|-0.07834963|-0.117921811|2|0.096309833|0.0|-0.444923056|-0.006877664|-0.018516159|10.96022185|-0.027636036|1|1|-0.004358975|-0.098027247|-0.250781298|1|0.0534307559999999|-0.045186455|0|-0.114330726|0.314702945|0.022069757|-58.19935506|14.16769093|88.91215764|-0.038872447|-47.11573753|9.094955748|-37.36110291|-24.95418524|72.36704599|0.4808928389999999|2902.055617|442.2064275|-16.01935076|0.280705922|7.854524291000001|6285.088971|34.69260487|0.022984922|-281.5518699|14.75518126|1.0|0.0|0.0|1.0|0.0|2.0|4.72|0.0|17.0|-7.12|3.55|2.78|0.0|123.67|0.0|1.0|417.41|1.0|2.44|0.000102|0.0424|0.0201|2.88|3.17e-05|-0.0566799999999999|3.66|3.8001|-1431.4091|326.27|236.69|0.38838|-1431.178978|-0.15507|-0.21175|0.03421884|-1431.238418|8657.0|0.01|8.0
1f_a5|0.0|1|0|0|2.824395738|-4.398485453999999|0|1.218960329|0.0|-0.139907335|-0.31059482|2|-0.118028278|0.0|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|-0.000625|1|1|-0.000700145|0.001493879|0.004923698|2|-0.060528915|-0.000969932|0|-0.083857856|0.45528118|0.008403353|-50.98614411|4.687041957|201.7057715|-0.035639589|-26.08772825|2.614237829|-28.43795894|-19.87828616|55.67318607|0.4670794829999999|2482.949545|495.3305784|-11.0872845|0.242477611|7.117418022000001|5474.331675|26.24118632|0.01983997|-287.2706403|11.06591332|1.0|1.0|0.0|1.0|1.0|1.0|2.9|2.61|23.0|-8.88|5.48|2.73|0.0|95.49|0.0|1.0|366.34|0.0|4.23|1.6100000000000002e-05|0.00589|0.00396|3.95|4.86e-07|-0.05346|3.58|4.5758|-1288.353339|270.96|261.1|0.47267|-1288.209882|-0.18224|-0.2357|0.03370206|-1288.263745|4.9879|0.24|6.6198
9g_a24|0.0|1|0|0|2.931798469|0.0|1|1.427608366|1.7647373919999998|-0.318471716|0.001126633|2|-0.162313932|0.0|-0.0425444|0.0144065739999999|0.070915465|10.96318169|-0.02471184|2|2|0.013119312|-0.0273623029999999|-0.049325609|2|0.13372961|-0.045107345|0|-0.065668047|0.383340003|0.01876163|-32.080056199999994|9.283063574|174.88817269999998|-0.021297745|-16.07665151|4.593165278|-15.87288497|-10.53790724|41.36311977|0.427531635|2123.257348|429.0504306|-5.214049137|0.518073552|6.124370267000001|4355.725609|21.8662148|0.033884884|17.88521849|16.76589519|0.0|1.0|0.0|1.0|1.0|1.0|2.8|1.78|22.0|-6.43|2.91|0.64|0.0|87.53|0.0|1.0|302.33|1.0|1.93|0.00323|977.0|247.0|1.37|0.000113|-0.03585|0.75|4.2802|-984.5891383|289.67|236.07|0.4227399999999999|-984.447764|-0.17806|-0.21391|0.032630457|-984.497752|4.4131|68.0|7.1675
14ab_a23|0.0|0|1|1|0.0|0.0|2|1.197962873|3.4171257980000003|0.065530542|-0.028841865|2|0.021287386|0.7586471459999999|-0.287365522|0.013012022|0.010803172|10.313217300000002|-0.03821899|2|2|0.012103325|-0.074579388|-0.13397874|2|-0.085303124|-0.05990912|1|-0.076243539|0.20155691|0.017974612|-35.59605095|12.31039874|40.23721489|-0.031648261|-35.76253038|8.431109267|-24.37891748|-21.67516705|47.90644969|0.4695727329999999|2941.47118|632.9786397|-14.84482393|0.202162933|7.83369055|6654.62616|27.16741043|0.013710439|-407.9635285|9.389964491|0.0|0.0|1.0|1.0|1.0|1.0|3.63|3.82|26.0|-8.16|4.4|3.45|1.0|130.22|0.0|1.0|439.54|0.0|4.12|5.9e-07|0.000259|0.00123|4.31|3.07e-06|-0.07146|4.1|3.6587|-1708.563399|338.88|338.88|0.66532|-1708.277193|-0.14778|-0.21924|0.02013145|-1708.3414239999995|8.4721|4.0|8.4012
3_a27|0.0|0|0|0|0.0|0.0|2|1.402697639|3.127072625|0.124551908|-0.096132106|2|-0.172132163|1.177265999|-0.27868256|0.009082086|0.042659548|10.93782973|0.024154412|1|1|0.00955169|-0.1984716939999999|-0.341338963|2|0.136381755|0.038685745|1|-0.086153958|0.397733752|0.019234305|-31.82136336|9.960129259|10.71226495|-0.032307734|-23.10213938|5.157668895|-16.47810502|-16.72996312|41.78149261|0.44566003|2294.213272|446.4308003|-8.663302268999999|0.266146248|6.457886343999999|4960.583812|22.79740761|0.018747239|-242.1936891|9.707911187|1.0|0.0|1.0|0.0|1.0|0.0|3.03|3.11|21.0|-5.89|2.8|2.18|0.0|97.71|0.0|2.0|329.36|1.0|2.74|0.0002|0.0658|0.0339|2.67|0.000423|-0.05512|4.92|3962.0|-1081.905135|312.93|225.24|0.34864|-1081.744053|-0.16457|-0.21969|0.02032437|-1081.794829|4.1551|4.0|8.3979
3a_a12|0.0|0|0|0|0.0|0.0|0|1.28383802|0.0|0.13714555|-0.042445446|2|-0.1231529169999999|0.0|-0.322200517|-0.0025830939999999|-0.062973953|10.95455336|-0.0161799839999999|0|0|-0.001011111|-0.072889493|-0.1213636769999999|1|-0.021522321|-0.032466697|0|-0.090803706|0.241900756|0.009433302|-34.84701355|4.615711776|71.11710277|-0.034924502|-21.73969523|2.258466332|-17.05063286|-17.08854808|39.46272532|0.462077145|2045.857684|426.6622302|-8.361421244|0.2189499039999999|5.924949067000001|4230.717811|21.87893986|0.015909241|-275.0354486|7.784386645|1.0|1.0|1.0|0.0|1.0|1.0|3.84|2.74|18.0|-7.5|3.43|3.09|0.0|97.52|0.0|1.0|298.34|1.0|2.98|0.00025|0.0745|0.0263|3.15|9.33e-06|-0.06829|3.33|3.7304|-951.3711872|332.36|292.86|-0.34688|-951.217594|-0.15328|-0.22157|0.023184956|-951.264072|1.9332|194.0|6.7122
13a_a6|0.0|1|0|0|3.417162147|0.0|0|1.430639975|0.0|-0.042110772|-0.0265090529999999|1|0.031837397|0.0|-0.602500119|-0.00460563|0.0015242189999999|10.95129557|-0.0525259259999999|1|1|-0.00194781|-0.10896749|-0.180339002|1|0.090839165|-0.091892803|0|-0.113446379|0.22670695|0.031866842|-61.52313164|20.83876732|154.9639272|-0.040840697|-48.51283287|13.62714959|-40.23198232|-26.70706346|82.36189896|0.467070451|2820.31296|506.474367|-17.46461983|0.240087608|8.038453162|6019.922535|35.14492428|0.02016134|-339.9303794|13.18415753|1.0|1.0|1.0|1.0|1.0|2.0|3.53|3.2|23.0|-9.01|4.98|1.29|0.0|116.79|0.0|1.0|409.44|0.0|3.52|3.11e-06|0.0012699999999999|0.00417|3.8|4e-07|-0.05018|4.04|3651.0|-1350.085889|339.59|206.87|0.4816|-1349.834826|-0.14969|-0.19987|0.02818646|-1349.895534|9.2157|46.0|7.3372
35_a18|0.0|0|0|0|0.0|0.0|0|1.251175948|0.0|0.068150325|-0.020425504|1|-0.069149293|0.0|-0.44784362|-7.44e-05|0.027469086|10.94702087|-0.0098863069999999|0|0|0.00113101|-0.078001173|-0.117857059|0|-0.032017257|-0.017913121|0|-0.084219749|0.3888901179999999|0.008853796|-60.302584200000005|6.525195505|118.7214377|-0.033440195|-45.74482543|4.809030636|-44.44264921|-24.64522632|66.82777970000001|0.465531336|3038.429834|590.1597827|-18.16338657|0.125426193|9.184536969|6995.248058|28.17969862|0.007954001|-552.1173777|5.862051629|1.0|1.0|0.0|1.0|1.0|3.0|4.3|0.0|18.0|-9.55|4.13|3.33|1.0|151.05|0.0|1.0|480.6|0.0|3.07|8.629999999999999e-07|0.000415|0.0014199999999999|4.55|1.35e-07|-0.04879|8.09|3.2146|-1533.002975|385.69|385.69|0.69279|-1532.557542|-132.0|-0.18079|0.02600607|-1532.627182|2.7788|24.0|7.6198
17_a3|0.0|0|0|0|0.0|0.0|0|0.605019885|0.0|0.188373421|-0.118246266|2|-0.015463451|1.709081227|-0.349676046|-0.007540435|-0.041723219|10.31163036|-0.0510707059999999|1|1|-0.006696449|0.020589494|0.036673175|2|0.1789147639999999|-0.085686119|1|-0.096067661|0.225087454|0.010321361|-50.20132919|5.251911643|234.4907116|-0.039557272|-24.87357062|2.672377884|-25.54439812|-20.12828595|55.45324083|0.4383349039999999|2196.728425|408.6362608|-10.24205849|0.159937821|6.2477303310000005|4839.543958|23.96047156|0.012803096|-346.0738521|6.514715538|1.0|1.0|1.0|1.0|1.0|1.0|3.13|2.65|21.0|-7.48|4.96|2.37|0.0|95.5|0.0|1.0|338.81|0.0|3.71|2.96e-06|1.0|0.00399|3.88|1.11e-05|-0.0720399999999999|3.57|3.2102|-1731.75233|386.22|386.22|0.69481|-1731.6147670000005|-0.13155|-0.20359|0.02878063|-1731.663157|4.8815|23.0|7.6383
