molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|AATSC1s|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
14g_a23|0.0|1|0.0|-4.794439428|2|7.423568444|0|1.197957711|-0.301504331|0.0422736629999999|-0.803522236|-0.002390707|-0.031968899|10.3132174|2|2|-0.0004039459999999|0.179219801|-0.648987099|0.598213287|0.796412133|0.010202051|-0.044895912|1|-0.072819606|-0.096288005|0.297855753|0.018341721|-51.82254036|-68.52397802|13.05300369|95.64648102|65.94601775|-0.041536002|-48.76552945|9.289253982|-2.118336119|-36.87984398|83.15907597|-29.55936307|64.87554405|0.461846955|-1507.527516|0.219684185|16.32997765|0.8582074559999999|8005.353973|37.88128151|0.020564836|-398.9771038|676.4530574|0.0|0.0|1.0|0.09|26.0|-7.95|114.25|3.04|2.0|1.0|-6.89|35.0|1.0|0.0|0.0|4.35|1e-06|0.0|0.0|1.12e-08|5.57e-06|-0.08011|3.7042|5.17|-2042.1835260000005|730.13|334.71|0.56658|0.56658|-2041.934312|0.3478|-0.1519|7.2913|0.0221162|-2042.000034|10245.0|0.01|8.0
12af_a36|0.0|0|3.448611715|0.0|0|7.412764017000001|2|1.29704271|-0.081537769|0.039953704|-0.6038322939999999|-0.00233752|-0.074383486|10.96037047|1|1|-0.000472698|0.154914099|-0.505160213|0.859938421|0.813346624|-0.062279009|0.002492952|0|-0.082549457|-0.1054605669999999|0.154396546|0.021921402|-57.32748365|-73.23838519|15.22358698|89.56100543|169.9519197|-0.035153522|-50.86129548|10.57220682|-2.003750775|-39.81177462|91.25505794|-24.41279506|72.55107063|0.448767097|-1391.529319|0.329759081|15.59375751|0.8141152220000001|6499.41155|36.42391023|0.0259433429999999|-236.4517911|757.7532208|0.0|1.0|3.0|0.17|17.0|-6.93|98.3|1.49|1.0|1.0|-3.54|33.0|0.0|0.0|0.0|1.47|0.000227|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05882|5.2352|4.5|-1440.982935|737.4|236.83|0.50179|0.70508|-1440.675702|0.0035|-0.13364|6.9003|0.02886569|-1440.740243|9.4631|15.0|7.8239
9d_a31|0.0|0|3.456767212|0.0|0|7.765993078999999|1|0.61013528|-0.043220149|0.0359583329999999|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|2|2|0.000127275|-0.091744753|-0.550392027|0.8066174070000001|0.8343242820000001|-0.030275712|-0.0375445629999999|0|-0.098210975|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|-81.53295088|19.79432796|154.8767865|208.401866|-0.033844766|-55.58917047|13.49577391|-1.793772606|-45.65350116|97.84665015|-23.07536346|86.75457645|0.457506946|-1222.994263|0.336380477|17.39409698|0.8433415740000001|5748.743284|34.77197803|0.023927395|-223.1115993|647.1500428999999|1.0|1.0|2.0|0.38|16.0|-7.63|117.37|1.31|2.0|1.0|-5.61|29.0|0.0|0.0|1.0|3.65|4.06e-05|0.0|0.0|2.3500000000000002e-08|9.69e-06|-0.03457|3.8478|5.0|-1657.471475|727.27|322.22|0.7006899999999999|0.7006899999999999|-1657.1791449999998|0.2611|-0.15969|2.6311|0.04331056|-1657.245966|3.5077|0.6|6.2218
9o_a24|0.0|0|2.9340792330000003|0.0|0|6.605297921|1|1.294229152|-0.044044637|0.028472222|-0.387865233|0.0012214139999999|-0.097596429|10.94506726|1|1|0.002019902|-0.145366976|-0.38043264|0.738419215|0.785672769|-0.0062180169999999|-0.000453155|0|-0.088586421|-0.08834189|0.6253256110000001|0.018492771|-51.29122728|-51.14964436|10.7072496|32.50178358|133.0106596|-0.032911684|-29.61546471|6.1994599720000005|-1.678495905|-29.69744072|66.24061038|-19.05574986|61.99847688|0.4861134689999999|-971.8432428|0.331953623|11.83284872|0.945954873|6697.297449000001|28.52459128|0.026064002|-194.5965258|663.2688909|0.0|1.0|2.0|0.04|23.0|-7.91|92.79|1.23|1.0|1.0|-4.49|32.0|0.0|0.0|0.0|3.01|3.9500000000000005e-05|0.0|0.0|1.24e-08|5.23e-06|-0.04527|5.8802|4.41|-1388.147972|611.03|210.85|0.41688|0.65292|-1387.887227|0.0288|-0.17826|4.3816|0.0533144|-1387.945865|5.9089|446.0|6.3507
19_a20|0.0|0|3.423603867|0.0|0|6.842683282|0|1.4009239059999998|-0.130949446|0.0396875|-0.539158264|-0.006620594|0.077469518|10.94899558|1|1|-0.004654742|0.175308615|-0.5838248970000001|0.811128636|0.7619768840000001|-0.143992458|-0.105118869|1|-0.091725453|-0.099685049|0.25624423|0.013643765|-60.26825633|-65.49811346|8.964643162|339.8339889|161.33709|-0.038340404|-43.03556944|5.890223441|-1.993700989|-39.5992891|75.98477124|-25.1915821|69.23289949|0.483310517|-1309.962269|0.203929412|15.38668579|0.935398401|6325.747732|31.64490997|0.0159602|-389.0666676|684.5377542|1.0|1.0|2.0|0.08|27.0|-9.63|110.44|1.33|1.0|1.0|-4.89|32.0|0.0|0.0|1.0|3.16|2.6600000000000003e-05|0.0|0.0|2.34e-10|9.86e-08|-0.06767|3.3616|5.01|-1368.413151|687.79|368.83|0.6987399999999999|0.6987399999999999|-1368.129074|0.2998|-0.13903|4.2507|0.03487615|-1368.190746|6.3327|2.6|5585.0
11_a1|0.0|0|3.3361517380000003|0.0|0|7.423568444|1|1.430935838|-0.196819043|0.035620155|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|1|1|-0.009578125|0.126722854|-0.563650254|0.823460272|0.747358374|-0.069193862|-0.075188762|0|-0.131972845|-0.126108875|0.2027328789999999|0.034974992|-77.81495049|-74.35738693|20.62225192|274.39137789999995|238.4902806|-0.048723884|-43.84323456|12.15946748|-2.143850877|-45.88191258|89.80732824|-28.7289904|98.43720241|0.47723847|-1264.075578|0.248121855|14.2257294|0.912918113|5798.645137|38.20963621|0.02620284|-297.0290662|495.0560271000001|1.0|1.0|2.0|0.05|23.0|-7.47|97.33|1.95|1.0|1.0|-5.07|29.0|0.0|0.0|1.0|3.22|2.17e-05|0.0|0.0|3.35e-08|1.29e-05|-0.06546|3.7383|5.26|-1312.462371|614.86|331.66|0.68162|0.69914|-1312.241032|0.3201|-0.12916|5.0526|0.03413353|-1312.2963630000002|7.1743|0.17|6.7696
12q_a30|0.0|0|0.0|-4.76444841|0|7.412764017000001|2|0.60498366|-0.27228842|0.0438779959999999|-0.873376576|-0.00695299|0.004165554|10.31162828|1|1|-0.004395528|-0.0483777279999999|-0.636798458|0.613786308|0.816138015|0.01661722|-0.032887649|0|-0.087348134|-0.115589613|0.596557166|0.014790072|-59.52322773|-78.7683329|10.07866809|82.72757145|105.1162273|-0.045799658|-53.67653794|6.868090132000001|-2.427381881|-40.56199584|90.06607753|-31.21009417|69.60189582|0.473741611|-1654.134991|0.179359278|13.96052394|0.900207238|7990.060758|38.03137394|0.016579022|-437.0000797|696.6414817000001|0.0|1.0|1.0|0.17|17.0|-7.18|90.88|2.82|2.0|1.0|-6.7|34.0|0.0|0.0|0.0|3.42|1.2e-06|0.0|0.0|6.61e-08|3.19e-05|-0.05105|5.0573|5.52|-1988.033527|713.16|245.16|0.34138|0.68516|-1987.781386|0.1515|-0.14792|5.5755|0.03408298|-1987.847256|6.821000000000001|36.0|7.4449
2_a27|0.0|0|0.0|0.0|2|6.605297921|0|1.402655014|-0.0609613559999999|0.0427777779999999|-0.276758209|0.009338889|0.11675125|10.93783218|1|1|0.00988756|-0.337316432|-0.475677812|0.639024713|0.796022385|0.137868605|0.027777778|1|-0.058444848|-0.081513931|0.408120957|0.019809599|-29.42169804|-41.03489597|9.972342226|9.194894069|77.08713259|-0.029261411|-20.65736087|5.020172886|-1.141195033|-14.81116546|52.43208086|-14.73047548|39.39404027|0.4424192289999999|-574.4885436000001|0.331537817|9.527176544|0.7934621359999999|4774.521748|22.03636323|0.022639983|-169.6109632|373.9912084|0.0|0.0|0.0|0.11|21.0|-5.84|65.6|2.42|0.0|2.0|-3.19|24.0|0.0|1.0|1.0|2.52|0.0002009999999999|0.0|0.0|1.45e-06|0.0004599999999999|-0.04933|4.1624|4.32|-1043.821085|538.57|297.87|0.55857|0.55857|-1043.665151|0.3217|-0.16769|4.7049|0.02268519|-1043.715364|6.8854|13.0|7.8861
SB431542_a8|0.0|0|3.172627551|0.0|1|7.535296702|1|1.401734117|-0.1950388569999999|0.041909722|-0.721718925|-0.0075336219999999|-0.029382296|10.94951956|1|1|-0.005306541|0.156874293|-0.494976661|0.76592324|0.762577159|0.229470029|-0.072891515|0|-0.128342313|-0.124595991|0.274152231|0.034730361|-76.82006387|-74.57768059|20.78806656|170.1252996|260.1744351|-0.048754953|-44.6389196|12.44282236|-2.242727845|-45.98111161|89.64885355|-29.18257067|97.60813043|0.476091179|-1342.398251|0.239171941|14.04829994|0.908729075|6203.505123|38.35632812|0.025179219|-312.2404091|529.053307|0.0|1.0|2.0|0.05|23.0|-6.76|112.23|1.9|1.0|1.0|-4.4|30.0|0.0|0.0|0.0|2.58|7.28e-05|0.0|0.0|1.74e-07|6.96e-05||||||||||||||||79.08|4.1019
12b_a32|0.0|1|3.477905329|0.0|0|7.765993078999999|0|0.609420757|-0.055500132|0.0388738739999999|-0.462201267|-0.003484915|-0.031446256|10.31100269|3|3|-0.001662219|-0.079768013|-0.584995111|0.788133615|0.838021287|-0.0533240309999999|-0.090027803|1|-0.081450418|-0.097525366|0.2996018789999999|0.016282332|-50.88975159|-60.93328667|10.17310723|90.57560878|135.83463989999998|-0.027561517|-38.07076621|6.356098747000001|-1.267829764|-31.79562339|76.65746734|-17.22027667|61.06285882|0.430631506|-792.1327267000001|0.39579391|12.42841652|0.756331814|5653.268811|28.50066715|0.025166975|-130.2147289|557.1050635|1.0|1.0|2.0|0.26|19.0|-7.65|140.04|1.1|1.0|1.0|-5.9|27.0|1.0|0.0|1.0|3.59|3.72e-05|0.0|0.0|2.23e-08|8.86e-06|-0.05173|3.5703|4.12|-1880.770588|663.89|347.27|0.70258|0.70258|-1880.537231|0.2865|-0.14803|3208.0|0.0385132|-1880.599158|4.1080000000000005|26.0|7585.0
17b_a6|0.0|0|3.375166525|0.0|0|7.412764017000001|1|1.425925343|-0.0265090529999999|0.042739018|-0.6869226490000001|-0.00460563|-0.0385646|10.949638|1|1|-0.00194781|0.231025646|-0.563310199|0.850080948|0.7788169070000001|0.002947625|-0.138423611|0|-0.095450984|-0.109195656|0.318652397|0.03122461|-62.63196368|-71.65078895|20.48861696|155.8689396|161.4509401|-0.041494349|-47.0150166|13.44399246|-2.074717455|-41.0971443|84.71888279|-27.2272998|83.12058064|0.4548818979999999|-1361.36499|0.229332826|16.46390151|0.834464855|5985.963521|35.32951798|0.019915748|-355.2067434|627.4287311|1.0|1.0|2.0|0.12|23.0|-9.01|95.85|1.7|2.0|1.0|-5.81|31.0|0.0|0.0|1.0|3.6|6.69e-06|0.0|0.0|9.77e-10|4e-07|-0.05736|3.5444|4.04|-1350.102764|690.98|349.8|0.69615|0.7016100000000001|-1349.830814|0.0033|-0.12545|5.3385|0.02458322|-1349.892156|7.3188|153.0|6.8153
17b_a50|0.0|1|0.0|0.0|2|7.934155233999999|1|1.348984601|0.013050204|0.032052154|-0.144000296|0.012409091|-0.152660972|10.94500663|2|2|0.012686493|0.05636897|-0.237489143|0.7715057479999999|0.7621727979999999|-0.1585336269999999|-0.257646121|1|-0.047785496|-0.07555585|0.4220781729999999|0.0128994089999999|-33.25475672|-52.58062823|8.976922737999999|9.9094658|47.42733742|-0.02681014|-36.59177249|6.247196459|-1.662228695|-23.14256283|59.65808461|-18.65764227|42.23167946|0.4835366239999999|-1156.773821|0.1966134769999999|16.11918162|0.936245718|6059.076348|23.22374317|0.010169967|-422.2639022|862.3868512|1.0|1.0|0.0|0.35|20.0|-7.54|51.77|2.71|3.0|1.0|-4.75|32.0|0.0|1.0|0.0|3.87|1.22e-05|0.0|0.0|2.87e-08|1.22e-05|-0.0318|4.2447|3.77|-1337.1910779999998|752.09|292.09|0.6269899999999999|0.66195|-1336.833957|0.1758|-0.16699|6.3333|0.02640483|-1336.899093|8.4096|122.0|6.9136
4q_a46|0.0|0|0.0|0.09591943|1|7.832410927000001|1|1.131262631|0.004704245|0.0462962959999999|-0.066250447|0.012173202|-0.155661124|10.96363644|1|1|0.012222698|-0.019471024|-0.125840557|0.716317772|0.807871283|-0.15266708|-0.121752717|0|-0.052170875|-0.070035423|0.258420996|0.014510206|-29.12008262|-39.09149156|8.099124333999999|38.31894407|48.25357162|-0.021010627|-21.81959712|4.520667361|-1.050531344|-16.25388148|49.37907349|-11.72744747|37.21920695|0.487775649|-586.3723734|0.38044274|11.78798551|0.952269544|4992.497361|18.92875482|0.018430997|-133.46593529999998|554.3688216|1.0|1.0|0.0|0.38|17.0|-6.94|52.83|1.75|0.0|1.0|-3.41|26.0|0.0|1.0|0.0|3.15|0.000129|0.0|0.0|1.14e-07|3.97e-05|-0.03042|4.5296|2.57|-1108.751283|606.7333|273.72|0.69002|0.69002|-1108.511662|0.1432|-0.1903|2.7026|0.02185677|-1108.566571|3.2968|743.0|6129.0
7b_a8|0.0|0|3.213855584|0.0|1|7.535296702|1|1.395658671|-0.038810124|0.040873016|-0.4829936279999999|0.002074537|-0.052309137|10.9465091|1|1|0.003191529|-0.039357491|-0.415894017|0.710658316|0.7812177770000001|0.048462902|-0.040994467|0|-0.101439013|-0.1000685009999999|0.282366236|0.033167971|-60.75943432|-59.93853201|19.86678613|145.0783004|166.30684230000003|-0.041332642|-35.90168309|11.89970852|-1.901301524|-36.39338307|73.70461365|-24.75721974|80.62622045|0.4787988|-1138.832108|0.246064343|14.76972982|0.918644854|6185.0105140000005|32.83731114|0.022982731|-304.2022276|545.9267515|0.0|1.0|1.0|0.09|23.0|-7.65|92.93|2.23|2.0|1.0|-5.25|30.0|0.0|0.0|1.0|3.5|1.14e-05|0.0|0.0|2.25e-08|8.94e-06|-0.06833|4.5945|5.51|-1330.622441|621.4|269.85|0.44725|0.7025100000000001|-1330.392289|139.0|-0.13639|9.9463|0.0273745|-1330.448193|12.7344|13.53|4.8687
16_a47|0.0|1|2.890539668|0.0|0|6.605297921|0|1.417579067|-0.1246612469999999|0.042285714|-0.23280014|-0.005688938|0.001426202|10.95023129|1|1|-0.004153659|-0.236994128|-0.3379683979999999|0.591929006|0.812131575|-0.113476605|0.081171071|1|-0.093207587|-0.092995116|0.421094692|0.0186711289999999|-48.30620628|-48.19609034|9.676588112|63.13219447|159.6978638|-0.034261359|-24.97833451|5.0150344780000005|-1.301931629|-25.03540372|60.36423869|-17.75645434|57.9827944|0.473257697|-674.7452647999999|0.302070079|13.01476838|0.898461533|4952.972679|25.44160067|0.0234786339999999|-205.1602001|357.35851410000004|1.0|1.0|2.0|0.06|21.0|-8.17|66.49|2.72|0.0|1.0|-4.34|25.0|0.0|0.0|1.0|3.52|3.84e-05|0.0|0.0|6.8099999999999994e-09|2.3e-06|-0.05717|4.4393|2.95|-1167.046301|534.69|279.29|0.59209|0.6743899999999999|-1166.901251|0.0909|-0.16851|2.3795|0.03384512|-1166.951551|3.8601|1.0|9.0
12ae_a36|-3.3501500230000003|0|3.412870974|0.0|0|7.412764017000001|2|0.299253957|-0.351827031|0.041555556|-0.611759277|-0.006862238|-0.083959343|10.31810353|1|1|-0.001160331|0.151620635|-0.513686975|0.8183043390000001|0.831101086|-0.0931249669999999|0.010209009|0|-0.085851235|-0.105648609|0.439268891|0.023873046|-63.96145017|-78.71102033|17.78605328|96.60079598|211.4077529|-0.036430555|-58.64180087|13.25108213|-2.11297219|-47.65297933|97.76153993|-27.14173115|81.74750345|0.465246185|-1574.220407|0.315002436|16.22570287|0.870019385|7331.209763|39.62310606|0.025570256|-275.6561988|805.2286932|0.0|1.0|3.0|0.17|17.0|-6.87|123.75|0.84|1.0|1.0|-3.85|34.0|0.0|0.0|0.0|1.18|0.0001889999999999|0.0|0.0|1.36e-07|6.45e-05|-0.0548899999999999|5235.0|6.24|-1876.203168|754.15|236.84|0.40141|0.68591|-1875.897072|0.3366|-0.1566|6.7458|0.0508577|-1875.963244|8.9297|15.0|7.8239
47p_a18|0.0|0|0.0|0.0|0|7.03438793|1|1.25117677|-0.04760181|0.037575758|-0.3775970529999999|0.00235332|-0.015960677|10.94701988|0|0|0.003537135|0.037961877|-0.441700685|0.72025564|0.726294118|0.030970815|-0.082977829|0|-0.06909945|-0.082580968|0.278332428|0.007989903|-51.14496913|-61.12351185|5.913843751|10.25627035|123.6411353|-0.030813794|-45.24146169|4.377217987|-2.0645242|-37.85569728|69.19354871|-22.80728054|57.05881288|0.488811071|-1528.087796|0.181540558|19.41290064|0.956223901|6726.61969|27.86610962|0.01090303|-471.4248324|1011.163774|1.0|1.0|2.0|0.28|18.0|-9.03|76.5|3.13|3.0|1.0|-5.67|35.0|0.0|1.0|0.0|2.9|5.34e-06|0.0|0.0|9.35e-10|4.38e-07|-0.05628|3.2036|7.98|-1493.759811|795.43|387.01|0.6937800000000001|0.6937800000000001|-1493.338659|595.0|-0.13118|3.6452|0.02843634|-1493.407248|4.6652|64.0|7.1938
18a_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604987543|-0.02919335|0.040166667|-0.353677943|0.005050384|-0.01286191|10.31163887|1|1|0.005458948|-0.073280844|-0.452377064|0.8421237309999999|0.7885597609999999|0.003991162|-0.171895425|0|-0.072474599|-0.095397479|0.294303776|0.017060045|-45.11907802|-59.38972262|10.62073502|79.18861306|87.66676984|-0.036990859|-36.97308547|6.611941026|-1.812552105|-28.08889239|69.35818061|-23.02866795|55.73981304|0.445995681|-1128.40473|0.209500834|12.72666325|0.8050400790000001|5942.293347|29.1318055|0.016012295|-361.7006453|620.9195447000001|0.0|1.0|1.0|0.14|17.0|-6.64|81.65|2.82|2.0|1.0|-5.28|29.0|0.0|0.0|0.0|2.63|1.4e-05|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.4712|3.82|-1575.786909|665.12|357.18|0.69033|0.69033|-1575.54671|0.3781|-0.1418|4.2514|0.03180853|-1575.604922|5.2813|25.0|7.6108
12h_a36|0.0|0|3.468184524|0.0|0|7.412764017000001|2|1.297043828|-0.041228471|0.039061728|-0.503153567|0.00127667|-0.003014954|10.96020037|1|1|0.003077071|0.100530266|-0.410826531|0.8913597320000001|0.820041835|-0.10861416|-0.089459459|0|-0.073572836|-0.10720355|0.3726296|0.027905055|-48.17643878|-70.19826261|18.27258858|82.11195464|118.1187282|-0.035734517|-45.96672487|11.96512593|-1.929663894|-31.5465515|87.85958486|-23.39942087|66.44902736|0.464544951|-1263.568727|0.3347454589999999|13.87400978|0.8675704009999999|6159.17335|35.1736357|0.026971557|-216.42159590000003|679.7230552999999|0.0|1.0|2.0|0.17|17.0|-6.69|78.43|1.72|1.0|1.0|-3.95|31.0|0.0|0.0|0.0|1.81|8.499999999999999e-05|1.0|0.0|2.03e-07|8.340000000000001e-05|-0.05013|5.1998|2.92|-1347.481013|697.29|238.44|0.34589|0.7014600000000001|-1347.199963|0.0056|-0.14247|6754.0|0.02925492|-1347.260478|8.7377|14.0|7.8539
6c_a31|0.0|0|3.423005244|0.0|0|7.78113851|1|0.6101347220000001|-0.151732713|0.038901235|-0.790027307|-0.009477764|-0.00219333|10.31169965|2|2|-0.00668344|0.2301743489999999|-0.582545668|0.831901219|0.790900932|-0.078059285|-0.172780048|0|-0.120905075|-0.126324613|0.138124296|0.03173578|-76.54198229|-79.97295595|20.09112958|163.6316745|227.1490414|-0.044739967|-50.62888027|12.71919216|-2.147518413|-48.45681657|93.4208388|-28.32375523|96.63311186|0.4463376229999999|-1359.540251|0.234676081|14.63492011|0.8061548709999999|6283.091868|37.00884624|0.0212421629999999|-335.9398876|597.3075924999999|1.0|1.0|2.0|0.14|22.0|-7.72|131.36|1.58|2.0|1.0|-6.09|30.0|0.0|0.0|1.0|3.64|1.15e-05|0.0|0.0|1.89e-08|7.9e-06|-0.0581799999999999|3.2974|5.08|-1691.984862|667.01|376.01|0.7014699999999999|0.7014699999999999|-1691.734564|0.5028|-0.13351|5.9253|0.03620884|-1691.794585|8.8847|0.34|6.4685
12f_a31|0.0|0|3.4780522210000004|0.0|0|7.765993078999999|1|0.6101347579999999|-0.033056721|0.03703252|-0.698273995|-0.00150321|-0.0944165219999999|10.31169747|2|2|0.000889251|0.068054139|-0.551471017|0.805862937|0.8167107029999999|-0.021938988|-0.029803241|0|-0.097676974|-0.118239376|0.262896936|0.027617942|-68.14417693|-82.48950216|19.26761061|159.84734269999998|208.6022728|-0.0337826789999999|-57.54866283|13.44201623|-1.891830012|-47.54067074|97.53070764|-23.56842919|87.41178754|0.482666192|-1319.832035|0.313117045|19.05849748|0.932987917|5845.744358|34.31214739|0.021559868|-260.7571603|713.5657448|1.0|1.0|2.0|0.41|16.0|-8.02|117.37|1.53|3.0|1.0|-5.98|30.0|0.0|0.0|1.0|4.01|2.37e-05|0.0|0.0|9.53e-09|4.06e-06|-0.03317|3.8305|5.39|-1696.785527|755.33|323.68|0.7006600000000001|0.7006600000000001|-1696.466804|0.2664|-0.15894|1.8803|0.04363832|-1696.53373|3.3538|0.13|6.8861
11c_a31|0.0|0|3.336985072|0.0|0|7.765993078999999|1|0.6101368770000001|-0.141329185|0.037731481|-0.847114804|-0.011679927|-0.137912959|10.31169916|2|2|-0.008375297|-0.0512371409999999|-0.572548808|0.825336018|0.839810365|0.013528742|-0.139933586|0|-0.138002689|-0.14043574|0.3608415239999999|0.034256743|-80.82023592|-82.24513417|20.06220362|264.7428792|255.2562173|-0.042457317|-48.16624372|11.74927853|-1.825664624|-47.33176279|99.31985763|-24.864808|100.8824395|0.47997061|-1069.186744|0.323910768|13.95917988|0.922968238|5329.481371|36.77740577|0.029155542|-206.2506659|449.7512005|0.0|1.0|2.0|0.28|16.0|-5.84|125.57|1.03|1.0|2.0|-5.11|26.0|0.0|0.0|1.0|3.04|0.000105|0.0|0.0|1.45e-06|0.000537|-0.03532|3.8551|4.47|-1559.3980869999998|622.22|321.61|0.7005899999999999|0.7005899999999999|-1559.194237|0.2627|-0.15994|5289.0|0.04465349|-1559.253116|7.5091|0.13|6.8861
12x_a36|0.0|0|3.494913155|0.0|0|7.412764017000001|2|0.629399587|-0.046532211|0.041767677|-0.40650598|0.00285431|-0.054184069|10.33556641|1|1|0.003710345|0.038200407|-0.4331246039999999|0.906423012|0.828393514|0.056034339|-0.041914045|0|-0.0737521679999999|-0.104368092|0.3403819629999999|0.017625524|-49.60929169|-70.20305027|11.85578416|81.81168174|110.0434027|-0.036722107|-47.22198284|7.974776509|-1.982993755|-33.36962015|81.1499815|-24.70107324|61.46507585|0.458792701|-1333.8579550000002|0.223146459|16.20591229|0.847720832|6193.10485|31.79630645|0.016274369|-372.4502879|725.9470896|0.0|1.0|2.0|0.17|17.0|-7.05|94.5|2.51|1.0|1.0|-4.85|31.0|0.0|0.0|0.0|2.33|3.09e-05|0.0|0.0|8.95e-08|3.83e-05|-0.05311|3.8776|3.37|-1670.452834|719.63|319.74|0.6853600000000001|0.68112|-1670.182026|0.0199|-0.1517099999999999|5.6653|0.03331471|-1670.244307|7.2812|7.0|8.1549
15_a10|0.0|0|0.0|0.0|1|7.535296702|1|1.277647202|0.035396617|0.0353864729999999|-0.142251304|0.009882584|-0.055918786|10.92966702|1|1|0.009514122|-0.1157120169999999|-0.208590561|0.682616223|0.808676284|-0.079744227|-0.105662909|1|-0.059234364|-0.074144604|0.710970489|0.018614889|-35.30133759|-44.18725043|11.09373722|33.67392858|50.34268476|-0.025240716|-26.33385303|6.61142847|-1.186313662|-21.03820054|56.66229609|-15.04246823|46.39507481|0.434181679|-706.9960069|0.353587352|11.23924661|0.767351752|5769.347123|23.27068984|0.020932674|-174.5122907|563.875765|1.0|1.0|0.0|0.23|21.0|-8.3|52.83|2.53|2.0|1.0|-4.48|28.0|0.0|1.0|1.0|3.83|1.56e-05|0.0|0.0|5.01e-09|1.96e-06|-0.05243|5.7922|3.12|-1604.08794|641.98|214.05|0.41458|0.68543|-1603.851644|0.1647|-0.1574|4.5192|0.03039798|-1603.907391|6.1563|33.0|7.4815
33_a20|0.0|0|0.0|0.0|1|6.842683282|0|1.4175014119999998|0.023539095|0.0388043479999999|-0.078557022|0.009265667|-0.061975089|10.93244905|1|1|0.008780074|0.248715569|-0.1771816269999999|0.616352201|0.74131936|-0.0854333469999999|-0.10978034|1|-0.058927252|-0.069838312|0.399354817|0.012738882|-38.58254635|-45.72654913|8.340767701|8.680600701|33.13709773|-0.0265385579999999|-29.9394021|5.46110745|-1.326927921|-25.26187502|54.60811436|-17.37608867|46.92331405|0.465855239|-868.8044333999999|0.240643818|15.094865900000002|0.8721516570000001|5916.443448|22.88265911|0.013564844|-339.6262863|664.4562602999999|0.0|1.0|0.0|0.08|27.0|-9.69|67.39|2.61|2.0|1.0|-5.6|31.0|0.0|0.0|1.0|4.28|2.98e-06|0.0|0.0|2.04e-10|8.199999999999999e-08|-0.0582899999999999|5443.0|4.07|-1275.852801|689.51|227.79|0.27375|0.6129|-1275.602977|0.0463|-0.15959|3.5714|0.02957286|-1275.662457|5.0369|34.0|7.4685
13_a15|0.0|0|0.0|0.0|0|0.0|1|1.4356889940000002|-0.031457366|0.029206349|-0.393632585|0.001806571|-0.031047852|10.95980212|0|0|0.003766915|-0.010882979|-0.357554652|0.843715005|0.729838386|0.008210506|0.009456191|0|-0.068526782|-0.098053528|0.708462114|0.016196467|-43.2365883|-61.86632281|10.21906987|142.67217639999998|72.25096855|-0.033811561|-39.03420883|6.447664726|-1.961070565|-27.279882500000003|72.41636305|-21.33321476|53.45565817|0.482317225|-1237.326456|0.244716567|10.07307988|0.931684902|7196.400881999999|28.24531009|0.01672103|-322.1392954|830.7967967000001|1.0|0.0|1.0|0.07|24.0|-8.9|59.51|2.52|2.0|1.0|-6.32|34.0|1.0|0.0|0.0|4.61|7.970000000000001e-07|0.0|0.0|1.27e-09|5.7e-07|-0.03946|3942.0|5.04|-1450.756042|674.36|314.52|0.63827|0.70626|-1450.399387|0.0003|-0.11283|3.5479|0.02844037|-1450.462642|6.0429|6.0|8.2218
