molecula|SddssS|NaaNH|n9FaHRing|SRW09|nAHRing|nARing|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50
7g_a8|0.0|1|0|7.535296702|1|1|1.336155045|-0.01002363|-0.067360394|0|0.0448526079999999|-0.030968098|0.0|-0.00087806|-0.027838247|-0.027717137|1|1|-0.065174707|0.021974492|-0.418049442|0|0.627990269|0.7363841520000001|0.79995525|0|-0.107714754|0.306360885|0.031841955|-64.55562181|19.08352484|144.290464|0.300623857|180.1699331|-0.045912914|11.43714084|56.75323443|0.806738465|-38.68948451|78.41805331|-27.51653399|83.63914665|0.470618047|-1210.7274960000002|2079.55195|-16.4912131|14.3346384|0.8889952590000001|6293.364606|-725.6133762000001|0.018613449|-367.6690814|1500.768277|509.2753308|11.15541466|0.0|1.0|3.29|3.32|0.04|23.0|-7.91|4.94|4.66|3.4|0.0|1.0|3.0|5.0|-5.63|1.0|-5.44|0.000667|3.59e-06|0.00143|0.0|0.0|4.92e-06|-0.06621|3.7874|-1374.493069|1053.9|327.36|0.5165|507.78|0.62073|0.62073|10.1546|0.03974865|21.03|4.6772
6e_a40|0.0|0|0|8.421342866|1|2|1.75595616|-0.0148450439999999|-0.074872854|0|0.039160494|-0.15110197|0.744550501|-0.0026177839999999|0.103594243|-0.205140551|2|2|-0.276969278|-0.020200684|-0.6319354389999999|0|0.685858263|0.8361555479999999|0.8988141140000001|1|-0.107312598|0.376602018|0.015875595|-70.52033811|10.43262695|185.1473293|0.25379524|166.7812216|-0.04873174|6.85578763|35.33106374|0.866991176|-46.34235117|84.95203628|-32.02400144|80.95296505|0.441911406|-1377.032062|3854.417113|-21.04453212|12.49434084|0.791830204|7585.605268000001|-904.9148811|0.012858969|-482.3355765|1588.2884390000002|587.7345677999999|8.450255075|0.0|1.0|3.98|3.16|0.21|14.0|-4.63|5.02|3.72|2.12|2.0|2.0|5.0|5.0|-6.09|1.0|-5.58|8.31e-06|2.6e-06|0.00124|1.0|0.0|0.0112|-0.09682|2.9549|-2831.191706|1149.77|419.59|0.3625|537.07|0.67187|0.67187|8.3311|0.03482243|18.0|7.7447
14_a15|0.0|0|0|0.0|0|0|0.0|-0.006678826|-0.0455566929999999|2|0.037073171|-0.033982971|0.0|0.001740635|-0.053931584|-0.015736888|0|0|-0.051908601|-0.120626133|-0.3848940629999999|2|0.8310685940000001|0.719993769|0.7651878809999999|0|-0.063809873|0.7461324029999999|0.014672137|-40.89540491|9.403293601|92.51564418|0.112910954|72.36402409|-0.032888795|6.026520371|2.923143027|0.770309725|-26.20964538|68.59458198|-21.0782518|50.29869851|0.406717767|-1117.1473460000002|2731.841165|-13.50893838|10.18067005|0.685538423|5861.387612|-715.9737342999999|0.015286995|-346.4801021|1450.257357|673.7288405|9.797353271|1.0|0.0|3.56|3.72|0.12|24.0|-9.82|5.32|6.3|2.87|0.0|1.0|6.0|4.0|-4.97|1.0|-5.83|0.0002379999999999|1.47e-06|0.000584|0.0|0.0|5.99e-08|-0.0338199999999999|4.4518|-1281.105795|1177.14|342.41|0.3131|584.18|0.65079|0.7055899999999999|3.3596|0.03885834|0.03|7.5229
24_a47|0.0|0|1|6.86171134|0|0|1.225600378|-0.010774404|-0.1160443999999999|2|0.039520202|0.0251322929999999|1.081401467|-0.0060410169999999|-0.063708635|0.071506228|1|1|0.056234624|-0.111494046|-0.540463145|2|0.662080166|0.812650394|0.875198713|1|-0.075894947|0.214985826|0.021522987|-42.71324947|12.11301576|41.72753688|0.216050899|121.5922303|-0.032498249|6.81713713|47.170683|0.611603578|-24.03877652|69.27912772|-18.28983173|54.82626523|0.479188295|-768.1729327|1239.381181|-10.29341441|13.48797266|0.920079732|6022.202634|-432.3234052|0.032103375|-125.6197312|1255.998102|457.1122177|18.06759887|1.0|1.0|3.14|3.12|0.05|21.0|-7.63|2.78|4.64|2.86|0.0|1.0|5.0|5.0|-6.48|1.0|-4.52|0.00975|3.05e-05|0.0121|0.0|0.0|9.22e-06|-0.06517|3.9675|-1696.105723|1002.04|312.5|0.2618|450.98|0.6835|0.6835|2.6517|0.03414611|3.0|8.5
21c _a23|0.0|0|1|7.525639975|0|0|3.311482916|-0.009944003|-0.135572353|2|0.043130342|0.0645437059999999|0.731360766|0.003456487|-0.092608459|-0.039311241|2|2|0.118226959|-0.0201427689999999|-0.596546056|2|0.7641222459999999|0.782543953|0.838980345|1|-0.08365474|0.2571258939999999|0.014036138|-59.46209153|9.976937758|323.3651097|0.209403563|148.8448086|-0.040210758|7.09164338|94.32302529|0.834557275|-42.26586935|79.71722579|-28.58195193|69.43902929|0.468609427|-1543.4254039999998|2628.628799|-20.31615463|16.83467928|0.881854988|7227.157398|-1097.07235|0.013451712|-475.6090385|1849.394223|762.0576580000001|9.5615256|0.0|1.0|3.68|3.11|0.08|26.0|-7.33|3.1|3.42|2.49|1.0|1.0|6.0|5.0|-7.13|0.0|-4.72|0.0011|1.92e-05|9.0|0.0|0.0|2.2e-05|-0.07892|3.6649|-1837.964768|1275.12|338.3|0.3329999999999999|587.02|0.5885699999999999|0.5885699999999999|6.0226|0.03257532|67.0|7.1752
12ay_a36|0.0|1|0|7.412764017000001|2|2|0.0|-0.006733838|-0.043778345|2|0.043383838|0.1012005419999999|0.0|0.003676818|0.012286423|-0.06756661|1|1|0.1689021819999999|-0.101854847|-0.438622276|1|0.902377067|0.78699829|0.833398429|0|-0.074251203|0.419950383|0.018016934|-48.12939044|11.67851857|126.7858133|0.170593592|110.578217|-0.035337546|7.569978132|8.677627506|0.778164805|-31.1973159|74.29343346|-22.90568368|59.80790901|0.4530143439999999|-1282.718286|3238.138932|-14.84739041|11.82248632|0.828201506|6204.216872999999|-831.4538627999999|0.015670425|-360.6110621|1648.388976|729.1873176|10.15751916|0.0|0.0|4.96|0.0|0.21|17.0|-7.34|3.76|2.5|2.45|0.0|1.0|5.0|4.0|-6.38|1.0|-4.6|0.0117|2.5e-05|0.0102|0.0|0.0|1.86e-05|-0.0526|3.9348|-1311.576473|1184.45|339.12|0.2939|532.22|0.6727|0.6914|6.2579|0.02880431|18.0|7.7447
13n_a6|0.0|1|0|6.842683282|0|0|0.0|-0.010884884|-0.135152403|2|0.04393617|0.058267173|1.628408574|-0.0093684169999999|-0.06507689|-0.033224059|1|1|0.100294804|-0.068956229|-0.57091314|2|0.870730542|0.7767360059999999|0.832753533|1|-0.100363599|0.307384948|0.017758385|-68.88015714|12.18768927|90.97854097|0.29109784|199.7822434|-0.038490115|8.36448634|103.012404|0.748967057|-47.27287681|88.73738138|-26.41600355|81.06784641|0.47066442|-1426.464192|2535.307313|-18.12946621|16.76075427|0.889160748|6386.381394|-978.9911754|0.019904118|-341.7352549|1904.575345|724.3873672999999|13.66031867|1.0|1.0|3.55|1.9|0.08|27.0|-9.67|4.19|3.76|0.81|0.0|1.0|6.0|5.0|-7.23|1.0|-4.28|0.00987|5.24e-05|0.0228|0.0|0.0|9.35e-08|-0.07131|4.8185|-1423.765005|1232.6|369.99|0.9117|548.09|0.55028|0.64027|7.1946|0.05026727|75.0|7.1249
19_a31|0.0|1|0|7.401841579|0|0|0.0|-0.01001901|-0.086654127|0|0.0427124179999999|-0.044625452|0.0|-0.005956522|-0.040386271|-0.081641954|2|2|-0.095997335|-0.081398052|-0.615878515|0|0.656654981|0.8558149140000001|0.902130276|0|-0.0909201569999999|0.279690511|0.014675044|-53.25742146|8.596058678|75.32978176|0.268735206|157.414423|-0.036060715|5.035230173|67.42915967|0.776211804|-31.1960848|75.31824576|-21.12293613|61.85348014|0.446100738|-929.4091898|1992.2502|-12.37297805|12.77501178|0.805382437|4917.329034|-544.4110343|0.0152483439999999|-323.5878356|1197.365442|460.3754405|8.931875058|1.0|1.0|3.44|2.62|0.28|16.0|-7.39|5.8|4.33|1.68|0.0|1.0|7.0|4.0|-6.41|1.0|-3.92|0.0076799999999999|0.0001199999999999|0.0431|0.0|0.0|1.46e-05|-0.04308|5.0344|-1489.532192|1028.58|314.06|0.3205|537.66|0.5385300000000001|0.7005600000000001|1.7076|0.03702801|1.8|5.7447
1e_a5|0.0|1|0|6.605297921|0|0|0.0|-0.001975193|-0.009075016|2|0.027873016|-0.080321049|0.0|0.008031558|-0.1197834419999999|-0.040441176|1|1|-0.133677441|0.034752304|-0.201027861|2|0.71274658|0.771487328|0.834250802|0|-0.06795194|0.373935381|0.008587563|-35.30075748|4.461204261000001|159.537038|0.1194205|62.03846573|-0.0278901329999999|2.317577542|0.0|0.7473936259999999|-18.33860051|44.38364879|-14.48881117|39.76196174|0.482579989|-579.5524467|827.4861275000001|-7.526878708|12.39753333|0.932665879|4342.827698|-301.0751483|0.0157106539999999|-257.0399733|775.4313476|409.0289917|8.161620868|1.0|0.0|2.83|2.17|0.05|23.0|-8.41|4.99|4.51|2.13|0.0|1.0|3.0|3.0|-5.77|1.0|-4.45|0.0174|3.5600000000000005e-05|0.0111|0.0|0.0|1.21e-06|-0.04186|4746.0|-990.6320386|935.47|279.92|0.5156|427.87|0.56258|0.51802|1916.0|0.0313740589999999|191.0|6719.0
8a_a50|0.0|1|1|7.860570786|1|1|2.03117465|-0.00439531|-0.021959577|1|0.03904321|-0.0224366579999999|1.99158738|0.007671336|-0.150515325|-0.058014797|2|2|-0.038971589|-0.065546446|-0.352654037|1|0.75162266|0.804535572|0.8718949979999999|1|-0.069208148|0.278028663|0.018809422|-34.88425666|9.480859015|133.8183888|0.139123262|70.12485884|-0.031655181|4.778811898|0.0|0.751415713|-17.58335405|50.06249379|-15.95574341|44.36511568|0.46183401|-622.2739931|1503.563342|-8.042467074|10.69309012|0.858162757|4638.284496|-313.6562159|0.017017336|-253.4513797|828.1354551|388.171611|8.577560914|1.0|0.0|3.34|2.01|0.11|20.0|-6.32|3.63|3.71|2.02|0.0|1.0|2.0|3.0|-6.12|1.0|-4.13|0.0433|7.48e-05|0.0234|0.0|0.0|0.000151|-0.0280699999999999|5.622000000000001|-1006.671867|912.7|297.06|0.18|396.63|0.3462199999999999|0.60625|3.5509|0.03479985|47.0|7.3279
1g_a5|0.0|1|0|6.605297921|0|0|0.0|-0.003919036|-0.010620031|2|0.027447447|-0.011534568|0.0|0.00683534|-0.132678208|-0.0353243789999999|1|1|-0.019057802|-0.010807075|-0.242737126|2|0.74740095|0.7778380309999999|0.8393686990000001|0|-0.070108797|0.39389953|0.020418692|-37.59983870000001|10.9506874|74.51397212|0.134079034|71.90752413|-0.027205531|5.8729303|0.589719781|0.61393343|-20.16505667|54.34919851|-14.59051668|48.55052611|0.4713154089999999|-598.211184|832.7655896000001|-7.824996219|13.83149499|0.891486942|4639.260975|-320.82484500000004|0.02697793|-122.2065919|974.3909596|422.96706330000006|14.46845291|1.0|1.0|2.79|2.12|0.05|23.0|-8.14|4.5|4.21|1.57|0.0|1.0|4.0|4.0|-6.15|1.0|-4.2|0.0304|6.29e-05|0.0206|0.0|0.0|2.36e-06|-0.0393|4.7822|-1065.846194|961.17|297.09|0.1769|448.93|0.4386899999999999|0.66164|3.4883|0.02730461|115.0|6.9393
14o_a23|0.0|0|1|7.423568444|0|0|3.133942289|-0.014680137|-0.301504331|2|0.046090147|0.135737344|0.6669152279999999|-0.002390707|-0.029012777|-0.049105045|2|2|0.416392114|-0.0962526|-0.653629157|2|0.598213287|0.802854174|0.861597051|1|-0.072435569|0.328340215|0.018054548|-51.49843925|12.835973699999998|110.3941788|0.0959220569999999|68.19627862|-0.042454824|9.125801389|0.8929505459999999|0.800301554|-36.61307972|80.64694246|-30.18347529|64.33441296|0.48945652|-1539.35724|2297.392496|-21.45909668|17.66041891|0.958697036|7967.617129|-1094.413931|0.019295686|-427.001863|1923.471511|676.4530574|13.71836682|0.0|1.0|3.55|3.62|0.09|26.0|-7.95|3.97|6.18|3.04|1.0|1.0|7.0|8.0|-5.94|0.0|-6.0|6.38e-05|1e-06|0.0004969999999999|0.0|0.0|5.57e-06|-0.08059|3.6989|-2042.184285|1236.72|335.19|385.0|582.89|0.58581|0.58581|5.9294|0.02299729|3.0|8.4815
18d_a30|0.0|0|0|7.412764017000001|2|2|0.0|-0.0072724869999999|-0.064217094|2|0.040899471|-0.071608958|0.0|0.001139238|-0.053728319|-0.087019298|1|1|-0.159104532|-0.0541804029999999|-0.4624430539999999|1|0.669561738|0.815003426|0.870930234|0|-0.07812727|0.346980269|0.017843227|-49.44608411|11.29282624|78.23108693|0.196719738|124.5022473|-0.037906966|7.147133584|0.0|0.783284395|-31.29400567|75.80070349|-23.99099587|60.73891035|0.443774287|-1175.558798|2894.162522|-15.18369704|12.69833771|0.797831306|6367.958933|-744.0011548|0.016577694|-358.5765637|1500.807121|618.6004214|10.49188139|0.0|1.0|4.75|0.0|0.14|17.0|-6.9|4.25|3.18|3.2|0.0|1.0|5.0|5.0|-6.02|0.0|-5.01|0.00171|9.71e-06|0.00405|0.0|0.0|5.260000000000001e-05|-0.05506|5.0125|-1675.020297|1129.46|357.49|0.3856|508.7|0.4325|0.69017|5.0115|0.03258724|21.0|7.6737
12v_a36|0.0|1|0|7.412764017000001|2|2|0.0|-0.008411281|-0.04314418|2|0.041767677|0.073329354|0.0|0.00127667|-0.086194201|-0.023932402|1|1|0.123026459|-0.1430106119999999|-0.401336708|1|0.8913597320000001|0.828393514|0.8792981679999999|0|-0.078158778|0.334379501|0.027145269|-51.4172081|17.85767346|113.7463918|0.197708661|130.0637965|-0.033118671|11.74777471|0.462992841|0.6276553979999999|-33.82511043|88.07013157|-21.78731129|69.27488156|0.461799225|-1176.51481|2328.221818|-14.33290989|15.71271745|0.8580426609999999|6065.593390999999|-773.9771341000001|0.02867403|-167.9576969|1874.459798|679.7230552999999|18.86337805|0.0|0.0|4.82|0.0|0.17|17.0|-6.69|2.77|1.89|1.72|0.0|1.0|6.0|5.0|-6.93|0.0|-4.07|0.0464|8.499999999999999e-05|35.0|0.0|0.0|8.340000000000001e-05|-0.05219|3.8847|-1347.475543|1150.38|334.77|0.4247|502.83|0.69298|0.7016100000000001|6.1869|0.03275089|14.0|7.8539
16g_a32|0.0|1|1|7.765993078999999|0|0|0.0|-0.013775701|-0.0429252429999999|0|0.03898374|-0.049658216|2.084553994|-0.002456725|-0.029193403|0.004735761|3|3|-0.085591073|-0.117577419|-0.696926204|0|0.79965447|0.83902731|0.8821580379999999|1|-0.078387439|0.542303725|0.023959586|-57.77542509|17.659402|90.88837862|0.1793577589999999|132.1955522|-0.033839807|13.01585399|43.37912747|0.6863323440000001|-42.58335004|94.54074206|-24.94161377|75.43482709|0.3972359179999999|-1321.90553|3497.469035|-18.38320476|15.58880229|0.65902387|6372.261243999999|-974.3098525|0.02276861|-274.67233460000006|1926.042887|701.9321161|16.78159325|1.0|1.0|3.87|3.42|0.33|19.0|-8.16|6.81|5.38|1.57|0.0|1.0|10.0|5.0|-5.69|1.0|-5.32|1.36e-05|4.83e-06|0.00213|0.0|0.0|3.04e-06|-0.05|3.6161|-2034.621991|1245.25|342.86|0.2879|639.49|0.70222|0.70222|3.7346|0.02895494|11.0|7.9586
9i_a24|0.0|1|0|7.153833802|0|0|1.865102513|-0.005148312|2.01e-05|2|0.023854167|-0.076024544|0.0|0.004814196|-0.087363979|-0.00532872|2|2|-0.140841749|-0.1818753839999999|-0.32068769|2|0.783500303|0.822658951|0.898194715|0|-0.064657333|0.379687415|0.025118046|-30.56504777|11.87389334|10.13249376|0.173910636|82.21166337|-0.024639839|5.613069697999999|1.634015079|0.499238289|-14.44881966|51.05832236|-11.64783344|42.43894111|0.468272544|-396.0263368|761.9885477000001|-5.506205845|11.18382556|0.8806627109999999|4155.922671|-187.2109987|0.038195951|0.720157264|793.2611447|295.8603625|18.05612763|1.0|0.0|2.76|1.36|0.0|22.0|-6.05|2.42|2.72|0.67|0.0|1.0|3.0|4.0|-7.01|0.0|-3.1|716.0|0.000791|228.0|0.0|0.0|0.000258|-0.0473899999999999|4.6212|-945.286637|825.7|299.06|0.2373|363.15|0.58977|0.6755800000000001|7.1135|0.0239838|88.0|7.0555
8j_a46|0.0|0|0|7.727094485|1|1|2.1279894180000003|-0.0017688329999999|-0.008523199|2|0.043903904|-0.129276363|0.0|0.011852046|-0.174853546|-0.053618988|1|1|-0.204674804|-0.084266433|-0.229679821|2|0.645146311|0.789844634|0.837678812|0|-0.054707287|0.308052557|0.008672342|-29.38737046|4.658562801|7.723448142|0.065351579|35.10521457|-0.02566383|2.5024620580000003|64.83187221|0.822112519|-15.7861518|41.80044861|-13.78596018|34.04593326|0.427798746|-592.7962878|1888.679875|-7.405468973|9.817783823|0.747636856|4759.107832|-318.43516580000005|0.008843828|-346.061389|721.0646647000001|453.1959065|4.750680627|0.0|1.0|3.23|3.25|0.32|17.0|-7.26|4.71|4.55|2.62|1.0|1.0|2.0|3.0|-5.55|1.0|-4.83|0.00878|1.47e-05|0.00497|0.0|0.0|1.85e-05|-0.04068|4.9636|-1414.53151|978.4|281.1|0.1728|493.89|0.50703|0.70121|5.2361|0.02408052|1228.0|5.9108
12bg_a36|0.0|1|0|7.412764017000001|2|2|0.0|-0.0076819|-0.044573523|2|0.044197531|0.057879142|0.0|-0.001012333|-0.060117593|-0.0206090089999999|1|1|0.097928606|-0.101451485|-0.4459167329999999|1|0.884841888|0.836170906|0.892249657|0|-0.075439837|0.543472602|0.019606406|-51.74990566|13.44952052|107.3347739|0.159389648|109.3374477|-0.036959207|9.22604612|14.85588272|0.747867728|-35.49918495|83.78068847|-25.35312333|65.19942617|0.46245521|-1267.656166|2915.548359|-17.39163005|14.04434294|0.860310096|6753.439903|-869.5815023|0.01946912|-340.0625449|1695.0272350000002|661.6709012|13.35534589|0.0|1.0|4.75|0.0|0.14|17.0|-7.76|3.99|3.19|2.99|0.0|1.0|5.0|4.0|-6.26|1.0|-5.18|0.00372|6.55e-06|0.00295|0.0|0.0|7.83e-06|-0.0542299999999999|3.8944|-2152.13793|1186.75|318.36|0.4409|554.7|0.69395|0.69395|6.6844|0.03334656|15.0|7.8239
17c_a50|0.0|0|1|7.934155233999999|2|2|4.349159921|-0.002676029|0.024219848|2|0.031870748|0.021572081|2.193763306|0.01130519|-0.144763835|-0.120904775|2|2|0.034485992|-0.233451925|-0.2256811219999999|1|0.762883243|0.774994313|0.816442883|1|-0.051905615|0.446454378|0.021675174|-35.70979598|14.91199042|133.46240020000002|0.10280106|70.72462009999998|-0.021745577|10.25908547|94.15397246|0.569750429|-24.567468100000003|66.7258111|-14.96042594|50.6217864|0.49503436|-912.5859825|2014.72331|-10.29240792|16.45688922|0.98033276|6438.380804|-627.8368834|0.0232952879999999|-95.97318605|1601.729346|849.1345426000001|16.02658985|1.0|1.0|4.12|3.61|0.35|20.0|-6.79|3.59|3.53|1.91|0.0|1.0|6.0|5.0|-6.96|0.0|-4.43|0.0698|3.75e-05|0.0165|0.0|0.0|7.08e-05|-0.03121|4.2397|-1411.187392|1289.05|306.65|0.1814|596.23|0.63122|0.66213|6.3989|0.02957871|69.0|7.1612
12w_a30|0.0|0|0|7.412764017000001|2|2|0.0|-0.007019432|-0.0316452179999999|2|0.044197531|-0.0999572419999999|0.0|0.002431329|0.028815747|-0.04950715|1|1|-0.173643543|-0.0493878409999999|-0.477636454|1|0.8149999040000001|0.83236194|0.889479916|0|-0.076611264|0.4274948739999999|0.015446225|-52.53307388|10.59162334|82.06520565|0.147783603|101.3366249|-0.037237182|7.262777048999999|0.0|0.8077976990000001|-36.02242934|75.77366969|-25.53389062|63.12469722|0.451478593|-1251.160641|2783.769563|-17.50883211|14.70077638|0.8230829059999999|6888.291006999999|-857.9327732|0.014471302|-422.1196298|1548.85393|685.6665849999999|9.923109661|0.0|1.0|4.63|0.0|0.14|17.0|-7.8|5.11|3.92|3.79|0.0|1.0|5.0|4.0|-5.52|1.0|-6.04|0.000123|9.14e-07|0.0004269999999999|0.0|0.0|7.39e-06|-0.05682|5.0632|-2494.966575|1211.28|348.42|0.2639|577.06|0.31353|0.68423|2.4229|0.0345723|15.0|7821.0
1o_a5|0.0|1|0|6.605297921|0|0|0.0|-0.002633927|0.033105871|2|0.025987654|-0.033273504|0.0|0.0057302559999999|-0.102739602|-0.008511304|1|1|-0.05876042|0.038275248|-0.231165601|2|0.670787375|0.78144982|0.85693939|0|-0.079346457|0.447318682|0.01325562|-42.63505279|7.122612351|167.3051756|0.11569628|62.16682117|-0.028770932|3.827177229|1.01402588|0.699913551|-22.90899675|50.11479279|-15.45942012|49.75766514|0.470590799|-587.4579645|833.537568|-8.306775343|14.20898333|0.8888980340000001|4572.818263|-315.657463|0.020380352|-214.8381946|839.3293197999999|393.5487205|10.95092849|1.0|1.0|2.81|2.2|0.0|23.0|-8.11|4.48|4.07|1.23|0.0|1.0|3.0|4.0|-6.3|1.0|-4.08|0.0269|8.340000000000001e-05|27.0|0.0|0.0|2.54e-06|-0.07037|4.5011|-1043.577386|938.37|297.38|0.3966|443.88|0.4988899999999999|0.5492100000000001|4.7435|0.04126499|35.0|7.4559
16_a3|0.0|0|0|6.823286122000001|0|0|0.0|-0.010031024|-0.186717242|2|0.045993266|0.027762972|1.614080058|-0.010377537|-0.013328983|-0.018884246|1|1|0.069124437|0.0032314229999999|-0.614173961|2|0.659478546|0.767641592|0.838125715|1|-0.108919585|0.252612735|0.012203576|-53.7971544|6.027544549|248.6415425|0.302520871|149.4199775|-0.041233465|2.977102266|82.16042286|0.8296818009999999|-26.57128935|56.56724056|-20.36587865|59.82469895|0.484889078|-692.4398741|1290.305313|-10.05903863|11.22152755|0.941329444|4733.033232|-342.00731349999995|0.0143895839999999|-325.670405|834.5848652000001|328.71459869999995|7.107249553|1.0|1.0|3.13|2.59|0.0|21.0|-7.16|4.74|4.57|2.26|0.0|1.0|2.0|4.0|-5.89|1.0|-4.49|0.0033799999999999|3.2200000000000003e-05|0.0104|0.0|0.0|2.25e-05|-0.07095|3.2208|-1371.388717|856.09|384.94|0.3866|368.22|0.6944100000000001|0.6944100000000001|2.8688|0.02847445|42.0|7.3768
7c_a10|0.0|0|0|7.535296702|1|1|2.1219657030000003|-0.00375251|0.012145872|2|0.039433962|-0.1122332619999999|1.798334646|0.01006918|-0.033792245|-0.066271289|1|1|-0.176560297|-0.12177839|-0.215874011|2|0.725146704|0.7928588059999999|0.84177174|1|-0.05074318|0.487148112|0.027436939|-29.66615908|16.04055193|87.99694927|0.093723511|54.79389751|-0.0223398779999999|9.377842892|58.07647902|0.52630639|-17.34382833|67.01436709|-13.06063972|45.70671102|0.4675549639999999|-666.0926258|1881.379304|-7.635686595|12.58937144|0.8781281320000001|6034.895823|-389.4200163|0.0269852389999999|-30.75918962|1265.598592|611.4957509|15.7764728|1.0|1.0|3.48|3.49|0.26|21.0|-7.78|4.59|4.43|1.99|0.0|1.0|4.0|5.0|-6.2|1.0|-4.69|0.0139|2.05e-05|0.00793|0.0|0.0|6.4e-06|-0.04004|5.4267|-1259.011598|1102.43|323.24|0.4049|488.89|0.41348|0.68708|3.9465|0.02659395|3.81|5.4191
14p_a23|0.0|0|1|7.423568444|0|0|3.3252287430000003|-0.005975594|0.006191846|2|0.045165485|0.041987653|0.733042138|0.009895793|-0.060144819|-0.053921569|2|2|0.080581604|-0.0686282459999999|-0.4510651779999999|2|0.708395022|0.799506006|0.8683808959999999|1|-0.063033628|0.223758613|0.0221104079999999|-42.52653933|14.91710363|40.58186569|0.076544251|51.64167457|-0.033660197|10.06403753|84.65359899|0.751638299|-28.69113861|67.36602512|-22.70933393|57.44364296|0.464933687|-1090.0480289999998|2170.5738260000003|-15.32117727|16.84664803|0.868927227|6696.264498|-735.4165088|0.0190667019999999|-339.5427625|1450.229492|646.2584547|12.86362369|0.0|1.0|3.48|3.28|0.04|26.0|-7.47|3.4|3.89|2.39|1.0|1.0|5.0|5.0|-6.62|0.0|-4.9|0.0009109999999999|1.27e-05|0.00554|0.0|0.0|1.4800000000000002e-05|-0.09046|3.5752|-1722.181612|1191.08|346.79|0.3802|573.24|0.6816|0.6816|7.4033|0.02935511|3.0|8.5302
8f_a12|0.0|0|1|6.580639137|1|1|0.0|-0.008295703|-0.062406088|2|0.038347953|-0.013400998|2.177023629|-0.002596875|0.028505422|-0.024023866|1|1|-0.023769395|-0.070713228|-0.560548116|1|0.902669729|0.7475224290000001|0.80546986|1|-0.072634742|0.285353468|0.013287637|-41.27611074|7.550959323|83.13642146|0.130176823|73.97552223|-0.03822396|4.290980116|0.0|0.8381234340000001|-23.45595611|63.05721575|-21.72151161|48.82707007|0.460344828|-955.746511|1448.568734|-12.34367323|13.00131176|0.853035146|5481.952981|-543.1216218999999|0.012030968|-384.290491|1140.340995|524.0516742|6.836832748|1.0|1.0|4.09|3.26|0.1|21.0|-8.42|4.99|3.41|3.1|0.0|1.0|3.0|4.0|-5.47|1.0|-5.24|0.000735|5.72e-06|0.00211|0.0|0.0|1.4e-06|-0.06179|4.1744|-1481.146454|1020.81|339.35|312.0|441.97|0.59107|0.65098|0.9092|0.03056355|646.0|6.1898
9b_a36|0.0|1|0|7.412764017000001|2|2|0.0|-0.0058276019999999|-0.023369916|2|0.040166667|0.082806042|0.0|0.005050384|-0.077361324|-0.06502499|1|1|0.146828453|-0.053309522|-0.4060950789999999|1|0.8421237309999999|0.7885597609999999|0.842671963|0|-0.074181597|0.2602997|0.017007854|-46.58565720000001|10.68084402|67.12293326|0.154620539|97.10089515|-0.036110824|6.707514535|0.0|0.78242217|-29.25555061|71.70079424|-22.67740953|57.26650122|0.453252346|-1111.193067|2464.2160510000003|-14.24129533|13.80758516|0.828997331|5838.085413000001|-697.8234711|0.015872498|-354.7193098|1420.196295|620.9195447000001|9.967846072|0.0|1.0|4.73|0.0|0.14|17.0|-6.64|3.6|2.76|2.82|0.0|1.0|5.0|4.0|-6.46|0.0|-4.43|0.00992|3.71e-05|0.0148|0.0|0.0|9.21e-05|-0.05146|3.8535|-1575.7800140000002|1127.85|321.74|0.5392|514.45|0.69763|0.69763|6.2846|0.02803905|21.0|7.6778
