molecula|n9FaHRing|n9FaRing|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RPSA|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
25c_a34|0|0|7.412764017000001|2|2|1.377881974|1.958290974|0.024837617|5.351858133|-0.047513652|2|-0.834326082|-0.002827527|10.95957635|-0.041629027|1|0.001433865|-0.250299211|-0.563411433|-0.5404076879999999|1|0.80135608|-0.072907053|0.844690266|0|-0.088513496|-0.113392997|0.478421157|0.043815478|-59.0359041|29.22363765|0.316768377|-50.44285726|93.28638171|0.537428437|-1.7008949569999998|-39.37521522|100.6665476|-21.008278|2884.104654|455.6954382|-1134.447012|-14.01190479|0.4625715629999999|13.26192888|0.77182656|6306.980593|308.52165519999994|-756.6428589|39.09037289|0.037538004|2110.880136|648.0187526000001|25.03674677|0.0|1.0|1.0|1.0|1.0|0.32|17.0|2.18|1.98|90.74|1.0|1.0|116.0|2.0|6.0|6.0|-7.95|0.0|0.0|0.0|-3.28|0.00156|659.0|0.000523|1.3|0.0|1.97e-06|0.0008289999999999|-0.03272|4.32|4.2095|-1426.704645|-1426.666471|294.54|0.2239999999999999|-1426.421463|0.2239999999999999|-0.2069599999999999|0.03817361|-1426.48597|9.8087|1.78|5.7496
7a_a8|0|0|7.535296702|1|1|1.4000287219999998|1.4494883790000002|-0.11821781|5.4161004020000005|-0.0407248439999999|1|-0.482688615|0.000736369|10.94671402|-0.019054799|1|0.002028046|-0.02923588|-0.032195997|-0.412963751|1|0.764224152|-0.032562221|0.831914523|0|-0.102174163|-0.101880506|0.238462711|0.035405618|-60.00793116|20.79408196|0.281589625|-35.14198015|71.85980901|0.733884399|-1.833849114|-35.24327197|75.4573633|-25.04740346|2715.360649|421.9297638000001|-1077.038349|-14.71059634|0.266115601|14.73814865|0.914283468|5907.9340090000005|156.2924154|-632.5556427|34.12990316|0.0265990589999999|1467.585836|488.0169522|15.62189947|0.0|0.0|1.0|1.0|1.0|0.05|23.0|3.96|3.49|92.93|2.01|1.0|105.83|1.0|3.0|5.0|-6.33|0.0|0.0|1.0|-4.64|1.36e-05|0.00522|2.29e-05|3.24|0.0|5.3600000000000004e-08|2.05e-05|-0.07616|5.2|3.0704|-1291.313963|-1291.287017|403.8|315.0|-1291.10235|0.1575|-0.20505|0.0269461|-1291.156661|12.8748|24.73|4.6068
5_a18 (BIBF0775)|0|0|7.03438793|2|2|1.251175715|0.0|0.0160123|4.844187086|-0.015946718|1|-0.391512249|0.002526619|10.94702058|-0.022817602|0|0.0036739159999999|-0.054916741|-0.216531385|-0.453086741|0|0.7395978390000001|-0.040022105|0.774859029|0|-0.068989967|-0.078246932|0.420002762|0.008501088|-52.09190866|6.418873637000001|0.156764132|-44.61038661|50.25564119|0.8159410579999999|-2.112667176|-39.33277643|67.25977848|-22.46761997|3115.979466|636.6978809999999|-1595.201018|-16.96451322|0.184058942|18.98829281|0.937842434|7221.114573000001|138.97646310000002|-1204.480438|27.535837|0.010831199|1955.044427|1140.896548|8.178259299999999|0.0|1.0|1.0|1.0|2.0|0.32|18.0|4.09|3.69|76.5|3.52|3.0|155.95|1.0|8.0|3.0|-5.96|0.0|1.0|0.0|-5.72|8.590000000000001e-07|0.000425|1.91e-06|4.73|0.0|6.18e-10|3.06e-07|-0.04938|8.45|3.2027|-1572.313227|-1572.290174|378.13|0.4825|-1571.843719|0.4825|-0.18092|0.02305362|-1571.914419|2.8009|34.0|7.4685
12as_a36|0|0|7.412764017000001|2|2|1.297043209|0.0|-0.051208473|5.351858133|-0.073735973|2|-0.452697599|0.000584134|10.95347588|-0.025398105|1|0.0018565629999999|0.162571317|-0.166354116|-0.4358775279999999|1|0.817372883|-0.04244711|0.869455765|0|-0.082748367|-0.109492809|0.291030086|0.019229943|-55.75872553|12.95780416|0.22956209|-49.71556877|0.0|0.768125394|-2.080363362|-37.57216725|85.53474971|-25.48765709|2904.092809|519.1478419|-1401.82114|-17.17446921|0.231874606|16.08155469|0.834059821|6224.698969|156.2451686|-944.5958066|33.18163581|0.017444469|1824.98997|716.9974499|11.75468972|1.0|0.0|1.0|0.0|2.0|0.17|17.0|3.16|2.09|86.27|1.59|1.0|133.95|1.0|6.0|5.0|-7.21|0.0|0.0|0.0|-3.95|0.000154|0.0653|0.000112|2.36|0.0|1.29e-07|5.4600000000000006e-05|-0.05789|4.84|3851.0|-1385.601917|-1385.5651710000002|321.96|0.5902|-1385.322633|0.2402|-0.21419|0.03674596|-1385.384524|6.8556|59.0|7.2291
47k_a18|0|0|7.03438793|1|1|1.25117623|0.0|0.029145635|4.844187086|-0.0605329409999999|0|-0.5135996820000001|0.003047962|10.94702256|-0.008576013|0|0.00493127|-0.026672956|-0.421027889|-0.451417954|0|0.721697829|-0.014398731|0.753132457|0|-0.065324278|-0.088346874|0.3533268229999999|0.015080484|-51.59195677|11.91029894|0.169064596|-55.10689702|58.77865447|0.7153044209999999|-2.208671853|-40.74641317|84.23875372|-23.89547793|3245.964586|656.2580564|-1744.369889|-18.87222501|0.284695579|18.35217454|0.877042091|7575.637462000001|224.8475227|-1377.672426|33.40602576|0.018313855|2438.639881|1167.054827|14.46395816|1.0|1.0|1.0|1.0|2.0|0.3|18.0|2.39|3.17|88.97|2.82|3.0|154.86|1.0|11.0|4.0|-6.41|0.0|0.0|0.0|-5.33|1.44e-06|0.000742|4.65e-06|4.26|1.0|3.6099999999999997e-09|1.85e-06|-0.04359|8.45|3.0948|-1664.756029|-1664.728002|400.63|0.5920000000000001|-1664.2657390000002|0.5920000000000001|-0.17135|0.02802749|-1664.341238|5.2253|29.0|7.5376
12s_a36|0|0|7.412764017000001|2|2|1.297044029|0.0|-0.057853364|5.351858133|-0.045035034|2|-0.4023692|0.002951176|10.95352614|-0.050363149|1|0.003962098|0.063448144|-0.1763783589999999|-0.434472457|1|0.8060798779999999|-0.086791463|0.856677627|0|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|-46.58030248|12.55883918|0.169662191|-41.6829437|10.23927133|0.754198383|-1.901015959|-30.06529118|76.34126108|-23.15117315|2710.355028|535.942162|-1227.012177|-14.94294208|0.245801617|13.98635088|0.853487672|5890.905249|158.6528381|-791.9759303|30.69639722|0.018222417|1626.909053|662.0530478999999|11.76167282|1.0|0.0|1.0|0.0|2.0|0.17|17.0|3.24|2.19|69.2|2.24|1.0|128.72|1.0|5.0|4.0|-6.55|0.0|1.0|0.0|-4.3|6.929999999999999e-05|0.0274|5.05e-05|3.04|0.0|1.08e-07|4.270000000000001e-05|-0.04908|3.48|3.7604|-1272.270833|-1272.236664|329.71|0.4501|-1272.00109|0.0002|-0.20467|0.03416928|-1272.061111|8.7738|9.0|8.0458
12b_a50|1|1|7.927685046000001|1|1|1.397986833|4.058595679|-0.19841119|5.82008293|-0.0016330379999999|1|-0.125985651|0.01164808|10.94501743|-0.115659308|2|0.011790103|-0.139522815|-0.291865836|-0.246831987|1|0.804535572|-0.189976035|0.8718949979999999|1|-0.045602469|-0.066155918|0.24516882|0.0214891|-22.92589265|10.80329197|0.074083915|-16.72031641|86.49656508|0.5731907470000001|-0.926182858|-11.52561607|47.12729492|-11.93905701|2224.116359|465.4891075000001|-465.6232233|-6.002164865|0.4268092529999999|10.05480253|0.756824707|4672.843578|214.5713436|-234.0844297|20.82911679|0.027586169|812.3355548|388.171611|13.86849326|1.0|1.0|1.0|1.0|0.0|0.11|20.0|2.59|3.42|48.53|2.02|0.0|94.69|2.0|2.0|3.0|-6.44|0.0|1.0|1.0|-3.84|0.000685|215.0|0.000144|2.5|0.0|3.22e-06|0.00101|-0.02974|2.47|3.9305|-1006.664619|-1006.641541|315.44|0.2425|-1006.501585|0.0777|-0.19425|0.02307802|-1006.550688|5.6617|4.74|5.3242
11_a4|0|0|7.535296702|1|1|0.626711769|2.159635561|-0.20567828|5.4161004020000005|0.032861655|2|-0.056016567|0.011277653|10.33765061|-0.0043410079999999|1|0.010782511|-0.030003079|-0.046906237|-0.145254541|2|0.820318166|-0.007574475|0.875868891|1|-0.054262142|-0.06530408|0.4523305489999999|0.009336075|-31.35942689|5.395547437|0.069886591|-21.81135655|59.55648883|0.7560913159999999|-1.110169356|-18.12338426|44.63993001|-13.65094004|2452.527871|537.5354202000001|-641.5941818|-7.889214068999999|0.243908684|13.18281017|0.924411925|5425.1341090000005|140.96082869999998|-370.7930613|18.0546182|0.011937709|848.5670554999999|575.2252237|6.89909579|1.0|1.0|1.0|1.0|0.0|0.23|21.0|4.97|5.22|68.9|3.15|2.0|111.64|1.0|4.0|3.0|-5.74|0.0|0.0|1.0|-4.97|7.27e-06|0.00271|1.06e-05|3.99|0.0|8.89e-09|3.31e-06|-0.05582|3.2|3.78|-1467.463842|-1467.440475|328.0|151.0|-1467.20045|0.0403|-0.2146699999999999|0.02336674|-1467.255521|5.3012|0.11|6.9586
12f_a40|0|0|7.515889085|0|0|0.604990261|1.768354671|-0.03356339|5.4161004020000005|-0.015621373|0|-0.235838511|0.008525796|10.31197207|-0.172869148|2|0.006841832|0.115814835|-0.054891771|-0.397377446|0|0.777316288|-0.271493213|0.841769186|1|-0.067004323|-0.082198664|3.43e-05|0.021549915|-37.02024147|11.90644165|0.090006088|-25.09213464|61.55859085|0.7314440520000001|-1.150781297|-20.45387851|56.53158029|-18.16607804|2383.68369|502.7764322|-635.8127312999999|-10.03685385|0.268555948|16.49362536|0.962404834|5326.217734000001|148.3785764|-351.2898849|24.83590915|0.0201199619999999|869.2568204|384.1423925|11.1163852|1.0|0.0|0.0|0.0|0.0|0.06|20.0|5.35|5.44|67.66|3.99|2.0|98.25|1.0|3.0|3.0|-4.76|0.0|0.0|1.0|-5.99|2.66e-07|0.0001|1.02e-06|5.4|0.0|4.81e-08|1.8100000000000003e-05|-0.07761|4.77|2.8374|-2212.359379|-2212.348599|436.97|0.4348|-2212.222254|0.3858|-0.19526|0.01077929|-2212.275094|4.8562|0.38|6.4202
3d_a32|1|1|7.765993078999999|0|0|0.609420786|0.0|0.0181036519999999|5.733341277|-0.034290847|0|-0.269655316|0.000655875|10.31100276|-0.0602430179999999|3|0.002004382|-0.1131110759999999|-0.1395294259999999|-0.539652902|0|0.8444218509999999|-0.100251236|0.90169022|1|-0.06869526|-0.093187219|0.2214902789999999|0.014419776|-37.19367587|7.807299836|0.107154498|-27.31750365|0.0|0.720540286|-1.118246623|-20.13777259|59.15151032|-15.52441767|2213.978384|483.4133562|-605.4522892000001|-8.405385739|0.2794597139999999|10.75032687|0.747681906|4752.534658|151.30787800000002|-327.8100438|21.54552351|0.0160633|840.275417|421.3548777|8.697152881000001|1.0|1.0|1.0|1.0|1.0|0.24|19.0|6.97|5.07|110.94|1.94|1.0|97.86|1.0|4.0|3.0|-5.18|0.0|0.0|1.0|-5.13|2.81e-07|9.58e-05|7.36e-06|4.5|0.0|5.13e-08|1.75e-05|-0.05482|3.42|3.5105|-1672.758552|-1672.733979|353.18|0.5031|-1672.585902|0.5031|-0.19671|0.02457348|-1672.638515|5.1728|8.0|8.0915
28_a47|1|1|6.842683282|0|0|1.4201653580000002|1.408016295|-0.053792245|4.727387819|-0.23494583|2|-0.436042548|-0.013020816|10.95058275|0.0467853809999999|1|-0.010153352|0.06536499|-0.126992366|-0.435485503|2|0.832144916|0.074217097|0.896193695|1|-0.1132830309999999|-0.106779291|0.310094808|0.026080156|-67.33744077|15.50250691|0.394650655|-37.72858603|83.61576722|0.65225927|-1.601689367|-40.02656804|82.27079846|-22.66839387|2616.1598940000003|359.8303775|-952.0725426|-13.47449501|0.34774073|14.91533234|0.8964208090000001|5633.990508|206.7032519|-565.9287905|34.75365534|0.031626405|1459.653524|428.5826478|18.79929562|0.0|1.0|1.0|1.0|2.0|0.05|21.0|2.49|3.84|98.72|1.67|1.0|99.2|1.0|5.0|6.0|-7.22|0.0|0.0|1.0|-3.66|0.000214|0.0816|0.000217|1.97|0.0|1.2099999999999998e-07|4.59e-05|-0.05471|3.51|3675.0|-1335.759232|-1335.722248|337.37|0.2996|-1335.571655|0.2996|-0.2052|0.03698465|-1335.6279869999998|8.17|25.0|7.6
7f_a10|0|0|7.535296702|1|1|1.240141822|1.924772416|0.103083789|5.4161004020000005|-0.2347037789999999|2|-0.5663456689999999|0.00189949|10.92948443|-0.0971900919999999|1|0.0030999659999999|-0.309622111|-0.172751862|-0.5846516820000001|2|0.796084921|-0.137271684|0.8499946070000001|1|-0.064238302|-0.095196098|0.7359022890000001|0.00797443|-35.78096407|4.441786155|0.068226214|-29.53487321|0.3440879|0.8217865520000001|-1.713529756|-19.93012491|60.16185231|-20.30728086|2803.359424|519.0013298|-954.4422004|-11.31122804|0.178213448|10.23679556|0.6738319429999999|7070.755931000001|99.26552746|-531.6277179|24.71113795|0.012813716|1161.423484|527.8079877|7.137285626000001|1.0|0.0|1.0|1.0|0.0|0.23|21.0|5.07|6.57|52.83|2.64|2.0|106.77|1.0|4.0|7.0|-5.47|1.0|0.0|0.0|-5.6|2.9e-06|0.00119|2.52e-06|4.7|0.0|7.38e-09|3.03e-06|-0.0613|4.93|3.6256|-1442.216293|-1442.200124|341.96|348.0|-1442.001311|0.0191|-0.2175699999999999|0.01616879|-1442.058773|3.2524|141.0|6.8508
13f_a6|0|0|6.842683282|0|0|1.429020649|0.0|-0.088329567|4.727387819|-0.008507023|2|-0.381170169|-0.003356527|10.95053349|-0.049928822|1|-0.001446486|0.079490516|-0.223618825|-0.466314952|2|0.77199166|-0.088948538|0.834167942|1|-0.073352505|-0.092939631|0.176745407|0.018554018|-49.2635105|12.46087045|0.136777507|-41.92004677|0.0|0.720711855|-1.672913351|-33.08535238|75.61173794|-22.02995852|2869.925064|579.7398537|-1123.527884|-14.79531062|0.279288145|15.13042752|0.6717890999999999|6128.208571|187.5697972|-754.5608419|30.56694343|0.0196449239999999|1558.914115|676.2770877|13.19352214|1.0|1.0|1.0|1.0|2.0|0.08|27.0|5.01|4.53|103.17|0.92|1.0|123.82|0.0|5.0|5.0|-6.52|0.0|0.0|1.0|-4.78|7.74e-06|0.00323|1.65e-05|3.27|0.0|6.59e-11|2.75e-08|-0.07786|3.36|3139.0|-1347.301285|-1347.266914|394.98|901.0|-1347.018087|0.0048|-0.2059099999999999|0.03437105|-1347.0794119999998|13.9612|42.0|7.3768
9c_a31|0|0|7.765993078999999|1|1|0.610135804|0.0|0.031715924|5.733341277|-0.055520387|0|-0.6933757159999999|-0.003618466|10.311698300000002|-0.062737615|2|-0.000813398|-0.062065125|-0.223856622|-0.546598398|0|0.842823186|-0.108617754|0.8856644770000001|0|-0.103325018|-0.128097622|0.287455956|0.030296721|-65.84728287|19.30758668|0.325309894|-52.02424796|552.8237349999999|0.670716706|-1.7933667130000002|-41.96335759|97.22026028|-22.85764436|2592.448925|429.9685721|-1142.882218|-14.56678943|0.329283294|15.04941978|0.837843885|5658.985169|209.8466636|-728.3394714|34.07943198|0.024456662|1703.9715989999995|583.9691392000001|15.58581614|1.0|1.0|1.0|1.0|2.0|0.35|16.0|5.64|3.7|117.37|1.08|2.0|108.16|1.0|8.0|5.0|-6.53|0.0|0.0|1.0|-4.16|5.85e-06|0.00233|6.94e-05|3.1|0.0|5.79e-08|2.31e-05|-0.03249|4.94|3849.0|-1618.157698|-1618.115927|322.12|0.2554|-1617.892493|0.2554|-0.19224|0.04177078|-1617.9568470000002|2.2323|0.42|6.3768
13b_a5|0|0|7.153833802|1|1|1.338814635|0.0|-0.142746146|5.209486153|0.011339656|2|-0.251535058|0.0064510459999999|10.94530329|-0.017963913|1|0.0066003869999999|-0.010368468|-0.091464693|-0.357011244|2|0.765309977|-0.0330907489999999|0.8184221559999999|0|-0.0694958329999999|-0.074710354|0.468748106|0.0138892369999999|-44.93506461|8.980592802|0.168442764|-31.23446039|46.77748445|0.654076389|-1.344786367|-29.05440446|62.24204745|-17.04942469|2661.597781|537.6736515|-869.5206594|-11.0239272|0.345923611|15.48959317|0.837970799|5678.380299|223.6695238|-562.2202871000001|26.06641209|0.021552174|1329.387016|638.8437454|13.93534415|0.0|1.0|1.0|1.0|1.0|0.17|23.0|4.64|4.06|74.77|1.96|1.0|119.8|1.0|5.0|4.0|-6.58|0.0|1.0|1.0|-4.43|5.69e-05|0.0225|3.75e-05|3.01|0.0|4.36e-09|1.72e-06|-0.05177|4.66|4.1793|-1276.066049|-1276.030896|296.66|0.5528|-1275.806761|0.3064|-0.22451|0.035153|-1275.865034|4.7964|0.11|6.9586
3d_a49|0|0|7.535296702|1|1|0.406515615|2.089548665|-0.0960135969999999|5.4161004020000005|-0.3456333889999999|2|-0.173318804|-0.00918253|10.35020259|0.017871379|1|-0.004253844|-0.149675594|-0.129666234|-0.202380888|2|0.808676284|0.029549308|0.863438637|1|-0.099295364|-0.094384452|0.464410121|0.009601398|-57.52001036|5.561916586000001|0.266928348|-31.67236018|0.0|0.756622045|-1.698920144|-33.32030276|65.59130031|-20.93944137|2809.9605100000003|424.6551631|-984.1537446|-12.12984007|0.243377955|12.87442833|0.946920034|6018.145364|140.9844521|-570.1024832|27.67490257|0.018844179|1300.720421|549.3593871|10.91609228|1.0|0.0|1.0|1.0|3.0|0.15|21.0|0.72|4.46|121.39|1.07|1.0|111.41|1.0|4.0|5.0|-6.58|0.0|0.0|1.0|-4.44|6.42e-06|0.00252|3.6200000000000006e-05|2.98|0.0|7.1e-07|0.000278|-0.05766|4.02|3.8907|-1594.595995|-1594.552258|318.67|0.2899|-1594.380348|0.0931|-0.21913|0.04373784|-1594.435881|2.3278|2.34|5.6308
41_a18|0|0|7.03438793|2|2|1.251176562|0.0|0.115127295|4.844187086|-0.059936864|1|-0.500778516|-0.0034878|10.9470117|0.0212700929999999|0|-0.002136837|-0.137860739|-0.0091068809999999|-0.5421253970000001|0|0.733589101|0.037097204|0.774395455|0|-0.1020290859999999|-0.089139464|0.3888308139999999|0.009550224|-69.94639412|6.547189171|0.2650611539999999|-41.89408289|93.99687836|0.903239484|-2.317626057|-47.95199341|65.83786886|-25.62671923|2899.29167|503.8398786|-1588.856592|-17.56848637|0.0967605159999999|17.13823195|0.950261611|6605.095612|66.33450764|-1089.246155|28.37200951|0.006896617|1759.064589|897.5188662|4.727999916|1.0|1.0|1.0|1.0|3.0|0.25|18.0|3.26|2.7|99.28|2.94|2.0|141.34|1.0|6.0|3.0|-6.38|0.0|0.0|1.0|-5.02|2.76e-06|0.00125|9.49e-06|3.78|0.0|4.18e-09|1.89e-06|-0.04956|7.34|3.2123|-1454.374793|-1454.3467460000002|385.97|482.0|-1453.980175|482.0|-0.1814599999999999|0.0280471999999999|-1454.045308|2721.0|369.0|6433.0
13_a15|0|0|0.0|1|1|1.4356889940000002|0.0|-0.139434143|0.0|-0.031457366|3|-0.393632585|0.001806571|10.95980212|0.005149745|0|0.003766915|-0.010882979|-0.272482143|-0.357554652|2|0.729838386|0.009456191|0.7784213259999999|0|-0.068526782|-0.098053528|0.708462114|0.016196467|-43.2365883|10.21906987|0.114512421|-39.03420883|0.0|0.755283433|-1.961070565|-27.279882500000003|72.41636305|-21.33321476|3028.485145|558.6934137000001|-1237.326456|-13.46007201|0.244716567|10.07307988|0.931684902|7196.400881999999|154.4025434|-780.6841766|28.24531009|0.01672103|1638.227985|830.7967967000001|10.55004024|1.0|1.0|0.0|0.0|1.0|0.07|24.0|4.33|6.69|59.51|2.52|2.0|138.24|1.0|6.0|4.0|-5.26|1.0|0.0|0.0|-6.1|4.77e-07|0.000214|7.970000000000001e-07|5.32|0.0|1.27e-09|5.7e-07|-0.03946|5.04|2.5721|-1450.756042|-1450.727602|482.03|208.0|-1450.399387|0.0003|-0.15229|0.02844037|-1450.462642|6.0429|6.0|8.2218
25_a12|0|0|0.0|0|0|1.404967476|0.0|0.00700113|0.0|-0.045725323|2|-0.180562493|0.000864238|10.93676625|-0.11195017|0|0.001783739|-0.141917694|-0.0861945369999999|-0.4288076329999999|2|0.638255008|-0.208172827|0.688743998|1|-0.054734834|-0.080147596|0.120087607|0.004952762|-28.517955|2.580489093|0.052062825|-21.75703145|0.0|0.917298637|-1.362509125|-14.85843094|44.42528172|-17.31450713|2067.69985|493.8944271000001|-709.8947922|-9.021208163|0.082701363|9.70173342|0.814415245|4329.321091|43.08908189|-369.8695347|18.87554002|0.005118351|773.8971409|430.4348528|2.666764531|1.0|1.0|1.0|1.0|1.0|0.05|22.0|4.7|5.35|37.81|3.2|1.0|99.48|1.0|3.0|2.0|-4.82|0.0|1.0|1.0|-5.25|5.19e-06|0.00162|5.63e-06|4.76|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|4.73|3.4532|-974.6569575|-974.6328337|359.04|0.4483|-974.458128|0.1897|-0.19655|0.024123749|-974.508059|2.2482|22.0|7.6576
18a_a30|0|0|7.412764017000001|2|2|0.604987543|0.0|0.045071414|5.351858133|-0.02919335|2|-0.353677943|0.005050384|10.31163887|-0.094932667|1|0.005458948|-0.073280844|-0.094526372|-0.452377064|1|0.7885597609999999|-0.171895425|0.842671963|0|-0.072474599|-0.095397479|0.294303776|0.017060045|-45.11907802|10.62073502|0.14081879|-36.97308547|0.0|0.7904991659999999|-1.812552105|-28.08889239|69.35818061|-23.02866795|2721.874248|534.88346|-1128.40473|-14.33650253|0.209500834|12.72666325|0.8050400790000001|5942.293347|130.4247923|-702.4886239|29.1318055|0.016012295|1427.458469|620.9195447000001|9.968457988|1.0|0.0|1.0|0.0|1.0|0.14|17.0|3.84|2.62|81.65|2.82|2.0|127.28|1.0|5.0|4.0|-5.98|0.0|0.0|0.0|-4.85|5.23e-06|0.00208|1.4e-05|3.87|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.82|3.4712|-1575.786909|-1575.755101|357.18|0.3781|-1575.54671|0.3781|-0.19785|0.03180853|-1575.604922|5.2813|25.0|7.6108
11b_a31|0|0|7.765993078999999|1|1|0.610137403|0.0|0.078614731|5.733341277|-0.172248605|0|-0.838727032|-0.014385937|10.31169957|-0.046362952|2|-0.010716217|-0.129901143|-0.16780872|-0.564706551|0|0.834596039|-0.074254978|0.889561759|0|-0.143839236|-0.148709304|0.26165445|0.037758271|-80.0942166|21.02499452|0.454541246|-46.10900197|87.78853803|0.669723835|-1.784511651|-44.59898223|100.3071755|-24.84180719|2410.572158|303.7286124|-993.6722875|-13.83270059|0.330276165|12.96936635|0.8986339170000001|5202.545866|183.9081702|-553.3080237|37.09261324|0.0314298879999999|1483.70453|397.3137532|17.50115151|1.0|0.0|1.0|1.0|2.0|0.24|16.0|4.67|3.25|125.57|0.79|1.0|92.51|2.0|5.0|6.0|-6.73|0.0|0.0|1.0|-3.75|1.82e-05|0.00649|0.000178|2.46|0.0|3.59e-06|0.00128|-0.03574|4.07|3.8437|-1520.085181|-1520.0430279999998|322.57|0.2634|-1519.909742|0.2634|-0.1951|0.04215313|-1519.967224|4.7518|0.53|6.2757
19h_a38|0|0|7.412764017000001|2|2|1.297044177|0.0|-0.088176988|5.351858133|-0.082283951|2|-0.420209249|-0.002526241|10.96083376|-0.070688288|1|-0.000673716|0.303981987|-0.217394466|-0.420225236|1|0.819222745|-0.121374121|0.8741648479999999|0|-0.082211319|-0.109986804|0.3263113569999999|0.021234963|-48.43313101|12.51014765|0.225371198|-38.17354026|0.0|0.75379331|-1.979762478|-28.533396600000003|76.70128100000001|-23.32673803|2774.611523|456.3568442|-1166.336902|-13.74247449|0.24620669|12.98143834|0.903301693|6253.901215|145.047677|-687.1237247|30.94580137|0.020207411|1547.290068|595.8790650000001|11.90478646|1.0|1.0|1.0|1.0|3.0|0.14|17.0|3.13|2.55|81.23|2.4|1.0|125.69|1.0|5.0|4.0|-6.77|0.0|0.0|1.0|-4.17|7.209999999999999e-05|29.0|6.77e-05|2.78|0.0|1.4e-07|5.610000000000001e-05|-0.05708|3.41|3.5358|-1332.187847|-1332.1538779999998|350.65|0.2355|-1331.941646|88.0|-0.20379|0.03396934|-1331.999352|9.0777|9.0|8.0348
7_a3|0|0|6.823286122000001|0|0|0.60501656|0.0|0.198126776|4.727387819|-0.106234254|2|-0.327648836|-0.007540435|10.3116226|0.030246987|1|-0.006696449|-0.084462575|0.036673175|-0.592753801|2|0.790667152|0.0507482109999999|0.8632654590000001|1|-0.1034274319999999|-0.096448591|0.5999725029999999|0.009708941|-51.18177092|4.804535747|0.217705402|-23.61864737|76.07607751|0.7992146109999999|-1.253831681|-25.32764885|55.15105143|-18.2490344|2196.07224|387.1238241|-620.4671695000001|-9.030659289|0.2007853889999999|8.644978051|0.663120542|5055.700186|99.36002106|-307.0424158|22.83370969|0.0149999089999999|776.3461295|353.7528308|7.422807617|1.0|1.0|1.0|1.0|1.0|0.0|21.0|4.96|4.66|92.93|2.11|1.0|95.5|1.0|2.0|3.0|-5.68|0.0|0.0|1.0|-4.87|3.67e-06|0.00124|1.34e-05|3.79|0.0|3.28e-08|1.11e-05|-0.0640299999999999|3.09|3.4435|-1731.7341420000002|-1731.703107|360.06|0.1926|-1731.602893|0.1262|-0.21219|0.03103579|-1731.651178|3.9813|1023.0|5.9901
4_a18 (SD-208)|0|0|0.0|2|2|1.304335262|0.0|0.055002235|0.0|-0.113324634|3|-0.498304229|-0.018723101|10.95382003|-0.056245435|0|-0.015153358|-0.047745689|-0.3630339729999999|-0.564165402|1|0.83508768|-0.098971722|0.904723479|0|-0.077885485|-0.099573708|0.115284206|0.0211761979999999|-40.10670787|10.90456851|0.22090326|-26.40375252|0.0|0.602029021|-1.2944582059999998|-20.652731600000003|69.63488061|-18.01551972|2395.526727|401.1916387|-666.5742296|-9.276994128|0.397970979|11.42979655|0.831728055|5348.394288|204.9329964|-343.2487827|29.9246699|0.035654206|1107.212786|363.2306414|18.35993987|0.0|1.0|1.0|1.0|1.0|0.0|22.0|3.54|4.44|76.48|2.02|1.0|92.87|1.0|3.0|6.0|-6.31|0.0|0.0|1.0|-4.38|5.12e-05|18.0|4.14e-05|3.02|0.0|7.06e-09|2.49e-06|-0.09992|2.58|3.2777|-1542.296276|-1542.276332|378.26|0.2761|-1542.15786|0.2316|-0.2358|0.0199445|-1542.207472|5.2085|0.08|7.0969
