molecula|NaaNH|n9FaHRing|SssssC|SRW09|nAHRing|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|n5aHRing|AATSC7i|MATS1i|BIC2|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50
13k_a6|1|0|0.0|7.412764017000001|1|-0.132667824|1|0.04162037|0.051404465|0.0|0.0809333929999999|10.95129637|1|0.08217847|-0.045794891|0.7908110340000001|-0.123105035|0|0.641032542|-0.11937574|-0.127178105|0.212093198|-82.8774254|20.6185734|183.1261118|0.3589674579999999|249.215618|-61.29890279999999|14.31458589|113.5526088|-2.543562101|-57.53822059|103.4959988|0.426031882|2966.890288|-1765.8854210000002|3332.974951|-21.89246528|8.370126134|14.58291125|6492.211639|140.8427117|-1225.9780560000002|0.017981419|-412.5714301|741.5222707|1.0|1.0|1.0|1.0|3.0|3.68|2.8|0.16|23.0|4.55|3.8|115.15|1.39|1.0|0.0|124.98|7.0|-5.49|33.0|5.0|-6.59|441.48|0.0|0.0|3.18|-4.77|0.00144|1.7100000000000002e-05|1.29e-09|-0.04851|5112.0|5.41|-1465.862962|-1465.83213|577.68|0.4547|0.70536|0.0137|-0.14589|-0.1944|0.0308324|46.0|7.3372
32_a47|0|1|0.0|6.842683282|1|0.000921003|3|0.035568182|-0.013510009|1.6507707980000002|-0.026022099|10.95005715|1|-0.0274939029999999|-0.077485193|0.810444864|-0.078006445|1|0.851627782|-0.05770007|-0.0726950079999999|0.266433793|-41.57905445|13.90468487|28.55112477|0.148372218|106.9180086|-37.74862456|10.01980854|44.50423685|-1.381205148|-29.9621436|55.48373932|0.44289006|2808.210157|-995.3056298|2255.632049|-13.53252578|8.656942728999999|15.53902041|6235.398576|258.5816152|-717.2238666000001|0.022735861|-203.4434306|682.9868225|1.0|1.0|1.0|1.0|2.0|3.35|3.67|0.26|21.0|4.18|5.07|67.66|3.11|2.0|0.0|125.17|5.0|-4.81|31.0|5.0|-6.34|436.91|0.0|0.0|3.94|-5.05|0.00674|8.89e-06|1.5e-09|-0.05682|4.9046|2.97|-1778.127634|-1778.0970140000002|548.86|0.48011|0.68986|0.2839|-0.1509599999999999|-0.20778|0.03062031|0.1|7.0
12d_a40|0|0|0.0|7.515889085|0|-0.107711573|0|0.043185185|0.209157499|0.794852923|0.087954209|10.31197256|2|0.3683138529999999|0.127299624|0.7769829840000001|-0.254735308|1|0.840431415|-0.095675903|-0.091630294|0.0913543|-50.68561427|6.204226377|207.39648|0.159568585|84.53363343|-25.71599691|3.286773518|60.80168183|-1.282824111|-26.85139526|56.88984065|0.470893531|2270.596857|-679.5935638999999|643.5166227999999|-10.90981687|7.877041626|14.88744155|5101.479206|82.49291335|-360.0239567|0.01245259|-364.7778083|350.9435025|1.0|0.0|1.0|1.0|1.0|3.23|2.94|0.0|20.0|4.59|5.02|84.45|3.76|2.0|1.0|96.16|2.0|-6.25|23.0|2.0|-5.13|361.25|0.0|0.0|4.21|-5.58|0.0002009999999999|2.61e-06|1.44e-07|-0.07765|4.3959|4.14|-2153.197255|-2153.180821|435.41|0.55983|0.70435|115.0|-0.11604|-0.19369|0.0164339|19.0|7.7212
5b_a50|0|1|0.0|7.927685046000001|1|-0.003549558|1|0.034845679|-0.052494624|2.473508677|-0.137595558|10.9325725|2|-0.0873662269999999|-0.1052449509999999|0.791163321|-0.1866330389999999|1|0.958606481|-0.041157676|-0.061164973|0.271653991|-20.90908698|6.200250541|6.656963127999999|0.041393519|21.02890062|-15.78596849|3.149876031|60.5565203|-0.8563096170000001|-10.62231784|27.10933752|0.4462435279999999|2183.545404|-435.0258302|1452.442728|-5.525088972000001|5.543302677000001|10.01036188|4577.809819|208.925351|-221.0035589|0.023005632|-90.17329003|409.0289917|1.0|1.0|1.0|1.0|0.0|3.37|2.91|0.1|20.0|3.15|4.02|35.64|2.4|0.0|0.0|96.89|2.0|-3.48|24.0|2.0|-6.03|312.37|0.0|1.0|3.11|-4.19|105.0|6.47e-05|1.37e-06|-0.0256899999999999|5.6332|2.81|-990.6114185|-990.5849031|411.9|0.4270899999999999|0.66968|0.1094|-0.16683|-0.19252|0.02651535|12.23|4.9126
11f_a5|1|0|0.0|6.605297921|1|0.022233547|3|0.021060606|-0.083432989|0.0|-0.178881726|10.94877949|1|-0.1323098|-0.128153787|0.756843253|-0.016518403|0|0.847356138|-0.068361657|-0.074612137|0.368815548|-47.57801621|15.41338844|70.39517801|0.152643862|106.23633909999998|-36.14073513|10.72733576|13.29510896|-1.268406334|-33.11311829|62.99140465|0.463183664|2853.401015|-882.7793242999999|1125.122028|-10.77881574|9.683662007|18.03905985|5969.213977|340.3683339|-614.3924972|0.030351311|-15.23851001|753.9168511|0.0|1.0|1.0|1.0|1.0|3.35|2.87|0.24|23.0|4.61|3.53|76.16|1.03|1.0|0.0|126.79|7.0|-3.95|32.0|6.0|-6.99|427.5|0.0|1.0|2.95|-4.26|0.0477|5.479999999999999e-05|2.12e-09|-0.03862|4.4523|2.25|-1391.7602960000002|-1391.722248|579.1|0.6593600000000001|0.64937|0.1834|-0.1691|-0.20772|0.03804804|12.0|7.9208
14z_a23|0|1|0.0|7.423568444|0|-0.024897956|2|0.04314059|0.038811869|0.729326158|-0.0438568409999999|10.31321795|2|0.0708381429999999|-0.069023218|0.802520527|-0.035965909|1|0.925301102|-0.0582387179999999|-0.079754981|0.228957475|-40.56245532|12.77192721|40.18308023|0.074698898|52.02674091|-38.68856944|8.895469235|79.960755|-1.595099623|-28.25118461|53.33438253|0.474697407|3094.698027|-1110.964649|2692.627452|-16.46322104|7.834464959|14.91419434|7285.13008|149.3235124|-773.7713888999999|0.01612263|-397.8390333|665.6233736|0.0|0.0|0.0|1.0|1.0|3.42|3.67|0.05|26.0|4.64|5.32|105.02|3.99|2.0|1.0|130.3|5.0|-6.77|32.0|4.0|-5.8|480.37|0.0|0.0|4.49|-6.13|8.18e-05|7.37e-07|2.6899999999999996e-09|-0.08503|4032.0|4.73|-2549.107748|-2549.0953670000004|586.28|0.66217|0.69913|0.2917|-0.15195|-0.23698|0.01238131|5.0|8.2941
16h_a32|1|1|0.0|7.765993078999999|0|-0.098975084|0|0.039958333|-0.069213021|2.075726759|0.061727488|10.31100268|3|-0.1234671109999999|-0.123297852|0.832040698|-0.03617945|1|0.7991915079999999|-0.081151869|-0.121464999|0.44308098|-51.56009529|13.31708433|70.02855767|0.200808492|127.5843068|-49.03221545|8.461051377999999|35.90298920000001|-1.821974989|-32.75886858|64.87717961|0.459750275|2709.44587|-1157.597535|3282.554439|-15.6485794|6.710057805|12.42028916|6151.056721|167.7935207|-735.4832318|0.020432929|-299.7661014|573.3529948|1.0|0.0|1.0|1.0|2.0|3.61|3.45|0.26|19.0|5.86|4.6|149.27|1.12|2.0|0.0|111.95|7.0|-6.48|28.0|5.0|-6.22|413.52|1.0|0.0|3.74|-4.75|0.000136|1.7800000000000002e-05|9.89e-08|-0.05028|3.6182|4.54|-1955.99895|-1955.970762|556.05|0.70219|0.70219|0.2914|-0.14972|-0.2|0.02818755|9.0|8.0655
13_a1|1|0|0.0|7.423568444|1|-0.144782061|1|0.036382114|0.1129747169999999|0.0|-0.0594321759999999|10.94989555|1|0.1769162319999999|-0.07665159|0.76714213|-0.150485437|0|0.6794604670000001|-0.111667908|-0.10668313|0.207843387|-64.94184903|19.62059449|148.7311076|0.320539533|186.4137189|-36.08180773|11.41059871|528.3795274|-1.813613202|-37.76773325|84.56244352|0.477212829|2555.623166|-1054.729126|1786.445642|-13.63090514|7.493979856|14.33466671|5456.353212|169.6632599|-613.3907313999999|0.026679865|-242.2358135|505.2124255|1.0|1.0|1.0|1.0|2.0|3.35|2.83|0.09|23.0|4.75|3.87|80.26|1.74|1.0|0.0|104.88|4.0|-4.29|28.0|5.0|-6.48|371.39|0.0|0.0|3.23|-4.34|0.0192|4.58e-05|1.14e-08|-0.04962|4.0783|3.17|-1238.395767|-1238.367298|472.52|0.65363|0.69782|0.3535|-0.13921|-0.18883|0.0284695999999999|0.26|6585.0
15_a4|0|0|0.0|7.535296702|1|-0.061469545|1|0.044357639|0.0432718859999999|0.0|-0.1979518539999999|10.94611612|1|0.097046535|-0.017259078|0.772721853|0.036363636|0|0.867716376|-0.062151785|-0.073738544|0.2517542889999999|-29.80513879|5.223809291|12.70877085|0.132283624|63.43714456|-16.95780525|2.505098786|86.01453643|-1.106078158|-14.29317436|35.02894809|0.437696617|1973.978183|-530.4242358|1495.715718|-7.065752187|5.459799482|9.709704127|4134.603400999999|74.8625551|-254.3670787|0.009743323|-329.8289177|324.5687005|1.0|0.0|1.0|0.0|0.0|3.28|3.01|0.11|17.0|4.09|4.4|30.71|3.05|0.0|0.0|85.06|2.0|-3.82|22.0|3.0|-5.6|291.32|0.0|1.0|3.61|-4.28|0.0443|5.19e-05|8.070000000000001e-07|-0.03539|4.5048|3.8|-958.270023|-958.251931|396.58|0.4778699999999999|0.56413|0.0969999999999999|-0.17373|-0.2091199999999999|0.018092091|175.0|6757.0
47g_a18|0|0|0.0|7.03438793|1|-0.034211867|0|0.031179487|-0.048472184|0.0|0.033759227|10.94702253|0|-0.071877686|-0.264839041|0.750610215|-0.014370598|0|0.834424154|-0.065225536|-0.08547236|0.413435809|-55.35188184|11.37505183|111.5517627|0.165575846|140.5114492|-61.55384106|9.653129118|47.07867403|-2.307753726|-46.97287277|66.72693367|0.4913566339999999|3367.0578530000003|-1958.412588|2268.439188|-21.03738872|10.33698377|20.32265524|7870.887027|227.5405903|-1661.953709|0.016259076|-393.5416883|1347.416568|1.0|1.0|1.0|1.0|2.0|4.87|0.0|0.34|18.0|3.22|3.6|88.97|2.79|3.0|2.0|164.47|13.0|-6.11|40.0|4.0|-6.4|541.68|0.0|0.0|2.83|-5.52|0.000421|3.01e-06|6.04e-10|-0.04413|3.0965|8.13|-1743.375845|-1743.346243|874.26|0.69828|0.69828|0.5955|-0.12789|-0.17202|0.02960182|9.0|8.0458
12_a3|0|0|0.0|6.823286122000001|0|-0.118456941|2|0.042795699|-0.120694579|2.07135708|-0.045382017|10.31163031|1|-0.218774634|0.017902469|0.718481325|-0.125395523|1|0.829399708|-0.092838926|-0.096133903|0.101891875|-44.07517037|5.258353635|239.2266101|0.170600292|80.99228663|-21.667278|2.496397166|76.23910943|-1.345874639|-20.92463497|49.333524|0.463780604|2056.502939|-638.9523922000001|1064.221958|-8.921820355|5.6343192|10.50748861|4400.493202000001|80.50854774|-303.3418921|0.01374218|-313.7317211|330.4083896|1.0|1.0|1.0|1.0|1.0|3.2|2.17|0.0|21.0|4.34|4.01|92.93|1.6|1.0|0.0|90.49|2.0|-5.68|22.0|3.0|-5.3|304.37|0.0|0.0|3.23|-4.84|0.000629|1.44e-05|1.3e-07|-0.06361|3263.0|2.94|-1272.152002|-1272.125792|361.95|0.69784|0.69784|0.5056|-0.13153|-0.19514|0.02620998|3548.0|5.45
1a_a18 (SB-431542)|1|0|0.0|7.423568444|1|-0.175408303|1|0.035620155|0.1008839219999999|0.0|-0.029658865|10.94959842|1|0.164429684|-0.020716495|0.7462411859999999|-0.083341531|0|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|-74.98172333|19.58668728|160.410387|0.405958714|240.8019609|-43.12110169|11.61820782|105.3125675|-2.083447046|-44.47680367|94.56841061|0.472443977|2678.82389|-1235.8353619999998|1890.195809|-16.29019397|7.52384981|14.26170773|5748.422847|146.3942108|-733.0587287000001|0.02438148|-300.3801761|513.4628663999999|1.0|1.0|1.0|1.0|2.0|3.25|2.35|0.05|23.0|4.04|3.63|103.12|1.54|1.0|0.0|106.85|4.0|-4.52|29.0|5.0|-6.73|384.39|0.0|0.0|2.85|-4.25|0.0116|5.660000000000001e-05|2.03e-08|-0.05971|3.8208|4.57|-1292.588031|-1292.553086|464.08|0.55409|0.69868|0.3347|-0.13329|-193.0|0.03494548|125.0|6.9031
28_a20|0|0|0.0|6.842683282|0|-0.114439513|3|0.0396875|0.091462964|1.650185059|0.0313932529999999|10.94963925|1|0.155263557|-0.016955137|0.755701837|-0.06654421|1|0.7817507370000001|-0.086299346|-0.091179288|0.3962228229999999|-57.59898971|9.799649234|318.7453661|0.218249263|145.66665480000003|-40.6172876|6.540604536|88.39175809|-1.823585765|-38.44343857|67.39863895|0.468838001|2865.917291|-1217.120433|2449.815677|-15.62203369|7.587188177000001|14.28413212|6348.941881000001|151.0788711|-812.3457521|0.016673728|-365.2747728|684.5377542|0.0|1.0|1.0|1.0|1.0|3.45|2.86|0.08|27.0|3.93|4.01|99.58|1.73|1.0|0.0|122.8|5.0|-4.42|32.0|5.0|-6.96|420.47|0.0|0.0|3.04|-4.43|0.0159|3.72e-05|1.57e-09|-0.06242|4.7905|4.64|-1368.363151|-1368.32781|531.85|0.50352|0.4701899999999999|0.0153|-0.15572|-0.21814|0.03534166|255.0|6.5935
14r_a23|0|1|0.0|7.423568444|0|-0.06921746|2|0.045277778|0.014148395|0.7087588690000001|-0.079935667|10.31321824|2|0.033038452|-0.073945564|0.7837821840000001|-0.1050445769999999|1|0.8662226190000001|-0.062618931|-0.085881409|0.375360556|-40.32463891|12.35476415|47.26552456|0.133777381|86.14846171|-35.61466281|7.956082857|55.62948521|-1.717628177|-25.96781003|52.67940305|0.4661909429999999|2945.137191|-1106.098986|2306.754114|-15.15517566|7.555307147000001|14.15357616|6744.848704999999|136.37788909999998|-712.2932561000001|0.017092103|-371.2130393|599.5697147999999|0.0|0.0|1.0|0.0|1.0|3.47|3.06|0.05|26.0|3.78|4.58|105.02|3.4|2.0|1.0|120.24|5.0|-5.58|31.0|5.0|-6.31|429.47|0.0|0.0|3.7|-5.11|0.00114|7.73e-06|2.14e-08|-0.06842|5.9406|3.72|-1729.1556449999998|-1729.1326809999998|513.71|0.30482|0.68115|0.0008|-0.15536|-0.22378|0.02296354|5.0|8.2684
9g_a40|0|0|0.0|7.515889085|0|-0.0220464379999999|0|0.043730159|0.07954859|0.895670535|0.139758613|10.31197177|2|0.133954053|-0.037217966|0.764275277|-0.242405063|1|0.90454157|-0.063539055|-0.079033043|0.002717414|-33.47455057|11.25704374|65.74631496|0.09545843|50.29077056|-21.93596333|5.930596229|64.08637519|-1.185495647|-17.63553984|44.73159432|0.476386801|2169.234651|-624.5597134|349.4421673|-8.658932892000001|8.180261533|15.62271835|4435.743087|136.8503571|-329.0394499|0.018087202|-253.1335385|384.6422631|0.0|1.0|1.0|1.0|1.0|2.8|1.78|0.06|22.0|2.91|2.93|72.28|0.64|0.0|0.0|87.53|3.0|-2.49|23.0|4.0|-7.17|302.33|0.0|1.0|1.93|-3.09|977.0|0.0008179999999999|3.720000000000001e-07|-0.0624|3.0778|3.83|-1332.487689|-1332.476347|469.6|0.70233|0.70233|0.3563|-0.12765|-0.19005|0.01134289|3548.0|5.45
18d_a30|0|0|0.0|7.412764017000001|2|-0.064217094|2|0.040899471|-0.071608958|0.0|-0.053728319|10.31163881|1|-0.159104532|-0.0541804029999999|0.815003426|-0.149451598|0|0.803280262|-0.07812727|-0.103191184|0.346980269|-49.44608411|11.29282624|78.23108693|0.196719738|124.5022473|-41.33339749|7.147133584|0.0|-1.85744132|-31.29400567|60.73891035|0.443774287|2848.574353|-1175.558798|2894.162522|-15.18369704|7.063141946|12.69833771|6367.958933|137.15746130000002|-744.0011548|0.016577694|-358.5765637|618.6004214|1.0|0.0|1.0|0.0|1.0|4.75|0.0|0.14|17.0|4.25|3.18|81.65|3.2|2.0|0.0|127.24|5.0|-5.39|30.0|5.0|-6.02|416.47|0.0|0.0|2.92|-5.01|0.00171|9.71e-06|1.26e-07|-0.05506|5.0125|4.07|-1675.020297|-1674.987709|508.7|0.4325|0.69017|0.3788|-0.14167|-0.19673|0.03258724|21.0|7.6737
13f_a6|1|0|0.0|6.842683282|0|-0.008507023|2|45.0|0.04505613|1.651047524|-0.071478789|10.95053349|1|0.079490516|-0.126749697|0.77199166|-0.088948538|1|0.863222493|-0.073352505|-0.092939631|0.176745407|-49.2635105|12.46087045|62.42897239999999|0.136777507|91.85971442|-41.92004677|8.368715213|0.0|-1.672913351|-33.08535238|61.72438096|0.401838426|2869.925064|-1123.527884|3253.287533|-14.79531062|9.050440345|15.13042752|6128.208571|187.5697972|-754.5608419|0.0196449239999999|-296.4599736|676.2770877|1.0|1.0|1.0|1.0|2.0|3.56|2.21|0.08|27.0|5.01|4.53|103.17|0.92|1.0|0.0|123.82|5.0|-5.11|32.0|5.0|-6.52|417.47|0.0|0.0|3.19|-4.78|0.00323|1.65e-05|6.59e-11|-0.07786|4.8413|3.36|-1347.301285|-1347.266914|568.41|0.49643|0.70541|0.0048|-0.12805|-0.2059099999999999|0.03437105|42.0|7.3768
A7701_a51|1|0|0.0|6.605297921|0|-0.0162614089999999|2|0.031405229|0.070581466|2.087643036|0.058290286|10.93031118|1|0.119725261|0.036217274|0.7451039290000001|-0.0533751959999999|1|0.865114773|-0.071384149|-0.078131694|0.514530959|-32.97926236|3.420720075|146.2104641|0.134885227|62.31656919|-16.67652408|1.580362387|0.0|-1.09384371|-15.23632002|36.39998243|0.420350923|1959.582581|-505.3525041|1108.114062|-6.485314917999999|5.137516673|8.863149921|4153.310077|92.83996262|-233.4713371|0.012504214|-276.3170672|332.8814548|1.0|1.0|1.0|1.0|1.0|2.66|2.05|0.06|21.0|4.46|4.0|54.46|1.98|0.0|0.0|87.52|2.0|-3.95|22.0|3.0|-5.82|286.33|0.0|1.0|3.12|-4.17|0.0319|6.790000000000001e-05|2.62e-08|||||||||||||25.0|7.6021
8c_a31|1|0|0.0|7.765993078999999|1|-0.104377029|0|0.03995098|-0.106461724|0.0|-0.1903992189999999|10.31169969|2|-0.178276512|-0.053983462|0.847752299|-0.1759864119999999|0|0.626072761|-0.1170607269999999|-0.128067781|0.280934088|-64.57121646|16.3656112|133.3100368|0.3739272389999999|206.2599245|-38.96685783|9.027343766|477.2277896000001|-1.66488115|-35.61776956|80.93682766|0.47508938|2251.08563|-918.3558307|1678.6836239999998|-12.06117028|6.820988495|12.99457133|4835.748065|152.7489054|-506.5691518|0.021986076|-246.1066271|423.1367008|1.0|1.0|1.0|1.0|2.0|3.51|2.9|0.29|16.0|4.89|3.13|114.29|0.85|0.0|0.0|93.45|5.0|-4.42|24.0|5.0|-6.7|342.42|0.0|0.0|2.83|-3.63|13.0|0.000237|7.45e-07|-0.03222|3.8492|1.83|-1426.166503|-1426.129055|475.72|0.7005|0.7005|0.2597|-0.15985|-0.19207|0.03744829|0.81|6.0915
2_a47|0|0|0.0|0.0|0|-0.13117284|2|0.027058824|-0.004557357|1.454085483|0.107297513|10.93671092|0|-0.007299676|-0.017113434|0.671819147|-0.0253134039999999|1|0.847324011|-0.083455669|-0.095655954|0.482748996|-41.57671973|4.240150185|99.5619537|0.152675989|76.06154148|-23.74109633|2.112397382|0.958043241|-1.4348393119999998|-20.71307621|45.81686991|0.433425706|2105.761386|-714.8215685|1242.745585|-9.131190896|5.308758149|9.369924133|4559.060763|107.1215986|-356.116445|0.016376351|-283.9460863|392.6099255|1.0|1.0|1.0|1.0|2.0|2.58|2.54|0.0|22.0|3.7|4.75|58.04|2.39|1.0|0.0|96.54|3.0|-5.46|24.0|3.0|-5.0|313.35|0.0|1.0|3.58|-5.11|0.00109|7.75e-06|1.51e-08|-0.05285|3.7181|3.49|-1010.540464|-1010.505024|371.19|0.69102|0.69102|0.2143|-0.15446|-0.20731|0.03544055|631.0|6.2
27b_a34|0|0|0.0|7.412764017000001|1|-0.016803292|1|0.042739018|-0.106245942|0.0|-0.029622037|10.95430634|1|-0.175834895|-0.194619338|0.7722228729999999|-0.047542374|0|0.783431788|-0.08757938|-0.109683855|0.3307451819999999|-57.66200309|20.42417736|150.83624440000003|0.2165682119999999|142.58786569999998|-47.54648562|13.44721755|540.9533124|-1.864625537|-37.9644911|78.08618045|0.4072752529999999|2835.31543|-1227.6639|2431.595232|-16.16580511|9.124440695|15.39406063|6032.666081|189.4124225|-808.2902556|0.022820627|-279.5721769|627.4287311|1.0|1.0|1.0|1.0|1.0|3.54|3.66|0.12|23.0|3.94|4.11|84.99|1.83|2.0|0.0|116.33|5.0|-5.23|31.0|5.0|-6.14|409.44|0.0|0.0|3.46|-4.96|0.00243|1.1e-05|6.53e-09|-0.04121|4.8168|4.33|-1350.055377|-1350.018975|577.39|0.47412|0.70001|0.0252|-0.1652799999999999|-0.20649|0.03640275|0.65|6.1871
11_a27|1|0|0.0|7.535296702|1|-0.003527607|2|0.042533875|-0.080272515|1.3706083080000002|-0.0864111069999999|10.93910312|0|-0.1299181459999999|-0.041662169|0.814843016|-0.043616687|1|0.7645505|-0.079921166|-0.094820973|0.349764196|-42.27430065|8.553922917000001|143.3238715|0.2354494999999999|124.5410133|-26.52978026|4.524597532|72.60399149|-1.611956546|-22.36099135|50.82822357|0.4528656239999999|2339.465471|-852.6444161000001|1646.903525|-9.595877966|5.231762955|9.562117063|5186.240841|101.0845293|-451.0062644|0.012694323|-326.780942|504.209846|1.0|0.0|1.0|0.0|1.0|3.95|0.0|0.35|16.0|2.72|1.67|61.88|3.06|0.0|0.0|106.33|2.0|-3.68|26.0|4.0|-6.47|345.4|0.0|1.0|2.04|-4.02|0.0716|9.45e-05|8.2e-07|-0.05985|3.3426|4.54|-1122.456105|-1122.433411|415.32|0.6125|0.59222|0.0793|-0.1022|-0.16205|0.0226944|5.0|8301.0
10_a3|0|0|0.0|6.823286122000001|0|-0.1152010919999999|3|0.034166667|0.017396832|1.684975382|0.018484177|10.31162304|1|0.033279122|-0.0495219879999999|0.743072638|0.078405316|1|0.747406318|-0.1007256719999999|-0.0989320009999999|0.518341632|-46.64544572|6.768239856|248.0820067|0.252593682|116.9745968|-21.21655855|3.134330682|80.37219813|-1.187184014|-21.60122201|53.41368558|0.41220272|2098.79955|-549.7776912|1361.86525|-7.715112198|5.031169383|8.559361451000001|4600.496436|135.8581743|-254.5987025|0.023470578|-191.3775649|311.6695405|0.0|1.0|1.0|1.0|1.0|3.02|1.78|0.0|21.0|3.79|3.41|105.82|1.2|0.0|0.0|88.28|2.0|-4.3|22.0|4.0|-6.44|305.36|0.0|0.0|2.52|-3.84|0.0155|0.000145|3.06e-07|-0.06238|5375.0|1.64|-1288.190838|-1288.150029|323.26|0.41894|0.68995|0.0463|-0.15011|-0.21249|0.04080931|7943.0|5.1
14_a47|1|1|0.0|6.605297921|0|-0.136491228|2|0.036632997|0.017068634|1.484493371|-0.01670074|10.95058279|1|0.05124606|-0.020596219|0.777675668|0.050943962|1|0.681598464|-0.093553938|-0.094132436|0.2662137639999999|-47.18187618|10.1400648|64.60629385|0.318401536|160.57883|-23.9422834|5.113919242|0.0|-1.223721666|-23.79514424|57.32194098|0.474828277|2254.664317|-617.1571777|670.2518865000001|-8.892848121|6.909385453|13.15643085|4695.98899|169.0962983|-311.2496842|0.028057496|-166.1354667|310.8026328|1.0|1.0|1.0|1.0|2.0|2.78|1.53|0.0|21.0|3.97|4.88|66.49|2.49|0.0|0.0|86.58|3.0|-3.97|24.0|5.0|-6.21|323.3|0.0|1.0|3.16|-4.13|0.0349|7.46e-05|1.63e-08|-0.06057|3.9671|2.64|-1127.737484|-1127.700693|375.43|0.68345|0.68345|0.2452|-0.16377|-0.22434|0.03679054|8.0|8.1
12b_a5|0|0|0.0|6.605297921|2|0.023224044|3|0.0252713179999999|-0.021265946|0.0|-0.119503073|10.94620104|0|-0.033279992|-0.070406884|0.779793078|-0.033036296|0|0.827613693|-0.066227158|-0.068586754|0.350286421|-41.76622313|10.44150403|138.67264319999998|0.172386307|108.7155967|-27.27837078|6.584944956|0.0|-1.165974822|-26.33991037|52.20772716|0.480419002|2602.046823|-735.3231872|1071.500538|-8.135654442|8.398709622|16.16438947|5501.255679|296.16656780000005|-463.7323032|0.025810077|-38.31786425|727.8586176|0.0|1.0|1.0|1.0|1.0|4.05|0.0|0.33|18.0|3.29|0.72|50.28|1.54|1.0|0.0|123.46|5.0|-2.3|30.0|6.0|-7.57|397.47|0.0|1.0|1.44|-3.45|2.0|0.000359|2.14e-08|-0.10395|4.6156|2.24|-1276.928859|-1276.8943800000002|505.16|0.42949|0.70615|0.0001|-0.06212|-0.16607|0.03447919|42.0|7.3768
11_a3|0|0|0.0|6.823286122000001|0|-0.127546771|3|0.042795699|-0.101436441|1.710245969|0.044912659|10.31163053|1|-0.194041982|-0.0495219879999999|0.724492061|-0.04179402|1|0.777803048|-0.0955396769999999|-0.099420732|0.175996916|-45.19136777|6.800350988|253.1353625|0.222196952|105.101718|-22.2443844|3.216644354|80.34769756|-1.292469516|-21.37603754|51.99171876|0.4680759679999999|2097.896727|-611.3529698|1105.41974|-8.76293931|5.475372235|10.29352296|4487.967272999999|117.0775712|-289.1769972|0.021256639|-238.8563772|311.6695405|0.0|1.0|1.0|1.0|1.0|3.19|2.07|0.0|21.0|3.79|3.41|105.82|0.8|0.0|0.0|88.28|2.0|-4.08|22.0|4.0|-6.59|305.36|0.0|0.0|2.46|-3.71|0.0256|0.000197|3.06e-07|-69.0|3.2232|2.12|-1288.195105|-1288.165162|346.18|0.6966600000000001|0.6966600000000001|0.4441|-0.13118|-0.20018|0.02994326|0.04|7.3979
11d_a5|1|0|0.0|6.605297921|0|0.001099755|2|0.0228184279999999|-0.125546291|0.0|-0.138265707|10.94877952|1|-0.202307745|-0.12451554|0.783891527|0.036918829|0|0.87090286|-0.063028408|-0.0847408619999999|0.359644732|-40.04753555|8.151092424|61.45330587|0.12909714|82.02685783|-34.21147402|5.179111638|0.0|-1.525335513|-25.44574968|48.19862797|0.49396568|2540.78984|-969.1808771|900.3825317|-11.84243331|8.920296087|17.62784804|5283.02167|182.7978704|-615.8065323|0.018119737|-269.7929124|631.9206508|1.0|1.0|1.0|1.0|1.0|3.13|3.37|0.17|23.0|4.41|4.14|66.93|1.42|1.0|0.0|114.29|7.0|-4.14|29.0|5.0|-6.47|385.46|0.0|1.0|3.28|-4.29|0.0278|5.14e-05|2.31e-09|-0.03767|4.4175|2.59|-1239.127458|-1239.093739|594.45|0.66686|0.6533399999999999|0.2068|-0.16762|-0.20529|0.03371838|15.0|7.8239
