molecula|NaaNH|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|ATSC1c|MATS8i|BCUTi-1|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomRadius|PPSA1|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|E solv. Water  (Hartree)|pIC50
15d_a10|0|0.0|0.0|7.535296702|2|1.343850133|2.147544195|-0.233802395|-0.002831383|5.4161004020000005|0.0370874879999999|-0.184039927|-0.140487312|10.92970801|1|0.011249462|-0.1786649189999999|-0.280243276|-0.1945202089999999|0.74726683|0.745184875|0.02497303|0.0131101969999999|0.7857977740000001|0.71456262|1|0.87609771|-0.057588609|-0.070612242|0.565801561|0.02281891|-38.80896881|-47.58559595|67.59624856|0.12390229|83.49776405|-0.018829931|-32.06793721|141.0919598|-1.129795872|-26.15336742|-12.68949225|54.18663419|0.473858537|-761.3695352999999|0.5280998339999999|8.429169102000001|355.8865234|0.028735133|37.87296065|1613.412305|825.4425942|19.36460841|1.0|0.0|3.71|21.0|-7.82|65.3|1.54|1.0|0.0|0.0|1.0|6.0|-3.78|441.52|0.0|1.0|0.0|3.18|-4.38|0.000167|0.0739|4.1200000000000005e-05|2.75|0.0|0.0|1.5e-08|6.62e-06|-0.05002|5.6004|3.8591|-1431.051425|737.09|1266.87|321.28|312.0|221.39|0.6814100000000001|-0.23696253|7.1612
14a_a25|0|0.0|0.0|6.842683282|0|1.420015394|1.667057351|-0.092005241|-0.004483962|4.727387819|-0.05112778|-0.255585831|-0.046802062|10.93106303|1|0.006158124|-0.0469914379999999|-0.077269115|-0.365062041|0.6716839040000001|0.7385460309999999|-0.085643386|-0.035531959|0.792935475|0.653818362|1|0.850426305|-0.069657015|-0.084207356|0.326595394|0.012870836|-45.72658614|-55.27820709|107.22698590000002|0.149573695|98.18816423|-0.033365179|-36.28756839|58.18995584|-1.76835447|-30.017374100000005|-21.90268583|54.17569023|0.492236681|-1160.842349|0.193247006|7.39139255|126.8576588|0.01323706|-402.7381076|1438.906775|712.1606951|8.689513304|1.0|1.0|3.43|27.0|-9.59|72.7|2.47|2.0|0.0|0.0|1.0|6.0|-5.39|419.48|0.0|0.0|1.0|3.81|-5.29|4.03e-06|0.0016899999999999|5.13e-06|4.16|0.0|0.0|2.58e-10|1.08e-07|-0.05083|5.3631|3.9479|-1352.265931|689.55|1202.13|314.05|0.3529|231.18|0.6714|0.03250632|6684.0
19b_a38|1|3.26554965|0.0|7.412764017000001|2|1.297044256|0.0|-0.122009545|-0.008652352|5.351858133|-0.115864198|-0.467227005|-0.1381849369999999|10.96052467|1|-0.004358975|-0.098027247|-0.250781298|-0.443325632|0.653741315|0.8295290000000001|0.019437461|-0.114123934|0.8851623040000001|0.632625562|0|0.7293105670000001|-0.086013549|-0.11557289|0.336505882|0.0224393089999999|-53.38447032|-71.73053105|120.3048789|0.270689433|168.00390359999997|-0.041606241|-44.51968852|0.0|-2.0803120280000003|-33.13317155|-25.82299118|67.31146923|0.478948837|-1291.149559|0.240363041|7.159317935|149.181772|0.020570275|-322.28833010000005|1699.692918|593.6088758|12.76697997|0.0|3.0|4.82|17.0|-7.12|81.23|2.78|1.0|0.0|0.0|1.0|5.0|-4.25|419.43|0.0|0.0|1.0|2.94|-4.33|5.68e-05|0.0238|4.67e-05|2.88|0.0|0.0|7.599999999999999e-08|3.19e-05|-0.05031|5363.0|3.7509|-1431.38073|646.81|1111.29|330.55|0.4634|231.18|0.69411|0.03336932|7.9172
3b_a32|1|3.3653429710000005|0.0|7.758333467000001|0|0.609420808|0.0|0.046791596|-0.007388108|5.733341277|-0.064476472|-0.265971895|-0.1113575119999999|10.31100281|3|0.00020567|-0.0791178979999999|-0.151445075|-0.536470812|0.833920105|0.800396027|0.094335058|0.167519182|0.866250192|0.7725667079999999|1|0.8407393809999999|-0.073068133|-0.100355499|0.2719741|0.014636992|-35.8437493|-49.22963237|74.63320519|0.159260619|78.12568166|-0.033451833|-24.14971513|0.0|-1.103910485|-17.58323784|-16.40987746|43.023961|0.460751087|-541.5259561|0.2358716619999999|5.765940603|115.707414|0.0154889019999999|-259.1375886|708.6845618|323.0421997|7.59811844|1.0|1.0|3.11|19.0|-6.5|110.94|1.45|1.0|0.0|0.0|1.0|2.0|-5.73|312.41|0.0|0.0|1.0|3.68|-4.65|1.86e-06|0.0005809999999999|2.23e-05|3.71|0.0|0.0|3.19e-07|9.97e-05|-0.05396|3.5545|3.5545|-1594.095192|524.46|857.0|348.81|0.2905|348.81|0.70257|0.02589511|8.2366
9_a1|1|3.358585365|0.0|6.86171134|0|1.432397289|0.0|0.020428974|-0.00614716|4.727387819|-0.1075163359999999|-0.282769361|-0.079063236|10.94877277|1|-0.0018191779999999|-0.044035724|-0.093062585|-0.483335578|0.582499378|0.737794643|-0.053460262|0.02778394|0.7964939409999999|0.572272366|0|0.755276458|-0.080888063|-0.085722429|0.166794384|0.011266799|-46.63553015|-49.42275468|63.73880199|0.244723542|141.093898|-0.031896718|-28.49439431|0.0|-1.371558857|-26.88743664|-18.38986221|53.13133578|0.452572261|-790.7640749|0.2183102569999999|7.61577077|125.865476|0.014186995|-324.81308110000003|1011.608611|472.9447227|8.17942725|1.0|1.0|2.78|23.0|-8.98|58.64|2.74|2.0|0.0|0.0|1.0|4.0|-4.68|357.38|0.0|0.0|1.0|4.12|-4.79|2.07e-05|0.00739|1.62e-05|3.76|0.0|0.0|1.04e-09|3.7100000000000003e-07|-0.07602|3343.0|3343.0|-1187.193365|600.6|1007.04|370.88|0.5409|370.88|0.70296|0.03294951|5.2218
12ag_a36|1|3.408828027|0.0|7.412764017000001|2|1.297044434|0.0|-0.042092217|-0.008085448|5.351858133|-0.084341564|-0.436614203|0.0070889269999999|10.96052849|1|-0.000673716|-0.101303149|-0.217394466|-0.445549431|0.724208473|0.835013502|0.124298337|-0.0861053359999999|0.8910146309999999|0.698414933|0|0.7468300940000001|-0.082492792|-0.1081585809999999|0.26896187|0.020136392|-52.02834065|-68.21579593|85.84609192|0.253169906|159.6746787|-0.038937089|-43.02381535|0.0|-1.946854457|-32.81436052|-24.55768654|64.72839664|0.481286668|-1227.884327|0.2411026289999999|7.849377942|152.06382680000002|0.019328689|-326.5740008|1617.984688|595.8790650000001|12.1906363|0.0|2.0|4.72|17.0|-6.86|69.2|2.4|1.0|0.0|0.0|1.0|5.0|-3.89|399.42|0.0|1.0|0.0|2.15|-4.16|0.000129|0.0515|6.96e-05|2.78|0.0|0.0|1.4e-07|5.58e-05|-0.05486|3.8893|3.7117|-1332.151245|658.68|1112.68|334.04|0.4286|318.79|0.7024699999999999|0.03415856|7.7696
9_a27|1|2.627701427|0.0|6.842683282|0|1.391067068|1.830911754|0.164227115|-0.0073742819999999|4.727387819|-0.050617284|-0.331842668|-0.051160217|10.93740461|1|0.00651856|-0.101933162|-0.171520296|-0.541535578|0.677253824|0.8214321609999999|0.017503266|-0.071974951|0.8806964490000001|0.654138816|1|0.7988644709999999|-0.078270599|-0.088404481|0.36853691|0.019589991|-40.3551562|-45.58003501|128.27738490000002|0.2011355289999999|103.702486|-0.033677898|-23.50038785|65.12542467|-1.414471696|-20.80651808|-17.36382286|50.45546414|0.466349763|-729.2805601|0.210719846|5.03925321|108.6440173|0.014524299|-298.297086|923.9818797|424.8821143|7.488512291|1.0|1.0|3.12|21.0|-7.06|76.46|2.66|0.0|0.0|0.0|1.0|3.0|-4.06|331.37|0.0|1.0|1.0|2.99|-4.08|8.66e-05|0.0287|8.28e-05|2.8|0.0|0.0|8.69e-08|2.88e-05|-0.0471|5.5421|4.1673|-1083.118736|549.64|945.35|297.52|0.1982|223.71|0.59444|0.02461151|8699.0
11a_a50|0|0.0|0.0|7.927685046000001|1|1.397733996|4.088412042|-0.156121881|-0.002914262|5.82008293|-0.014702942|-0.134056065|-0.108592708|10.94500606|2|0.012037198|-0.162848233|-0.277408878|-0.267331063|0.701976536|0.792574879|-0.158172459|-0.200986578|0.8535780190000001|0.667956827|1|0.917127112|-0.048213112|-0.071180382|0.2931724189999999|0.01848869|-25.48858279|-37.63057389|7.53108119|0.0828728879999999|43.81199235|-0.025421565|-19.89396594|67.28055926|-1.067705728|-13.47492066|-13.43949068|35.26290548|0.463749257|-564.4586084|0.345638567|5.965221997|182.7270002|0.020887781|-163.21096210000002|862.6098364|439.9973344|11.04263807|1.0|0.0|3.44|20.0|-5.87|48.53|2.25|0.0|0.0|0.0|2.0|2.0|-3.58|327.38|0.0|1.0|1.0|2.95|-4.16|0.000263|0.0862|6.97e-05|2.9|0.0|0.0|1.35e-06|0.000441|-0.03284|4.0636|4.0636|-1045.954278|574.01|963.2|305.11|0.1761|305.11|0.65485|0.02431947|7.2291
5f_a40|0|0.0|0.0|8.149890544|0|0.60491326|1.656591081|-0.004886759|-0.008387329|6.167516491000001|-0.0468504759999999|-0.293556526|0.166865076|10.31198329|2|0.000706205|0.100535344|0.18254908|-0.4644854879999999|0.7039183109999999|0.811339477|-0.465573352|0.095322868|875.0|0.680674762|1|0.7414714309999999|-0.113521559|-0.10969397|0.0528268609999999|0.020236763|-52.44868801|-50.68028366|222.1847349|0.258528569|119.4441339|-0.041135239|-23.41506245|63.48466425|-1.316327637|-24.23209217|-19.00510637|61.79838068|0.484099946|-608.163404|0.185606315|5.780627322000001|85.75294257|0.015000038|-290.5093357|746.7683199|269.0442248|6.930245797|1.0|1.0|3.08|14.0|-3.69|101.52|1.29|0.0|2.0|0.0|3.0|3.0|-3.97|284.34|0.0|0.0|1.0|2.23|-3.31|0.000108|0.0307|0.000491|2.2|0.0|0.0|0.000207|0.0587|-0.06227|3.8036|3.0611|-1232.959261|487.57|793.54|405.03|0.2747|325.97|0.69727|0.02389588|6.9508
19_a15|0|0.0|0.0|0.0|0|0.300209223|0.0|0.156105985|-0.009832375|0.0|-0.558905888|-0.4621216379999999|-0.04003124|10.31928434|0|-0.00534669|-0.0283109839999999|-0.045543362|-0.571686169|0.7981860159999999|0.722297906|0.042424078|-0.048611111|0.770451673|0.7358168620000001|0|0.691069123|-0.0946599869999999|-0.112106433|0.355677322|0.00527267|-54.70558911|-64.78818183|61.63983265|0.308930877|178.5363184|-0.042351319|-37.44217335|15.76831619|-1.905809364|-31.61527447|-24.47553536|57.75275299|0.405429114|-1101.399091|0.077864438|6.10227122|44.99916039|0.005747326|-487.9183964|1194.400408|490.1808545|3.321475588|1.0|2.0|2.99|18.0|-7.14|102.69|1.64|1.0|0.0|0.0|1.0|5.0|-5.12|369.44|0.0|0.0|1.0|2.88|-4.39|7.56e-06|0.00279|4.1200000000000005e-05|3.29|0.0|0.0|7.28e-08|2.69e-05|-0.0372399999999999|4.1742|4.1742|-1523.361214|601.23|1030.77|297.03|0.4895|297.03|0.68945|0.04315771|7.1427
19c_a38|1|3.332128134|0.0|7.412764017000001|2|1.297043851|0.0|-0.085545751|-0.008177185|5.351858133|-0.04575843|-0.449745181|-0.0725602509999999|10.95429182|1|-0.002443797|-0.09493054|-0.20848518|-0.434836855|0.7163622890000001|0.846765471|0.073931688|-0.071918235|0.908721232|0.6885713729999999|0|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|0.024315945|-57.79749770000001|-68.18641054|139.1570837|0.240808376|151.612258|-0.038224114|-42.92996714|4.848162625|-1.949429829|-36.38913762|-24.06579196|73.10674676|0.477803802|-1227.35539|0.281292809|6.97753104|177.10114030000005|0.023120664|-275.39483110000003|1707.726604|640.025745|14.55670345|1.0|3.0|4.84|17.0|-6.92|105.02|1.76|1.0|0.0|0.0|1.0|5.0|-4.35|426.45|0.0|0.0|0.0|2.57|-4.12|4.46e-05|19.0|7.55e-05|2.5|0.0|0.0|1.2099999999999998e-07|5.14e-05|-0.05691|5.8832|3.8322|-1424.3899310000002|652.09|1138.6|323.53|0.2961|210.74|0.6279899999999999|0.03740877|8.0348
4q_a46|0|0.0|0.09591943|7.832410927000001|1|1.131262631|2.151582577|-0.2520920439999999|-0.001250008|5.587248657999999|0.004704245|-0.066250447|-0.155661124|10.96363644|1|0.012222698|-0.1214838219999999|-0.187559576|-0.125840557|0.716317772|0.807871283|-0.15266708|-0.121752717|0.848935944|0.703627625|0|0.913550004|-0.052170875|-0.070035423|0.258420996|0.014510206|-29.12008262|-39.09149156|38.31894407|0.086449996|48.25357162|-0.021010627|-21.81959712|72.14599138|-1.050531344|-16.25388148|-11.72744747|37.21920695|0.487775649|-586.3723734|0.38044274|6.038093227999999|212.350744|0.018430997|-133.46593529999998|946.4377411|554.3688216|10.28758193|1.0|0.0|3.95|17.0|-6.94|52.83|1.75|0.0|0.0|0.0|1.0|4.0|-3.41|348.44|0.0|1.0|0.0|3.15|-3.89|0.000389|135.0|0.000129|2.65|0.0|0.0|1.14e-07|3.97e-05|-0.03042|4.5296|4.5296|-1108.729426|606.7333|1043.05|273.72|0.1432|273.72|0.69002|0.02185677|6129.0
4R4l_a46|0|0.0|0.171853072|7.825245291|1|1.134637095|2.155247543|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|-0.255755434|-0.060895366|10.94631401|1|0.006162668|0.0071939419999999|0.010799648|-0.3888343979999999|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|0|0.896653672|-0.090505744|-0.084697739|0.208818132|0.007084496|-49.12015477|-45.96797819|177.33836430000002|0.103346328|56.0891211|-0.02989332|-24.94818681|0.0|-1.524559305|-26.65896664|-16.223992300000003|52.96512128|0.4568839389999999|-827.4236073|0.121701516|5.669819400000001|66.05102684|0.006401537|-410.6276419|942.0756413|579.2365607|3.474304058|1.0|1.0|3.92|17.0|-7.0|50.94|3.06|1.0|0.0|0.0|1.0|3.0|-5.28|347.45|0.0|1.0|1.0|4.09|-5.11|5.25e-06|0.00182|7.78e-06|4.49|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.0212699999999999|4.6497|4.1152|-1092.728268|584.44|1038.78|301.29|0.1678|266.65|0.67823|0.02589231|6.8633
14l_a23|0|0.0|0.0|7.423568444|0|1.1979636809999998|3.402752757|0.060717916|-0.005344736|5.351858133|-0.026530366|-0.288615723|-0.060692376|10.313217800000002|2|0.01180744|-0.074441567|-0.136106024|-0.448622017|0.725800261|0.778602826|0.156652778|-0.1010279259999999|0.836852328|0.6906097959999999|1|0.921267667|-0.053549434|-0.078204688|0.215920645|0.018669073|-35.3275485|-51.59307331|40.34135162|0.078732333|51.94117061|-0.0328459689999999|-34.03690099|81.90812552|-1.642298442|-23.306234600000003|-21.66909079|47.64388017|0.492922575|-1083.45454|0.210373806|8.006380163|138.7874759|0.01508774|-382.1434717|1372.110688|666.0036144999999|9.953660282|1.0|1.0|3.51|26.0|-7.78|105.02|3.24|2.0|1.0|0.0|1.0|5.0|-5.85|425.51|0.0|0.0|0.0|3.78|-5.25|1.43e-06|0.000608|5.61e-06|3.94|0.0|0.0|1.65e-08|7.03e-06|-0.07191|3.6274|3.6274|-1669.224647|694.65|1185.79|341.8|0.4239|341.8|0.67242|0.01168219|8.1798
15_a31|1|3.155574452|0.0|7.765993078999999|1|0.610137926|0.0|0.1893807519999999|-0.018913735|5.733341277|-0.134784483|-0.775463115|-0.070065105|10.31169996|2|-0.007631228|-0.157560864|-0.272545088|-0.6215974160000001|0.8314086070000001|0.8022000659999999|-0.0869591359999999|-0.116356616|0.8582665429999999|0.782925607|0|0.567108776|-0.116196194|-0.131697567|0.287991212|0.038524836|-61.76522754|-70.00513464|141.1489667|0.4328912239999999|230.1075793|-0.041588706|-37.21191643|514.6215199|-1.58037081|-32.83191294|-22.10688462|82.24348203|0.466164359|-840.0616157|0.358466423|6.148947296|190.5463457|0.03396368|-150.46712390000002|1309.458532|363.593507|18.05372755|1.0|2.0|3.31|16.0|-5.66|117.37|0.41|0.0|0.0|0.0|2.0|4.0|-4.28|342.37|0.0|0.0|1.0|2.27|-3.57|5.27e-05|18.0|0.000272|2.18|0.0|0.0|2.19e-06|0.000749|-0.04192|4569.0|4569.0|-1460.861851|556.68|925.93|271.36|348.0|271.36|0.5241899999999999|0.03843988|5.9586
5a_a40|0|0.0|0.0|8.149890544|0|0.604913477|1.688148148|-0.116583806|-0.004609716|6.167516491000001|0.059258947|-0.152120625|0.180125135|10.31198338|2|0.010425818|0.004130836|0.007301856|-0.363338726|0.538671739|0.756882266|-0.442215721|-0.0395444479999999|0.820901326|0.5263598389999999|1|0.8531783270000001|-0.078132307|-0.090991462|0.04987082|0.020641204|-34.5789643|-40.27003217|174.99981530000002|0.146821673|64.97877226|-0.036396585|-17.82228195|52.43850484|-1.091897544|-15.30358975|-16.10801287|43.71412865|0.4889874279999999|-483.24038600000006|0.177534728|5.507689573|78.57142892|0.0130940839999999|-285.426492|587.5511127|244.8873477|5.795040371|1.0|0.0|3.04|14.0|-4.05|75.5|1.85|0.0|1.0|0.0|2.0|3.0|-4.13|269.32|0.0|1.0|1.0|2.8|-3.67|7.49e-05|0.0202|0.000213|2.88|0.0|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|3.7921|3.7921|-1177.5835470000002|466.79|757.45|326.96|0.4461|326.96|0.69499|0.01514427|7.0915
3q_a32|1|3.4364803|0.0|7.765993078999999|0|0.609420748|0.0|-0.017280695|-0.008072705|5.733341277|-0.04718311|-0.419780649|-0.022925245|10.31100266|3|0.002487149|-0.167040501|-0.295228244|-0.5448044360000001|0.751733573|0.853737093|0.010109949|-0.1585635|0.901790225|0.716172604|1|0.84993799|-0.067604132|-0.097961799|0.34156046|0.018527744|-41.72706804|-60.46462749|41.73511731|0.15006201|92.62226328|-0.027989085|-37.3203761|53.27315741|-1.371465184|-25.7550561|-17.27560785|53.16288420000001|0.46136998|-846.5047848999999|0.365026099|6.428518903|225.3038157|0.022526037|-166.61896299999998|1333.133193|618.9134881|13.90366881|1.0|1.0|3.57|19.0|-7.31|131.25|1.33|1.0|0.0|0.0|1.0|7.0|-5.91|411.54|0.0|0.0|1.0|3.86|-4.62|1.24e-06|0.000508|2.4100000000000003e-05|3.47|0.0|0.0|4.88e-08|2.01e-05|-0.04968|3.6236|3.6236|-1920.042674|666.16|1136.46|342.16|0.2897|342.16|0.70216|0.02381444|7.5528
3d_a12|0|0.0|0.0|0.0|1|1.28383852|0.0|0.092417272|-0.008186708|0.0|-0.053022041|-0.360215148|-0.002185753|10.95472859|0|-0.000643935|-0.1394967999999999|-0.237203828|-0.532019854|0.91670178|0.7697403429999999|-0.097468573|-0.108208213|0.82682708|0.8605417409999999|0|0.8547246829999999|-0.066850425|-0.0958414059999999|0.2443206489999999|0.011128076|-34.34601551|-49.24083018|74.39425719|0.145275317|74.63869204|-0.035063929|-25.2986621|0.0|-1.437621096|-17.64609244|-18.01493787|40.06333231|0.472404561|-738.6124526000001|0.22571647|5.786006004|115.96727140000002|0.01611886|-281.8395348|953.9302134|410.9162081|8.281452338|1.0|1.0|3.98|18.0|-7.51|50.17|2.26|0.0|0.0|0.0|1.0|3.0|-3.52|313.36|0.0|1.0|1.0|2.67|-3.91|0.000302|0.0945|0.000123|2.81|0.0|0.0|3.08e-08|9.64e-06|-0.06842|4.2114|3.7719|-1006.704001|548.21|918.3|328.71|0.3336|294.4|0.6572100000000001|0.02399772|7.6021
47i_a18|0|0.0|0.0|7.03438793|1|1.251177255|0.0|0.053794607|-0.006882626|4.844187086|-0.066917145|-0.440488042|0.073977454|10.94702091|0|0.000427479|-0.106018078|-0.162274487|-0.499939719|0.742536498|0.744472118|-0.064085904|-0.068524374|0.7842882870000001|0.727767462|0|0.8030751740000001|-0.0780255879999999|-0.089609068|0.279553995|0.009745543|-54.34379065|-62.41153158|72.81110823|0.196924826|137.1555392|-0.035256027|-43.46880696|82.81385171|-2.150617629|-37.84973202|-24.55535669|61.13143233|0.487446923|-1497.876758|0.139131409|9.573882864|96.90318745|0.009393984|-502.6804099|1739.959818|855.7438937000001|6.542785417999999|1.0|3.0|4.05|18.0|-8.98|85.29|2.74|3.0|1.0|0.0|1.0|8.0|-5.18|440.54|0.0|0.0|1.0|2.5|-4.78|6.58e-06|0.0029|1.67e-05|3.7|0.0|0.0|1.04e-09|4.6e-07|-0.05062|3.2321|3.2321|-1416.233978|744.95|1297.7|383.61|0.5085|383.61|0.69175|0.02671774|7.7212
32_a47|0|0.0|0.0|6.842683282|1|1.216307925|1.998170616|-0.1746026239999999|-0.003573735|4.727387819|0.000921003|-0.2037028839999999|-0.026022099|10.95005715|1|0.002350172|-0.077485193|-0.157688306|-0.2749014|0.6636125860000001|0.810444864|-0.0094137619999999|-0.078006445|0.858292442|0.634406338|1|0.851627782|-0.05770007|-0.0726950079999999|0.266433793|0.019295804|-41.57905445|-52.38450683|28.55112477|0.148372218|106.9180086|-0.026060474|-37.74862456|44.50423685|-1.381205148|-29.9621436|-18.77935151|55.48373932|0.44289006|-995.3056298|0.35883878|8.656942728999999|258.5816152|0.022735861|-203.4434306|1552.348456|682.9868225|16.38361254|1.0|2.0|3.35|21.0|-8.82|67.66|3.11|2.0|0.0|0.0|1.0|5.0|-4.81|436.91|0.0|0.0|1.0|3.94|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|3.7|0.0|0.0|1.5e-09|6.55e-07|-0.05682|4.9046|3.6829|-1778.0970140000002|692.49|1184.76|336.65|0.2969|252.79|0.68986|0.03062031|7.0
14a_a10|0|0.0|0.0|7.535296702|2|1.3438495730000002|2.156210368|-0.2090476269999999|-0.002047597|5.4161004020000005|0.0437538159999999|-0.147427016|-0.045759336|10.92970798|1|0.012272222|-0.220250238|-0.344811314|-0.168193178|0.76857495|0.7348225290000001|-0.011977878|-0.007680215|0.770129205|0.740051323|1|0.911549451|-0.044416218|-0.070610745|0.43555903|0.0135610389999999|-32.23041637|-51.23835032|67.52851799|0.088450549|64.18371923|-0.018970051|-37.18086445|134.15514270000003|-1.270993412|-23.38784787|-13.76552695|42.07091945|0.469029865|-922.2903058|0.457984122|10.0292632|332.3339934|0.0219172279999999|-60.97724212|1701.592784|1003.968547|15.9041322|1.0|0.0|3.98|21.0|-8.18|59.31|1.94|1.0|0.0|0.0|1.0|7.0|-4.21|468.59|0.0|1.0|0.0|3.43|-4.8|6.159999999999999e-05|0.0288|1.58e-05|3.29|0.0|0.0|6.55e-09|3.07e-06|-46.0|5.5808|3802.0|-1489.803158|800.01|1380.89|326.1|0.2835|222.16|0.7047100000000001|-0.14757681|7.1308
6_a27|1|2.6137160880000003|0.0|6.823286122000001|0|1.404458667|1.7996617540000002|0.1718757239999999|-0.007874167|4.727387819|-0.072298665|-0.330715016|0.075248207|10.93737136|1|0.0058042269999999|-0.1044763|-0.179319226|-0.541168953|0.678057835|0.787663648|-0.1322552659999999|0.1272522519999999|0.849515128|0.650575651|1|0.785047616|-0.0786267609999999|-0.090025109|0.344065059|0.020552125|-38.92545695|-44.56839492|125.8234721|0.214952384|106.4156743|-0.034625042|-22.06430895|61.10118428|-1.35037664|-19.27068071|-17.14169035|49.10012093|0.47262982|-668.5259238|0.2251796019999999|5.010042219|111.4788253|0.01635203|-272.1086175|862.8140479|373.9912084|8.095338503999999|0.0|1.0|3.0|21.0|-6.67|76.46|2.42|0.0|0.0|0.0|1.0|2.0|-3.62|317.34|0.0|1.0|1.0|2.71|-3.82|0.000242|0.0768|0.000153|2.37|0.0|0.0|2.16e-07|6.86e-05|-0.04793|5.5447|4.1391|-1043.806618|526.9|896.68|299.55|0.1915|223.61|0.61083|0.02494141|9.0
9s_a24|1|2.9568988810000003|0.0|6.605297921|1|1.4275963180000002|0.0|-0.222173285|-0.003599664|4.59511985|-0.00570386|-0.190782186|-0.060407836|10.96129902|1|0.007695726|-0.204128966|-0.359715589|-0.248704391|0.799076569|0.773544454|0.030228027|0.0256742079999999|0.8327425070000001|0.748077475|0|0.8833498320000001|-0.049825449|-0.063587778|0.483170382|0.016792118|-30.93968263|-39.48555839|33.24649431|0.116650168|72.43525688|-0.019465646|-24.51900941|0.695462853|-0.953816666|-19.21235005|-12.08741583|41.36694069|0.47085169|-592.2833757999999|0.554839231|9.124394347|344.5337711|0.03496522|68.10609672|1330.4932|604.8829955|21.71205366|1.0|1.0|3.43|29.0|-8.11|77.21|0.81|1.0|0.0|0.0|1.0|4.0|-3.36|393.44|0.0|0.0|0.0|2.63|-4.06|0.000434|171.0|8.71e-05|2.11|0.0|0.0|7.73e-09|3.04e-06|-0.03597|3.0726|2.6707|-1270.994965|654.28|1121.42|464.24|0.5112|403.51|0.6907300000000001|0.03640642|7.4949
14b_a50|0|0.0|0.0|7.934155233999999|2|1.267593742|4.240438135|-0.092558007|-0.003935732|5.82008293|0.0228205129999999|-0.255822608|0.037777505|10.94501788|2|0.011249462|-0.1786649189999999|-0.280243276|-0.306633966|0.74726683|0.7887047979999999|0.030057537|-0.076752616|0.831689551|0.71456262|1|0.904076348|-0.050362464|-0.076674952|0.7031402240000001|0.022423099|-33.02344264|-50.27694576|25.31245624|0.095923652|62.89861413|-0.025558317|-32.9673668|192.8987555|-1.533499045|-21.65397937|-16.75898192|47.72661339|0.445384689|-1005.538915|0.362718946|6.3538844910000005|237.8403928|0.021820402|-180.03459850000002|1577.857852|825.4425942|14.30797341|1.0|0.0|4.64|20.0|-6.86|66.99|2.32|2.0|0.0|0.0|1.0|7.0|-4.6|441.52|0.0|1.0|0.0|3.6|-4.78|2.51e-05|0.0111|1.6800000000000002e-05|3.51|0.0|0.0|1.3900000000000001e-07|6.12e-05|-0.02486|5.2834|4.0775|-1431.037684|718.64|1253.87|304.07|0.1637|234.67|0.64303|0.03081037|5.1818
