molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|nAHRing|nARing|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|SIC2|GATS1pe|RASA|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Veber filter|Hydrogen bond acceptors count (using Lipinski’s definition)|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50
14a_a22|0.0|0|0|0.0|0.0|0|0|-0.136588366|4.727387819|2|0.038167849|0.021482585|1.614660505|-0.280236463|-0.057308195|-0.015194063|1|0.036467904|-0.097476465|-0.165471815|-0.360663314|2|0.6819423609999999|-0.027029438|0.794858486|0.655865336|0.864077619|-0.081479363|0.021268761|-42.39063895|14.49148204|93.21042936|-0.031338217|9.873779458|60.38977977|0.7007904070000001|-28.88288575|70.33046351|56.88212098|0.446584227|2885.858295|588.739773|-1110.320204|-14.54840956|0.299209593|8.052850876|203.8666248|30.46889826|0.021742777|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|1.0|3.42|2.86|27.0|-9.21|3.87|4.31|85.59|1.73|1.0|0.0|5.0|1.0|3.19|-4.68|0.00945|2.1e-05|3.18|0.0|0.0|6.1e-10|2.56e-07|-0.06145|4.98|-1368.35698|-1368.321586|695.62|1191.81|347.23|0.3051|244.77|534.87|0.45928|0.0578|-0.15029|4.9775|-0.21174|-1368.13858|7.4202
13e_a6|0.0|1|0|3.433539068|0.0|0|0|-0.089778965|4.727387819|2|0.044021739|0.018376555|1.643912856|-0.378539035|0.0266218529999999|-0.037793156|1|0.032420935|-0.126749697|-0.223618825|-0.462344944|2|0.841211811|-0.067328767|0.827254552|0.790249345|0.861676601|-0.093298845|0.0183790889999999|-49.62570093|12.28502792|66.59852278|-0.032929004|8.211609879|0.0|0.722530518|-33.17101912|75.42629799|61.91072885|0.4442079679999999|2868.489025|575.965487|-1122.537689|-14.71237941|0.277469482|7.973429837999999|185.4673146|30.46313253|0.019543118|1553.619759|676.2770877|13.06309302|1.0|1.0|1.0|2.0|3.51|2.79|27.0|-10.18|5.01|4.53|103.17|0.92|1.0|0.0|5.0|1.0|3.31|-4.78|0.00323|1.65e-05|3.27|0.0|0.0|6.59e-11|2.75e-08|-0.07534|3.36|-1347.297639|-1347.25954|713.3|1202.5|381.78|0.8312|207.04|567.24|0.38609|0.0104|-0.1327|10.1884|-0.20804|-1347.074898|7.9208
14ae_a23|0.0|0|1|0.0|0.0|0|0|-0.033049777|5.351858133|2|0.042903564|0.026913008|0.7338690390000001|-0.4448081789999999|-0.0174992419999999|0.0289586779999999|2|0.047563299|-0.143336826|-0.253318853|-0.363230717|2|0.7763406840000001|0.0469453379999999|0.8356326820000001|0.7317531540000001|0.872362051|-0.087074783|0.03467374|-46.69131269|24.84237243|111.4422142|-0.0269140239999999|17.79858399|110.5716332|0.53040766|-33.45249142|87.09501229|71.53368511|0.479058976|3212.850883|625.0131414|-1060.556252|-13.81539807|0.46959234|8.123993885|336.444465|36.35475577|0.034488074|1999.511567|770.8206617000001|24.70935041|0.0|1.0|1.0|1.0|3.74|3.76|26.0|-7.6|3.48|4.03|123.48|2.42|2.0|0.0|6.0|0.0|3.44|-5.08|0.000753|8.22e-06|3.52|0.0|0.0|2.49e-08|1.17e-05|-0.07122|2.99|-1858.967022|-1858.952529|751.57|1285.52|344.06|0.3205|344.06|627.57|0.58144|0.3205|-0.14537|7.0211|-0.21659|-1858.7404850000005|8.6038
5_a18 (BIBF0775)|0.0|0|0|0.0|0.0|2|2|0.0160123|4.844187086|1|0.035478927|-0.0366107389999999|0.0|-0.391512249|0.0002403959999999|-0.022817602|0|-0.054916741|-0.144352593|-0.216531385|-0.453086741|0|0.7140745620000001|-0.040022105|0.774859029|0.7061155790000001|0.8432358679999999|-0.078246932|0.008501088|-52.09190866|6.418873637000001|10.36586529|-0.029755876|4.846666751|50.25564119|0.8159410579999999|-39.33277643|67.25977848|58.5107823|0.483962172|3115.979466|636.6978809999999|-1595.201018|-16.96451322|0.184058942|9.798677372|138.97646310000002|27.535837|0.010831199|1955.044427|1140.896548|8.178259299999999|1.0|0.0|1.0|2.0|4.42|0.0|18.0|-9.21|4.09|3.69|76.5|3.52|3.0|0.0|3.0|0.0|3.2|-5.72|0.000425|1.91e-06|4.73|0.0|0.0|6.18e-10|3.06e-07|-0.04938|8.45|-1572.313227|-1572.290174|817.02|1446.02|378.13|0.4825|378.13|691.68|0.69298|0.4825|-0.13154|2.3389|-0.18092|-1571.914419|7.4685
12a_a50|0.0|0|1|0.0|0.0|1|1|-0.199881787|5.82008293|1|0.034845679|-0.111689174|2.112397566|-0.126263256|0.014596049|-0.122912558|2|-0.193999688|-0.168032508|-0.291865836|-0.247407423|1|0.699597776|-0.2018898489999999|0.862192416|0.660148928|0.904119689|-0.0663902|0.021013336|-25.57033815|10.58650394|7.457998037999999|-0.02383238|5.333473207|69.83817338|0.575218972|-12.88231829|47.2792242|36.15684209|0.469674946|2223.666558|455.4948605000001|-468.2627037|-6.048985111|0.4247810279999999|5.116970861|214.004382|20.873331|0.027455156|814.0599092|388.171611|13.83188822|1.0|0.0|1.0|0.0|3.3|2.21|20.0|-5.49|2.59|3.42|48.53|2.02|0.0|0.0|3.0|1.0|2.55|-3.84|215.0|0.000144|2.5|0.0|0.0|3.22e-06|0.00101|-0.03366|2.47|-1006.659456|-1006.632973|545.54|908.22|304.01|0.1807|304.01|394.52|0.65267|0.1807|-0.16806|5.7662|-0.20172|-1006.546706|7.1249
14e_a23|0.0|0|1|0.0|-4.45581912|0|0|0.059967018|5.351858133|2|0.044241453|0.023369734|0.650989437|-0.4787294729999999|0.021081733|-0.009871698|2|0.072830644|-0.07256543|-0.226146643|-0.5232404310000001|2|0.560094237|-0.014216155|0.8510270329999999|0.5415996160000001|0.925392058|-0.089453046|0.018022127|-51.07141556|12.5437807|48.244071000000005|-0.03935934|8.73073591|0.5612316039999999|0.796525872|-35.54678231|74.75779594|63.61519626|0.49543439|3255.313968|644.0923882999999|-1369.74655|-19.06744972|0.203474128|8.020794334|141.6222839|34.39302091|0.017954325|1719.6510460000002|658.8108151|12.49658915|0.0|1.0|1.0|1.0|3.54|3.62|26.0|-8.23|4.42|6.19|105.02|3.82|2.0|0.0|7.0|0.0|4.5|-5.79|0.000198|1.61e-06|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08122|4.2|-1966.96594|-1966.943431|706.39|1209.58|334.8|0.3178|334.8|571.39|0.63922|0.3178|-153.0|3.7696|-0.2342199999999999|-1966.785007|8.5214
4c_a46|0.0|0|0|0.0|0.139403726|1|1|-0.068543882|5.587248657999999|1|0.0440307329999999|-0.111750026|0.0|-0.300069396|-0.051150771|-0.068256579|1|-0.165951544|-0.056422062|-0.083788154|-0.421467037|1|0.649753668|-0.0976963169999999|0.761921603|0.65145414|0.890777395|-0.087503927|0.013924723|-40.22007179|8.799732282999999|35.22734468|-0.029688832|5.56099297|53.13410852|0.840753785|-25.41708422|60.67664538|49.01980408|0.450883931|2455.604167|562.9269925|-1050.664428|-11.85656505|0.159246215|7.172412106|100.6356847|22.31552819|0.008510983|1249.669579|696.2528933|5.378517586|0.0|1.0|1.0|0.0|4.09|3.8|17.0|-7.62|5.11|5.24|57.01|3.4|2.0|0.0|4.0|0.0|4.44|-5.28|0.00109|5.3e-06|4.63|0.0|0.0|2.39e-08|9.32e-06|-0.04381|6.38|-1245.4159619999998|-1245.392965|683.75|1176.07|302.21|0.2296|227.16|617.56|0.42391|0.2083|-0.17085|4.1039|-0.21466|-1245.176359|5.6972
14e_a25|0.0|0|0|0.0|0.0|0|0|0.039261746|4.727387819|2|0.0389622639999999|0.0065927719999999|1.906869097|-0.524066339|0.002856489|0.011176663|1|0.010976703|0.015497482|0.025802692|-0.50909623|2|0.717460414|0.018432983|0.8322445820000001|0.6954126970000001|0.7240504329999999|-0.1004553119999999|0.015024526|-73.99302943|10.99497534|372.1805977|-0.038772226|8.046143033|97.78313402|0.806446896|-54.14823405|84.60373462|84.98800478|0.491527882|3126.080106|529.8614286999999|-1617.294379|-20.76384175|0.1935531039999999|8.459867391|141.642515|35.18345194|0.015154859|2005.4567600000005|811.3237836|11.09035375|1.0|1.0|1.0|2.0|3.62|2.72|27.0|-9.14|3.65|4.02|115.79|1.69|1.0|0.0|5.0|0.0|3.02|-4.73|0.00337|1.86e-05|3.04|0.0|0.0|7.31e-10|3.38e-07|-0.0538|6.51|-1521.012915|-1520.964156|760.96|1300.08|312.99|0.2409|212.19|596.96|0.31019|0.0007|-0.15787|5.3651|-0.2116699999999999|-1520.767443|7.1249
8c_a31|0.0|1|0|3.435435563|0.0|1|1|-0.012583838|5.733341277|0|0.03995098|-0.106461724|0.0|-0.574140137|-0.1903992189999999|-0.1029580369999999|2|-0.178276512|-0.053983462|-0.09039853|-0.513257014|0|0.922486359|-0.1759864119999999|0.896193695|0.87237334|0.626072761|-0.128067781|0.029669107|-64.57121646|16.3656112|133.3100368|-0.039640027|9.027343766|477.2277896000001|0.72308253|-35.61776956|82.77037329|80.93682766|0.47508938|2251.08563|345.3445134|-918.3558307|-12.06117028|0.27691747|6.820988495|152.7489054|30.23944586|0.021986076|1270.056726|423.1367008|12.12761708|1.0|1.0|1.0|2.0|3.51|2.9|16.0|-6.13|4.89|3.13|114.29|0.85|0.0|0.0|5.0|1.0|2.83|-3.63|13.0|0.000237|2.38|0.0|0.0|7.45e-07|0.0002549999999999|-0.03222|1.83|-1426.166503|-1426.129055|595.67|981.89|322.11|0.2597|322.11|475.72|0.7005|0.2597|-0.15985|3.3453|-0.19207|-1426.024361|6.0915
17_a4|0.0|0|0|0.0|-4.533317957|1|1|-0.188642713|5.4161004020000005|1|0.043084795|-0.01849014|0.0|-0.25315101|-0.3948966229999999|-0.094767116|1|-0.073733221|-0.0179434139999999|-0.07155304|-0.392770755|1|0.49887819|-0.12969185|0.8347553529999999|0.484393047|0.888791225|-0.08932566|0.01061251|-45.75108579|5.472562628|17.08736223|-0.042181562|2.822041259|0.0|0.861696586|-23.59250328|52.67753395|51.22364842|0.4440629029999999|2351.601697|458.3237652|-783.0649279|-11.21677197|0.138303414|5.923504372999999|71.31904507|25.24299609|0.012827738|908.7478594|319.5521911|6.61489113|0.0|0.0|0.0|0.0|3.31|2.94|17.0|-6.56|4.59|6.26|30.71|3.66|1.0|0.0|6.0|1.0|4.29|-4.81|0.0152|1.5399999999999998e-05|4.01|0.0|0.0|2.74e-07|9.44e-05|-0.04186|4.44|-1255.994721|-1255.968357|527.39|873.5|285.92|0.2045|285.92|413.28|0.47353|0.2045|-0.17559|4.8197|-0.21745|-1255.932407|6057.0
17a_a50|0.0|0|1|0.0|0.0|1|1|-0.186084687|5.82008293|1|0.034142512|-0.109740063|2.189373662|-0.133526134|-0.0979202769999999|-0.131632653|2|-0.178162528|-0.239713023|-0.3891730779999999|-0.220088198|1|0.762224122|-0.215448852|0.828062407|0.732114362|0.92300665|-0.078525868|0.013784807|-29.57096251|8.977762705|10.03717565|-0.0280449529999999|5.847033234|84.34722313|0.7899109000000001|-19.25896309|58.69900789|38.54872522|0.486855438|2644.4486420000003|601.1353533|-1022.84584|-11.89568886|0.2100891|8.087984548|136.82673369999998|23.12299308|0.011602876|1294.887612|719.3470265|7.556715901|1.0|1.0|1.0|0.0|3.95|3.29|20.0|-6.76|3.39|4.14|51.77|2.3|1.0|0.0|4.0|0.0|3.27|-4.44|0.0408|3.61e-05|3.23|0.0|0.0|1.75e-07|6.97e-05|-0.03196|3.08|-1258.566007|-1258.540058|705.96|1204.79|306.31|0.1817|291.88|616.93|0.6244|0.1754|-0.16724|6.2113|-0.1992|-1258.322582|7.0706
47i_a18|0.0|0|0|0.0|0.0|1|1|0.053794607|4.844187086|0|0.037484277|-0.037689885|0.0|-0.440488042|0.073977454|-0.040514277|0|-0.057689282|-0.106018078|-0.162274487|-0.499939719|0|0.742536498|-0.068524374|0.7842882870000001|0.727767462|0.8030751740000001|-0.089609068|0.009745543|-54.34379065|6.787641686000001|72.81110823|-0.035256027|4.727502734|82.81385171|0.8608685909999999|-37.84973202|68.954317|61.13143233|0.487446923|2795.907966|559.3312455|-1497.876758|-17.10248143|0.139131409|9.573882864|96.90318745|28.52393145|0.009393984|1739.959818|855.7438937000001|6.542785417999999|1.0|0.0|1.0|3.0|4.05|0.0|18.0|-8.98|3.28|2.8|85.29|2.74|3.0|0.0|3.0|1.0|2.5|-4.78|0.0029|1.67e-05|3.7|0.0|0.0|1.04e-09|4.6e-07|-0.05062|7.37|-1416.260696|-1416.233978|744.95|1297.7|383.61|0.5085|383.61|664.78|0.69175|0.5085|-0.13237|2.7749|-0.18299|-1415.944522|7.7212
14v_a23|0.0|0|1|0.0|-4.844615416|0|0|0.135774541|5.351858133|2|0.047323232|0.055572317|0.636416435|-0.8122700340000001|0.017156562|-0.015149431|2|0.170475376|-0.0962526|-0.2952674819999999|-0.650246427|2|0.598213287|-0.022236834|0.845160857|0.575188253|0.916605275|-0.09479984|0.019811827|-44.4776373|13.08518422|78.86310829|-0.042752869|8.64241561|0.912757854|0.788328659|-29.37629463|76.42257099|57.56282152|0.457213347|3399.4261450000004|605.3933675|-1440.093681|-18.64987284|0.211671341|7.743452839|139.8032821|35.81898321|0.020908947|1826.768144|676.4530574|13.80980223|0.0|1.0|1.0|1.0|3.62|3.46|26.0|-7.95|3.97|6.18|114.25|3.04|2.0|0.0|8.0|0.0|4.28|-6.0|6.38e-05|1e-06|4.76|0.0|0.0|1.12e-08|5.57e-06|-0.07843|5.17|-2042.182282|-2042.161744|679.5|1206.02|335.64|348.0|335.64|533.44|0.6017100000000001|348.0|-0.1524299999999999|4.5506|-0.2308599999999999|-2041.998955|8.4001
12d_a40|0.0|0|0|0.0|0.0|0|0|0.1028826769999999|5.4161004020000005|0|0.043185185|0.209157499|0.794852923|-0.288158151|0.087954209|-0.166080871|2|0.3683138529999999|0.127299624|0.224167029|-0.552689736|0|0.809398262|-0.254735308|0.845904643|0.6948809659999999|0.840431415|-0.091630294|0.01171131|-50.68561427|6.204226377|207.39648|-0.038873458|3.286773518|60.80168183|0.844283549|-26.85139526|55.13932669|56.88984065|0.470893531|2270.596857|445.2300015|-679.5935638999999|-10.90981687|0.155716451|7.877041626|82.49291335|24.39197636|0.01245259|804.9352200000001|350.9435025|6.596929268999999|0.0|1.0|1.0|1.0|3.23|2.94|20.0|-6.84|4.59|5.02|84.45|3.76|2.0|0.0|2.0|1.0|4.21|-5.58|0.0002009999999999|2.61e-06|4.75|0.0|0.0|1.44e-07|5.2e-05|-0.07765|4.14|-2153.197255|-2153.180821|552.57|910.58|443.4|0.2584|282.05|435.41|0.55983|115.0|-0.11604|1.2683|-0.19369|-2153.123107|7.7212
15b_a10|0.0|0|0|0.0|0.0|1|1|-0.197213588|5.4161004020000005|2|0.033219955|-0.111812184|2.0455289690000003|-0.149607679|-0.082365722|-0.058911857|1|-0.175869992|-0.174170642|-0.27395395|-0.195505087|2|0.744213612|-0.104250125|0.83320417|0.7199249390000001|0.921918974|-0.07358373|0.015973068|-31.76194123|10.94939968|43.96642219|-0.024105015|7.505718446|118.6253241|0.670236374|-21.77253505|62.53159836|42.7113409|0.414077981|2716.468606|631.9674549|-958.3791518|-11.32690674|0.329763626|6.6940006620000005|226.0501037|24.65365821|0.017637846|1429.912176|766.4127559|12.09059037|1.0|1.0|1.0|0.0|3.61|3.89|21.0|-8.18|4.34|4.44|56.07|2.14|1.0|0.0|5.0|0.0|3.66|-4.64|0.0185|2.28e-05|3.49|0.0|0.0|6.609999999999999e-09|2.73e-06|-0.04734|2.74|-1317.766641|-1317.736865|721.17|1231.3|329.52|0.3575|215.17|587.53|0.46711|0.1595|-0.15579|4.7752|-0.20313|-1317.4913390000002|7.0706
22_a20|0.0|0|0|0.0|0.0|0|0|-0.238401323|4.727387819|2|0.0388043479999999|0.09301076|2.041494094|-0.079707783|-0.066832578|-0.038668966|1|0.155407313|-0.036258691|-0.060582944|-0.177976478|2|0.616352201|-0.067650395|0.809440795|0.607038752|0.946515026|-0.067797027|0.0122876139999999|-39.00017609|8.001165067999999|9.022387025|-0.027118811|5.21001405|54.71081293|0.77063827|-25.39523478|52.90592556|47.00134116|0.477376285|2738.108259|616.3298149|-882.9300756000001|-11.49852068|0.22936173|7.408914181|149.350479|22.91425458|0.01345209|1145.712729|664.4562602999999|8.759421782|1.0|1.0|1.0|0.0|3.36|3.41|27.0|-9.69|5.33|5.39|67.39|2.61|2.0|0.0|4.0|1.0|4.24|-5.53|0.000997|2.98e-06|4.47|0.0|0.0|2.04e-10|8.199999999999999e-08|-0.0568|4.07|-1275.84854|-1275.816275|694.15|1181.95|312.05|0.2636|223.03|563.43|0.38233|0.0015|-0.16176|4.8308|-0.21856|-1275.657902|6.6364
19a_a22|0.0|0|0|0.0|0.0|0|0|-0.000989685|4.727387819|2|0.0389622639999999|-0.020553065|1.545757986|-0.548716971|-0.011513343|0.016501913|1|-0.03516233|-0.035723406|-0.0611158559999999|-0.496053375|2|0.72808001|0.0271939039999999|0.834033833|0.699744887|0.744354735|-0.09370213|0.024839714|-67.26339083|18.53458775|373.8201781|-0.035138299|13.82990734|106.645364|0.684706189|-50.18975739|89.23486638|85.79797858|0.4347718229999999|3167.140147|555.4133255|-1468.267194|-19.56380872|0.315293811|8.648671382|235.2620007|38.29242013|0.025888799|2144.375527|781.8210659|19.31738094|1.0|1.0|1.0|2.0|3.61|2.27|27.0|-8.76|3.08|3.41|128.68|0.98|1.0|0.0|6.0|0.0|2.36|-4.11|0.0193|7.69e-05|2.05|0.0|0.0|1.73e-09|8e-07|-0.06398|5.69|-1537.071348|-1537.0241640000002|740.07|1277.14|346.24|0.2218|246.01|567.03|0.34556|0.0623|-0.1508|4.5288|-0.21478|-1536.823574|7.3188
12v_a36|0.0|1|0|3.468871488|0.0|2|2|-0.077763989|5.351858133|2|0.041767677|0.073329354|0.0|-0.487854327|-0.086194201|-0.023932402|1|0.123026459|-0.1430106119999999|-0.239932418|-0.401336708|1|0.8913597320000001|-0.041914045|0.8792981679999999|0.84179881|0.802291339|-0.105200486|0.027145269|-51.4172081|17.85767346|113.7463918|-0.033118671|11.74777471|0.462992841|0.6276553979999999|-33.82511043|88.07013157|69.27488156|0.461799225|2846.057239|527.7920397|-1176.51481|-14.33290989|0.372344602|8.456596706000001|244.9490697|34.71221847|0.02867403|1874.459798|679.7230552999999|18.86337805|0.0|0.0|0.0|2.0|4.82|0.0|17.0|-6.69|2.77|1.89|78.43|1.72|1.0|0.0|5.0|0.0|1.81|-4.07|0.0464|8.499999999999999e-05|2.65|0.0|0.0|2.03e-07|8.340000000000001e-05|-0.05219|2.65|-1347.475543|-1347.442792|671.56|1150.38|334.77|0.4247|319.16|502.83|0.69298|0.0223|-0.15185|6.1869|-0.20404|-1347.260743|7.8539
47j_a18|0.0|0|0|0.0|0.0|1|1|0.070097424|4.844187086|0|0.033563218|-0.048528478|0.0|-0.569931053|-0.006923502|0.0033281|0|-0.073551529|-0.218974385|-0.331885553|-0.48833504|0|0.783538352|0.005740124|0.77844379|0.757001264|0.80651845|-0.094744194|0.015967126|-56.816779|12.42035127|95.57657747|-0.033837212|9.661420661|99.50526447|0.764425062|-44.19607713|86.31641604|69.23713027|0.481373558|3172.831382|627.366638|-1842.467041|-20.47428768|0.235574938|9.597380968|183.246715|34.43235841|0.016220875|2410.265089|1081.726154|12.6177344|1.0|0.0|1.0|3.0|4.54|0.0|18.0|-8.79|2.43|2.82|97.76|2.63|3.0|1.0|4.0|0.0|2.39|-5.14|0.000743|7.32e-06|4.07|1.0|0.0|1.63e-09|8.159999999999999e-07|-0.04423|8.09|-1625.445572|-1625.413107|839.37|1459.55|399.25|0.5439|399.25|776.31|0.6983600000000001|0.5439|-0.1285|4.1619|-0.17273|1625.053346|7.4559
11f_a5|0.0|1|0|2.967866825|0.0|1|1|-0.251797205|4.59511985|3|0.021060606|-0.083432989|0.0|-0.227966183|-0.178881726|-0.0080939669999999|1|-0.1323098|-0.128153787|-0.203228986|-0.230681941|2|0.785419245|-0.016518403|0.800575032|0.750555185|0.847356138|-0.074612137|0.0221464629999999|-47.57801621|15.41338844|70.39517801|-0.022252743|10.72733576|13.29510896|0.5109475960000001|-33.11311829|73.05195434|62.99140465|0.463183664|2853.401015|589.7388387999999|-882.7793242999999|-10.77881574|0.489052404|9.683662007|340.3683339|30.31104695|0.030351311|1727.7296760000002|753.9168511|21.12375879|1.0|1.0|1.0|1.0|3.35|2.87|23.0|-8.67|4.61|3.53|76.16|1.03|1.0|0.0|6.0|0.0|2.95|-4.26|0.0477|5.479999999999999e-05|2.7|0.0|0.0|2.12e-09|9.06e-07|-0.03862|2.25|-1391.7602960000002|-1391.722248|729.96|1239.35|299.8|0.5834|278.47|579.1|0.6593600000000001|0.1834|-0.1691|2.1313|-0.20772|-1391.50739|7.9208
12av_a36|0.0|1|0|3.4520047430000003|0.0|2|2|0.049150854|5.351858133|2|0.04250591|0.06882889|0.0|-0.605432791|-0.021036176|-0.039627578|1|0.1168328169999999|-0.126068378|-0.213993335|-0.507136551|1|0.859938421|-0.067408377|0.8571025990000001|0.817582774|0.752447733|-0.105593135|0.021666882|-57.31621925|15.09249582|99.2415672|-0.035197712|10.51297704|124.9387725|0.671916917|-39.92474833|91.5101903|72.40871507|0.491188387|3011.024457|524.1323793|-1397.506828|-17.07826447|0.328083083|8.975655204|228.5327731|36.48912989|0.025779468|2079.880404|757.7532208|17.95719936|0.0|0.0|0.0|3.0|4.96|0.0|17.0|-6.93|2.38|1.65|98.3|1.49|1.0|0.0|5.0|0.0|1.47|-3.64|128.0|0.000227|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05307|4.5|-1440.988179|-1440.945099|733.21|1247.28|360.39|0.6698|256.12|588.31|0.43212|0.0027|-0.14122|4.7666|-0.19429|-1440.738332|7.4089
12au_a36|-3.3109381210000004|1|0|3.422314661|0.0|2|2|0.074839187|5.351858133|2|0.044036281|0.075815782|0.0|-0.613616984|-0.023640632|-0.03802163|1|0.1320241419999999|-0.15024383|-0.261631709|-0.515924985|1|0.8183043390000001|-0.058671909|0.877827228|0.750657639|0.698996981|-0.110305773|0.021569487|-64.86748076|15.51748637|102.3999102|-0.038036474|11.16356587|26.04051569|0.7160586109999999|-46.66686194|95.91776213|80.38496714|0.492871181|3484.987058|502.8713191000001|-1587.1201529999998|-19.68626738|0.283941389|8.963940512999999|204.2726719|38.21494522|0.023021031|2216.466823|805.2286932|16.56175445|0.0|0.0|0.0|3.0|5.0|0.0|17.0|-6.87|1.28|2.15|123.75|0.84|1.0|0.0|6.0|0.0|1.18|-3.72|0.0668|0.0001889999999999|1.64|0.0|0.0|1.36e-07|6.45e-05|-0.0570899999999999|6.24|-1876.207937|-1876.156196|752.27|1283.4|334.15|809.0|241.65|618.65|0.58518|0.0158|-0.15162|6.1367|-0.2087099999999999|-1875.960827|7.3279
8j_a46|0.0|0|0|0.0|0.214753401|1|1|-0.13040237|5.533389489|2|0.043903904|-0.129276363|0.0|-0.081366324|-0.174853546|-0.053618988|1|-0.204674804|-0.084266433|-0.133413527|-0.229679821|2|0.645146311|-0.074207717|0.837678812|0.6109926379999999|0.934648421|-0.068971544|0.008672342|-29.38737046|4.658562801|7.723448142|-0.02566383|2.5024620580000003|64.83187221|0.822112519|-15.7861518|41.80044861|34.04593326|0.427798746|2121.846387|502.0694817|-592.7962878|-7.405468973|0.177887481|5.617748211|95.55665364|16.76894569|0.008843828|721.0646647000001|453.1959065|4.750680627|0.0|1.0|1.0|0.0|3.23|3.25|17.0|-7.26|4.71|4.55|43.6|2.62|1.0|0.0|3.0|1.0|3.82|-4.83|0.00878|1.47e-05|3.97|0.0|0.0|5.46e-08|1.85e-05|-0.04068|3.78|-1414.53151|-1414.50743|576.48|978.4|281.1|0.1728|249.79|493.89|0.50703|0.1427|-0.18531|5.2361|-0.22599|-1414.402087|5.9108
16g_a32|0.0|1|1|3.363965155|0.0|0|0|0.1739995319999999|5.733341277|0|0.03898374|-0.049658216|2.084553994|-0.771439265|-0.029193403|0.004735761|3|-0.085591073|-0.117577419|-0.202656848|-0.696926204|0|0.79965447|0.008494733|0.8821580379999999|0.762429418|0.8206422409999999|-0.105500574|0.023959586|-57.77542509|17.659402|90.88837862|-0.033839807|13.01585399|43.37912747|0.6863323440000001|-42.58335004|94.54074206|75.43482709|0.3972359179999999|2833.521937|604.8539801|-1321.90553|-18.38320476|0.313667656|9.3963701|231.1885989|36.34043182|0.02276861|1926.042887|701.9321161|16.78159325|1.0|1.0|1.0|2.0|3.87|3.42|19.0|-8.16|6.81|5.38|149.27|1.57|3.0|1.0|5.0|1.0|4.37|-5.32|1.36e-05|4.83e-06|4.65|0.0|0.0|6.890000000000001e-09|3.04e-06|-0.05|5.38|-2034.621991|-2034.593036|752.29|1245.25|342.86|0.2879|342.86|639.49|0.70222|0.2879|-0.14968|3.7346|-0.19968|-2034.408165|7.9586
19_a3|0.0|1|0|2.917217813|0.0|0|0|-0.206312209|4.59511985|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.156485495|0.036226415|1|-0.015805561|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|0.064690027|0.8264237520000001|0.687139108|0.853017902|-0.087730634|0.0116401719999999|-31.50932639|5.419662458|161.5312186|-0.032585664|2.523394126|0.0|0.75798185|-14.67073822|48.55416845|36.92898885|0.476813896|2000.66399|397.1650228|-531.0158295|-7.064025721|0.24201815|5.342307798999999|112.6836188|20.01615321|0.016552404|700.5653624|314.0966684|7.706796952|1.0|0.0|1.0|1.0|2.81|1.6|21.0|-7.21|3.9|3.39|67.35|1.18|0.0|0.0|4.0|1.0|2.45|-3.58|166.0|0.000266|2.19|0.0|0.0|6.18e-08|1.7800000000000002e-05|-0.05757|2.43|-929.2818523|-929.2608626|499.93|832.23|314.28|0.3006|314.28|362.92|0.67351|0.3006|-0.16303|2191.0|-0.2206|-929.193831|7.6383
